,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
22,-0.7420478,-0.7426409,"('untrustworthy', 'trustworthy')",-1.3925744,-1.3614868,-1.067311,-1.0520638,0.0152472
23,-1.5046812,-1.5686396,"('insincere', 'sincere')",0.4818507,0.52220505,-0.5114152,-0.5232173,-0.0118021
24,-2.113186,-2.0917056,"('dishonest', 'honest')",-0.9526344,-0.9087242,-1.5329101,-1.5002148,0.0326953
25,0.7855103,0.78761446,"('egoistic', 'altruistic')",1.0924186,1.0500882,0.9389644,0.9188513,-0.0201131
26,1.1514224,1.0360188,"('hardhearted', 'benevolent')",0.7846211,0.6467436,0.9680218,0.8413812,-0.1266406
27,-0.10765538,-0.0073611885,"('hardhearted', 'softhearted')",0.15381405,0.14828616,0.0230793,0.0704625,0.0473832
28,-2.1680453,-2.2614346,"('disloyal', 'loyal')",-1.1032023,-1.1063043,-1.6356238,-1.6838694,-0.0482456
29,-0.10972877,-0.21517284,"('unfair', 'fair')",-0.076622784,-0.14385551,-0.0931758,-0.1795142,-0.0863384
30,-1.9443313,-2.0014694,"('intolerant', 'tolerant')",-1.5646601,-1.5225272,-1.7544956,-1.7619983,-0.0075027
31,1.4405358,1.4051443,"('evil', 'good')",1.5472476,1.4726914,1.4938917,1.4389179,-0.0549738
32,-0.7513391,-0.7872476,"('unkind', 'kind')",-0.7585872,-0.8118672,-0.7549632,-0.7995574,-0.0445942
33,0.965743,0.8846737,"('wrong', 'right')",1.2087592,1.1014116,1.0872511,0.9930426,-0.0942085
34,0.61806923,0.72358316,"('mean', 'honorable')",1.8816775,1.9880978,1.2498734,1.3558404,0.105967
35,1.3864559,1.3848133,"('corrupt', 'incorrupt')",1.3436259,1.2037348,1.3650409,1.2942741,-0.0707668
36,3.5090072,3.320073,"('hostile', 'amicable')",2.5639822,2.3122559,3.0364947,2.8161645,-0.2203302
37,-1.9987258,-1.8578511,"('fake', 'genuine')",-1.1657043,-1.0557573,-1.5822151,-1.4568043,0.1254108
38,-1.2899698,-1.2949735,"('untruthful', 'truthful')",-0.5092146,-0.47559357,-0.8995922,-0.8852835,0.0143087
39,0.7026651,0.69907606,"('exploitative', 'cooperative')",0.49439773,0.5623957,0.5985314,0.6307359,0.0322045
40,1.5587229,1.481033,"('stingy', 'generous')",0.5367648,0.39319375,1.0477438,0.9371133,-0.1106305
41,-0.32157362,-0.41951764,"('unforgiving', 'forgiving')",-0.3056454,-0.36720207,-0.3136095,-0.3933598,-0.0797503
42,0.2849538,0.37496626,"('unreliable', 'reliable')",-1.0591635,-0.96256375,-0.3871048,-0.2937987,0.0933061
43,-1.7043289,-1.6398305,"('irresponsible', 'responsible')",-1.6247553,-1.4873562,-1.6645421,-1.5635934,0.1009487
44,0.57107335,0.6743659,"('prejudiced', 'unprejudiced')",0.49623168,0.5153882,0.5336525,0.594877,0.0612245
45,-2.4930654,-2.563426,"('incompetent', 'competent')",-2.1467857,-2.0846896,-2.3199255,-2.3240578,-0.0041323
46,-1.1598291,-1.2078257,"('uncompetitive', 'competitive')",-2.1449666,-2.0858524,-1.6523979,-1.646839,0.0055589
47,-0.08156563,-0.01525503,"('stupid', 'smart')",1.1138933,1.178928,0.5161638,0.5818365,0.0656727
48,-2.3510816,-2.4269187,"('unintelligent', 'intelligent')",-1.9170465,-1.9078215,-2.1340642,-2.1673701,-0.0333059
49,-0.78205216,-0.73261416,"('unable', 'able')",-0.77014387,-0.6646778,-0.776098,-0.6986459,0.0774521
50,-0.5097392,-0.4435956,"('clumsy', 'skillful')",-0.3277989,-0.31088722,-0.4187691,-0.3772414,0.0415277
51,-1.3870336,-1.5120754,"('uneducated', 'educated')",-1.7943523,-1.8290719,-1.590693,-1.6705737,-0.0798807
52,1.5712026,1.4250453,"('irrational', 'rational')",1.5461426,1.3817189,1.5586727,1.4033821,-0.1552906
53,0.7447211,0.7048107,"('uncreative', 'creative')",0.047111265,0.0035578534,0.3959162,0.3541843,-0.0417319
54,0.35802045,0.28317273,"('incapable', 'capable')",0.73955977,0.66521543,0.5487901,0.4741941,-0.074596
55,-2.5384912,-2.5431192,"('incompetent', 'clever')",-2.2208772,-2.0904295,-2.3796842,-2.3167744,0.0629098
56,-1.5763905,-1.6135926,"('impractical', 'practical')",-1.2633729,-1.1495075,-1.4198817,-1.3815501,0.0383316
57,-0.51733726,-0.60543764,"('unimaginative', 'imaginative')",-1.8264716,-1.867714,-1.1719044,-1.2365758,-0.0646714
58,0.5504476,0.5180484,"('undiscriminating', 'discriminating')",-0.15596712,-0.22367528,0.1972402,0.1471866,-0.0500536
59,0.22046958,0.19388439,"('foolish', 'wise')",0.6825415,0.66923803,0.4515055,0.4315612,-0.0199443
60,-2.1008246,-2.0213656,"('inefficient', 'efficient')",-2.1323037,-1.9535431,-2.1165643,-1.9874544,0.1291099
61,-0.59502965,-0.763558,"('illogical', 'logical')",-0.32494754,-0.39445382,-0.4599886,-0.5790059,-0.1190173
62,-1.9320202,-1.8532584,"('incompetent', 'brilliant')",-1.3440108,-1.1751169,-1.6380155,-1.5141876,0.1238279
63,-0.5964042,-0.66943324,"('unperceptive', 'insightful')",-0.78501135,-0.7064791,-0.6907078,-0.6879562,0.0027516
64,-0.9515062,-1.036316,"('shy', 'confident')",-2.4426186,-2.452906,-1.6970624,-1.744611,-0.0475486
65,-0.7886015,-0.8113469,"('insecure', 'secure')",-1.3173867,-1.2618263,-1.0529941,-1.0365865,0.0164076
66,1.9261119,1.9194866,"('inactive', 'active')",1.4644942,1.397968,1.6953031,1.6587274,-0.0365757
67,-0.4534699,-0.5160493,"('doubtful', 'determined')",-0.18637769,-0.12700169,-0.3199238,-0.3215255,-0.0016017
68,-1.0774047,-1.0944885,"('dependent', 'independent')",-0.9853591,-0.9571122,-1.0313818,-1.0258003,0.0055815
69,2.5734506,2.600705,"('lazy', 'industrious')",1.8318406,1.7963412,2.2026455,2.198523,-0.0041225
70,-1.8865747,-1.7700438,"('lethargic', 'energetic')",-1.2996725,-1.2282065,-1.5931237,-1.4991252,0.0939985
71,1.3023103,1.2059742,"('diffident', 'self-confident')",1.1682565,1.1506743,1.2352834,1.1783242,-0.0569592
72,-1.172594,-1.172101,"('unambitious', 'ambitious')",-0.3750584,-0.3358004,-0.7738262,-0.7539507,0.0198755
73,0.40719125,0.427563,"('helpless', 'self-reliant')",-0.5463377,-0.5663604,-0.0695732,-0.0693987,0.0001745
74,-0.7572357,-0.72115564,"('undedicated', 'dedicated')",-0.5978745,-0.5507599,-0.6775551,-0.6359578,0.0415973
75,0.95201033,0.93505144,"('meek', 'impulsive')",1.2176207,1.1545228,1.0848155,1.0447872,-0.0400283
76,-1.1113728,-1.0048697,"('anxious', 'daring')",-1.1454238,-1.0350848,-1.1283983,-1.0199773,0.108421
77,-0.45376456,-0.5191644,"('unmotivated', 'motivated')",-0.84880066,-0.79151624,-0.6512826,-0.6553403,-0.0040577
78,-0.14512946,-0.1349191,"('nonresilient', 'resilient')",-0.6246227,-0.5825438,-0.3848761,-0.3587314,0.0261447
79,0.2872023,0.20186765,"('wavering', 'unwavering')",0.8321317,0.7713531,0.559667,0.4866104,-0.0730566
80,-0.6658053,-0.6477815,"('dominated', 'dominating')",-0.815719,-0.71569175,-0.7407621,-0.6817366,0.0590255
81,-1.9650635,-2.0111465,"('submissive', 'aggressive')",-1.8941461,-1.8042196,-1.9296048,-1.9076831,0.0219217
82,-0.71453655,-0.70538515,"('poor', 'rich')",0.55638736,0.5630081,-0.0790746,-0.0711885,0.0078861
83,0.84231645,0.7508483,"('powerless', 'powerful')",0.19462448,0.19702452,0.5184705,0.4739364,-0.0445341
84,-0.059144996,-0.11480183,"('inferior', 'superior')",0.18016398,0.14659634,0.0605095,0.0158973,-0.0446122
85,1.5516376,1.3928903,"('insignificant', 'prestigious')",2.3918355,2.2145433,1.9717366,1.8037169,-0.1680197
86,-1.9054478,-2.0362012,"('uninfluential', 'influential')",-2.1503456,-2.162046,-2.0278966,-2.0991235,-0.0712269
87,0.14579491,0.051850677,"('unsuccessful', 'successful')",-0.15478376,-0.0929185,-0.0044944,-0.0205339,-0.0160395
88,-1.2711824,-1.2999791,"('low', 'eminent')",-0.90884435,-0.8965792,-1.0900134,-1.0982791,-0.0082657
