,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
64,-0.9161632,-0.9179063,"('shy', 'confident')",-6.347243,-6.400979,-3.6317029,-3.6594427,-0.0277398
65,0.13347416,0.32238778,"('insecure', 'secure')",-0.15371215,0.056626514,-0.010119,0.1895072,0.1996262
66,-0.9730939,-1.218578,"('inactive', 'active')",0.57498866,0.42305037,-0.1990526,-0.3977638,-0.1987112
67,0.15365753,0.1197051,"('doubtful', 'determined')",-0.18257649,-0.24355794,-0.0144595,-0.0619264,-0.0474669
68,0.03254504,0.027204677,"('dependent', 'independent')",-0.46257046,-0.4038599,-0.2150127,-0.1883276,0.0266851
69,-0.11275503,-0.29704934,"('lazy', 'industrious')",-0.44454268,-0.6475209,-0.2786489,-0.4722851,-0.1936362
70,0.25442523,0.59537494,"('lethargic', 'energetic')",0.2282815,0.37206802,0.2413534,0.4837215,0.2423681
71,1.4201046,1.2283955,"('diffident', 'self-confident')",0.4841219,0.40406314,0.9521133,0.8162293,-0.135884
72,1.0012226,1.0718198,"('unambitious', 'ambitious')",-0.39931715,-0.17686646,0.3009527,0.4474767,0.146524
73,0.4846419,0.462658,"('helpless', 'self-reliant')",-3.2461653,-3.2684972,-1.3807616,-1.4029197,-0.0221581
74,0.16653576,0.25095505,"('undedicated', 'dedicated')",-0.39860052,-0.45708004,-0.1160324,-0.1030625,0.0129699
75,-1.152008,-1.1274811,"('meek', 'impulsive')",-0.6854035,-0.74395865,-0.9187058,-0.9357198,-0.017014
76,0.16557056,0.42841908,"('anxious', 'daring')",-0.13452365,0.049707476,0.0155235,0.2390633,0.2235398
77,0.54588,0.58504677,"('unmotivated', 'motivated')",-0.91551137,-0.77442956,-0.1848157,-0.0946914,0.0901243
78,-0.41538945,-0.324117,"('nonresilient', 'resilient')",0.03954957,0.15121886,-0.1879199,-0.0864491,0.1014708
79,-1.0365908,-1.3637427,"('wavering', 'unwavering')",-0.4391938,-0.47356868,-0.7378923,-0.9186557,-0.1807634
80,0.3026228,0.58229184,"('dominated', 'dominating')",-0.57462317,-0.3677199,-0.1360002,0.107286,0.2432862
81,0.23929185,0.54313916,"('submissive', 'aggressive')",-0.30950683,-0.044506364,-0.0351075,0.2493164,0.2844239
82,-0.7034363,-0.59915555,"('poor', 'rich')",6.116796,6.3367176,2.7066798,2.8687811,0.1621013
83,1.1193097,0.89823943,"('powerless', 'powerful')",-0.6909294,-0.7858592,0.2141901,0.0561901,-0.158
84,0.57598555,0.42754805,"('inferior', 'superior')",0.8082557,0.7511709,0.6921206,0.5893595,-0.1027611
85,0.4224805,-0.035275545,"('insignificant', 'prestigious')",-0.21365279,-0.54375607,0.1044139,-0.2895158,-0.3939297
86,0.69872093,0.55439794,"('uninfluential', 'influential')",-0.15763378,-0.1772649,0.2705436,0.1885665,-0.0819771
87,0.06391925,0.046191934,"('unsuccessful', 'successful')",1.0654297,1.1615207,0.5646745,0.6038563,0.0391818
88,0.19373818,0.06887828,"('low', 'eminent')",-0.33082595,-0.31828278,-0.0685439,-0.1247023,-0.0561584
