,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
21,0.42550838,0.5106153,"('immoral', 'moral')",0.27837235,0.29585952,-0.9470452,-1.029047,-0.37938052,-0.43540484,-1.259506,-1.2747304,-0.9373574,-0.90795237,-0.4699014,-0.4734433,-0.0035419
22,-0.0055813454,0.037940186,"('untrustworthy', 'trustworthy')",0.3956344,0.3879699,-0.73972434,-0.7610575,-0.3478648,-0.39240593,-1.438331,-1.4337986,-0.709186,-0.692095,-0.4741755,-0.4755745,-0.001399
23,0.7630042,0.8757676,"('insincere', 'sincere')",-0.901036,-0.9950148,-1.6013348,-1.730968,-0.52381974,-0.69930845,0.117933124,0.07829916,5.9979496,5.941464,0.642116,0.5783732,-0.0637428
24,0.48762146,0.62403053,"('dishonest', 'honest')",0.2561835,0.23648667,-0.03298835,-0.11813846,-0.0011845282,-0.08364652,0.19295873,0.21659389,1.1539032,1.134434,0.342749,0.33496,-0.007789
25,0.35795748,0.28341088,"('egoistic', 'altruistic')",-0.2705801,-0.22990578,0.94721365,0.9311017,0.23920715,0.21804905,1.4350505,1.3860494,1.376998,1.3094957,0.6809744,0.6497001,-0.0312743
26,1.1187326,1.1456566,"('hardhearted', 'benevolent')",0.07206266,0.13879558,0.44965884,0.32801473,0.44806397,0.33563912,2.4506593,2.4018996,1.9515171,1.9614242,1.0817824,1.051905,-0.0298774
27,0.0032607433,0.15067564,"('hardhearted', 'softhearted')",-0.07360133,0.08049662,-0.17444299,-0.22324584,-0.14518969,-0.17803803,0.95964736,0.92489237,0.9018348,0.84708446,0.2452515,0.2669775,0.021726
28,0.40614578,0.3583561,"('disloyal', 'loyal')",-1.0233772,-1.0532745,-0.6646161,-0.80224866,-0.59326464,-0.79237604,0.38107514,0.23795956,1.7400614,1.6454864,0.0410041,-0.0676829,-0.108687
29,-0.036771096,-0.036855794,"('unfair', 'fair')",-0.487658,-0.5403802,-0.25045246,-0.33075976,-0.9926027,-1.0677557,-0.75582254,-0.77064586,-0.23694777,-0.33571523,-0.4600424,-0.5136854,-0.053643
30,0.33059475,0.3877082,"('intolerant', 'tolerant')",-0.021768138,0.018607173,-1.3384403,-1.3349335,-0.21659355,-0.22468695,-0.5999019,-0.58694804,0.18479528,0.24612397,-0.2768856,-0.2490215,0.0278641
31,-0.39481875,-0.43690827,"('evil', 'good')",-0.09030529,0.03258332,0.7068951,0.91845196,-0.5047871,-0.2656135,1.4808619,1.5860257,-1.1911256,-1.2313935,0.0011201,0.1005243,0.0994042
32,0.8034011,0.9393729,"('unkind', 'kind')",0.9029403,0.9014608,-1.1052672,-1.3100836,-0.31005278,-0.5569154,0.31764585,0.27442795,1.1780825,1.1278744,0.2977916,0.2293562,-0.0684354
33,0.77521276,0.72422105,"('wrong', 'right')",0.19763802,0.12467094,0.9053983,0.7984283,0.26670358,0.17940427,1.9220736,1.8878218,-0.57304054,-0.58044624,0.5823309,0.52235,-0.0599809
34,1.654217,1.779078,"('mean', 'honorable')",0.7152445,0.8668794,-0.72527885,-0.6026987,0.21897869,0.3963482,0.5999265,0.7411969,5.1684675,5.331469,1.2719259,1.4187121,0.1467862
35,-0.5191753,-0.66717684,"('corrupt', 'incorrupt')",-0.885904,-0.95453477,1.102437,1.044561,-0.15265782,-0.2138021,1.606858,1.4925089,-0.72864,-0.82441556,0.0704863,-0.0204766,-0.0909629
36,0.48186475,0.32681906,"('hostile', 'amicable')",-1.0089731,-0.9614149,0.9519566,0.9800928,0.16625525,0.21984,3.3925178,3.3145227,-0.31509426,-0.39230782,0.6114212,0.5812587,-0.0301625
37,-1.0474811,-0.90552676,"('fake', 'genuine')",0.1252237,0.26395294,-1.7422276,-1.711075,-0.58524764,-0.6070681,0.00071536563,0.015081359,0.47774056,0.50736123,-0.4618795,-0.4062124,0.0556671
38,0.7068453,0.7737511,"('untruthful', 'truthful')",-0.52659774,-0.5352031,-0.70920974,-0.735607,-0.077748075,-0.09898774,0.56289965,0.60613775,-0.17650858,-0.1308638,-0.0367199,-0.0201288,0.0165911
39,1.0968773,1.1925625,"('exploitative', 'cooperative')",0.84087574,0.8213612,0.26623484,0.21146636,0.65133756,0.59726703,1.6200702,1.6833495,0.5600108,0.64274997,0.8392344,0.8581261,0.0188917
40,0.8196489,0.8215066,"('stingy', 'generous')",1.2002922,1.2653649,1.7590569,1.7471287,1.1592982,1.1940095,1.4344009,1.4136481,-1.7096937,-1.8483444,0.7771673,0.7655523,-0.011615
41,1.1047707,1.1407224,"('unforgiving', 'forgiving')",-0.10456559,-0.008885972,-0.33461207,-0.29699388,-0.305437,-0.27181357,0.7671454,0.77193415,-0.36312413,-0.38139963,0.1273629,0.1589272,0.0315643
42,1.1290653,1.278742,"('unreliable', 'reliable')",1.1111532,1.3449497,0.75009936,0.8056011,0.52761674,0.6347733,-0.8483751,-0.74360406,-2.8999193,-2.7696426,-0.0383933,0.0918032,0.1301965
43,0.58481044,0.8093206,"('irresponsible', 'responsible')",-0.7697566,-0.57838446,-1.8081983,-1.8170699,-0.47328293,-0.459504,-1.6776494,-1.5745828,0.5721922,0.6477486,-0.5953141,-0.495412,0.0999021
44,-0.2305013,-0.16360916,"('prejudiced', 'unprejudiced')",0.80401504,0.9057759,1.1122173,1.171637,0.21005401,0.26847932,-1.6269232,-1.5172889,-1.6015196,-1.5280511,-0.2221096,-0.1438428,0.0782668
45,-0.7648778,-0.67333513,"('incompetent', 'competent')",-1.3787001,-1.3970625,-2.486958,-2.454827,-1.2940066,-1.2962006,-1.9282976,-1.9223047,-0.58565694,-0.6044976,-1.4064161,-1.3913713,0.0150448
46,0.13571353,0.23075606,"('uncompetitive', 'competitive')",-0.71760017,-0.65611315,-2.3463566,-2.3164225,-0.46935892,-0.41949365,-1.9947305,-1.9828978,-0.81944144,-0.86379254,-1.0352956,-1.0013272,0.0339684
47,0.95476997,1.0931425,"('stupid', 'smart')",-0.0799931,-0.05343426,-0.35722926,-0.42138684,0.12862355,0.07907165,0.09544667,0.1242511,5.1557684,5.269319,0.9828977,1.0151606,0.0322629
48,-1.0920012,-1.067731,"('unintelligent', 'intelligent')",-1.1791974,-1.2210289,-2.2585282,-2.32303,-1.2773772,-1.3619407,-0.8157836,-0.8386619,0.5651314,0.5041158,-1.0096261,-1.0513794,-0.0417533
49,-0.041213997,0.042324174,"('unable', 'able')",-1.0604374,-0.96790445,-0.93356997,-0.90755105,-0.56395787,-0.5688828,0.30373162,0.32313162,-0.8686537,-0.85055494,-0.5273502,-0.4882396,0.0391106
50,-0.7452882,-0.72324866,"('clumsy', 'skillful')",0.18234,0.20137824,-0.7928772,-0.7642576,-0.22133623,-0.21331999,0.25323108,0.17133936,0.08873108,0.013035446,-0.2058666,-0.2191789,-0.0133123
51,0.008637555,-0.073812895,"('uneducated', 'educated')",0.93443006,0.7890699,-0.30522963,-0.4867151,1.2705449,1.0634385,-0.42443508,-0.5615611,0.7494632,0.59474134,0.3722351,0.2208601,-0.151375
52,0.438843,0.16368285,"('irrational', 'rational')",-0.744637,-0.96545917,1.0938318,1.0487292,0.19611934,0.12868483,2.088682,1.9646719,0.2953198,0.19725625,0.5613598,0.4229277,-0.1384321
53,0.043054182,-0.0073773805,"('uncreative', 'creative')",-0.67253226,-0.6461647,0.2665058,0.1688071,0.6853765,0.58902425,1.5591524,1.4796295,0.5952733,0.50262666,0.412805,0.3477576,-0.0650474
54,1.0521169,1.087905,"('incapable', 'capable')",0.021282658,-0.02717486,0.26769522,0.15289833,-0.0063799573,-0.11050624,1.3165,1.2329277,0.9347817,0.88505346,0.597666,0.5368506,-0.0608154
55,0.089116246,0.14266293,"('incompetent', 'clever')",-0.22224382,-0.23127408,-1.1584834,-1.1253682,-0.25818065,-0.25391033,-1.9122442,-1.8775481,0.32553613,0.28437436,-0.5227499,-0.5101772,0.0125727
56,1.2165703,1.3252921,"('impractical', 'practical')",-0.39969328,-0.38521895,-1.3640188,-1.4133955,-0.8809932,-0.93662304,-1.6351404,-1.5503999,-0.71238256,-0.6243698,-0.6292763,-0.5974525,0.0318238
57,-0.055012535,-0.019280352,"('unimaginative', 'imaginative')",-0.43452412,-0.50218624,-0.22019304,-0.22217,0.3982397,0.3474873,-0.7482482,-0.7563984,-2.6490824,-2.660055,-0.6181368,-0.6354338,-0.017297
58,0.31572294,0.36744684,"('undiscriminating', 'discriminating')",0.28056353,0.28362262,-0.37059486,-0.3731609,0.1809504,0.17191246,1.1793494,1.142175,0.11072979,0.12320786,0.2827869,0.2858673,0.0030804
59,0.54913616,0.4978365,"('foolish', 'wise')",-0.22225955,-0.2808509,0.41350773,0.38045502,0.113598764,0.093494006,1.7293282,1.6963998,0.048831448,0.043873277,0.4386905,0.4052013,-0.0334892
60,-0.102820665,0.14257859,"('inefficient', 'efficient')",-0.6569427,-0.5346132,-1.6422738,-1.6802788,-0.4202579,-0.3847118,-2.1100996,-1.9715039,-0.34256738,-0.1852144,-0.8791603,-0.7689572,0.1102031
61,1.254361,1.1540867,"('illogical', 'logical')",-0.49535084,-0.59598297,-0.17161354,-0.3260504,0.033222772,-0.13182764,1.2740649,1.15679,0.728778,0.6057536,0.4372437,0.3104616,-0.1267821
62,0.8341449,1.0178852,"('incompetent', 'brilliant')",-1.0096915,-1.0320861,-1.4057783,-1.3725594,-0.39615697,-0.37606618,-1.1128334,-0.9857964,0.05299525,0.14889407,-0.50622,-0.4332881,0.0729319
63,1.1416626,1.2264799,"('unperceptive', 'insightful')",0.17888919,0.19399527,-1.5583364,-1.5826869,0.25369337,0.22571363,-0.005038522,-0.0003050752,0.37260976,0.40301907,0.0639133,0.0777026,0.0137893
64,-0.287414,-0.30618578,"('shy', 'confident')",1.0007915,1.0405655,0.017428447,0.024594568,0.08831806,0.10279771,-1.0283648,-0.98174834,-6.0275373,-6.058888,-1.039463,-1.0298107,0.0096523
65,0.012086488,0.009973619,"('insecure', 'secure')",0.46449837,0.33355767,-0.7657874,-0.86108786,-0.8214843,-0.9181007,-1.7911576,-1.8002801,-0.12944339,-0.088532105,-0.5052147,-0.5540783,-0.0488636
66,1.2693868,1.2074544,"('inactive', 'active')",1.0713067,1.080147,1.4643203,1.3998129,1.3867863,1.3169698,2.1220272,2.0319328,0.5101399,0.42657,1.3039946,1.2438145,-0.0601801
67,0.093072206,0.074320056,"('doubtful', 'determined')",0.5740735,0.591719,0.55911654,0.46757725,0.52308375,0.42930618,-0.5438375,-0.5645615,-0.6281698,-0.5651968,0.0962231,0.072194,-0.0240291
68,-1.315395,-1.3661209,"('dependent', 'independent')",0.3731303,0.32022303,-0.80448276,-0.8454032,-0.5791331,-0.6363212,-1.8005086,-1.8638678,-1.46516,-1.5325726,-0.9319248,-0.9873438,-0.055419
69,0.6933518,0.66486096,"('lazy', 'industrious')",0.20738494,0.2454184,0.75792724,0.8044956,0.2347916,0.27310687,1.4501138,1.4628984,-1.1039943,-1.1001972,0.3732625,0.3917638,0.0185013
70,0.26463357,0.46247303,"('lethargic', 'energetic')",0.95783067,1.0487721,-0.63439214,-0.62858856,0.40054578,0.4502777,-1.5579524,-1.5119989,0.58400726,0.6914234,0.0024454,0.0853931,0.0829477
71,1.8975756,1.8796424,"('diffident', 'self-confident')",0.060724713,0.16523299,0.5063363,0.41482002,0.82234067,0.7808764,2.0340295,1.9948485,0.26372328,0.26194942,0.9307884,0.9162283,-0.0145601
72,0.13695304,0.18574308,"('unambitious', 'ambitious')",-0.28984895,-0.34151265,0.09461386,0.020517066,0.26038477,0.22996648,0.0016331784,0.019220963,-0.5651874,-0.5280636,-0.0602419,-0.0690214,-0.0087795
73,0.8075938,0.7458648,"('helpless', 'self-reliant')",1.1539193,1.2655352,1.3995558,1.4275457,0.6048228,0.7095419,0.44253924,0.44835114,-3.51141,-3.451787,0.1495035,0.190842,0.0413385
74,0.19987541,0.28320694,"('undedicated', 'dedicated')",0.3527837,0.40090623,-0.051372454,-0.054307915,1.1334724,1.1548411,1.7144123,1.733382,0.18197024,0.21945685,0.5885236,0.6229142,0.0343906
75,-0.17854261,-0.22265309,"('meek', 'impulsive')",0.48869672,0.4070482,1.6268477,1.6880983,1.6416513,1.7557627,0.7314146,0.7442607,-0.6681631,-0.6341705,0.6069841,0.6230577,0.0160736
76,-0.12995113,-0.023080055,"('anxious', 'daring')",0.76546717,0.81135195,-0.14273584,-0.13428047,0.31645718,0.25066438,-0.76176226,-0.7646719,-0.10125938,-0.10783407,-0.008964,0.0053583,0.0143223
77,-0.01711701,0.06642808,"('unmotivated', 'motivated')",-1.2972394,-1.1747016,-2.2311714,-2.2263014,-0.8245593,-0.73912764,-0.9353509,-0.88599694,-1.5427908,-1.5062641,-1.1413715,-1.0776606,0.0637109
78,0.35312173,0.37333143,"('nonresilient', 'resilient')",-0.9553357,-0.78198,-2.029119,-1.9381305,-0.92711586,-0.8020934,0.21639849,0.2344337,-0.31952712,-0.30571678,-0.6102629,-0.5366926,0.0735703
79,0.034723543,-0.06440384,"('wavering', 'unwavering')",-0.23060879,-0.32596076,0.6044207,0.5902169,0.050794832,0.014295436,1.821834,1.7224439,-0.37417746,-0.36935577,0.3178311,0.261206,-0.0566251
80,0.11202055,0.104304135,"('dominated', 'dominating')",0.59279865,0.41703197,-0.045131892,-0.20416206,0.59366214,0.46766627,-1.5612108,-1.5920957,-0.75946933,-0.7479607,-0.1778884,-0.2592027,-0.0813143
81,0.6415092,0.60624367,"('submissive', 'aggressive')",0.94540745,0.6364621,-0.56339175,-0.8131678,0.5536745,0.31652156,-2.162967,-2.2557905,-0.86566573,-0.88707244,-0.2419055,-0.3994672,-0.1575617
82,-0.8916338,-0.8290516,"('poor', 'rich')",-1.0205528,-1.0556347,-1.1067929,-1.1038662,-0.094503045,-0.1337175,-1.0622395,-1.084814,5.929764,5.850514,0.2923403,0.273905,-0.0184353
83,1.6651618,1.6625348,"('powerless', 'powerful')",0.67508376,0.75562024,-0.1415125,-0.20127296,0.27976647,0.22085567,0.7921027,0.7166327,-0.78844887,-0.7508094,0.4136923,0.4005936,-0.0130987
84,-0.10739968,-0.14183412,"('inferior', 'superior')",-0.8265121,-0.94165564,0.05093608,-0.015251449,-0.5595744,-0.6306649,-0.019892622,-0.13836691,0.7862179,0.7315964,-0.1127041,-0.1893628,-0.0766587
85,0.9528128,0.7906616,"('insignificant', 'prestigious')",-0.07323337,-0.061648022,1.9830637,2.050869,0.36274284,0.40892023,3.4597597,3.4112206,-0.030567512,-0.06455688,1.1090964,1.0892444,-0.019852
86,-0.3720612,-0.39893308,"('uninfluential', 'influential')",-1.3211391,-1.3232133,-1.4376671,-1.4842434,-0.32352614,-0.3840825,-0.9032579,-0.9976407,-0.33545882,-0.4651307,-0.7821851,-0.8422074,-0.0600223
87,1.0680963,0.9240513,"('unsuccessful', 'successful')",0.07932853,-0.17256287,-0.009396631,-0.18539304,0.21240495,-0.006187182,0.094142675,-0.07135429,0.2681579,0.1738746,0.2854556,0.1104047,-0.1750509
88,-0.28494436,-0.2838711,"('low', 'eminent')",-0.044167105,-0.208547,-0.7598051,-0.78194684,-0.4962454,-0.6037154,-0.11142361,-0.14417395,0.27310753,0.24770498,-0.2372463,-0.2957582,-0.0585119
