,wabtec_male,wabtec_female,tuple,corp_male,corp_female,average_male,average_female,female-male
39,1.5620147,1.580164,"('exploitative', 'cooperative')",0.43494877,0.48942065,0.9984818,1.0347923,0.0363105
40,0.25177574,0.27409083,"('stingy', 'generous')",-1.6418247,-1.7678064,-0.6950245,-0.7468578,-0.0518333
41,-0.298663,-0.34729436,"('unforgiving', 'forgiving')",0.29203823,0.14351831,-0.0033124,-0.101888,-0.0985756
42,0.3544511,0.39754057,"('unreliable', 'reliable')",-3.3582125,-3.397959,-1.5018806,-1.5002092,0.0016714
43,-1.3401628,-1.2949758,"('irresponsible', 'responsible')",-0.20154336,-0.20002893,-0.770853,-0.7475023,0.0233507
44,0.6478021,0.68731743,"('prejudiced', 'unprejudiced')",-1.3267585,-1.2632397,-0.3394782,-0.2879612,0.051517
45,-1.1004725,-1.1496826,"('incompetent', 'competent')",-0.18067761,-0.28115696,-0.6405751,-0.7154198,-0.0748447
46,-1.0598185,-1.0313551,"('uncompetitive', 'competitive')",-1.0613772,-1.0862917,-1.0605979,-1.0588233,0.0017746
47,0.115474045,0.13717899,"('stupid', 'smart')",5.0557265,5.1331654,2.5856004,2.6351721,0.0495717
48,-0.4987789,-0.5355106,"('unintelligent', 'intelligent')",0.7421744,0.7174281,0.1216977,0.0909587,-0.030739
49,-0.077586286,0.009016829,"('unable', 'able')",-0.408287,-0.38222706,-0.2429366,-0.1866051,0.0563315
50,0.13104007,0.09999445,"('clumsy', 'skillful')",-0.06523666,-0.19544715,0.0329017,-0.0477263,-0.080628
51,-1.0722225,-1.1469357,"('uneducated', 'educated')",0.6403456,0.5085346,-0.2159384,-0.3192005,-0.1032621
52,0.71614116,0.5674677,"('irrational', 'rational')",0.6035366,0.532386,0.6598389,0.5499269,-0.109912
53,-0.67741996,-0.68550885,"('uncreative', 'creative')",0.3137252,0.2146804,-0.1818474,-0.2354142,-0.0535668
54,-0.07747647,-0.12257628,"('incapable', 'capable')",0.60954916,0.6352663,0.2660363,0.256345,-0.0096913
55,-0.8203908,-0.84735405,"('incompetent', 'clever')",0.16551399,0.12409294,-0.3274384,-0.3616306,-0.0341922
56,0.0022509908,-0.045035973,"('impractical', 'practical')",-0.440548,-0.5241156,-0.2191485,-0.2845758,-0.0654273
57,-1.0593872,-1.0915443,"('unimaginative', 'imaginative')",-3.014527,-3.0532563,-2.0369573,-2.0724003,-0.035443
58,0.34067386,0.30244535,"('undiscriminating', 'discriminating')",0.2457752,0.21409142,0.2932245,0.2582684,-0.0349561
59,0.32435304,0.32375652,"('foolish', 'wise')",0.17384322,0.18647972,0.2490981,0.2551181,0.00602
60,-0.49266636,-0.47804722,"('inefficient', 'efficient')",-0.5922021,-0.53551817,-0.5424342,-0.5067827,0.0356515
61,0.1879907,0.0794364,"('illogical', 'logical')",0.8102562,0.66818655,0.4991235,0.3738115,-0.125312
62,-0.22128856,-0.17324573,"('incompetent', 'brilliant')",0.17606997,0.23862416,-0.0226093,0.0326892,0.0552985
63,-0.8029132,-0.75502604,"('unperceptive', 'insightful')",0.2679974,0.28473094,-0.2674579,-0.2351476,0.0323103
64,0.25679123,0.27354643,"('shy', 'confident')",-6.2456803,-6.2587566,-2.9944446,-2.9926052,0.0018394
65,-0.2468344,-0.33085558,"('insecure', 'secure')",-0.4946171,-0.47109517,-0.3707258,-0.4009754,-0.0302496
66,-0.14188322,-0.117270134,"('inactive', 'active')",0.25868836,0.3066052,0.0584026,0.0946675,0.0362649
67,-0.2392974,-0.23501804,"('doubtful', 'determined')",-0.38994393,-0.4186885,-0.3146207,-0.3268533,-0.0122326
68,-0.42497048,-0.47115245,"('dependent', 'independent')",-0.80680406,-0.82749367,-0.6158873,-0.649323,-0.0334357
69,1.5819224,1.6247075,"('lazy', 'industrious')",-0.5431167,-0.46658772,0.5194029,0.5790598,0.0596569
70,-0.9277235,-0.91359985,"('lethargic', 'energetic')",-0.14513786,-0.12369268,-0.5364307,-0.5186462,0.0177845
71,0.6204677,0.6047942,"('diffident', 'self-confident')",0.5578332,0.49840623,0.5891504,0.5516002,-0.0375502
72,-1.0074103,-0.938252,"('unambitious', 'ambitious')",-1.0069565,-0.9969389,-1.0071833,-0.9675955,0.0395878
73,1.4890329,1.4658828,"('helpless', 'self-reliant')",-3.2966554,-3.2481394,-0.9038113,-0.8911283,0.012683
74,-0.4073107,-0.42842114,"('undedicated', 'dedicated')",-0.3008348,-0.40098053,-0.3540727,-0.4147008,-0.0606281
75,-0.22551513,-0.16320202,"('meek', 'impulsive')",-0.6157433,-0.5195787,-0.4206292,-0.3413904,0.0792388
76,-0.13470328,-0.060646985,"('anxious', 'daring')",-0.7519003,-0.7047569,-0.4433018,-0.382702,0.0605998
77,-0.6854106,-0.6549235,"('unmotivated', 'motivated')",-1.6089483,-1.489105,-1.1471795,-1.0720142,0.0751653
78,-1.1244608,-1.0381802,"('nonresilient', 'resilient')",-0.06726432,-0.09246021,-0.5958626,-0.5653202,0.0305424
79,-0.38826224,-0.40604126,"('wavering', 'unwavering')",-0.37545204,-0.3683423,-0.3818572,-0.3871918,-0.0053346
80,0.06799157,0.11728508,"('dominated', 'dominating')",-0.7862348,-0.69561857,-0.3591216,-0.2891667,0.0699549
81,-0.41005152,-0.45207942,"('submissive', 'aggressive')",-1.055792,-1.0026517,-0.7329217,-0.7273656,0.0055561
82,-1.069035,-1.1267579,"('poor', 'rich')",5.912968,5.790691,2.4219666,2.3319664,-0.0900002
83,0.25425288,0.2599837,"('powerless', 'powerful')",-0.91453767,-0.9284291,-0.3301424,-0.3342227,-0.0040803
84,0.32715613,0.21777236,"('inferior', 'superior')",0.9947131,0.95092744,0.6609346,0.5843499,-0.0765847
85,0.95195025,0.95425755,"('insignificant', 'prestigious')",0.7461081,0.70403934,0.8490292,0.8291484,-0.0198808
86,-1.6970793,-1.7851725,"('uninfluential', 'influential')",-0.5842035,-0.7162969,-1.1406415,-1.2507347,-0.1100932
87,0.6134271,0.583027,"('unsuccessful', 'successful')",0.92543834,0.99319196,0.7694327,0.7881095,0.0186768
88,0.22867094,0.07082705,"('low', 'eminent')",0.14006972,0.03061471,0.1843703,0.0507209,-0.1336494
