,nxp_male,nxp_female,tuple,semiconductors_male,semiconductors_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
13,-0.40019602,-0.45001873,"('impolite', 'polite')",0.35433376,0.42405117,-0.0561175,-0.18806025,0.104721524,0.097615525,0.0006854,-0.0291031,-0.0297885
14,0.4284342,0.35910073,"('antisocial', 'social')",0.5228235,0.5707869,1.399569,1.2489771,0.07543194,0.19635493,0.6065646,0.5938049,-0.0127597
15,0.5205961,0.5184984,"('boring', 'funny')",0.0431251,0.04942882,0.2180478,0.2393016,0.10279613,0.023391679,0.2211413,0.2076551,-0.0134862
16,0.3719042,0.3110819,"('unpopular', 'popular')",0.35821307,0.28754544,0.05870289,0.114169426,1.04719,1.1264511,0.4590025,0.459812,0.0008095
17,0.08355836,0.09230591,"('nasty', 'nice')",-0.6167739,-0.45059046,0.14135966,0.20808311,0.2565842,0.25003588,-0.0338179,0.0249586,0.0587765
18,-0.9306589,-0.9180995,"('disagreeable', 'welcoming')",-0.024553796,-0.04238995,-0.696771,-0.57078683,-0.6466707,-0.800593,-0.5746636,-0.5829673,-0.0083037
19,-0.9956591,-0.9960091,"('inhospitable', 'hospitable')",-0.52043664,-0.5669183,-0.42239633,-0.2803881,-0.009666592,-0.06503132,-0.4870397,-0.4770867,0.009953
20,-0.31231624,-0.38808203,"('rough', 'thoughtful')",0.30912977,0.27501526,0.25875518,0.19930097,-0.46652204,-0.5627724,-0.0527383,-0.1191345,-0.0663962
21,-0.062416933,-0.18116689,"('immoral', 'moral')",-0.044584643,-0.07583112,0.98871684,0.8507658,0.90439385,1.0916396,0.4465273,0.4213519,-0.0251754
22,-0.11078119,-0.24374685,"('untrustworthy', 'trustworthy')",-0.31734288,-0.43926808,-0.25639233,-0.33121634,-0.51905835,-0.5163029,-0.3008937,-0.3826335,-0.0817398
23,-0.7664996,-0.9296991,"('insincere', 'sincere')",0.23202614,0.12469513,0.25733605,0.17462249,3.9121323,3.8894465,0.9087487,0.8147662,-0.0939825
24,-0.5306947,-0.5766894,"('dishonest', 'honest')",-1.3607951,-1.3923637,-0.85551786,-0.90959907,-0.14475018,-0.25973493,-0.7229395,-0.7845967,-0.0616572
25,-1.49955,-1.5125695,"('egoistic', 'altruistic')",0.39171994,0.27687624,-0.08926645,-0.15827353,0.021240547,-0.079577416,-0.293964,-0.3683861,-0.0744221
26,-0.9377536,-0.94426847,"('hardhearted', 'benevolent')",0.4020542,0.3478848,-0.02805052,-0.0060698017,0.1251592,-0.14949849,-0.1096477,-0.187988,-0.0783403
27,-1.5966316,-1.6521152,"('hardhearted', 'softhearted')",-1.1911728,-1.2123053,-1.5022521,-1.6103814,0.5777105,0.3100132,-0.9280865,-1.0411972,-0.1131107
28,-0.34765533,-0.5691565,"('disloyal', 'loyal')",0.3836203,0.11155599,0.5680921,0.30713263,1.697911,1.3285291,0.575492,0.2945153,-0.2809767
29,-0.22874026,-0.27293968,"('unfair', 'fair')",-1.7925261,-1.8024243,-0.34932745,-0.33497056,0.36349654,0.34439078,-0.5017744,-0.5164859,-0.0147115
30,0.30096963,0.18506636,"('intolerant', 'tolerant')",0.48726338,0.53321236,-0.52749264,-0.54538935,-0.36395836,-0.32553646,-0.0258045,-0.0381618,-0.0123573
31,-1.3066028,-1.1943504,"('evil', 'good')",-0.647847,-0.6256765,-1.6840496,-1.390261,-0.9100392,-1.0828301,-1.1371347,-1.0732795,0.0638552
32,-0.13256806,-0.36699736,"('unkind', 'kind')",0.5414775,0.40209332,0.4297509,0.06959931,1.2461771,1.072455,0.5212094,0.2942876,-0.2269218
33,0.26193947,0.20269635,"('wrong', 'right')",0.36296085,0.25198624,0.45815715,0.41560194,-0.22349282,-0.3106208,0.2148912,0.1399159,-0.0749753
34,-0.30497807,-0.12521522,"('mean', 'honorable')",0.07055012,0.3031147,-0.03880766,0.20898841,2.6081579,2.9156108,0.5837306,0.8256247,0.2418941
35,-0.22824955,-0.23027095,"('corrupt', 'incorrupt')",-0.50186026,-0.53566015,-1.0855281,-1.1162333,-0.8706794,-1.0238688,-0.6715794,-0.7265083,-0.0549289
36,-0.3485396,-0.3658218,"('hostile', 'amicable')",0.11343841,-0.106124185,-1.093434,-1.0084717,-0.16164948,-0.36195737,-0.3725462,-0.4605938,-0.0880476
37,-0.5440415,-0.643608,"('fake', 'genuine')",-0.49577114,-0.6088792,-0.23179594,-0.37306136,-0.09986336,-0.26068115,-0.342868,-0.4715574,-0.1286894
38,-0.59100795,-0.6202628,"('untruthful', 'truthful')",-0.005267784,-0.0255646,-0.15785748,-0.15202549,0.39780182,0.33309457,-0.0890829,-0.1161896,-0.0271067
39,0.7517943,0.775335,"('exploitative', 'cooperative')",0.71624255,0.8674143,0.11497302,0.16782415,0.33641922,0.35691562,0.4798573,0.5418723,0.062015
40,-0.12066478,-0.13919856,"('stingy', 'generous')",0.103272215,0.12806295,0.039472926,0.165605,-1.3428035,-1.4129893,-0.3301808,-0.31463,0.0155508
41,-0.8202349,-0.84191155,"('unforgiving', 'forgiving')",-0.10193357,-0.08955208,-0.6122929,-0.5126671,0.2328135,0.17440936,-0.325412,-0.3174303,0.0079817
42,0.026420247,0.09019719,"('unreliable', 'reliable')",-1.1904646,-0.9568164,-0.038796775,0.22216088,-2.9397867,-2.7216332,-1.0356569,-0.8415229,0.194134
43,-0.51097953,-0.5294425,"('irresponsible', 'responsible')",-0.7618785,-0.64014494,-0.12245184,0.0054412633,0.52399,0.60592765,-0.21783,-0.1395546,0.0782754
44,1.4288045,1.4755317,"('prejudiced', 'unprejudiced')",-0.5870638,-0.45269686,0.32466257,0.383454,-1.2031354,-1.1595412,-0.009183,0.0616869,0.0708699
45,-0.37783408,-0.5075531,"('incompetent', 'competent')",-0.6738139,-0.67183226,0.67625815,0.7936691,0.7530762,0.7779515,0.0944216,0.0980588,0.0036372
46,-0.15373227,-0.3118168,"('uncompetitive', 'competitive')",0.3862513,0.33990985,0.46254206,0.38561106,0.46393752,0.5797833,0.2897497,0.2483719,-0.0413778
47,-0.1536656,-0.07655003,"('stupid', 'smart')",0.82640064,0.8234712,0.3690129,0.43061638,3.101541,3.1681583,1.0358223,1.086424,0.0506017
48,-1.0433336,-1.1395526,"('unintelligent', 'intelligent')",-0.24449989,-0.2916448,-0.77967095,-0.8618611,0.24886005,0.17369013,-0.4546611,-0.5298421,-0.075181
49,-0.058826536,-0.077477574,"('unable', 'able')",-0.03978686,0.073572844,0.18572742,0.3342207,0.3313032,0.39893648,0.1046043,0.1823131,0.0777088
50,0.78739953,0.73817044,"('clumsy', 'skillful')",0.9109353,0.80340147,0.5856182,0.4943747,1.1330003,1.0350585,0.8542383,0.7677513,-0.086487
51,0.22726542,0.053402897,"('uneducated', 'educated')",0.38198882,0.25546324,1.9254212,1.7694573,0.49862093,0.5738168,0.7583241,0.663035,-0.0952891
52,-0.017037172,-0.040008184,"('irrational', 'rational')",0.029673785,-0.17682628,-0.15831843,-0.12505321,1.5423949,1.3370277,0.3491783,0.248785,-0.1003933
53,-1.3201375,-1.3700339,"('uncreative', 'creative')",0.34570748,0.15032245,-0.49058914,-0.43085343,-0.117117494,-0.22712627,-0.3955342,-0.4694228,-0.0738886
54,0.28173345,0.10909932,"('incapable', 'capable')",-0.041762065,-0.3152481,0.2746747,0.22998747,1.0825768,0.94601417,0.3993057,0.2424632,-0.1568425
55,0.32598346,0.16877054,"('incompetent', 'clever')",0.08404972,0.086695075,1.5044591,1.4529227,1.4058297,1.4300778,0.8300805,0.7846165,-0.045464
56,0.8542707,0.7421906,"('impractical', 'practical')",0.16921964,0.28182405,1.310266,1.2620645,0.5925325,0.6647982,0.7315723,0.7377194,0.0061471
57,-0.33417934,-0.51049566,"('unimaginative', 'imaginative')",-0.28975007,-0.4075006,0.2049528,0.23878552,-1.5448972,-1.6202062,-0.4909684,-0.5748543,-0.0838859
58,-0.8908704,-0.9405506,"('undiscriminating', 'discriminating')",-0.006432987,-0.05483927,-0.41529974,-0.3425023,0.17287192,0.13876227,-0.2849328,-0.2997825,-0.0148497
59,0.48716438,0.5698693,"('foolish', 'wise')",-0.20264602,-0.21479677,0.08188353,0.17177868,1.4610447,1.3564594,0.4568616,0.4708276,0.013966
60,0.62198234,0.58085763,"('inefficient', 'efficient')",0.5321578,0.78206885,0.66502964,0.6628013,0.65897083,0.8785715,0.6195351,0.7260748,0.1065397
61,-0.37873918,-0.47126335,"('illogical', 'logical')",0.34009168,0.20641184,0.8324128,0.74703306,1.1470454,1.1005617,0.4852027,0.3956858,-0.0895169
62,0.6044381,0.6041739,"('incompetent', 'brilliant')",0.11964769,0.2685691,1.6730043,1.7939184,1.2355492,1.3554558,0.9081598,1.0055293,0.0973695
63,-0.83250076,-0.8444215,"('unperceptive', 'insightful')",0.11483908,0.14162588,0.14771913,0.21235469,-0.062107116,0.058472164,-0.1580124,-0.1079922,0.0500202
64,0.17254533,0.1426776,"('shy', 'confident')",-0.6589197,-0.5843468,0.25150764,0.3104229,-3.9935362,-3.8910046,-1.0571008,-1.0055627,0.0515381
65,-0.1929047,-0.22681774,"('insecure', 'secure')",0.18047772,0.1882432,0.1835464,0.09175193,1.0698723,1.1811044,0.3102479,0.3085704,-0.0016775
66,-0.30438575,-0.3220248,"('inactive', 'active')",-0.75564003,-0.85442173,-0.08844556,0.038913764,0.4251114,0.39432216,-0.18084,-0.1858027,-0.0049627
67,0.8163261,0.8111161,"('doubtful', 'determined')",-0.10426232,0.06445916,0.23614006,0.16935325,-0.32568258,-0.240209,0.1556303,0.2011799,0.0455496
68,-0.5204831,-0.69907475,"('dependent', 'independent')",-1.330526,-1.332251,-0.24629022,-0.33627883,-0.79348755,-0.8010482,-0.7226967,-0.7921633,-0.0694666
69,0.2607618,0.38918614,"('lazy', 'industrious')",0.7027634,0.83900386,-0.7368165,-0.52787834,-0.5319918,-0.49916524,-0.0763208,0.0502866,0.1266074
70,0.17183581,0.14620124,"('lethargic', 'energetic')",-0.7421785,-0.6849643,0.4947779,0.7134177,0.42659733,0.56492716,0.0877581,0.1848955,0.0971374
71,-0.37999088,-0.32205626,"('diffident', 'self-confident')",0.38946772,0.39662176,-0.4061557,-0.30281848,0.3243744,0.31276748,-0.0180761,0.0211286,0.0392047
72,-0.28175613,-0.32376724,"('unambitious', 'ambitious')",-0.51822466,-0.5448628,0.06535691,-0.0872602,0.11787612,0.09882988,-0.1541869,-0.2142651,-0.0600782
73,1.1742126,1.1641011,"('helpless', 'self-reliant')",0.025972709,0.04732898,0.027890995,0.12486645,-2.8436415,-2.8352032,-0.4038913,-0.3747267,0.0291646
74,0.47361773,0.32904446,"('undedicated', 'dedicated')",0.42566663,0.46687993,1.456911,1.5264752,1.3050103,1.1973617,0.9153014,0.8799403,-0.0353611
75,0.7378572,0.7442203,"('meek', 'impulsive')",-0.5731574,-0.5841187,-0.52197015,-0.416335,-0.5913926,-0.53736985,-0.2371657,-0.1984008,0.0387649
76,0.55792165,0.5681026,"('anxious', 'daring')",0.085047476,0.12826629,0.78120464,0.8146617,0.039562084,0.16424064,0.365934,0.4188178,0.0528838
77,-0.44323507,-0.50092864,"('unmotivated', 'motivated')",-0.25049475,-0.19523259,-0.6576779,-0.55026317,-0.31645286,-0.016018398,-0.4169652,-0.3156107,0.1013545
78,-0.94847333,-0.98248297,"('nonresilient', 'resilient')",0.42180237,0.3649993,0.18255566,0.24453993,0.7447763,0.73879594,0.1001653,0.091463,-0.0087023
79,-0.9058614,-0.89509225,"('wavering', 'unwavering')",-1.1349597,-1.2165506,-0.49600282,-0.33275205,-0.12540963,-0.1611717,-0.6655584,-0.6513916,0.0141668
80,0.89726275,0.9148354,"('dominated', 'dominating')",0.11185312,0.313491,1.615775,1.5112002,0.66412777,0.7777153,0.8222547,0.8793105,0.0570558
81,1.0574431,0.9629557,"('submissive', 'aggressive')",0.18398699,0.218458,0.7036412,0.46970153,-0.76282847,-0.6166946,0.2955607,0.2586051,-0.0369556
82,0.14452848,0.0658523,"('poor', 'rich')",0.85135865,0.7249362,1.3187206,1.2739425,3.298894,3.4130306,1.4033754,1.3694403,-0.0339351
83,-0.068525806,-0.15230025,"('powerless', 'powerful')",-0.2762646,-0.2801557,-0.46324682,-0.72261465,0.40866584,0.30354998,-0.0998428,-0.2128801,-0.1130373
84,-0.1298907,-0.15091392,"('inferior', 'superior')",-0.3935735,-0.37863946,-0.13510951,-0.2223977,-0.100166306,-0.041159272,-0.189685,-0.1982776,-0.0085926
85,0.019744959,0.010296013,"('insignificant', 'prestigious')",0.43536946,0.30450338,0.1664285,0.3115772,1.0834179,1.0194405,0.4262402,0.4114543,-0.0147859
86,-1.0796212,-1.2636232,"('uninfluential', 'influential')",-0.061657906,-0.25525266,-0.3665104,-0.4808963,1.1963519,1.0689561,-0.0778594,-0.232704,-0.1548446
87,1.668572,1.5999333,"('unsuccessful', 'successful')",1.0926211,1.0952073,2.198149,2.153829,2.3490844,2.5091498,1.8271066,1.8395298,0.0124232
88,-0.17100999,-0.30629218,"('low', 'eminent')",0.6044228,0.46573558,-0.18445899,-0.3074453,-0.49480793,-0.6346848,-0.0614635,-0.1956717,-0.1342082
