,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.25282043,-0.23433559,"('incapable', 'capable')",0.37593782,0.41085604,0.9392925,0.96208936,0.3541366,0.3795366,0.0254
55,0.15507412,0.120488405,"('incompetent', 'clever')",1.4759973,1.5928174,0.08274764,0.096128084,0.571273,0.6031446,0.0318716
56,1.1405045,1.0765077,"('impractical', 'practical')",2.3016248,2.3361683,0.1186088,0.17123955,1.1869126,1.1946385,0.0077259
57,0.040309083,-0.0065759346,"('unimaginative', 'imaginative')",0.8313905,0.793684,-2.1518393,-2.15108,-0.4267132,-0.4546573,-0.0279441
58,-0.023125626,-0.06610292,"('undiscriminating', 'discriminating')",0.6622149,0.6523553,0.15175982,0.09468142,0.2636163,0.2269779,-0.0366384
59,-0.20677172,-0.19799682,"('foolish', 'wise')",-0.9614128,-1.009951,0.20979173,0.19267711,-0.3194643,-0.3384236,-0.0189593
60,1.6945125,1.6561466,"('inefficient', 'efficient')",2.1880078,2.3460011,0.55919033,0.66195506,1.4805702,1.5547009,0.0741307
61,0.64086384,0.5695402,"('illogical', 'logical')",0.9020313,0.82978886,0.62278104,0.5159855,0.721892,0.6384382,-0.0834538
62,0.89450353,0.9793661,"('incompetent', 'brilliant')",1.5556849,1.7104464,0.6396121,0.84133005,1.0299335,1.1770475,0.147114
63,1.6751329,1.6333253,"('unperceptive', 'insightful')",1.6353434,1.6939965,1.4065715,1.4780415,1.5723492,1.6017879,0.0294387
64,-0.18131036,-0.25965506,"('shy', 'confident')",0.12189037,0.13196386,-5.9597697,-5.791528,-2.0063966,-1.9730732,0.0333234
65,-0.5837732,-0.6915182,"('insecure', 'secure')",0.92821044,0.93158036,-0.23628214,-0.23250435,0.0360517,0.0025193,-0.0335324
66,0.15940166,0.1674095,"('inactive', 'active')",-0.38945004,-0.35709977,1.1796594,1.1920617,0.316537,0.3341238,0.0175868
67,1.2310282,1.1934658,"('doubtful', 'determined')",0.094051614,0.042695314,-0.050914347,-0.048043866,0.4247218,0.3960391,-0.0286827
68,0.22238249,0.11375837,"('dependent', 'independent')",0.24889737,0.19949844,-0.30333596,-0.38055128,0.0559813,-0.0224315,-0.0784128
69,-0.5790207,-0.53596824,"('lazy', 'industrious')",-1.0143425,-1.0082989,-0.33521795,-0.3048236,-0.6428604,-0.6163636,0.0264968
70,1.0505272,1.087888,"('lethargic', 'energetic')",1.4341245,1.597711,0.91667116,0.99175,1.1337743,1.225783,0.0920087
71,0.85725003,0.87730426,"('diffident', 'self-confident')",1.3482871,1.2522476,0.55916506,0.49450696,0.9215674,0.8746862,-0.0468812
72,0.71546465,0.6420866,"('unambitious', 'ambitious')",0.45600423,0.41457814,-0.814766,-0.7709877,0.118901,0.0952257,-0.0236753
73,0.72477096,0.7149623,"('helpless', 'self-reliant')",-0.9488638,-0.9243152,-2.9593723,-2.8963923,-1.061155,-1.0352484,0.0259066
74,1.1467489,1.2235888,"('undedicated', 'dedicated')",0.47004145,0.55947995,-0.44187844,-0.45318466,0.3916373,0.4432947,0.0516574
75,-0.02111509,0.031225272,"('meek', 'impulsive')",-1.5198066,-1.5148083,-0.43519324,-0.37423164,-0.658705,-0.6192715,0.0394335
76,0.6825985,0.7029807,"('anxious', 'daring')",2.3693032,2.529785,0.9225348,1.033511,1.3248123,1.4220923,0.09728
77,-0.21894151,-0.24822618,"('unmotivated', 'motivated')",0.5826255,0.6421083,-0.55594784,-0.45654297,-0.0640879,-0.0208869,0.043201
78,-0.92803085,-0.8926704,"('nonresilient', 'resilient')",0.018017724,0.097444706,0.59688616,0.63148105,-0.1043757,-0.0545815,0.0497942
79,-1.5563965,-1.5468825,"('wavering', 'unwavering')",-1.7693714,-1.8100787,-0.118967205,-0.17481832,-1.1482451,-1.1772598,-0.0290147
80,1.155911,1.1104165,"('dominated', 'dominating')",0.56393754,0.6474512,-0.8390436,-0.6987256,0.2936016,0.3530474,0.0594458
81,0.8396884,0.73449254,"('submissive', 'aggressive')",2.0561838,2.1100569,-0.20433342,-0.07946819,0.8971796,0.9216937,0.0245141
82,-0.076370224,-0.15380862,"('poor', 'rich')",0.71184176,0.73333377,5.4768066,5.3513575,2.037426,1.9769608,-0.0604652
83,-0.2930863,-0.35027128,"('powerless', 'powerful')",-0.37977082,-0.39154217,-0.8126003,-0.7892077,-0.4951525,-0.5103404,-0.0151879
84,0.0932281,-0.03559821,"('inferior', 'superior')",-0.5673058,-0.65130436,0.4563709,0.4197778,-0.0059023,-0.0890416,-0.0831393
85,-0.6550494,-0.5730919,"('insignificant', 'prestigious')",-1.5499256,-1.6393676,0.25288704,0.18039964,-0.650696,-0.6773533,-0.0266573
86,0.88902086,0.7772984,"('uninfluential', 'influential')",0.44876173,0.36739874,0.029193938,-0.078292236,0.4556588,0.3554683,-0.1001905
87,0.78550434,0.75671697,"('unsuccessful', 'successful')",0.2836818,0.20403397,1.0154781,1.1054511,0.6948881,0.6887341,-0.006154
88,-0.1681195,-0.21497248,"('low', 'eminent')",-0.57879144,-0.54097956,0.07251328,0.045717403,-0.2247992,-0.2367449,-0.0119457
