,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
78,-0.6452667,-0.6842614,"('nonresilient', 'resilient')",0.921756,0.93903613,0.8461015,0.8400397,1.0138522,0.9723254,0.5341108,0.516785,-0.0173258
79,1.8799928,1.8223091,"('wavering', 'unwavering')",0.76521707,0.7420546,1.0200695,0.9296942,0.6675841,0.61648613,1.0832158,1.0276361,-0.0555797
80,-1.058,-1.006754,"('dominated', 'dominating')",-0.08399956,-0.05489649,-0.37299395,-0.34374624,-0.8400277,-0.6798626,-0.5887552,-0.5213149,0.0674403
81,-1.7338331,-1.6842433,"('submissive', 'aggressive')",-0.47374177,-0.42148715,-0.19289286,-0.1364826,-2.0075505,-1.7482675,-1.1020045,-0.9976202,0.1043843
82,-1.08051,-1.049707,"('poor', 'rich')",-1.2114781,-1.1534765,-0.9847729,-0.9715886,4.028324,3.750526,0.1878908,0.1439384,-0.0439524
83,0.1444406,0.10083278,"('powerless', 'powerful')",0.8828291,0.8899344,0.7446095,0.8363803,-0.7866909,-0.7281162,0.2462971,0.2747578,0.0284607
84,0.52716285,0.48168695,"('inferior', 'superior')",0.5444342,0.4491194,0.5951437,0.52632797,0.30963573,0.30180138,0.4940941,0.4397339,-0.0543602
85,2.351348,2.344492,"('insignificant', 'prestigious')",2.202805,2.15239,2.6355631,2.5748813,1.5936835,1.4880903,2.1958499,2.1399634,-0.0558865
86,-1.873483,-2.0488393,"('uninfluential', 'influential')",0.080126114,-0.02865105,-0.08625688,-0.23284093,-1.2675711,-1.3750635,-0.7867962,-0.9213487,-0.1345525
87,0.23274168,0.21384373,"('unsuccessful', 'successful')",1.0339547,0.9885855,2.0073876,1.9657747,0.84984297,0.9534076,1.0309818,1.0304029,-0.0005789
88,-0.37934354,-0.43510032,"('low', 'eminent')",-0.8071356,-0.8446193,0.0858443,0.018889708,-0.93553054,-0.9775648,-0.5090413,-0.5595987,-0.0505574
