,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
19,-1.1357561,-1.1562185,"('inhospitable', 'hospitable')",-1.1191177,-1.1542459,-0.8890605,-0.7368006,-1.0479781,-1.015755,0.0322231
20,0.5580116,0.617522,"('rough', 'thoughtful')",1.1313175,1.1884327,0.5690239,0.6063944,0.7527843,0.8041164,0.0513321
21,1.617898,1.5909566,"('immoral', 'moral')",0.7072658,0.607971,-0.31016046,-0.41669458,0.6716678,0.5940777,-0.0775901
22,0.06019374,0.11820218,"('untrustworthy', 'trustworthy')",-0.22978172,-0.25512457,-0.7595169,-0.8314057,-0.3097016,-0.322776,-0.0130744
23,0.9807936,0.96415704,"('insincere', 'sincere')",-0.13447732,-0.15356943,5.7005363,5.822292,2.1822842,2.2109598,0.0286756
24,1.3239043,1.3538349,"('dishonest', 'honest')",-1.8041619,-1.744711,0.49161014,0.5109459,0.0037842,0.0400232,0.036239
25,-0.49886703,-0.54059315,"('egoistic', 'altruistic')",0.39084515,0.3481905,1.019086,0.9810554,0.303688,0.2628842,-0.0408038
26,-0.4971167,-0.5791244,"('hardhearted', 'benevolent')",0.63306147,0.5882411,1.3626616,1.2030821,0.4995354,0.4040662,-0.0954692
27,0.6358995,0.73133093,"('hardhearted', 'softhearted')",-0.009628816,0.01583068,0.7063472,0.7811846,0.444206,0.5094488,0.0652428
28,0.92562073,0.8041909,"('disloyal', 'loyal')",0.2926529,0.17123404,1.3068752,1.1813654,0.8417163,0.7189301,-0.1227862
29,-0.22155266,-0.24977484,"('unfair', 'fair')",-1.0614393,-1.0168606,-0.3918572,-0.50617075,-0.558283,-0.5909354,-0.0326524
30,1.3741754,1.4337647,"('intolerant', 'tolerant')",1.6166714,1.5834619,0.8947122,0.8184984,1.2951864,1.278575,-0.0166114
31,-2.4660585,-2.393526,"('evil', 'good')",-1.0452356,-1.0484049,-1.1630071,-1.156166,-1.5581004,-1.5326989,0.0254015
32,0.19600101,0.11267544,"('unkind', 'kind')",-0.13037235,-0.20256852,0.8917768,0.7264754,0.3191351,0.2121941,-0.106941
33,-0.30151147,-0.3930694,"('wrong', 'right')",-0.43179125,-0.38417664,-0.5648582,-0.52925074,-0.4327203,-0.4354989,-0.0027786
34,-0.30911186,-0.19070025,"('mean', 'honorable')",0.11818597,0.21362415,5.514936,5.807179,1.77467,1.9433676,0.1686976
35,-1.6912701,-1.8693856,"('corrupt', 'incorrupt')",-0.7124223,-0.8207548,-0.6227067,-0.58784175,-1.0087997,-1.0926607,-0.083861
36,-2.718677,-2.7744074,"('hostile', 'amicable')",-0.9739473,-1.1549418,-0.022910401,-0.088106245,-1.2385116,-1.3391519,-0.1006403
37,0.64722216,0.5901642,"('fake', 'genuine')",-0.38112482,-0.3923075,-0.115915254,-0.09323219,0.0500607,0.0348748,-0.0151859
38,-0.8984302,-0.8388104,"('untruthful', 'truthful')",-1.135791,-1.004205,-0.16177468,-0.13623653,-0.7319986,-0.6597507,0.0722479
39,2.2605245,2.2779088,"('exploitative', 'cooperative')",0.6696076,0.69357324,0.3664906,0.37323266,1.0988743,1.1149049,0.0160306
40,-0.62377256,-0.5885899,"('stingy', 'generous')",-0.31631976,-0.19204366,-2.4812675,-2.637191,-1.1404533,-1.1392749,0.0011784
41,-0.22470401,-0.17701933,"('unforgiving', 'forgiving')",-0.8297303,-0.72975737,0.19474976,-0.04871334,-0.2865615,-0.3184967,-0.0319352
42,0.60905784,0.6204743,"('unreliable', 'reliable')",-0.9233034,-0.77440256,-3.0601232,-3.0678256,-1.1247896,-1.0739179,0.0508717
43,0.87735534,1.0585402,"('irresponsible', 'responsible')",-0.655559,-0.4663416,0.03510346,0.07531445,0.0856333,0.2225044,0.1368711
44,-1.2005998,-1.2061331,"('prejudiced', 'unprejudiced')",-0.33582923,-0.2847532,-0.9082378,-0.86430466,-0.814889,-0.7850637,0.0298253
45,-0.35251027,-0.21569565,"('incompetent', 'competent')",-0.7407139,-0.69300544,0.033448078,-0.13046503,-0.3532587,-0.3463887,0.00687
46,1.0017699,1.1794734,"('uncompetitive', 'competitive')",0.5047225,0.5501245,-0.99810815,-1.1309327,0.1694614,0.1995551,0.0300937
47,-0.6241955,-0.50768393,"('stupid', 'smart')",1.0112154,1.0611652,5.6164184,5.919445,2.0011462,2.157642,0.1564958
48,1.3254921,1.3816819,"('unintelligent', 'intelligent')",1.3495562,1.3603454,0.57113665,0.5427864,1.0820617,1.0949379,0.0128762
49,0.6823706,0.7395869,"('unable', 'able')",1.0212811,1.1786124,0.10018926,0.2679468,0.6012803,0.7287153,0.127435
50,-1.0566541,-1.0918051,"('clumsy', 'skillful')",0.2050325,0.25513577,0.0006615259,0.031218877,-0.2836534,-0.2684835,0.0151699
51,0.60911083,0.48592415,"('uneducated', 'educated')",0.08350554,-0.058414705,0.15495078,0.058438465,0.2825224,0.1619826,-0.1205398
52,-1.0284988,-1.2187326,"('irrational', 'rational')",-0.46325022,-0.68238354,0.46199977,0.3664083,-0.3432498,-0.5115693,-0.1683195
53,-0.18695611,-0.27131993,"('uncreative', 'creative')",1.0284749,0.9072587,0.71066934,0.59950906,0.5173961,0.411816,-0.1055801
54,-0.43544173,-0.55747104,"('incapable', 'capable')",0.08566853,-0.0968427,0.74996495,0.8722906,0.1333973,0.072659,-0.0607383
55,1.572164,1.6791819,"('incompetent', 'clever')",0.83723813,0.82978517,0.38423517,0.28159976,0.9312124,0.930189,-0.0010234
56,2.026504,2.0318565,"('impractical', 'practical')",0.4084431,0.43060136,-0.2756536,-0.34220982,0.7197645,0.7067494,-0.0130151
57,-0.1946293,-0.14973205,"('unimaginative', 'imaginative')",0.9544811,0.81467587,-2.8589222,-3.0892372,-0.6996902,-0.8080978,-0.1084076
58,-0.9845286,-0.9942507,"('undiscriminating', 'discriminating')",-0.14706722,-0.14111659,-0.21844642,-0.30955455,-0.4500141,-0.4816406,-0.0316265
59,-1.3116194,-1.3813754,"('foolish', 'wise')",-0.15519127,-0.18214767,0.13290778,0.25048867,-0.4446343,-0.4376781,0.0069562
60,2.574861,2.725135,"('inefficient', 'efficient')",1.2519774,1.4050449,-0.012538201,0.06516039,1.2714334,1.3984467,0.1270133
61,1.5091296,1.4171857,"('illogical', 'logical')",0.3079258,0.17918491,0.5791364,0.43066198,0.7987306,0.6756775,-0.1230531
62,1.590521,1.6963607,"('incompetent', 'brilliant')",0.62015796,0.7970485,0.46728185,0.58492994,0.8926536,1.026113,0.1334594
63,-0.13457811,-0.030978076,"('unperceptive', 'insightful')",0.26077133,0.37488768,0.04490297,0.008200876,0.0570321,0.1173702,0.0603381
64,-0.81582606,-0.8588452,"('shy', 'confident')",-0.6193123,-0.5226211,-6.0933084,-6.306327,-2.5094822,-2.5625978,-0.0531156
65,1.024886,0.98606,"('insecure', 'secure')",-0.09110203,-0.19769692,0.047960132,0.07106602,0.3272481,0.2864764,-0.0407717
66,-1.5286288,-1.520529,"('inactive', 'active')",-1.0359547,-1.0738515,0.29990432,0.42782578,-0.7548931,-0.7221849,0.0327082
67,1.2842909,1.1532387,"('doubtful', 'determined')",0.19116212,0.28512663,-0.21913172,-0.2276776,0.4187738,0.4035625,-0.0152113
68,-0.16570622,-0.24572305,"('dependent', 'independent')",-0.10133867,-0.13790675,-1.0976844,-1.0795627,-0.4549098,-0.4877308,-0.032821
69,-2.0653813,-2.0946555,"('lazy', 'industrious')",0.4588414,0.62446827,-0.77493286,-0.73679847,-0.7938242,-0.7356619,0.0581623
70,1.1960413,1.350479,"('lethargic', 'energetic')",-0.13030693,-0.080959395,0.057821594,0.114324875,0.3745187,0.4612815,0.0867628
71,0.49938437,0.4978927,"('diffident', 'self-confident')",0.6815401,0.72999823,0.20122346,0.24367557,0.460716,0.4905222,0.0298062
72,0.47912782,0.49188676,"('unambitious', 'ambitious')",-0.873618,-0.833699,-0.60277104,-0.3908989,-0.3324204,-0.244237,0.0881834
73,-0.7547809,-0.8278588,"('helpless', 'self-reliant')",0.4683893,0.45978594,-3.553614,-3.5026944,-1.2800018,-1.2902557,-0.0102539
74,0.89236194,0.90278494,"('undedicated', 'dedicated')",0.16891842,0.21112451,-0.42050985,-0.5396462,0.2135902,0.1914211,-0.0221691
75,-2.4562545,-2.4239857,"('meek', 'impulsive')",0.062472064,-0.014260486,-0.63021976,-0.47549587,-1.0080007,-0.9712474,0.0367533
76,1.9549767,2.0000286,"('anxious', 'daring')",0.35743186,0.4079611,-0.025996545,-0.05279533,0.7621373,0.7850648,0.0229275
77,0.46357802,0.4597012,"('unmotivated', 'motivated')",1.0451423,1.0228772,-0.9986355,-1.0091796,0.1700283,0.1577996,-0.0122287
78,0.76613337,0.8975853,"('nonresilient', 'resilient')",1.2874919,1.4199275,-0.37065265,-0.37387484,0.5609909,0.6478793,0.0868884
79,-1.5161785,-1.6291033,"('wavering', 'unwavering')",-1.4126536,-1.56045,-0.50668305,-0.43504637,-1.1451717,-1.2081999,-0.0630282
80,1.4874034,1.4456669,"('dominated', 'dominating')",0.22361198,0.314134,-0.5814299,-0.55710846,0.3765285,0.4008975,0.024369
81,1.157969,1.0693091,"('submissive', 'aggressive')",1.1278052,1.0202214,-0.4650067,-0.5255326,0.6069225,0.5213326,-0.0855899
82,0.029850507,-0.027836356,"('poor', 'rich')",0.96533906,0.7721965,6.5503764,6.6771784,2.5151887,2.4738461,-0.0413426
83,-0.2567885,-0.31372303,"('powerless', 'powerful')",0.13895532,0.23321879,-0.94178325,-0.9177542,-0.3532055,-0.3327528,0.0204527
84,0.7578324,0.6445143,"('inferior', 'superior')",0.2629764,0.24750452,0.7082921,0.6190962,0.576367,0.503705,-0.072662
85,-1.5915134,-1.7141459,"('insignificant', 'prestigious')",0.15302318,0.07491912,-0.10161564,-0.17424703,-0.5133686,-0.6044913,-0.0911227
86,0.8314084,0.8181319,"('uninfluential', 'influential')",0.00845775,-0.12167619,-0.5495595,-0.6429942,0.0967689,0.0178205,-0.0789484
87,0.029313033,-0.065044954,"('unsuccessful', 'successful')",0.35920927,0.2929447,0.9841591,0.9695629,0.4575605,0.3991542,-0.0584063
88,0.055001333,-0.1148441,"('low', 'eminent')",0.55491996,0.39221993,-0.0956449,-0.22631072,0.1714255,0.0170217,-0.1544038
