,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
65,-0.45086962,-0.6129835,"('insecure', 'secure')",-0.011967503,-0.20374885,-0.2314186,-0.4083662,-0.1769476
66,-0.857756,-0.74867374,"('inactive', 'active')",1.0231014,1.1072527,0.0826727,0.1792895,0.0966168
67,0.7585444,0.6632323,"('doubtful', 'determined')",-0.018690232,-0.08158374,0.3699271,0.2908243,-0.0791028
68,-1.051974,-1.1510319,"('dependent', 'independent')",-1.2327632,-1.3621278,-1.1423686,-1.2565799,-0.1142113
69,2.04372,2.3865566,"('lazy', 'industrious')",1.2155397,1.4206008,1.6296299,1.9035788,0.2739489
70,-1.4390411,-1.6747868,"('lethargic', 'energetic')",-0.52258,-0.6400026,-0.9808106,-1.1573946,-0.176584
71,1.6865927,1.9773659,"('diffident', 'self-confident')",0.74159384,0.7749223,1.2140932,1.3761441,0.1620509
72,-0.6856272,-0.7139487,"('unambitious', 'ambitious')",-1.1098247,-1.2202532,-0.8977259,-0.967101,-0.0693751
73,1.1685185,1.2042856,"('helpless', 'self-reliant')",-0.24132898,-0.14981928,0.4635948,0.5272332,0.0636384
74,0.58615947,0.54689246,"('undedicated', 'dedicated')",0.67464554,0.5915677,0.6304025,0.5692301,-0.0611724
75,-1.2004663,-1.1505338,"('meek', 'impulsive')",-1.0817143,-0.8927175,-1.1410903,-1.0216256,0.1194647
76,-0.9679958,-1.0801347,"('anxious', 'daring')",0.631512,0.655332,-0.1682419,-0.2124014,-0.0441595
77,-0.2516634,-0.43469036,"('unmotivated', 'motivated')",0.07593002,-0.05186141,-0.0878667,-0.2432759,-0.1554092
78,0.088113524,0.10858933,"('nonresilient', 'resilient')",0.34181675,0.26965865,0.2149651,0.189124,-0.0258411
79,0.3362189,0.5507315,"('wavering', 'unwavering')",0.0190498,0.13344641,0.1776343,0.3420889,0.1644546
80,-0.18289669,-0.3157403,"('dominated', 'dominating')",-0.012162566,0.00041533262,-0.0975296,-0.1576625,-0.0601329
81,-1.7864482,-2.1800284,"('submissive', 'aggressive')",0.17672738,0.056294266,-0.8048604,-1.0618671,-0.2570067
82,-1.699067,-1.8267331,"('poor', 'rich')",-0.61973333,-0.6564997,-1.1594002,-1.2416164,-0.0822162
83,0.03395381,-0.13379644,"('powerless', 'powerful')",-0.09082161,-0.20221896,-0.0284339,-0.1680077,-0.1395738
84,1.5367844,1.4522763,"('inferior', 'superior')",0.7478773,0.59767264,1.1423309,1.0249745,-0.1173564
85,1.9315375,2.2800443,"('insignificant', 'prestigious')",1.1678541,1.2516551,1.5496957,1.7658497,0.216154
86,-0.7019959,-1.013581,"('uninfluential', 'influential')",0.052779876,-0.30772895,-0.324608,-0.660655,-0.336047
87,0.28984675,0.20052798,"('unsuccessful', 'successful')",2.4896653,2.4252722,1.389756,1.3129001,-0.0768559
88,0.05964931,-0.04378881,"('low', 'eminent')",0.2319274,0.13392289,0.1457884,0.045067,-0.1007214
