,public_male,public_female,tuple,storage_male,storage_female,average_male,average_female,female-male
28,0.31355178,0.26993486,"('disloyal', 'loyal')",0.94730324,0.76957256,0.6304275,0.5197537,-0.1106738
29,-0.12604418,-0.0584824,"('unfair', 'fair')",-0.77369785,-0.8506778,-0.449871,-0.4545801,-0.0047091
30,1.6704186,1.5861163,"('intolerant', 'tolerant')",2.059006,1.9335803,1.8647122,1.7598484,-0.1048638
31,-1.7121148,-1.5493499,"('evil', 'good')",-2.8657973,-2.953989,-2.2889562,-2.2516694,0.0372868
32,0.64180845,0.60149556,"('unkind', 'kind')",1.3666714,1.3120557,1.0042399,0.9567757,-0.0474642
33,0.2746085,0.4086114,"('wrong', 'right')",-0.58814496,-0.59109443,-0.1567682,-0.0912415,0.0655267
34,0.1258541,0.32847893,"('mean', 'honorable')",4.021738,4.2710457,2.073796,2.2997622,0.2259662
35,-1.75127,-1.8235161,"('corrupt', 'incorrupt')",-2.3384564,-2.4731379,-2.0448632,-2.1483269,-0.1034637
36,-1.397475,-1.4576317,"('hostile', 'amicable')",-2.1024935,-2.2298179,-1.7499843,-1.8437247,-0.0937404
37,-0.4837117,-0.37183455,"('fake', 'genuine')",-0.13164784,-0.14315797,-0.3076798,-0.2574963,0.0501835
38,0.57544154,0.64566547,"('untruthful', 'truthful')",0.76619387,0.6553534,0.6708177,0.6505095,-0.0203082
39,1.3616512,1.578983,"('exploitative', 'cooperative')",0.27006632,0.30775556,0.8158587,0.9433693,0.1275106
40,0.3984443,0.53078896,"('stingy', 'generous')",-2.3521085,-2.4705105,-0.9768321,-0.9698608,0.0069713
41,1.3392464,1.3212007,"('unforgiving', 'forgiving')",0.47989187,0.2979189,0.9095691,0.8095598,-0.1000093
42,0.98894185,1.0702021,"('unreliable', 'reliable')",-1.6237965,-1.5607513,-0.3174273,-0.2452746,0.0721527
43,0.5724492,0.76692164,"('irresponsible', 'responsible')",1.4098235,1.4812788,0.9911364,1.1241002,0.1329638
44,-0.29651508,-0.22042665,"('prejudiced', 'unprejudiced')",-1.3966585,-1.3199639,-0.8465868,-0.7701953,0.0763915
45,1.0371114,0.80715907,"('incompetent', 'competent')",0.9084315,0.7954141,0.9727714,0.8012866,-0.1714848
46,0.38630116,0.3697935,"('uncompetitive', 'competitive')",0.829065,0.9713772,0.6076831,0.6705853,0.0629022
47,0.81350094,0.780883,"('stupid', 'smart')",5.3496313,5.483282,3.0815661,3.1320825,0.0505164
48,0.27596676,0.27503312,"('unintelligent', 'intelligent')",0.32873634,0.37225753,0.3023515,0.3236453,0.0212938
49,-0.7312305,-0.5933158,"('unable', 'able')",-0.3102711,-0.06735119,-0.5207508,-0.3303335,0.1904173
50,-0.75477546,-0.7324989,"('clumsy', 'skillful')",-0.79925764,-0.7038578,-0.7770165,-0.7181783,0.0588382
51,0.43850625,0.18925309,"('uneducated', 'educated')",0.17456666,0.08669356,0.3065364,0.1379733,-0.1685631
52,-0.43179554,-0.4794288,"('irrational', 'rational')",-1.3569043,-1.5698371,-0.8943499,-1.0246329,-0.130283
53,-0.3347928,-0.24763215,"('uncreative', 'creative')",0.11839941,0.19799203,-0.1081967,-0.0248201,0.0833766
54,-0.94778705,-0.8807569,"('incapable', 'capable')",0.41799307,0.4889468,-0.264897,-0.1959051,0.0689919
55,0.8882209,0.87218434,"('incompetent', 'clever')",1.954467,2.0227478,1.421344,1.447466,0.026122
56,2.2316093,2.1074452,"('impractical', 'practical')",1.8422999,1.8105303,2.0369546,1.9589877,-0.0779669
57,0.85877305,0.6493638,"('unimaginative', 'imaginative')",-2.0637622,-2.185108,-0.6024946,-0.7678721,-0.1653775
58,0.089392886,0.046821047,"('undiscriminating', 'discriminating')",0.2390092,0.2138054,0.1642011,0.1303132,-0.0338879
59,0.029725352,0.14039437,"('foolish', 'wise')",-0.46662864,-0.58337986,-0.2184516,-0.2214927,-0.0030411
60,0.7784224,0.919212,"('inefficient', 'efficient')",1.8880614,2.1107197,1.3332419,1.5149658,0.1817239
61,0.48489705,0.46584103,"('illogical', 'logical')",0.7182176,0.6749126,0.6015573,0.5703768,-0.0311805
62,0.9802041,1.0252061,"('incompetent', 'brilliant')",1.5423801,1.6331651,1.2612921,1.3291856,0.0678935
63,0.55002815,0.6356147,"('unperceptive', 'insightful')",1.4802457,1.5572033,1.015137,1.096409,0.081272
64,-0.17116019,-0.12229879,"('shy', 'confident')",-4.835431,-4.9281387,-2.5032957,-2.5252187,-0.021923
65,0.69952136,0.70624095,"('insecure', 'secure')",1.4831901,1.4794977,1.0913557,1.0928693,0.0015136
66,-0.976106,-0.98105925,"('inactive', 'active')",-1.0984085,-1.1281704,-1.0372572,-1.0546148,-0.0173576
67,0.5525956,0.44592676,"('doubtful', 'determined')",-0.013759725,-0.08380378,0.2694179,0.1810615,-0.0883564
68,-1.1610287,-0.9903841,"('dependent', 'independent')",-1.1218681,-0.9980485,-1.1414485,-0.9942163,0.1472322
69,-0.54381096,-0.46630475,"('lazy', 'industrious')",-2.276653,-2.2567601,-1.4102321,-1.3615324,0.0486997
70,1.0364252,0.9985491,"('lethargic', 'energetic')",1.4932348,1.5069264,1.26483,1.2527378,-0.0120922
71,-0.4961065,-0.29920563,"('diffident', 'self-confident')",0.37898254,0.51769257,-0.058562,0.1092435,0.1678055
72,0.18768737,0.11466832,"('unambitious', 'ambitious')",0.089174226,0.097921655,0.1384308,0.106295,-0.0321358
73,0.67086524,0.85926515,"('helpless', 'self-reliant')",-4.0694633,-3.9109423,-1.699299,-1.5258386,0.1734604
74,-0.1276859,0.04967875,"('undedicated', 'dedicated')",-0.0807178,-0.08016909,-0.1042019,-0.0152452,0.0889567
75,-1.3029935,-1.3967549,"('meek', 'impulsive')",-1.334539,-1.2589797,-1.3187664,-1.3278673,-0.0091009
76,0.11801675,0.255331,"('anxious', 'daring')",0.4170298,0.5981291,0.2675233,0.42673,0.1592067
77,-0.48703092,-0.40989113,"('unmotivated', 'motivated')",-0.30443057,-0.1005795,-0.3957307,-0.2552353,0.1404954
78,-1.2695901,-1.190221,"('nonresilient', 'resilient')",-0.31887418,-0.1518567,-0.7942321,-0.6710388,0.1231933
79,-0.66677076,-0.7728917,"('wavering', 'unwavering')",-1.1408085,-1.2730517,-0.9037896,-1.0229717,-0.1191821
80,0.20193996,0.030035198,"('dominated', 'dominating')",1.1872011,1.1682414,0.6945705,0.5991383,-0.0954322
81,1.6746963,1.4246914,"('submissive', 'aggressive')",1.2784301,1.1837074,1.4765632,1.3041995,-0.1723637
82,-0.18867093,-0.25119954,"('poor', 'rich')",5.3909893,5.5895042,2.6011591,2.6691523,0.0679932
83,0.65468776,0.4510295,"('powerless', 'powerful')",0.19891043,0.07562696,0.4267991,0.2633282,-0.1634709
84,0.5447913,0.41429853,"('inferior', 'superior')",-0.35031953,-0.38647577,0.0972359,0.0139114,-0.0833245
85,-0.6578154,-0.4313744,"('insignificant', 'prestigious')",-1.7957517,-1.956766,-1.2267835,-1.1940702,0.0327133
86,0.026922,-0.13357198,"('uninfluential', 'influential')",0.7249733,0.5415585,0.3759477,0.2039933,-0.1719544
87,0.19386628,0.059373386,"('unsuccessful', 'successful')",0.029529035,0.089006156,0.1116977,0.0741898,-0.0375079
88,-0.20936969,-0.34457713,"('low', 'eminent')",0.104900375,-0.011879801,-0.0522347,-0.1782285,-0.1259938
