,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.21824661,-0.1851804,"('disagreeable', 'welcoming')",-0.6140358,-0.65692437,-0.4161412,-0.4210524,-0.0049112
19,-0.9497332,-1.013349,"('inhospitable', 'hospitable')",-0.49487147,-0.48470348,-0.7223023,-0.7490263,-0.026724
20,0.0017465036,0.04769563,"('rough', 'thoughtful')",0.8181092,0.7605528,0.4099278,0.4041242,-0.0058036
21,-0.8494909,-0.88908863,"('immoral', 'moral')",-0.6732306,-0.6361254,-0.7613608,-0.762607,-0.0012462
22,-1.067596,-1.0639062,"('untrustworthy', 'trustworthy')",-1.0846786,-1.1773361,-1.0761373,-1.1206212,-0.0444839
23,-0.65811306,-0.7562062,"('insincere', 'sincere')",5.3252187,5.2336526,2.3335528,2.2387233,-0.0948295
24,-0.4717028,-0.59464294,"('dishonest', 'honest')",0.37493676,0.30809638,-0.048383,-0.1432733,-0.0948903
25,0.40171608,0.30450696,"('egoistic', 'altruistic')",1.6321523,1.5940228,1.0169342,0.9492649,-0.0676693
26,0.4330777,0.20915607,"('hardhearted', 'benevolent')",1.7820004,1.6029335,1.1075391,0.9060448,-0.2014943
27,-0.22617649,-0.27978855,"('hardhearted', 'softhearted')",1.333992,1.1244708,0.5539078,0.4223411,-0.1315667
28,-0.8450367,-0.94869345,"('disloyal', 'loyal')",0.9427959,0.8122036,0.0488796,-0.0682449,-0.1171245
29,-0.76230466,-0.7688073,"('unfair', 'fair')",-0.21195905,-0.3824924,-0.4871319,-0.5756499,-0.088518
30,-0.8888617,-0.83430153,"('intolerant', 'tolerant')",0.7179075,0.6850969,-0.0854771,-0.0746023,0.0108748
31,0.028997662,0.10554268,"('evil', 'good')",-0.55961835,-0.6925359,-0.2653103,-0.2934966,-0.0281863
32,-0.9033913,-1.1294649,"('unkind', 'kind')",0.5298936,0.2798024,-0.1867489,-0.4248312,-0.2380823
33,0.39168903,0.17938904,"('wrong', 'right')",-0.4596674,-0.51567113,-0.0339892,-0.168141,-0.1341518
34,-0.03804268,0.15949799,"('mean', 'honorable')",5.1259723,5.3872485,2.5439649,2.7733734,0.2294085
35,0.60762584,0.5322269,"('corrupt', 'incorrupt')",-0.37403202,-0.45279154,0.1167969,0.0397177,-0.0770792
36,0.5055887,0.34814966,"('hostile', 'amicable')",0.029446661,-0.16436586,0.2675177,0.0918919,-0.1756258
37,-0.10255889,-0.08137454,"('fake', 'genuine')",-0.005392869,-0.05603067,-0.0539759,-0.0687026,-0.0147267
38,-0.88023835,-0.96039844,"('untruthful', 'truthful')",-0.60540044,-0.4985493,-0.7428194,-0.7294739,0.0133455
39,0.59452087,0.6980776,"('exploitative', 'cooperative')",0.39126536,0.38166794,0.4928931,0.5398728,0.0469797
40,0.5742762,0.44121367,"('stingy', 'generous')",-1.4582275,-1.6068101,-0.4419757,-0.5827982,-0.1408225
41,-0.36673462,-0.3814104,"('unforgiving', 'forgiving')",-0.04979803,-0.1819477,-0.2082663,-0.281679,-0.0734127
42,-0.8049946,-0.7251822,"('unreliable', 'reliable')",-3.5894105,-3.5309875,-2.1972027,-2.1280849,0.0691178
43,-1.190642,-1.2432616,"('irresponsible', 'responsible')",0.05063785,-0.03215398,-0.5700021,-0.6377078,-0.0677057
44,0.35968626,0.390344,"('prejudiced', 'unprejudiced')",-1.6171911,-1.5629617,-0.6287524,-0.5863088,0.0424436
45,-1.7097672,-1.6540118,"('incompetent', 'competent')",-0.22561157,-0.28746575,-0.9676894,-0.9707388,-0.0030494
46,-1.329036,-1.4229324,"('uncompetitive', 'competitive')",-1.1828208,-1.1744826,-1.2559284,-1.2987075,-0.0427791
47,-0.53974783,-0.45792022,"('stupid', 'smart')",4.8667808,4.91539,2.1635165,2.228735,0.0652185
48,-0.41516066,-0.3000278,"('unintelligent', 'intelligent')",0.48346916,0.5280972,0.0341543,0.1140347,0.0798804
49,-0.5512137,-0.26442564,"('unable', 'able')",-0.61210954,-0.4992904,-0.5816616,-0.381858,0.1998036
50,-0.06519058,0.08125221,"('clumsy', 'skillful')",-0.34616083,-0.40903863,-0.2056757,-0.1638932,0.0417825
51,-1.1336626,-1.1778105,"('uneducated', 'educated')",0.26123527,0.20945838,-0.4362137,-0.4841761,-0.0479624
52,0.51652724,0.36018395,"('irrational', 'rational')",0.58367014,0.48293874,0.5500987,0.4215614,-0.1285373
53,-1.3838307,-1.4941068,"('uncreative', 'creative')",0.23734048,0.094993606,-0.5732451,-0.6995566,-0.1263115
54,-0.37455228,-0.5465295,"('incapable', 'capable')",0.69624716,0.6658792,0.1608474,0.0596749,-0.1011725
55,-1.5331361,-1.4347303,"('incompetent', 'clever')",0.12905245,0.11625487,-0.7020419,-0.6592377,0.0428042
56,-1.2659636,-1.2531364,"('impractical', 'practical')",-0.91451913,-0.84535104,-1.0902413,-1.0492437,0.0409976
57,-1.3668051,-1.5061829,"('unimaginative', 'imaginative')",-2.896842,-2.982043,-2.1318235,-2.244113,-0.1122895
58,-0.16194654,-0.2344639,"('undiscriminating', 'discriminating')",0.4381621,0.3680771,0.1381078,0.0668066,-0.0713012
59,0.2569769,0.2919646,"('foolish', 'wise')",0.0017808275,0.028848594,0.1293789,0.1604066,0.0310277
60,-1.0772154,-0.92775357,"('inefficient', 'efficient')",-0.5844164,-0.42319873,-0.8308159,-0.6754761,0.1553398
61,-0.45426536,-0.6684367,"('illogical', 'logical')",0.7243847,0.50977755,0.1350597,-0.0793296,-0.2143893
62,-0.4507402,-0.27557248,"('incompetent', 'brilliant')",0.17638318,0.35607263,-0.1371785,0.0402501,0.1774286
63,-0.924761,-0.9240822,"('unperceptive', 'insightful')",0.18531819,0.22581151,-0.3697214,-0.3491353,0.0205861
64,-0.47009042,-0.44168752,"('shy', 'confident')",-6.2813663,-6.2185035,-3.3757284,-3.3300955,0.0456329
65,-1.087251,-1.0908378,"('insecure', 'secure')",-0.6131913,-0.54755694,-0.8502212,-0.8191974,0.0310238
66,-0.41013187,-0.62104535,"('inactive', 'active')",0.15863056,0.062079154,-0.1257507,-0.2794831,-0.1537324
67,-0.28663817,-0.2829254,"('doubtful', 'determined')",-0.6166799,-0.5819474,-0.451659,-0.4324364,0.0192226
68,-0.9538751,-0.83372986,"('dependent', 'independent')",-1.0064551,-0.92707163,-0.9801651,-0.8804008,0.0997643
69,0.8227151,0.80589753,"('lazy', 'industrious')",-0.6675854,-0.6389998,0.0775649,0.0834489,0.005884
70,-1.072919,-1.0916166,"('lethargic', 'energetic')",-0.23812434,-0.21813864,-0.6555217,-0.6548777,0.000644
71,-0.43374628,-0.4796623,"('diffident', 'self-confident')",0.2075364,0.16444613,-0.1131049,-0.1576081,-0.0445032
72,-0.30363977,-0.3034746,"('unambitious', 'ambitious')",-0.5153219,-0.5723688,-0.4094808,-0.4379217,-0.0284409
73,1.2070665,1.2095227,"('helpless', 'self-reliant')",-2.838024,-2.7577257,-0.8154787,-0.7741015,0.0413772
74,-0.19392738,-0.26881444,"('undedicated', 'dedicated')",-0.22728157,-0.3974493,-0.2106045,-0.3331319,-0.1225274
75,1.0358559,1.0699842,"('meek', 'impulsive')",-0.58490866,-0.42695546,0.2254736,0.3215144,0.0960408
76,-0.38534388,-0.28583965,"('anxious', 'daring')",-0.6611869,-0.5109664,-0.5232654,-0.398403,0.1248624
77,-0.876641,-0.87106174,"('unmotivated', 'motivated')",-1.4378021,-1.2961308,-1.1572216,-1.0835962,0.0736254
78,-0.7415925,-0.79127634,"('nonresilient', 'resilient')",-0.14732656,-0.22825265,-0.4444596,-0.5097645,-0.0653049
79,0.25206152,0.17101999,"('wavering', 'unwavering')",-0.5341949,-0.51567155,-0.1410667,-0.1723258,-0.0312591
80,-0.2424536,-0.2904467,"('dominated', 'dominating')",-0.9924779,-0.89204365,-0.6174657,-0.5912452,0.0262205
81,-0.3848775,-0.4743715,"('submissive', 'aggressive')",-1.0066983,-0.84266084,-0.6957879,-0.6585162,0.0372717
82,-0.56404805,-0.58211327,"('poor', 'rich')",5.771614,5.737905,2.6037831,2.5778959,-0.0258872
83,-0.08431557,-0.19495872,"('powerless', 'powerful')",-1.0079771,-0.96041155,-0.5461463,-0.5776851,-0.0315388
84,-0.1450822,-0.07332036,"('inferior', 'superior')",0.712038,0.76801383,0.2834779,0.3473467,0.0638688
85,0.99353004,0.84002626,"('insignificant', 'prestigious')",0.4121615,0.3567176,0.7028458,0.5983719,-0.1044739
86,-1.6770979,-1.913482,"('uninfluential', 'influential')",-0.405133,-0.6077539,-1.0411155,-1.260618,-0.2195025
87,-0.17421407,-0.36270803,"('unsuccessful', 'successful')",0.7514909,0.7993798,0.2886384,0.2183359,-0.0703025
88,-0.31423503,-0.5037585,"('low', 'eminent')",-0.43630338,-0.4568816,-0.3752692,-0.48032,-0.1050508
