,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
20,0.11846723,0.10082044,"('rough', 'thoughtful')",0.3017646,0.29634258,0.2101159,0.1985815,-0.0115344
21,-1.0549316,-1.0095937,"('immoral', 'moral')",-1.5009811,-1.3545353,-1.2779564,-1.1820645,0.0958919
22,-0.7827786,-0.7922469,"('untrustworthy', 'trustworthy')",-1.4059927,-1.3942765,-1.0943856,-1.0932617,0.0011239
23,-1.7278197,-1.7178417,"('insincere', 'sincere')",0.38030386,0.3735828,-0.6737579,-0.6721295,0.0016284
24,-2.0994418,-2.035778,"('dishonest', 'honest')",-1.0309187,-0.9994421,-1.5651803,-1.5176101,0.0475702
25,0.86877006,0.83030003,"('egoistic', 'altruistic')",1.0670798,0.96484125,0.967925,0.8975706,-0.0703544
26,1.3372945,1.2213458,"('hardhearted', 'benevolent')",0.84329975,0.69750386,1.0902971,0.9594249,-0.1308722
27,-0.11312901,-0.06438745,"('hardhearted', 'softhearted')",0.131339,0.078440376,0.009105,0.0070265,-0.0020785
28,-2.1250823,-2.1609333,"('disloyal', 'loyal')",-0.92852765,-0.92996436,-1.5268049,-1.5454488,-0.0186439
29,-0.19852279,-0.32877836,"('unfair', 'fair')",-0.08465498,-0.16830668,-0.1415889,-0.2485425,-0.1069536
30,-2.062065,-2.0333638,"('intolerant', 'tolerant')",-1.6213111,-1.5544245,-1.8416879,-1.7938942,0.0477937
31,1.3542463,1.3084826,"('evil', 'good')",1.2858481,1.2297019,1.3200471,1.2690923,-0.0509548
32,-0.7344487,-0.74695927,"('unkind', 'kind')",-0.75081253,-0.7960989,-0.7426306,-0.7715291,-0.0288985
33,0.85172,0.7576653,"('wrong', 'right')",0.96483004,0.84902525,0.908275,0.8033453,-0.1049297
34,0.55222106,0.6467882,"('mean', 'honorable')",1.9083693,1.9715261,1.2302952,1.3091571,0.0788619
35,1.4662858,1.4088653,"('corrupt', 'incorrupt')",1.3756971,1.2129116,1.4209914,1.3108885,-0.1101029
36,3.5094259,3.2521157,"('hostile', 'amicable')",2.5212414,2.2410333,3.0153337,2.7465744,-0.2687593
37,-1.90714,-1.7885411,"('fake', 'genuine')",-0.9365566,-0.84522164,-1.4218483,-1.3168814,0.1049669
38,-1.5829378,-1.5762405,"('untruthful', 'truthful')",-0.6985045,-0.67641515,-1.1407212,-1.1263279,0.0143933
39,0.71362007,0.7429495,"('exploitative', 'cooperative')",0.4924939,0.5735611,0.603057,0.6582553,0.0551983
40,1.3985498,1.3041677,"('stingy', 'generous')",0.36360076,0.22402515,0.8810753,0.7640964,-0.1169789
41,-0.39649782,-0.4719078,"('unforgiving', 'forgiving')",-0.486301,-0.5443191,-0.4413994,-0.5081134,-0.066714
42,0.6057614,0.72242063,"('unreliable', 'reliable')",-0.7907858,-0.619924,-0.0925122,0.0512483,0.1437605
43,-1.5731213,-1.5026827,"('irresponsible', 'responsible')",-1.4074454,-1.2747523,-1.4902834,-1.3887174,0.101566
44,0.68967545,0.7568464,"('prejudiced', 'unprejudiced')",0.61652863,0.6718413,0.653102,0.7143439,0.0612419
45,-2.5761492,-2.6401372,"('incompetent', 'competent')",-2.1183133,-2.0868688,-2.3472314,-2.363503,-0.0162716
46,-1.0035532,-1.0002322,"('uncompetitive', 'competitive')",-1.7861592,-1.6906798,-1.3948562,-1.345456,0.0494002
47,0.06589821,0.10625632,"('stupid', 'smart')",1.320188,1.298353,0.6930431,0.7023047,0.0092616
48,-2.3266275,-2.3715148,"('unintelligent', 'intelligent')",-1.8414861,-1.8367628,-2.0840569,-2.1041389,-0.020082
49,-0.71402717,-0.68713856,"('unable', 'able')",-0.5612116,-0.45286474,-0.6376194,-0.5700017,0.0676177
50,-0.49387914,-0.45436126,"('clumsy', 'skillful')",-0.15710038,-0.13577771,-0.3254898,-0.2950695,0.0304203
51,-1.5523524,-1.6317251,"('uneducated', 'educated')",-1.8485383,-1.8281211,-1.7004454,-1.729923,-0.0294776
52,1.3752646,1.1769975,"('irrational', 'rational')",1.2958348,1.0998878,1.3355497,1.1384428,-0.1971069
53,1.0100404,0.9551933,"('uncreative', 'creative')",0.24689822,0.20435065,0.6284693,0.579772,-0.0486973
54,0.40974674,0.31502998,"('incapable', 'capable')",0.8777759,0.8000747,0.6437613,0.5575523,-0.086209
55,-2.378634,-2.3340397,"('incompetent', 'clever')",-1.9325329,-1.8193676,-2.1555834,-2.0767035,0.0788799
56,-1.5026486,-1.4834816,"('impractical', 'practical')",-1.0705292,-0.91762495,-1.2865889,-1.2005533,0.0860356
57,-0.48160803,-0.5473457,"('unimaginative', 'imaginative')",-1.8059139,-1.7897012,-1.1437609,-1.1685234,-0.0247625
58,0.39893252,0.36570373,"('undiscriminating', 'discriminating')",-0.30156016,-0.36400324,0.0486862,0.0008502,-0.047836
59,-0.049650624,-0.123720914,"('foolish', 'wise')",0.59907633,0.5315679,0.2747129,0.2039235,-0.0707894
60,-1.9556286,-1.8260167,"('inefficient', 'efficient')",-1.9858879,-1.7933106,-1.9707582,-1.8096637,0.1610945
61,-0.42302045,-0.5955869,"('illogical', 'logical')",-0.33538195,-0.42142233,-0.3792012,-0.5085046,-0.1293034
62,-1.9215976,-1.8461496,"('incompetent', 'brilliant')",-1.2334313,-1.09614,-1.5775144,-1.4711448,0.1063696
63,-0.7209453,-0.7618407,"('unperceptive', 'insightful')",-0.71739054,-0.6536086,-0.7191679,-0.7077247,0.0114432
64,-0.8740252,-0.9336705,"('shy', 'confident')",-2.3884828,-2.3206332,-1.631254,-1.6271518,0.0041022
65,-0.6509758,-0.6373687,"('insecure', 'secure')",-1.2509605,-1.1688733,-0.9509681,-0.903121,0.0478471
66,2.2380948,2.1893277,"('inactive', 'active')",1.8003981,1.7304642,2.0192466,1.959896,-0.0593506
67,-0.4617558,-0.4398042,"('doubtful', 'determined')",-0.10263505,-0.014133101,-0.2821954,-0.2269686,0.0552268
68,-1.1013554,-1.1464015,"('dependent', 'independent')",-0.984195,-0.9688917,-1.0427752,-1.0576466,-0.0148714
69,2.6686103,2.5943198,"('lazy', 'industrious')",1.9118671,1.8430444,2.2902389,2.2186821,-0.0715568
70,-1.797152,-1.6694995,"('lethargic', 'energetic')",-1.0418456,-0.9553724,-1.4194988,-1.312436,0.1070628
71,1.3663288,1.2821333,"('diffident', 'self-confident')",1.3136059,1.282924,1.3399674,1.2825286,-0.0574388
72,-1.158857,-1.1374204,"('unambitious', 'ambitious')",-0.45421785,-0.44161516,-0.8065374,-0.7895178,0.0170196
73,0.4488116,0.48429376,"('helpless', 'self-reliant')",-0.6138539,-0.5836802,-0.0825211,-0.0496932,0.0328279
74,-0.70186585,-0.66323096,"('undedicated', 'dedicated')",-0.40617567,-0.3358085,-0.5540208,-0.4995197,0.0545011
75,0.8784122,0.8519307,"('meek', 'impulsive')",1.1320581,1.0818428,1.0052352,0.9668868,-0.0383484
76,-0.69230044,-0.5527196,"('anxious', 'daring')",-0.80547595,-0.66971296,-0.7488882,-0.6112163,0.1376719
77,-0.25806504,-0.29415756,"('unmotivated', 'motivated')",-0.6397445,-0.581017,-0.4489048,-0.4375873,0.0113175
78,0.022335496,-0.027533092,"('nonresilient', 'resilient')",-0.36677003,-0.35106468,-0.1722173,-0.1892989,-0.0170816
79,0.15408465,0.074831754,"('wavering', 'unwavering')",0.7327067,0.67001003,0.4433957,0.3724209,-0.0709748
80,-0.47058827,-0.48773515,"('dominated', 'dominating')",-0.6632405,-0.5760785,-0.5669144,-0.5319068,0.0350076
81,-1.7260795,-1.6951867,"('submissive', 'aggressive')",-1.8161329,-1.6883786,-1.7711062,-1.6917827,0.0793235
82,-0.7294797,-0.67527306,"('poor', 'rich')",0.6683701,0.629824,-0.0305548,-0.0227245,0.0078303
83,0.76038456,0.65881836,"('powerless', 'powerful')",0.27472594,0.2811577,0.5175552,0.469988,-0.0475672
84,0.0022474304,-0.05063068,"('inferior', 'superior')",0.22760978,0.20851128,0.1149286,0.0789403,-0.0359883
85,1.3732911,1.2113923,"('insignificant', 'prestigious')",2.26403,2.090602,1.8186605,1.6509972,-0.1676633
86,-1.787409,-1.9293957,"('uninfluential', 'influential')",-2.1330903,-2.174798,-1.9602497,-2.0520968,-0.0918471
87,0.3266758,0.19027218,"('unsuccessful', 'successful')",-0.030482545,-0.0018705279,0.1480966,0.0942008,-0.0538958
88,-1.3016561,-1.3053724,"('low', 'eminent')",-0.89114046,-0.87446195,-1.0963984,-1.0899172,0.0064812
