,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
22,1.3517445,1.3286206,"('untrustworthy', 'trustworthy')",0.66138357,0.6458484,-0.42449263,-0.5734769,0.5295451,0.4669973,-0.0625478
23,0.6668018,0.7280242,"('insincere', 'sincere')",-0.06724693,-0.028526511,5.5943418,5.5132146,2.0646323,2.0709041,0.0062718
24,0.15742162,0.15112795,"('dishonest', 'honest')",-0.21611758,-0.15881011,1.0151,0.9337671,0.3188013,0.308695,-0.0101063
25,-1.9546357,-1.9439905,"('egoistic', 'altruistic')",-0.8631188,-0.8680105,1.4089572,1.329267,-0.4695991,-0.4942447,-0.0246456
26,-0.39852583,-0.44304004,"('hardhearted', 'benevolent')",0.07463585,0.039997406,1.685508,1.5895132,0.4538727,0.3954902,-0.0583825
27,-0.92860436,-0.85112107,"('hardhearted', 'softhearted')",-0.46869862,-0.37793365,0.884895,0.76486355,-0.1708027,-0.1547304,0.0160723
28,0.14556068,0.12374173,"('disloyal', 'loyal')",-0.9649302,-1.0762163,1.0048834,0.8790465,0.061838,-0.024476,-0.086314
29,-0.8125893,-0.8403787,"('unfair', 'fair')",-0.59304893,-0.59955186,-0.72239304,-0.86711985,-0.7093438,-0.7690168,-0.059673
30,1.1937407,1.155374,"('intolerant', 'tolerant')",0.50055647,0.5053481,1.2765974,1.3029857,0.9902982,0.9879026,-0.0023956
31,-3.8148067,-3.672197,"('evil', 'good')",-1.320539,-1.1389613,-1.290147,-1.2836815,-2.1418308,-2.0316132,0.1102176
32,0.7652657,0.82183063,"('unkind', 'kind')",0.5250834,0.44948724,1.0493499,0.90510917,0.7798997,0.7254756,-0.0544241
33,-1.1252269,-1.1242126,"('wrong', 'right')",-0.5209041,-0.48269606,-0.65658,-0.7232808,-0.7675703,-0.7767298,-0.0091595
34,0.557298,0.6490882,"('mean', 'honorable')",-0.1357694,0.022019356,5.839075,6.0386415,2.086868,2.2365831,0.1497151
35,-3.0028934,-3.0026553,"('corrupt', 'incorrupt')",-0.76646745,-0.76050323,-0.08690402,-0.1994326,-1.2854217,-1.3208637,-0.035442
36,-3.2512164,-3.2376628,"('hostile', 'amicable')",-1.5272706,-1.5061346,0.23575431,0.1588427,-1.5142442,-1.5283182,-0.014074
37,0.15017211,0.14783487,"('fake', 'genuine')",-0.2287581,-0.12496503,0.47361076,0.45857263,0.1316749,0.1604808,0.0288059
38,-1.031557,-0.9123733,"('untruthful', 'truthful')",-0.98982507,-0.8745924,-0.039202746,0.019074596,-0.6868616,-0.5892971,0.0975645
39,0.89141554,0.78711516,"('exploitative', 'cooperative')",1.1760225,1.1776408,0.49641982,0.4284007,0.8546193,0.7977189,-0.0569004
40,-0.74842036,-0.7390691,"('stingy', 'generous')",-0.10525216,-0.109162115,-1.5412625,-1.5943258,-0.7983117,-0.8141856,-0.0158739
41,-0.28071818,-0.21435152,"('unforgiving', 'forgiving')",-0.15437558,-0.022426859,0.30719268,0.28979084,-0.0426337,0.0176708,0.0603045
42,1.5550034,1.7135016,"('unreliable', 'reliable')",1.3538482,1.5180516,-2.5935235,-2.4858043,0.1051094,0.2485829,0.1434735
43,1.2464168,1.3681382,"('irresponsible', 'responsible')",0.1577051,0.31223404,0.7849162,0.80500925,0.7296793,0.8284605,0.0987812
44,0.109972596,0.13429308,"('prejudiced', 'unprejudiced')",0.3324332,0.3598048,-1.0803527,-1.1125296,-0.2126489,-0.2061439,0.006505
45,0.59501106,0.7085704,"('incompetent', 'competent')",0.31663415,0.36958924,0.08944368,0.042240076,0.3336963,0.3734666,0.0397703
46,2.631025,2.6050334,"('uncompetitive', 'competitive')",0.31197596,0.26616305,-0.3620959,-0.32169637,0.8603017,0.8498334,-0.0104683
47,0.6105629,0.6159497,"('stupid', 'smart')",1.1084279,1.1600887,5.5071507,5.5795894,2.4087138,2.451876,0.0431622
48,0.348528,0.32855338,"('unintelligent', 'intelligent')",-1.4323314,-1.485859,0.14708966,0.09984456,-0.3122379,-0.352487,-0.0402491
49,0.17142588,0.30295113,"('unable', 'able')",-0.9565446,-0.77763987,-0.6528303,-0.5297132,-0.4793163,-0.3348006,0.1445157
50,-0.3802172,-0.28994435,"('clumsy', 'skillful')",0.43941113,0.46495628,0.060935177,0.04244856,0.040043,0.0724868,0.0324438
51,0.85108066,0.70909387,"('uneducated', 'educated')",-0.19073522,-0.3502184,0.119399756,0.042562153,0.2599151,0.1338125,-0.1261026
52,-2.5734313,-2.7250888,"('irrational', 'rational')",-0.5030459,-0.65498024,0.27486166,0.12113262,-0.9338718,-1.0863121,-0.1524403
53,-1.4067942,-1.3407896,"('uncreative', 'creative')",-0.5590028,-0.56508845,0.96878546,1.0236151,-0.3323372,-0.2940876,0.0382496
54,-1.1223668,-1.0791209,"('incapable', 'capable')",-0.44972277,-0.45056817,1.1241534,1.1884884,-0.1493121,-0.1137336,0.0355785
55,2.5174391,2.5435982,"('incompetent', 'clever')",0.0027476456,0.06400421,0.14221409,0.116989985,0.8874669,0.9081975,0.0207306
56,2.511581,2.5345588,"('impractical', 'practical')",1.1442114,1.1598315,0.19883102,0.18607144,1.2848744,1.2934872,0.0086128
57,0.2427115,0.25095016,"('unimaginative', 'imaginative')",-0.71411586,-0.8616299,-2.342567,-2.3486173,-0.9379904,-0.9864324,-0.048442
58,-0.48557737,-0.41128698,"('undiscriminating', 'discriminating')",-0.12933898,-0.16394463,-0.021567866,0.00017647515,-0.2121614,-0.191685,0.0204764
59,-2.0471632,-2.0772698,"('foolish', 'wise')",0.5073061,0.49775565,0.24825364,0.23122612,-0.4305345,-0.4494294,-0.0188949
60,2.9955792,3.04654,"('inefficient', 'efficient')",0.92050695,0.9376702,-0.06720937,-0.00930696,1.2829589,1.3249678,0.0420089
61,0.07324432,0.0033285846,"('illogical', 'logical')",-0.13062117,-0.28434128,0.2937101,0.120901376,0.0787778,-0.0533704,-0.1321482
62,1.4752204,1.5685245,"('incompetent', 'brilliant')",0.5415968,0.5973754,0.024752975,0.10634911,0.6805234,0.7574162,0.0768928
63,0.4688956,0.58617294,"('unperceptive', 'insightful')",0.6323536,0.70681787,0.9112693,1.062605,0.6708395,0.7851986,0.1143591
64,0.96192133,0.9442002,"('shy', 'confident')",0.81707567,0.7868301,-6.189861,-6.2943516,-1.470288,-1.521107,-0.050819
65,2.7333221,2.5721383,"('insecure', 'secure')",0.5634802,0.38649124,0.11170511,0.03857156,1.1361691,0.9990671,-0.137102
66,-0.57810926,-0.57677126,"('inactive', 'active')",-0.28075227,-0.29117897,0.7121702,0.78767437,-0.0488971,-0.0267586,0.0221385
67,0.76192534,0.74277014,"('doubtful', 'determined')",1.3090096,1.3202257,-0.2683889,-0.18946593,0.6008486,0.62451,0.0236614
68,-0.19685796,-0.19483842,"('dependent', 'independent')",-1.264036,-1.3122602,-1.0023873,-0.9384097,-0.8210937,-0.8151694,0.0059243
69,-1.4171826,-1.3684984,"('lazy', 'industrious')",-0.10001063,-0.10610417,-0.7507517,-0.68952125,-0.7559816,-0.7213746,0.034607
70,1.5238532,1.5835427,"('lethargic', 'energetic')",0.8070191,0.8492254,1.009559,1.117321,1.1134771,1.183363,0.0698859
71,-0.93134546,-0.83503157,"('diffident', 'self-confident')",-0.78028363,-0.7226683,0.25237778,0.2214517,-0.4864171,-0.4454161,0.041001
72,0.8613017,0.8936539,"('unambitious', 'ambitious')",0.072806604,0.002673362,-1.0234385,-1.0375624,-0.0297767,-0.0470784,-0.0173017
73,0.13601954,0.14426218,"('helpless', 'self-reliant')",0.34189138,0.3474139,-3.3677807,-3.3420935,-0.9632899,-0.9501391,0.0131508
74,0.8259479,0.94385934,"('undedicated', 'dedicated')",0.4172941,0.5284909,0.36171174,0.46152034,0.5349846,0.6446235,0.1096389
75,-1.1938982,-1.138197,"('meek', 'impulsive')",0.07295337,0.0582116,-0.3584103,-0.22807029,-0.4931184,-0.4360185,0.0570999
76,2.6075742,2.6031802,"('anxious', 'daring')",0.58837724,0.5932436,0.54270375,0.58799165,1.2462184,1.2614718,0.0152534
77,0.44435722,0.5064852,"('unmotivated', 'motivated')",-0.73234,-0.74806905,-1.0574185,-0.9853653,-0.4484671,-0.408983,0.0394841
78,-0.4377305,-0.3301975,"('nonresilient', 'resilient')",-1.4780089,-1.4449893,-0.3346957,-0.19613822,-0.750145,-0.6571083,0.0930367
79,-1.8028616,-1.715833,"('wavering', 'unwavering')",-1.2505634,-1.2059703,-0.081103414,-0.033839375,-1.0448427,-0.9852142,0.0596285
80,2.7444148,2.6946824,"('dominated', 'dominating')",1.0234797,0.91872895,-1.430954,-1.4274821,0.7789802,0.7286431,-0.0503371
81,2.7832916,2.6413453,"('submissive', 'aggressive')",0.8106002,0.56242627,-0.7836818,-0.74066746,0.9367367,0.8210347,-0.115702
82,-0.04119009,0.021888386,"('poor', 'rich')",0.34871352,0.3690206,6.1942616,6.2903695,2.1672616,2.2270929,0.0598313
83,0.10485565,0.07874435,"('powerless', 'powerful')",-0.06953702,-0.043071702,-1.0449326,-1.0688323,-0.336538,-0.3443865,-0.0078485
84,0.37401804,0.35683718,"('inferior', 'superior')",0.06717696,-0.008372862,0.44103673,0.44644937,0.2940772,0.2649712,-0.029106
85,-3.3381553,-3.2169073,"('insignificant', 'prestigious')",-0.35237366,-0.2966812,0.67979467,0.7261654,-1.003578,-0.929141,0.074437
86,-0.013799809,-0.024066037,"('uninfluential', 'influential')",-1.3184316,-1.3325224,-0.3669252,-0.4436668,-0.5663855,-0.6000851,-0.0336996
87,1.0508821,0.93458784,"('unsuccessful', 'successful')",1.102033,0.93649095,0.5751418,0.5827953,0.9093523,0.817958,-0.0913943
88,-0.5944355,-0.5639011,"('low', 'eminent')",-0.058770195,-0.1984017,0.446594,0.3577609,-0.0688706,-0.1348473,-0.0659767
