,mouser_male,mouser_female,tuple,average_male,average_female,female-male
21,0.7793707,0.62070805,"('immoral', 'moral')",0.7793707,0.620708,-0.1586627
22,-0.3338099,-0.5021223,"('untrustworthy', 'trustworthy')",-0.3338099,-0.5021223,-0.1683124
23,2.9190078,2.778372,"('insincere', 'sincere')",2.9190078,2.778372,-0.1406358
24,0.46509576,0.3631507,"('dishonest', 'honest')",0.4650958,0.3631507,-0.1019451
25,0.19528273,0.1403199,"('egoistic', 'altruistic')",0.1952827,0.1403199,-0.0549628
26,0.3521415,0.2745356,"('hardhearted', 'benevolent')",0.3521415,0.2745356,-0.0776059
27,0.75533164,0.6502876,"('hardhearted', 'softhearted')",0.7553316,0.6502876,-0.105044
28,1.004197,0.8886164,"('disloyal', 'loyal')",1.004197,0.8886164,-0.1155806
29,-0.2791202,-0.29698086,"('unfair', 'fair')",-0.2791202,-0.2969809,-0.0178607
30,0.96836096,0.83932996,"('intolerant', 'tolerant')",0.968361,0.83933,-0.129031
31,-1.8121239,-1.6723787,"('evil', 'good')",-1.8121239,-1.6723787,0.1397452
32,0.805352,0.642342,"('unkind', 'kind')",0.805352,0.642342,-0.16301
33,-0.04458462,-0.002009268,"('wrong', 'right')",-0.0445846,-0.0020093,0.0425753
34,1.9969264,2.1718996,"('mean', 'honorable')",1.9969264,2.1718996,0.1749732
35,-0.5426914,-0.39642668,"('corrupt', 'incorrupt')",-0.5426914,-0.3964267,0.1462647
36,-0.90781385,-0.82283926,"('hostile', 'amicable')",-0.9078138,-0.8228393,0.0849745
37,0.47063273,0.42719162,"('fake', 'genuine')",0.4706327,0.4271916,-0.0434411
38,0.35335723,0.34860498,"('untruthful', 'truthful')",0.3533572,0.348605,-0.0047522
39,0.59309036,0.56154686,"('exploitative', 'cooperative')",0.5930904,0.5615469,-0.0315435
40,-2.1268263,-2.165762,"('stingy', 'generous')",-2.1268263,-2.1657619,-0.0389356
41,0.5306863,0.43157423,"('unforgiving', 'forgiving')",0.5306863,0.4315742,-0.0991121
42,-1.300798,-1.3644968,"('unreliable', 'reliable')",-1.3007981,-1.3644968,-0.0636987
43,0.6489829,0.5401007,"('irresponsible', 'responsible')",0.6489829,0.5401007,-0.1088822
44,-1.1765031,-1.1722978,"('prejudiced', 'unprejudiced')",-1.1765031,-1.1722978,0.0042053
45,0.27982092,0.13376033,"('incompetent', 'competent')",0.2798209,0.1337603,-0.1460606
46,-0.37542364,-0.5652816,"('uncompetitive', 'competitive')",-0.3754236,-0.5652816,-0.189858
47,2.5127454,2.639715,"('stupid', 'smart')",2.5127454,2.639715,0.1269696
48,1.070393,0.9600732,"('unintelligent', 'intelligent')",1.070393,0.9600732,-0.1103198
49,0.27605236,0.3636632,"('unable', 'able')",0.2760524,0.3636632,0.0876108
50,0.103122786,0.089611,"('clumsy', 'skillful')",0.1031228,0.089611,-0.0135118
51,0.30669937,0.13451332,"('uneducated', 'educated')",0.3066994,0.1345133,-0.1721861
52,-0.568101,-0.5196369,"('irrational', 'rational')",-0.568101,-0.5196369,0.0484641
53,-0.28827676,-0.29049045,"('uncreative', 'creative')",-0.2882768,-0.2904904,-0.0022136
54,-0.044097602,0.0637725,"('incapable', 'capable')",-0.0440976,0.0637725,0.1078701
55,1.5932374,1.389766,"('incompetent', 'clever')",1.5932374,1.389766,-0.2034714
56,1.762724,1.5806375,"('impractical', 'practical')",1.762724,1.5806375,-0.1820865
57,-1.0925556,-1.2230171,"('unimaginative', 'imaginative')",-1.0925556,-1.2230171,-0.1304615
58,0.29018945,0.25992447,"('undiscriminating', 'discriminating')",0.2901894,0.2599245,-0.0302649
59,0.065593,0.2614901,"('foolish', 'wise')",0.065593,0.2614901,0.1958971
60,1.622277,1.4665481,"('inefficient', 'efficient')",1.622277,1.4665481,-0.1557289
61,0.50404376,0.3606145,"('illogical', 'logical')",0.5040438,0.3606145,-0.1434293
62,0.7330334,0.7408562,"('incompetent', 'brilliant')",0.7330334,0.7408562,0.0078228
63,0.037353463,0.0010767672,"('unperceptive', 'insightful')",0.0373535,0.0010768,-0.0362767
64,-3.0437915,-3.175471,"('shy', 'confident')",-3.0437915,-3.1754711,-0.1316796
65,0.6527424,0.4868967,"('insecure', 'secure')",0.6527424,0.4868967,-0.1658457
66,-1.2716681,-1.2410499,"('inactive', 'active')",-1.2716681,-1.2410499,0.0306182
67,0.30783042,0.30217913,"('doubtful', 'determined')",0.3078304,0.3021791,-0.0056513
68,-0.41389403,-0.47949073,"('dependent', 'independent')",-0.413894,-0.4794907,-0.0655967
69,-1.465602,-1.2554022,"('lazy', 'industrious')",-1.465602,-1.2554022,0.2101998
70,0.22257157,0.050067566,"('lethargic', 'energetic')",0.2225716,0.0500676,-0.172504
71,0.24663794,0.25575703,"('diffident', 'self-confident')",0.2466379,0.255757,0.0091191
72,-0.39480025,-0.4109215,"('unambitious', 'ambitious')",-0.3948002,-0.4109215,-0.0161213
73,-1.6995192,-1.6154999,"('helpless', 'self-reliant')",-1.6995192,-1.6154999,0.0840193
74,0.51136476,0.3553611,"('undedicated', 'dedicated')",0.5113648,0.3553611,-0.1560037
75,-0.96247184,-0.7506981,"('meek', 'impulsive')",-0.9624718,-0.7506981,0.2117737
76,0.42524633,0.32673794,"('anxious', 'daring')",0.4252463,0.3267379,-0.0985084
77,-0.7352481,-0.7909889,"('unmotivated', 'motivated')",-0.7352481,-0.7909889,-0.0557408
78,-0.023164302,-0.09570701,"('nonresilient', 'resilient')",-0.0231643,-0.095707,-0.0725427
79,-1.3179603,-1.2045354,"('wavering', 'unwavering')",-1.3179603,-1.2045354,0.1134249
80,-0.19376546,-0.30206078,"('dominated', 'dominating')",-0.1937655,-0.3020608,-0.1082953
81,0.40334147,0.31263897,"('submissive', 'aggressive')",0.4033415,0.312639,-0.0907025
82,2.1394737,2.1592212,"('poor', 'rich')",2.1394737,2.1592212,0.0197475
83,0.011744499,-0.092759445,"('powerless', 'powerful')",0.0117445,-0.0927594,-0.1045039
84,0.114630826,0.15201095,"('inferior', 'superior')",0.1146308,0.1520109,0.0373801
85,-1.0850604,-0.9808492,"('insignificant', 'prestigious')",-1.0850604,-0.9808492,0.1042112
86,-0.08976275,-0.3357011,"('uninfluential', 'influential')",-0.0897627,-0.3357011,-0.2459384
87,-0.27496094,-0.3268152,"('unsuccessful', 'successful')",-0.2749609,-0.3268152,-0.0518543
88,-0.120621,-0.2182495,"('low', 'eminent')",-0.120621,-0.2182495,-0.0976285
