,moose_male,moose_female,tuple,average_male,average_female,female-male
28,1.2996314,1.3612777,"('disloyal', 'loyal')",1.2996314,1.3612777,0.0616463
29,-0.24472645,-0.28956065,"('unfair', 'fair')",-0.2447264,-0.2895606,-0.0448342
30,1.2461158,1.1444182,"('intolerant', 'tolerant')",1.2461158,1.1444182,-0.1016976
31,-1.6421146,-1.5766097,"('evil', 'good')",-1.6421146,-1.5766097,0.0655049
32,1.3815291,1.3529823,"('unkind', 'kind')",1.3815291,1.3529823,-0.0285468
33,-0.6481123,-0.63535935,"('wrong', 'right')",-0.6481123,-0.6353593,0.012753
34,4.6303596,4.8304443,"('mean', 'honorable')",4.6303596,4.8304443,0.2000847
35,-1.1622838,-1.166866,"('corrupt', 'incorrupt')",-1.1622838,-1.1668659,-0.0045821
36,-1.2452341,-1.3146306,"('hostile', 'amicable')",-1.2452341,-1.3146306,-0.0693965
37,0.9289092,0.9750572,"('fake', 'genuine')",0.9289092,0.9750572,0.046148
38,0.19694841,0.16359466,"('untruthful', 'truthful')",0.1969484,0.1635947,-0.0333537
39,0.15537238,0.16183771,"('exploitative', 'cooperative')",0.1553724,0.1618377,0.0064653
40,-1.0767088,-1.0595762,"('stingy', 'generous')",-1.0767088,-1.0595762,0.0171326
41,0.0061563887,-0.050487697,"('unforgiving', 'forgiving')",0.0061564,-0.0504877,-0.0566441
42,-1.4811177,-1.4583282,"('unreliable', 'reliable')",-1.4811177,-1.4583282,0.0227895
43,1.7795439,1.7436572,"('irresponsible', 'responsible')",1.7795439,1.7436572,-0.0358867
44,-1.2511269,-1.5162798,"('prejudiced', 'unprejudiced')",-1.2511269,-1.5162798,-0.2651529
45,0.63631415,0.7728644,"('incompetent', 'competent')",0.6363142,0.7728644,0.1365502
46,-0.12946504,-0.09181357,"('uncompetitive', 'competitive')",-0.129465,-0.0918136,0.0376514
47,5.527341,5.742403,"('stupid', 'smart')",5.5273409,5.742403,0.2150621
48,1.1655059,1.1590323,"('unintelligent', 'intelligent')",1.1655059,1.1590323,-0.0064736
49,0.37143078,0.56075037,"('unable', 'able')",0.3714308,0.5607504,0.1893196
50,0.27054256,0.40624028,"('clumsy', 'skillful')",0.2705426,0.4062403,0.1356977
51,0.979241,1.0389643,"('uneducated', 'educated')",0.979241,1.0389643,0.0597233
52,-0.5797634,-0.54297936,"('irrational', 'rational')",-0.5797634,-0.5429794,0.036784
53,0.6395672,0.6862035,"('uncreative', 'creative')",0.6395672,0.6862035,0.0466363
54,1.2727734,1.4592124,"('incapable', 'capable')",1.2727734,1.4592124,0.186439
55,1.2349278,1.2767587,"('incompetent', 'clever')",1.2349278,1.2767587,0.0418309
56,1.124398,1.1868895,"('impractical', 'practical')",1.124398,1.1868895,0.0624915
57,-2.2646823,-2.184575,"('unimaginative', 'imaginative')",-2.2646823,-2.1845751,0.0801072
58,-0.15924758,-0.122471765,"('undiscriminating', 'discriminating')",-0.1592476,-0.1224718,0.0367758
59,0.19863564,0.34396586,"('foolish', 'wise')",0.1986356,0.3439659,0.1453303
60,1.0437398,1.070004,"('inefficient', 'efficient')",1.0437398,1.070004,0.0262642
61,0.52735585,0.48671618,"('illogical', 'logical')",0.5273558,0.4867162,-0.0406396
62,1.8248116,1.9862787,"('incompetent', 'brilliant')",1.8248116,1.9862787,0.1614671
63,1.3189794,1.527153,"('unperceptive', 'insightful')",1.3189794,1.527153,0.2081736
64,-5.1477413,-5.142462,"('shy', 'confident')",-5.1477413,-5.1424618,0.0052795
65,1.3814065,1.3354028,"('insecure', 'secure')",1.3814065,1.3354028,-0.0460037
66,0.02939522,0.11857164,"('inactive', 'active')",0.0293952,0.1185716,0.0891764
67,-0.7597894,-0.7197214,"('doubtful', 'determined')",-0.7597894,-0.7197214,0.040068
68,-0.098577715,-0.0072562024,"('dependent', 'independent')",-0.0985777,-0.0072562,0.0913215
69,-1.7650657,-1.7496165,"('lazy', 'industrious')",-1.7650657,-1.7496165,0.0154492
70,2.0013566,2.0632758,"('lethargic', 'energetic')",2.0013566,2.0632758,0.0619192
71,0.6130256,0.78876495,"('diffident', 'self-confident')",0.6130256,0.788765,0.1757394
72,1.030558,1.0388907,"('unambitious', 'ambitious')",1.030558,1.0388907,0.0083327
73,-3.0478065,-2.98884,"('helpless', 'self-reliant')",-3.0478065,-2.9888401,0.0589664
74,0.41197434,0.41034567,"('undedicated', 'dedicated')",0.4119743,0.4103457,-0.0016286
75,-0.87451965,-0.79596794,"('meek', 'impulsive')",-0.8745196,-0.7959679,0.0785517
76,1.2396657,1.2059314,"('anxious', 'daring')",1.2396657,1.2059314,-0.0337343
77,-0.8139186,-0.7840198,"('unmotivated', 'motivated')",-0.8139186,-0.7840198,0.0298988
78,-0.14905779,-0.113519244,"('nonresilient', 'resilient')",-0.1490578,-0.1135192,0.0355386
79,-0.060791776,0.01690114,"('wavering', 'unwavering')",-0.0607918,0.0169011,0.0776929
80,0.33384162,0.33034942,"('dominated', 'dominating')",0.3338416,0.3303494,-0.0034922
81,0.6352262,0.68392,"('submissive', 'aggressive')",0.6352262,0.68392,0.0486938
82,6.4670687,6.7574973,"('poor', 'rich')",6.4670687,6.7574973,0.2904286
83,-0.33444792,-0.35185164,"('powerless', 'powerful')",-0.3344479,-0.3518516,-0.0174037
84,0.14802098,0.17203715,"('inferior', 'superior')",0.148021,0.1720372,0.0240162
85,-1.5561209,-1.568963,"('insignificant', 'prestigious')",-1.5561209,-1.5689631,-0.0128422
86,0.7937909,0.8948959,"('uninfluential', 'influential')",0.7937909,0.8948959,0.101105
87,0.2673516,0.5002143,"('unsuccessful', 'successful')",0.2673516,0.5002143,0.2328627
88,0.09679692,0.2746136,"('low', 'eminent')",0.0967969,0.2746136,0.1778167
