,contingency_male,contingency_female,tuple,average_male,average_female,female-male
48,-1.4699115,-1.5174543,"('unintelligent', 'intelligent')",-1.4699115,-1.5174543,-0.0475428
49,-0.79025805,-0.6811812,"('unable', 'able')",-0.790258,-0.6811812,0.1090768
50,0.018157527,0.1663216,"('clumsy', 'skillful')",0.0181575,0.1663216,0.1481641
51,-0.8744527,-0.91202986,"('uneducated', 'educated')",-0.8744527,-0.9120299,-0.0375772
52,-0.5474132,-0.5868547,"('irrational', 'rational')",-0.5474132,-0.5868547,-0.0394415
53,-1.2129203,-1.1020652,"('uncreative', 'creative')",-1.2129203,-1.1020652,0.1108551
54,-0.017458793,0.11121916,"('incapable', 'capable')",-0.0174588,0.1112192,0.128678
55,-0.93487227,-0.8772625,"('incompetent', 'clever')",-0.9348723,-0.8772625,0.0576098
56,0.11969863,0.14441319,"('impractical', 'practical')",0.1196986,0.1444132,0.0247146
57,-2.0817826,-2.034292,"('unimaginative', 'imaginative')",-2.0817826,-2.034292,0.0474906
58,0.17174497,0.0770632,"('undiscriminating', 'discriminating')",0.171745,0.0770632,-0.0946818
59,0.3879904,0.45985085,"('foolish', 'wise')",0.3879904,0.4598508,0.0718604
60,-0.5677027,-0.5443027,"('inefficient', 'efficient')",-0.5677027,-0.5443027,0.0234
61,-0.18144034,-0.289494,"('illogical', 'logical')",-0.1814403,-0.289494,-0.1080537
62,-0.38113287,-0.22588786,"('incompetent', 'brilliant')",-0.3811329,-0.2258879,0.155245
63,-0.6733889,-0.55542177,"('unperceptive', 'insightful')",-0.6733889,-0.5554218,0.1179671
64,-2.2614174,-2.1213605,"('shy', 'confident')",-2.2614174,-2.1213605,0.1400569
65,-0.25959757,-0.49917686,"('insecure', 'secure')",-0.2595976,-0.4991769,-0.2395793
66,-0.032526087,-0.059364837,"('inactive', 'active')",-0.0325261,-0.0593648,-0.0268387
67,1.2433313,1.1306949,"('doubtful', 'determined')",1.2433313,1.1306949,-0.1126364
68,-0.55600965,-0.45465845,"('dependent', 'independent')",-0.5560097,-0.4546584,0.1013513
69,0.9802345,1.1763636,"('lazy', 'industrious')",0.9802345,1.1763636,0.1961291
70,-0.066831976,0.022553533,"('lethargic', 'energetic')",-0.066832,0.0225535,0.0893855
71,-0.3087721,-0.15987095,"('diffident', 'self-confident')",-0.3087721,-0.159871,0.1489011
72,-0.35309026,-0.39984795,"('unambitious', 'ambitious')",-0.3530903,-0.399848,-0.0467577
73,-0.7904405,-0.71792555,"('helpless', 'self-reliant')",-0.7904405,-0.7179255,0.072515
74,-0.58019775,-0.58824724,"('undedicated', 'dedicated')",-0.5801978,-0.5882472,-0.0080494
75,0.5933785,0.74532413,"('meek', 'impulsive')",0.5933785,0.7453241,0.1519456
76,-0.29433864,-0.46685347,"('anxious', 'daring')",-0.2943386,-0.4668535,-0.1725149
77,-1.0022687,-0.78957325,"('unmotivated', 'motivated')",-1.0022687,-0.7895733,0.2126954
78,-0.8866045,-0.74218655,"('nonresilient', 'resilient')",-0.8866045,-0.7421865,0.144418
79,-1.0772899,-0.98309207,"('wavering', 'unwavering')",-1.0772899,-0.9830921,0.0941978
80,0.6652468,0.5571483,"('dominated', 'dominating')",0.6652468,0.5571483,-0.1080985
81,0.46028805,0.33188573,"('submissive', 'aggressive')",0.460288,0.3318857,-0.1284023
82,1.4722422,1.5289904,"('poor', 'rich')",1.4722422,1.5289904,0.0567482
83,0.14242662,-0.031084774,"('powerless', 'powerful')",0.1424266,-0.0310848,-0.1735114
84,0.9934775,0.8628225,"('inferior', 'superior')",0.9934775,0.8628225,-0.130655
85,-0.32540828,-0.28142473,"('insignificant', 'prestigious')",-0.3254083,-0.2814247,0.0439836
86,-2.0793767,-2.0545819,"('uninfluential', 'influential')",-2.0793767,-2.0545819,0.0247948
87,-0.23145686,-0.24410239,"('unsuccessful', 'successful')",-0.2314569,-0.2441024,-0.0126455
88,-0.20038354,-0.22225569,"('low', 'eminent')",-0.2003835,-0.2222557,-0.0218722
