,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
71,0.35293946,0.3105729,"('diffident', 'self-confident')",0.60139877,0.6414816,0.4771691,0.4760273,-0.0011418
72,-0.54783213,-0.56570494,"('unambitious', 'ambitious')",-0.7283887,-0.7636941,-0.6381104,-0.6646996,-0.0265892
73,0.7702916,0.7577558,"('helpless', 'self-reliant')",-2.7795424,-2.7357779,-1.0046254,-0.989011,0.0156144
74,0.45306575,0.4659109,"('undedicated', 'dedicated')",0.10820855,0.036299143,0.2806371,0.251105,-0.0295321
75,-0.13587314,-0.15124008,"('meek', 'impulsive')",-0.2993359,-0.2711826,-0.2176045,-0.2112113,0.0063932
76,0.1513825,0.28757527,"('anxious', 'daring')",0.04186427,0.17280582,0.0966234,0.2301905,0.1335671
77,-0.51715076,-0.41975373,"('unmotivated', 'motivated')",-1.1988133,-1.1117465,-0.857982,-0.7657502,0.0922318
78,-0.31444848,-0.2782272,"('nonresilient', 'resilient')",0.029842295,0.11015941,-0.1423031,-0.0840339,0.0582692
79,-0.6990922,-0.8126815,"('wavering', 'unwavering')",0.044590537,0.088463105,-0.3272508,-0.3621092,-0.0348584
80,0.97328645,0.9924855,"('dominated', 'dominating')",-1.3270074,-1.2616787,-0.1768605,-0.1345966,0.0422639
81,0.5752544,0.58363384,"('submissive', 'aggressive')",-0.912947,-0.8670676,-0.1688463,-0.1417169,0.0271294
82,-0.40851316,-0.43201503,"('poor', 'rich')",5.7597513,5.79552,2.6756191,2.6817524,0.0061333
83,-0.07188829,-0.10387611,"('powerless', 'powerful')",-1.0164708,-1.1043737,-0.5441796,-0.6041249,-0.0599453
84,0.24389827,0.20945697,"('inferior', 'superior')",0.9068729,0.8801516,0.5753856,0.5448043,-0.0305813
85,-0.5287938,-0.48577332,"('insignificant', 'prestigious')",0.44809076,0.5425266,-0.0403515,0.0283766,0.0687281
86,-0.331444,-0.48327783,"('uninfluential', 'influential')",-0.03401669,-0.20971677,-0.1827303,-0.3464973,-0.163767
87,0.2486103,0.10893305,"('unsuccessful', 'successful')",0.42792392,0.44629392,0.3382671,0.2776135,-0.0606536
88,-1.1917235,-1.1009248,"('low', 'eminent')",0.057998143,0.083463885,-0.5668626,-0.5087305,0.0581321
