,agenda_male,agenda_female,tuple,average_male,average_female,female-male
74,0.19202739,0.13435996,"('undedicated', 'dedicated')",0.1920274,0.13436,-0.0576674
75,-1.2149667,-1.1145569,"('meek', 'impulsive')",-1.2149667,-1.1145569,0.1004098
76,1.2096071,1.0654788,"('anxious', 'daring')",1.2096071,1.0654788,-0.1441283
77,-0.7262791,-0.63412076,"('unmotivated', 'motivated')",-0.7262791,-0.6341208,0.0921583
78,-0.29651287,-0.21128632,"('nonresilient', 'resilient')",-0.2965129,-0.2112863,0.0852266
79,-0.8507457,-0.802925,"('wavering', 'unwavering')",-0.8507457,-0.802925,0.0478207
80,0.55745983,0.49931118,"('dominated', 'dominating')",0.5574598,0.4993112,-0.0581486
81,0.9294305,0.8539384,"('submissive', 'aggressive')",0.9294305,0.8539384,-0.0754921
82,6.180517,6.35548,"('poor', 'rich')",6.1805172,6.3554802,0.174963
83,-0.3840855,-0.35824513,"('powerless', 'powerful')",-0.3840855,-0.3582451,0.0258404
84,-0.2779309,-0.28392097,"('inferior', 'superior')",-0.2779309,-0.283921,-0.0059901
85,-2.3125396,-2.266421,"('insignificant', 'prestigious')",-2.3125396,-2.2664211,0.0461185
86,0.77942306,0.77840173,"('uninfluential', 'influential')",0.7794231,0.7784017,-0.0010214
87,-0.05923801,0.09831485,"('unsuccessful', 'successful')",-0.059238,0.0983149,0.1575529
88,-0.058865253,0.038399555,"('low', 'eminent')",-0.0588653,0.0383996,0.0972649
