,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,-0.56752163,-0.5364855,"('evil', 'good')",-0.7474744,-0.84194666,-0.657498,-0.6892161,-0.0317181
32,-0.407297,-0.5055458,"('unkind', 'kind')",0.8110862,0.5664735,0.2018946,0.0304638,-0.1714308
33,0.821231,0.6486038,"('wrong', 'right')",-0.50693315,-0.6293252,0.1571489,0.0096393,-0.1475096
34,-0.23345661,0.055023454,"('mean', 'honorable')",5.971684,6.1869154,2.8691137,3.1209695,0.2518558
35,0.2376894,0.06891577,"('corrupt', 'incorrupt')",-0.117888525,-0.25135574,0.0599004,-0.09122,-0.1511204
36,-0.031392533,-0.24714449,"('hostile', 'amicable')",0.40350333,0.2124481,0.1860554,-0.0173482,-0.2034036
37,-0.27002633,-0.12809335,"('fake', 'genuine')",0.46859598,0.5147224,0.0992848,0.1933145,0.0940297
38,-0.41380346,-0.4152984,"('untruthful', 'truthful')",-0.027898401,0.035563827,-0.2208509,-0.1898673,0.0309836
39,1.3628018,1.3664272,"('exploitative', 'cooperative')",0.1813174,0.13802361,0.7720596,0.7522254,-0.0198342
40,0.21165669,0.1094764,"('stingy', 'generous')",-1.5376098,-1.6675277,-0.6629766,-0.7790256,-0.116049
41,-0.11190957,-0.017060794,"('unforgiving', 'forgiving')",-0.010190599,-0.054451484,-0.0610501,-0.0357561,0.025294
42,-0.0003812872,0.14129186,"('unreliable', 'reliable')",-3.3240778,-3.1207721,-1.6622295,-1.4897401,0.1724894
43,-0.37154046,-0.14198308,"('irresponsible', 'responsible')",0.4377256,0.48841694,0.0330926,0.1732169,0.1401243
44,-0.5785894,-0.51767004,"('prejudiced', 'unprejudiced')",-1.6392436,-1.6531314,-1.1089165,-1.0854007,0.0235158
45,-0.36858147,-0.23644248,"('incompetent', 'competent')",-0.045144647,-0.11079817,-0.2068631,-0.1736203,0.0332428
46,-0.5050534,-0.26098758,"('uncompetitive', 'competitive')",-0.7070065,-0.626328,-0.60603,-0.4436578,0.1623722
47,0.07268885,0.2631973,"('stupid', 'smart')",5.532669,5.596891,2.8026791,2.9300442,0.1273651
48,-0.47133765,-0.492474,"('unintelligent', 'intelligent')",0.27951726,0.33937472,-0.0959102,-0.0765496,0.0193606
49,-0.36347342,-0.16362488,"('unable', 'able')",-0.24411058,-0.09973272,-0.303792,-0.1316788,0.1721132
50,0.2941889,0.2928035,"('clumsy', 'skillful')",0.31724247,0.35180476,0.3057157,0.3223041,0.0165884
51,-0.46672112,-0.6218272,"('uneducated', 'educated')",0.2849364,0.21282692,-0.0908924,-0.2045001,-0.1136077
52,0.24740425,-0.055658653,"('irrational', 'rational')",0.6365306,0.45896512,0.4419674,0.2016532,-0.2403142
53,-0.46989158,-0.52105254,"('uncreative', 'creative')",0.72791076,0.75797915,0.1290096,0.1184633,-0.0105463
54,-0.14533395,-0.23817003,"('incapable', 'capable')",1.1360314,1.2363673,0.4953487,0.4990987,0.00375
55,-0.38708726,-0.207468,"('incompetent', 'clever')",-0.16091055,-0.16601913,-0.2739989,-0.1867436,0.0872553
56,0.6754715,0.75820076,"('impractical', 'practical')",-0.14474747,-0.05079233,0.265362,0.3537042,0.0883422
57,-1.3047658,-1.4155717,"('unimaginative', 'imaginative')",-2.7960043,-2.7973318,-2.050385,-2.1064517,-0.0560667
58,0.39269063,0.45374945,"('undiscriminating', 'discriminating')",0.017536834,0.06526525,0.2051137,0.2595074,0.0543937
59,0.44839436,0.27204847,"('foolish', 'wise')",0.6851631,0.6701768,0.5667787,0.4711126,-0.0956661
60,0.30936763,0.58444095,"('inefficient', 'efficient')",-0.39554456,-0.16825165,-0.0430885,0.2080947,0.2511832
61,-0.2050673,-0.21298547,"('illogical', 'logical')",0.22909227,0.029894998,0.0120125,-0.0915452,-0.1035577
62,-0.4275967,-0.17904976,"('incompetent', 'brilliant')",0.0032091844,0.2767655,-0.2121938,0.0488579,0.2610517
63,-0.3982415,-0.24171884,"('unperceptive', 'insightful')",0.7092619,0.89974135,0.1555102,0.3290113,0.1735011
64,-0.75727457,-0.751368,"('shy', 'confident')",-6.7437816,-6.662721,-3.7505281,-3.7070446,0.0434835
65,-0.1545905,-0.24514297,"('insecure', 'secure')",-0.54244566,-0.5914278,-0.3485181,-0.4182854,-0.0697673
66,-0.33098212,-0.39991173,"('inactive', 'active')",0.8013126,0.7531614,0.2351653,0.1766248,-0.0585405
67,0.566461,0.63617224,"('doubtful', 'determined')",-0.36678874,-0.3447157,0.0998361,0.1457283,0.0458922
68,-0.494982,-0.4386286,"('dependent', 'independent')",-0.6590898,-0.58196646,-0.5770359,-0.5102975,0.0667384
69,1.1396353,1.1446298,"('lazy', 'industrious')",-0.6090725,-0.5897643,0.2652814,0.2774328,0.0121514
70,-1.1324509,-0.934922,"('lethargic', 'energetic')",0.3150612,0.4383846,-0.4086949,-0.2482687,0.1604262
71,0.93243694,0.8678398,"('diffident', 'self-confident')",0.50072163,0.36766133,0.7165793,0.6177506,-0.0988287
72,-0.6068733,-0.64945734,"('unambitious', 'ambitious')",-0.9156276,-0.8953121,-0.7612504,-0.7723847,-0.0111343
73,0.3031056,0.29939675,"('helpless', 'self-reliant')",-3.2225902,-3.089593,-1.4597423,-1.3950981,0.0646442
74,0.12101864,0.20892423,"('undedicated', 'dedicated')",0.3021633,0.19027247,0.211591,0.1995983,-0.0119927
75,-0.8907852,-0.97920084,"('meek', 'impulsive')",-0.30621535,-0.1687325,-0.5985003,-0.5739667,0.0245336
76,-0.90992695,-0.6758721,"('anxious', 'daring')",-0.12676924,0.04501561,-0.5183481,-0.3154282,0.2029199
77,-0.45974544,-0.4152689,"('unmotivated', 'motivated')",-1.2874348,-1.1367044,-0.8735901,-0.7759867,0.0976034
78,0.03671173,0.17760451,"('nonresilient', 'resilient')",0.37421474,0.5380699,0.2054632,0.3578372,0.152374
79,-0.10490078,-0.26377565,"('wavering', 'unwavering')",0.10933131,0.1747747,0.0022153,-0.0445005,-0.0467158
80,-0.57285625,-0.54063004,"('dominated', 'dominating')",-1.3571784,-1.4027613,-0.9650173,-0.9716957,-0.0066784
81,-1.0696751,-1.1009995,"('submissive', 'aggressive')",-1.1445965,-1.0207245,-1.1071358,-1.0608621,0.0462737
82,-0.04978578,0.015401956,"('poor', 'rich')",6.315421,6.400463,3.1328177,3.2079325,0.0751148
83,0.43069422,0.42911375,"('powerless', 'powerful')",-0.82282865,-0.9315441,-0.1960672,-0.2512152,-0.055148
84,0.6893792,0.5652691,"('inferior', 'superior')",0.9352207,0.9588441,0.8123,0.7620566,-0.0502434
85,0.6087023,0.46084246,"('insignificant', 'prestigious')",0.5974783,0.59793985,0.6030903,0.5293912,-0.0736991
86,-0.57323295,-0.76065826,"('uninfluential', 'influential')",-0.056493584,-0.24937715,-0.3148633,-0.5050177,-0.1901544
87,-0.20282799,-0.21361102,"('unsuccessful', 'successful')",0.72693914,0.6546982,0.2620556,0.2205436,-0.041512
88,-0.6416123,-0.7393542,"('low', 'eminent')",-0.15261175,-0.09374935,-0.397112,-0.4165518,-0.0194398
