,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
43,-1.0337048,-1.0950094,"('irresponsible', 'responsible')",-0.19687785,-0.25669622,-0.6152913,-0.6758528,-0.0605615
44,-1.1627517,-0.94179344,"('prejudiced', 'unprejudiced')",-1.6014549,-1.3517481,-1.3821032,-1.1467707,0.2353325
45,-1.0147979,-1.3545759,"('incompetent', 'competent')",0.24918112,-0.020760585,-0.3828084,-0.6876682,-0.3048598
46,-0.70474964,-1.1189326,"('uncompetitive', 'competitive')",0.4214664,0.21474566,-0.1416416,-0.4520935,-0.3104519
47,-0.42073798,-0.3494857,"('stupid', 'smart')",0.5355676,0.53822505,0.0574148,0.0943697,0.0369549
48,-0.011386037,-0.17155802,"('unintelligent', 'intelligent')",0.008401539,-0.13419066,-0.0014922,-0.1528744,-0.1513822
49,-1.2732313,-1.2245582,"('unable', 'able')",-0.27509713,-0.24599859,-0.7741642,-0.7352784,0.0388858
50,0.22266684,0.44239736,"('clumsy', 'skillful')",1.1278023,1.2372972,0.6752346,0.8398473,0.1646127
51,-0.897291,-1.3139213,"('uneducated', 'educated')",-0.2996189,-0.5673889,-0.598455,-0.9406551,-0.3422001
52,0.81779593,1.0371397,"('irrational', 'rational')",0.5763779,0.6548073,0.6970869,0.8459735,0.1488866
53,0.29409614,0.45327228,"('uncreative', 'creative')",-0.07445783,-0.07458023,0.1098192,0.189346,0.0795268
54,-0.41040006,-0.2868648,"('incapable', 'capable')",0.22616103,0.2529037,-0.0921195,-0.0169805,0.075139
55,-0.64455235,-1.1476604,"('incompetent', 'clever')",0.2229603,0.004429009,-0.210796,-0.5716157,-0.3608197
56,-0.3473786,-0.5487646,"('impractical', 'practical')",0.0071560107,-0.19313887,-0.1701113,-0.3709517,-0.2008404
57,-0.8894322,-1.199042,"('unimaginative', 'imaginative')",-0.73735404,-1.0594494,-0.8133931,-1.1292458,-0.3158527
58,-0.25765213,-0.5329977,"('undiscriminating', 'discriminating')",0.049225457,-0.22406791,-0.1042133,-0.3785328,-0.2743195
59,1.4952464,1.8422219,"('foolish', 'wise')",0.69449556,0.82812124,1.094871,1.3351716,0.2403006
60,-1.0360945,-1.3116853,"('inefficient', 'efficient')",0.5228463,0.4051345,-0.2566241,-0.4532754,-0.1966513
61,0.5597292,0.3511308,"('illogical', 'logical')",0.7809939,0.6416584,0.6703615,0.4963946,-0.1739669
62,-0.8598889,-1.0887144,"('incompetent', 'brilliant')",-0.26555872,-0.34417248,-0.5627238,-0.7164434,-0.1537196
63,0.26698267,0.14515105,"('unperceptive', 'insightful')",0.75189793,0.7035835,0.5094403,0.4243672,-0.0850731
64,-0.50418425,-0.64713407,"('shy', 'confident')",0.17423,0.16657776,-0.1649771,-0.2402782,-0.0753011
65,-0.44389272,-0.6036128,"('insecure', 'secure')",0.05679241,-0.12937078,-0.1935502,-0.3664918,-0.1729416
66,-0.89002717,-0.7839185,"('inactive', 'active')",0.90965074,1.0274842,0.0098118,0.1217828,0.111971
67,0.74245125,0.6416557,"('doubtful', 'determined')",0.038030062,-0.0133319395,0.3902407,0.3141619,-0.0760788
68,-1.1675379,-1.2641308,"('dependent', 'independent')",-1.5664772,-1.5993085,-1.3670075,-1.4317197,-0.0647122
69,1.8577946,2.3176231,"('lazy', 'industrious')",1.1376717,1.3285985,1.4977331,1.8231108,0.3253777
70,-1.1175803,-1.4997654,"('lethargic', 'energetic')",-0.25472334,-0.4327928,-0.6861518,-0.9662791,-0.2801273
71,1.6310661,1.9618133,"('diffident', 'self-confident')",0.91297626,0.9454921,1.2720212,1.4536527,0.1816315
72,-0.6798142,-0.770702,"('unambitious', 'ambitious')",-1.1470642,-1.2579777,-0.9134392,-1.0143399,-0.1009007
73,1.1505005,1.2441547,"('helpless', 'self-reliant')",-0.19610827,-0.14096779,0.4771961,0.5515934,0.0743973
74,0.75232095,0.6684869,"('undedicated', 'dedicated')",0.7862654,0.69652426,0.7692932,0.6825056,-0.0867876
75,-1.0998735,-1.0903425,"('meek', 'impulsive')",-0.94892406,-0.85545427,-1.0243988,-0.9728984,0.0515004
76,-0.81414086,-0.96591717,"('anxious', 'daring')",0.63858813,0.719883,-0.0877764,-0.1230171,-0.0352407
77,-0.27174836,-0.38184592,"('unmotivated', 'motivated')",0.014610946,-0.061303765,-0.1285687,-0.2215748,-0.0930061
78,0.04845316,0.096373074,"('nonresilient', 'resilient')",0.5423375,0.41101265,0.2953953,0.2536929,-0.0417024
79,0.35495338,0.6047219,"('wavering', 'unwavering')",0.22364815,0.24494821,0.2893008,0.4248351,0.1355343
80,-0.14469728,-0.40307134,"('dominated', 'dominating')",-0.07665171,-0.07397349,-0.1106745,-0.2385224,-0.1278479
81,-1.632002,-2.1728137,"('submissive', 'aggressive')",0.26515234,0.12436087,-0.6834248,-1.0242264,-0.3408016
82,-1.8548745,-1.9861393,"('poor', 'rich')",-0.66364956,-0.74592245,-1.2592621,-1.3660309,-0.1067688
83,-0.22819349,-0.32613987,"('powerless', 'powerful')",-0.11458087,-0.14887515,-0.1713872,-0.2375075,-0.0661203
84,1.4258248,1.3602035,"('inferior', 'superior')",0.6358636,0.552387,1.0308442,0.9562953,-0.0745489
85,1.7729412,2.2758334,"('insignificant', 'prestigious')",1.0493423,1.2109219,1.4111418,1.7433777,0.3322359
86,-0.62079227,-1.0303353,"('uninfluential', 'influential')",0.23619151,-0.18961118,-0.1923004,-0.6099733,-0.4176729
87,0.3633974,0.19546208,"('unsuccessful', 'successful')",2.429042,2.3505278,1.3962197,1.2729949,-0.1232248
88,0.016704418,-0.05441118,"('low', 'eminent')",0.2757309,0.22425236,0.1462177,0.0849206,-0.0612971
