,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
70,-0.38379496,-0.42724285,"('lethargic', 'energetic')",-0.28823152,-0.16150959,-0.3360133,-0.2943762,0.0416371
71,-0.34483895,-0.2298791,"('diffident', 'self-confident')",0.64140177,0.71220267,0.1482814,0.2411618,0.0928804
72,-0.87701297,-0.81892353,"('unambitious', 'ambitious')",-0.32786152,-0.20924862,-0.6024373,-0.5140861,0.0883512
73,0.92356694,0.9581668,"('helpless', 'self-reliant')",-3.221391,-3.1090791,-1.148912,-1.0754561,0.0734559
74,-0.69157803,-0.7365105,"('undedicated', 'dedicated')",-0.4025276,-0.5272406,-0.5470528,-0.6318755,-0.0848227
75,0.23713619,0.26421225,"('meek', 'impulsive')",-0.7239085,-0.66269773,-0.2433861,-0.1992427,0.0441434
76,0.2939619,0.25556204,"('anxious', 'daring')",-0.7859255,-0.7484207,-0.2459818,-0.2464293,-0.0004475
77,-0.4067411,-0.3679004,"('unmotivated', 'motivated')",-1.4768041,-1.2493343,-0.9417726,-0.8086174,0.1331552
78,-1.1786994,-1.054833,"('nonresilient', 'resilient')",0.17810339,0.27237287,-0.500298,-0.3912301,0.1090679
79,-0.67167306,-0.69797415,"('wavering', 'unwavering')",-0.16998672,-0.13421634,-0.4208299,-0.4160953,0.0047346
80,0.57295024,0.5662603,"('dominated', 'dominating')",-1.116694,-0.9449751,-0.2718719,-0.1893574,0.0825145
81,0.59960866,0.4271921,"('submissive', 'aggressive')",-1.1350833,-1.0679625,-0.2677373,-0.3203852,-0.0526479
82,-0.65716577,-0.67236894,"('poor', 'rich')",6.669866,6.9217134,3.00635,3.1246722,0.1183222
83,0.18183438,0.1727086,"('powerless', 'powerful')",-1.1315556,-1.1039419,-0.4748606,-0.4656166,0.009244
84,0.45688105,0.44297945,"('inferior', 'superior')",0.5606311,0.6427643,0.508756,0.5428718,0.0341158
85,-0.6337747,-0.6059614,"('insignificant', 'prestigious')",0.5572617,0.36886144,-0.0382565,-0.11855,-0.0802935
86,-1.9589944,-2.0768673,"('uninfluential', 'influential')",-0.2000456,-0.28309247,-1.07952,-1.1799799,-0.1004599
87,0.16603985,0.123942316,"('unsuccessful', 'successful')",0.77440864,0.9663438,0.4702243,0.5451431,0.0749188
88,-0.1715377,-0.31889996,"('low', 'eminent')",-0.40705127,-0.3709294,-0.2892945,-0.3449147,-0.0556202
