,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,-0.18542781,-0.22232696,"('unkind', 'kind')",0.5724251,0.46636742,0.1934987,0.1220202,-0.0714785
33,0.43797442,0.35743335,"('wrong', 'right')",-0.6029581,-0.60431606,-0.0824918,-0.1234414,-0.0409496
34,-0.052611414,-0.036822453,"('mean', 'honorable')",5.573173,5.745552,2.7602808,2.8543649,0.0940841
35,0.26743668,0.24946015,"('corrupt', 'incorrupt')",-0.46005365,-0.5159849,-0.0963085,-0.1332624,-0.0369539
36,-0.5305645,-0.6244293,"('hostile', 'amicable')",-0.23433332,-0.3636484,-0.3824489,-0.4940389,-0.11159
37,-0.3678851,-0.37866563,"('fake', 'genuine')",-0.1566901,-0.090132646,-0.2622876,-0.2343991,0.0278885
38,-0.20877144,-0.2472843,"('untruthful', 'truthful')",0.16357541,0.29294437,-0.022598,0.02283,0.045428
39,1.2712913,1.257497,"('exploitative', 'cooperative')",-0.05023902,0.004223382,0.6105261,0.6308601,0.020334
40,1.0048028,0.9981209,"('stingy', 'generous')",-1.8089067,-1.9259661,-0.4020519,-0.4639226,-0.0618707
41,0.51090187,0.41569683,"('unforgiving', 'forgiving')",0.01124711,-0.09837799,0.2610745,0.1586594,-0.1024151
42,0.06684331,0.06651093,"('unreliable', 'reliable')",-3.4665763,-3.4769413,-1.6998665,-1.7052152,-0.0053487
43,-0.6493616,-0.7099545,"('irresponsible', 'responsible')",0.1960629,0.1945497,-0.2266494,-0.2577024,-0.031053
44,0.18683809,0.17964868,"('prejudiced', 'unprejudiced')",-1.7083602,-1.7782162,-0.760761,-0.7992838,-0.0385228
45,-0.4847757,-0.5071331,"('incompetent', 'competent')",0.0433918,-0.0286889,-0.2206919,-0.267911,-0.0472191
46,-0.3922747,-0.37360707,"('uncompetitive', 'competitive')",-1.0154662,-0.92037714,-0.7038705,-0.6469921,0.0568784
47,-0.17059396,-0.10356019,"('stupid', 'smart')",5.2748632,5.4918222,2.5521348,2.6941311,0.1419963
48,0.7076327,0.585146,"('unintelligent', 'intelligent')",1.1050192,1.094144,0.9063259,0.839645,-0.0666809
49,0.48594457,0.5224316,"('unable', 'able')",0.032621384,0.1567297,0.259283,0.3395807,0.0802977
50,0.1960389,0.20032898,"('clumsy', 'skillful')",-0.044451695,-0.07885076,0.0757936,0.0607391,-0.0150545
51,-0.26986653,-0.359863,"('uneducated', 'educated')",0.57362795,0.53117895,0.1518807,0.085658,-0.0662227
52,0.13214798,-0.007025536,"('irrational', 'rational')",0.15785888,0.1009125,0.1450034,0.0469435,-0.0980599
53,-0.9472022,-1.002552,"('uncreative', 'creative')",0.4850326,0.40747517,-0.2310848,-0.2975384,-0.0664536
54,-0.41612214,-0.43132618,"('incapable', 'capable')",0.60103387,0.6710954,0.0924559,0.1198846,0.0274287
55,0.09471814,0.009009799,"('incompetent', 'clever')",0.33313853,0.33016127,0.2139283,0.1695855,-0.0443428
56,-0.025044417,-0.10500086,"('impractical', 'practical')",-0.1363149,-0.097822666,-0.0806797,-0.1014118,-0.0207321
57,-0.99775493,-1.1285955,"('unimaginative', 'imaginative')",-3.2148387,-3.350034,-2.1062968,-2.2393148,-0.133018
58,0.17403805,0.09305833,"('undiscriminating', 'discriminating')",0.19706458,0.07771728,0.1855513,0.0853878,-0.1001635
59,0.41331372,0.43863255,"('foolish', 'wise')",0.25376475,0.32004613,0.3335392,0.3793393,0.0458001
60,0.3477428,0.2885525,"('inefficient', 'efficient')",0.01970393,0.14002314,0.1837234,0.2142878,0.0305644
61,-0.17435539,-0.32634237,"('illogical', 'logical')",0.42711008,0.3112981,0.1263773,-0.0075221,-0.1338994
62,0.98785317,1.0584717,"('incompetent', 'brilliant')",0.814949,0.98790336,0.901401,1.0231875,0.1217865
63,-0.28699607,-0.27475995,"('unperceptive', 'insightful')",0.6842221,0.7443391,0.198613,0.2347896,0.0361766
64,-0.019289045,-0.15450548,"('shy', 'confident')",-6.0722013,-6.150789,-3.0457451,-3.152647,-0.1069019
65,-0.0007189326,-0.09696915,"('insecure', 'secure')",-0.32613543,-0.2626226,-0.1634272,-0.1797959,-0.0163687
66,-0.92817336,-0.99721277,"('inactive', 'active')",0.40247083,0.35748833,-0.2628513,-0.3198622,-0.0570109
67,0.41048664,0.32573092,"('doubtful', 'determined')",-0.3806168,-0.53327733,0.0149349,-0.1037732,-0.1187081
68,0.025677338,0.013420021,"('dependent', 'independent')",-0.4299893,-0.4384811,-0.202156,-0.2125305,-0.0103745
69,0.96241534,1.0059999,"('lazy', 'industrious')",-0.35188425,-0.40317732,0.3052655,0.3014113,-0.0038542
70,-0.43825057,-0.4093875,"('lethargic', 'energetic')",-0.16635595,-0.11006421,-0.3023033,-0.2597259,0.0425774
71,0.35449842,0.40074316,"('diffident', 'self-confident')",0.4448336,0.44026664,0.399666,0.4205049,0.0208389
72,-0.53314227,-0.56015635,"('unambitious', 'ambitious')",-0.549257,-0.44853655,-0.5411996,-0.5043464,0.0368532
73,0.80699486,0.7629851,"('helpless', 'self-reliant')",-3.1163805,-3.122818,-1.1546928,-1.1799164,-0.0252236
74,0.09368661,0.041701857,"('undedicated', 'dedicated')",-0.4324593,-0.5739462,-0.1693863,-0.2661222,-0.0967359
75,0.27588242,0.28491017,"('meek', 'impulsive')",-0.61604667,-0.60606515,-0.1700821,-0.1605775,0.0095046
76,0.07062866,0.058820873,"('anxious', 'daring')",-0.33292437,-0.26497602,-0.1311479,-0.1030776,0.0280703
77,-0.23074205,-0.23963398,"('unmotivated', 'motivated')",-0.9938867,-0.8705257,-0.6123144,-0.5550798,0.0572346
78,-0.14046526,-0.017412793,"('nonresilient', 'resilient')",0.2498793,0.3395054,0.054707,0.1610463,0.1063393
79,-0.8139314,-0.91143703,"('wavering', 'unwavering')",-0.28767788,-0.31417218,-0.5508046,-0.6128046,-0.062
80,0.035985075,0.10686485,"('dominated', 'dominating')",-0.82026243,-0.63906,-0.3921387,-0.2660976,0.1260411
81,0.14067322,0.077372156,"('submissive', 'aggressive')",-0.5618602,-0.44077247,-0.2105935,-0.1817002,0.0288933
82,-0.4986886,-0.49430892,"('poor', 'rich')",6.163567,6.2807384,2.8324392,2.8932147,0.0607755
83,-0.031756647,-0.14310515,"('powerless', 'powerful')",-0.8930988,-0.90828073,-0.4624277,-0.5256929,-0.0632652
84,0.8029718,0.70773035,"('inferior', 'superior')",0.9468801,0.8933953,0.874926,0.8005629,-0.0743631
85,0.10277461,0.024618141,"('insignificant', 'prestigious')",-0.17480552,-0.36113092,-0.0360155,-0.1682564,-0.1322409
86,-1.2245469,-1.4216981,"('uninfluential', 'influential')",-0.25917158,-0.31395078,-0.7418593,-0.8678244,-0.1259651
87,0.3150964,0.31852394,"('unsuccessful', 'successful')",1.0911918,1.1949826,0.7031441,0.7567533,0.0536092
88,-0.8792443,-1.0088348,"('low', 'eminent')",-0.5486856,-0.5810366,-0.7139649,-0.7949357,-0.0809708
