,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
63,0.81306356,0.79875034,"('unperceptive', 'insightful')",0.85491776,0.87818384,0.8339907,0.8384671,0.0044764
64,0.3042723,0.27361965,"('shy', 'confident')",-5.577188,-5.4695277,-2.6364579,-2.597954,0.0385039
65,0.68837404,0.69005185,"('insecure', 'secure')",-0.13576141,-0.05346644,0.2763063,0.3182927,0.0419864
66,-1.4800522,-1.5601616,"('inactive', 'active')",-0.12680985,-0.1970245,-0.803431,-0.878593,-0.075162
67,1.0797343,0.9457801,"('doubtful', 'determined')",-0.1867017,-0.2619751,0.4465163,0.3419025,-0.1046138
68,0.0076093413,-0.12172295,"('dependent', 'independent')",-0.73165226,-0.73497593,-0.3620214,-0.4283494,-0.066328
69,-0.43773174,-0.38182244,"('lazy', 'industrious')",-0.6445341,-0.5799461,-0.5411329,-0.4808843,0.0602486
70,0.682308,0.59350777,"('lethargic', 'energetic')",0.38874862,0.40169543,0.5355283,0.4976016,-0.0379267
71,-0.7668857,-0.7839045,"('diffident', 'self-confident')",0.069064006,-0.019126624,-0.3489108,-0.4015155,-0.0526047
72,-0.29953557,-0.14844133,"('unambitious', 'ambitious')",-0.6089335,-0.49970025,-0.4542345,-0.3240708,0.1301637
73,0.36030218,0.30315265,"('helpless', 'self-reliant')",-3.4127386,-3.2621846,-1.5262182,-1.479516,0.0467022
74,0.21326356,0.13751416,"('undedicated', 'dedicated')",-0.36759722,-0.46352047,-0.0771668,-0.1630031,-0.0858363
75,-0.5854279,-0.531295,"('meek', 'impulsive')",-0.3488946,-0.226728,-0.4671612,-0.3790115,0.0881497
76,1.4279368,1.4083188,"('anxious', 'daring')",-0.14125814,-0.09527503,0.6433393,0.6565219,0.0131826
77,0.65629065,0.68693197,"('unmotivated', 'motivated')",-0.50907487,-0.45155942,0.0736079,0.1176863,0.0440784
78,-0.40751794,-0.30983916,"('nonresilient', 'resilient')",-0.1530998,-0.17975092,-0.2803089,-0.244795,0.0355139
79,-1.2828745,-1.3359008,"('wavering', 'unwavering')",-0.74019605,-0.78615385,-1.0115353,-1.0610273,-0.049492
80,1.0329226,1.0145087,"('dominated', 'dominating')",-0.5502168,-0.50378746,0.2413529,0.2553606,0.0140077
81,1.5892639,1.4516083,"('submissive', 'aggressive')",-0.0618129,0.1106578,0.7637255,0.7811331,0.0174076
82,0.10647415,0.040316485,"('poor', 'rich')",6.269277,6.155485,3.1878755,3.0979009,-0.0899746
83,-0.0627452,-0.22945139,"('powerless', 'powerful')",-0.851073,-0.9707907,-0.4569091,-0.600121,-0.1432119
84,0.4356141,0.34701037,"('inferior', 'superior')",0.6641952,0.6355984,0.5499046,0.4913044,-0.0586002
85,-0.93862385,-0.8794891,"('insignificant', 'prestigious')",-0.090816185,-0.21487543,-0.51472,-0.5471823,-0.0324623
86,-0.8629078,-1.040373,"('uninfluential', 'influential')",-0.10991622,-0.1954995,-0.486412,-0.6179363,-0.1315243
87,0.6875785,0.5509607,"('unsuccessful', 'successful')",0.97257847,1.0081325,0.8300785,0.7795466,-0.0505319
88,0.38033554,0.021566888,"('low', 'eminent')",0.1821876,-0.11049153,0.2812616,-0.0444623,-0.3257239
