,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
20,-0.27392498,-0.30931664,"('rough', 'thoughtful')",-0.6342496,-0.6129681,0.5361703,0.51037633,-0.1240014,-0.1373028,-0.0133014
21,0.26981625,0.16458544,"('immoral', 'moral')",-1.3084612,-1.3765945,-0.344059,-0.25989783,-0.4609013,-0.4906356,-0.0297343
22,-1.1305298,-1.2229577,"('untrustworthy', 'trustworthy')",-0.7577348,-0.7768729,-1.0755345,-1.1466169,-0.987933,-1.0488159,-0.0608829
23,1.0304118,0.96476674,"('insincere', 'sincere')",-0.3037454,-0.28516826,6.6037717,6.5108128,2.4434794,2.3968037,-0.0466757
24,0.7760633,0.6757518,"('dishonest', 'honest')",-0.894801,-0.9607752,0.53103215,0.31737518,0.1374315,0.0107839,-0.1266476
25,0.18505944,0.20911074,"('egoistic', 'altruistic')",1.5048785,1.506499,0.76341015,0.68310225,0.8177827,0.7995707,-0.018212
26,1.291778,1.2135895,"('hardhearted', 'benevolent')",1.5971794,1.7288195,0.6242319,0.547038,1.1710631,1.163149,-0.0079141
27,0.47902495,0.41389948,"('hardhearted', 'softhearted')",0.25157887,0.18458408,0.94453806,0.7571726,0.5583806,0.4518854,-0.1064952
28,0.26567736,0.16215314,"('disloyal', 'loyal')",-0.13312174,-0.105086856,1.0055426,0.85984147,0.3793661,0.3056359,-0.0737302
29,-0.2854396,-0.30316508,"('unfair', 'fair')",0.37186927,0.37166676,-0.73051816,-0.8963773,-0.2146962,-0.2759585,-0.0612623
30,1.4614302,1.3627611,"('intolerant', 'tolerant')",0.6202122,0.5744499,0.097258575,-0.032255866,0.7263003,0.634985,-0.0913153
31,-1.4432269,-1.3405001,"('evil', 'good')",-0.027525622,0.16179068,-1.9338151,-2.0353644,-1.1348559,-1.0713579,0.063498
32,1.0569277,0.9908242,"('unkind', 'kind')",0.51378024,0.46795425,0.19251207,0.04037588,0.58774,0.4997181,-0.0880219
33,1.3137274,1.2369683,"('wrong', 'right')",1.641922,1.5951961,-0.26729137,-0.3620542,0.8961194,0.8233701,-0.0727493
34,-0.20222726,-0.12959601,"('mean', 'honorable')",-0.22608268,-0.18468732,6.0707684,6.160793,1.8808195,1.9488365,0.068017
35,-1.3351363,-1.2959582,"('corrupt', 'incorrupt')",0.2031888,0.21873732,-0.2945469,-0.35987613,-0.4754981,-0.4790323,-0.0035342
36,-0.35003117,-0.31654033,"('hostile', 'amicable')",1.0223356,1.16226,0.63425577,0.6273597,0.4355201,0.4910265,0.0555064
37,-0.29574114,-0.3565094,"('fake', 'genuine')",-1.2087597,-1.2899548,0.29439098,0.22930434,-0.40337,-0.4723866,-0.0690166
38,0.45499426,0.48077202,"('untruthful', 'truthful')",-0.31688523,-0.32077062,0.69414896,0.6944331,0.2774193,0.2848115,0.0073922
39,0.315731,0.357162,"('exploitative', 'cooperative')",0.5999832,0.61436033,0.03398724,-0.09411016,0.3165671,0.2924707,-0.0240964
40,1.2309712,1.1497236,"('stingy', 'generous')",1.0735502,1.0715907,-2.4754267,-2.5458715,-0.0569684,-0.1081857,-0.0512173
41,0.64176583,0.5973879,"('unforgiving', 'forgiving')",0.50378084,0.53431135,0.074712805,-0.009940138,0.4067531,0.3739197,-0.0328334
42,0.8809808,0.8710132,"('unreliable', 'reliable')",0.54472226,0.5436028,-3.1141825,-3.10597,-0.5628265,-0.5637846,-0.0009581
43,0.7350576,0.6842684,"('irresponsible', 'responsible')",-0.4559862,-0.50925225,0.3825702,0.33259356,0.2205472,0.1692032,-0.051344
44,-1.3885114,-1.3195815,"('prejudiced', 'unprejudiced')",-0.56943876,-0.57680196,-0.75754297,-0.71830916,-0.9051644,-0.8715642,0.0336002
45,-0.9189807,-0.99107265,"('incompetent', 'competent')",-1.517467,-1.4587375,-0.27430508,-0.32491043,-0.9035842,-0.9249068,-0.0213226
46,0.78180355,0.73506033,"('uncompetitive', 'competitive')",-0.5983636,-0.5746233,0.24458101,0.38845363,0.1426737,0.1829636,0.0402899
47,-0.022528026,-0.08569581,"('stupid', 'smart')",-0.1932102,-0.17298177,5.5304394,5.542642,1.771567,1.7613215,-0.0102455
48,0.8485948,0.7862317,"('unintelligent', 'intelligent')",-0.30003658,-0.3410564,0.15603077,0.14993678,0.234863,0.1983707,-0.0364923
49,-0.849095,-0.7884209,"('unable', 'able')",-1.0539149,-0.9760676,-0.46410823,-0.3388636,-0.7890394,-0.7011174,0.087922
50,-0.49943113,-0.5019159,"('clumsy', 'skillful')",0.42631447,0.4097462,0.19235276,0.19885175,0.0397454,0.0355607,-0.0041847
51,-0.29677817,-0.42433053,"('uneducated', 'educated')",-0.43791446,-0.5270499,0.46742362,0.4764673,-0.0890897,-0.1583044,-0.0692147
52,0.6293966,0.61086524,"('irrational', 'rational')",1.270173,1.2493325,-0.37874576,-0.5258284,0.5069412,0.4447898,-0.0621514
53,1.4434638,1.4252645,"('uncreative', 'creative')",1.992949,2.1778495,0.6492916,0.6495771,1.3619014,1.4175638,0.0556624
54,0.3718157,0.37034222,"('incapable', 'capable')",1.1059296,1.1482538,0.92405146,1.0921539,0.8005989,0.87025,0.0696511
55,0.61000293,0.5588257,"('incompetent', 'clever')",-0.5970329,-0.5905648,-0.24196473,-0.21706344,-0.0763316,-0.0829342,-0.0066026
56,0.9510471,0.86919796,"('impractical', 'practical')",-0.7015791,-0.78892404,-0.15383556,-0.15393147,0.0318775,-0.0245525,-0.05643
57,0.512934,0.43895668,"('unimaginative', 'imaginative')",-0.61876905,-0.61513114,-3.4180193,-3.3695471,-1.1746181,-1.1819072,-0.0072891
58,0.8412023,0.88428307,"('undiscriminating', 'discriminating')",0.28400135,0.34618774,-0.29330862,-0.37219113,0.2772983,0.2860932,0.0087949
59,0.24461988,0.24472895,"('foolish', 'wise')",1.0734235,1.0638502,-0.12654154,-0.19080149,0.3971673,0.3725925,-0.0245748
60,1.2589331,1.2313308,"('inefficient', 'efficient')",-0.56335807,-0.65365887,0.5428515,0.57228106,0.4128088,0.3833176,-0.0294912
61,1.7257979,1.675049,"('illogical', 'logical')",1.0956508,1.0379704,0.65743697,0.5523699,1.1596286,1.0884631,-0.0711655
62,0.8688057,0.9095227,"('incompetent', 'brilliant')",-0.16470395,-0.18023309,0.18435034,0.2782388,0.2961507,0.3358428,0.0396921
63,0.5125033,0.5072132,"('unperceptive', 'insightful')",-0.47238675,-0.47091806,1.102934,1.2150062,0.3810169,0.4171004,0.0360835
64,0.19129524,0.11083347,"('shy', 'confident')",0.2104465,0.060374293,-6.3666806,-6.4271297,-1.988313,-2.0853073,-0.0969943
65,0.66107607,0.6034539,"('insecure', 'secure')",0.26121572,0.21047796,0.22265351,0.22782055,0.3816484,0.3472508,-0.0343976
66,0.07197034,0.10643495,"('inactive', 'active')",0.6954754,0.73884624,1.5063143,1.5796003,0.75792,0.8082938,0.0503738
67,-0.776218,-0.80635244,"('doubtful', 'determined')",-1.3243872,-1.3893805,-0.35401738,-0.32296053,-0.8182076,-0.8395645,-0.0213569
68,-0.58820724,-0.6759154,"('dependent', 'independent')",-1.4465888,-1.5159457,0.07600512,0.18380648,-0.6529303,-0.6693516,-0.0164213
69,-0.6195358,-0.5423436,"('lazy', 'industrious')",1.2707982,1.2659957,-0.91504645,-0.8914373,-0.087928,-0.0559284,0.0319996
70,0.26590762,0.21130005,"('lethargic', 'energetic')",-1.3446594,-1.3801215,0.526346,0.56818086,-0.1841353,-0.2002135,-0.0160782
71,1.0008731,1.0414433,"('diffident', 'self-confident')",2.0417836,2.1450956,0.6983329,0.6912231,1.2469966,1.2925874,0.0455908
72,1.156505,1.1757698,"('unambitious', 'ambitious')",0.41668653,0.36527202,-0.7366876,-0.8046682,0.2788346,0.2454579,-0.0333767
73,0.36382347,0.35364836,"('helpless', 'self-reliant')",0.049542833,-0.0025040545,-4.833722,-4.8668785,-1.4734519,-1.5052447,-0.0317928
74,0.9326975,0.9480256,"('undedicated', 'dedicated')",-0.46211684,-0.3348511,-0.3032577,-0.2989269,0.0557743,0.1047492,0.0489749
75,-1.8002214,-1.7093287,"('meek', 'impulsive')",-0.9240916,-0.8920773,-0.3904421,-0.27207896,-1.0382517,-0.9578284,0.0804233
76,1.576928,1.5984703,"('anxious', 'daring')",0.0025140056,0.036893018,0.76336825,0.89943814,0.7809367,0.8449338,0.0639971
77,-0.34107488,-0.38523707,"('unmotivated', 'motivated')",-0.18224782,-0.18847817,-0.6731978,-0.50924444,-0.3988402,-0.3609866,0.0378536
78,0.14068462,0.17585358,"('nonresilient', 'resilient')",1.0345166,1.0816985,0.9684319,1.2349964,0.7145444,0.8308495,0.1163051
79,-0.5226288,-0.47326523,"('wavering', 'unwavering')",-0.2677152,-0.18635197,0.37806728,0.5189465,-0.1374256,-0.0468902,0.0905354
80,-0.51619107,-0.5370357,"('dominated', 'dominating')",-1.2011087,-1.2501744,-0.67570716,-0.5822011,-0.7976689,-0.7898037,0.0078652
81,-0.93407756,-1.0511968,"('submissive', 'aggressive')",-2.1143754,-2.209356,-0.71938276,-0.5352407,-1.2559452,-1.2652645,-0.0093193
82,0.0929896,0.09565056,"('poor', 'rich')",0.40855563,0.46590677,5.9581,5.9969854,2.1532151,2.1861809,0.0329658
83,0.6356542,0.5574781,"('powerless', 'powerful')",0.3150707,0.27878404,-0.7346577,-0.7738,0.0720224,0.0208207,-0.0512017
84,0.56720257,0.5443565,"('inferior', 'superior')",-0.2598258,-0.30838358,0.26100677,0.30217987,0.1894612,0.1793843,-0.0100769
85,1.0328037,1.1284258,"('insignificant', 'prestigious')",2.9772668,3.0872085,-0.2280457,-0.19105661,1.2606749,1.3415259,0.080851
86,0.8260824,0.66415054,"('uninfluential', 'influential')",-1.0384451,-1.147513,-0.38506848,-0.42750075,-0.1991437,-0.3036211,-0.1044774
87,0.14427847,0.20751476,"('unsuccessful', 'successful')",1.0649235,1.0623732,0.5326261,0.77673995,0.5806094,0.6822093,0.1015999
88,0.21048221,0.20968643,"('low', 'eminent')",0.43861824,0.4789304,-0.37819934,-0.3738843,0.0903004,0.1049109,0.0146105
