,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
16,-1.1533581,-1.1456232,"('unpopular', 'popular')",0.36577266,0.33224347,-0.14368819,-0.25175282,-0.3104245,-0.3550442,-0.0446197
17,-0.5644547,-0.5265754,"('nasty', 'nice')",-0.79031754,-0.7710707,-1.0907837,-1.1811239,-0.8151853,-0.8262566,-0.0110713
18,-0.7685711,-0.6969767,"('disagreeable', 'welcoming')",0.72834724,0.7364743,-0.718621,-0.79330343,-0.2529483,-0.2512686,0.0016797
19,-1.5438657,-1.5500499,"('inhospitable', 'hospitable')",-0.97621053,-1.0431113,-0.5057709,-0.6325599,-1.0086157,-1.0752403,-0.0666246
20,-0.030740986,0.033721372,"('rough', 'thoughtful')",0.5150995,0.53645486,1.1915563,1.1124958,0.5586383,0.5608907,0.0022524
21,0.15101957,0.24344946,"('immoral', 'moral')",-0.121743746,-0.12938735,-1.2697756,-1.180116,-0.4135,-0.3553513,0.0581487
22,-0.024114233,0.0497001,"('untrustworthy', 'trustworthy')",-0.06672476,-0.06382987,-0.16587839,-0.1637555,-0.0855725,-0.0592951,0.0262774
23,-1.0758666,-1.0185919,"('insincere', 'sincere')",-0.30809367,-0.35661188,2.895668,2.3474238,0.5039026,0.3240734,-0.1798292
24,-0.08089075,-0.0434122,"('dishonest', 'honest')",-0.23485024,-0.2175849,0.5186584,0.3858438,0.0676391,0.0416156,-0.0260235
25,-0.4765294,-0.5693433,"('egoistic', 'altruistic')",0.38869485,0.2591406,1.4379594,1.2632098,0.4500416,0.317669,-0.1323726
26,-0.21071383,-0.29609796,"('hardhearted', 'benevolent')",1.5135119,1.4228586,3.1786985,3.0460603,1.4938323,1.3909403,-0.102892
27,-0.51864046,-0.54142046,"('hardhearted', 'softhearted')",-0.21391383,-0.3755256,0.20575485,-0.18309078,-0.1755998,-0.366679,-0.1910792
28,-1.0709103,-1.1106281,"('disloyal', 'loyal')",-0.08401771,-0.19864634,0.76698625,0.55447227,-0.1293139,-0.2516007,-0.1222868
29,-0.38167658,-0.44636834,"('unfair', 'fair')",-0.13538635,-0.20980069,-0.31285205,-0.47304168,-0.2766383,-0.3764036,-0.0997653
30,0.29541352,0.34282592,"('intolerant', 'tolerant')",0.26705277,0.27545375,0.2993877,0.2989236,0.2872847,0.3057344,0.0184497
31,-1.5330933,-1.4581157,"('evil', 'good')",-0.6388478,-0.6627105,0.2539125,0.29946688,-0.6393429,-0.6071198,0.0322231
32,-0.31371006,-0.28199783,"('unkind', 'kind')",-0.3154099,-0.37832373,0.22128661,-0.015423398,-0.1359445,-0.2252483,-0.0893038
33,0.24242307,0.16830362,"('wrong', 'right')",0.5032916,0.47413737,0.4316883,0.29624125,0.3924677,0.3128941,-0.0795736
34,-0.25055757,-0.029053949,"('mean', 'honorable')",-0.3957825,-0.23198852,2.652968,2.437121,0.6688759,0.7253594,0.0564835
35,0.04359899,-0.08690433,"('corrupt', 'incorrupt')",-0.3145089,-0.4924063,0.0922093,-0.105436005,-0.0595669,-0.2282489,-0.168682
36,-0.83077365,-0.86508524,"('hostile', 'amicable')",0.005300911,-0.19895521,1.3737241,1.1589103,0.1827505,0.0316233,-0.1511272
37,-0.1143984,-0.051710628,"('fake', 'genuine')",-0.26527596,-0.26971135,0.42014804,0.3414574,0.0134912,0.0066785,-0.0068127
38,-0.60055476,-0.60046583,"('untruthful', 'truthful')",-0.48743865,-0.4459216,0.008349915,0.0062184,-0.3598812,-0.346723,0.0131582
39,0.85837483,0.84400773,"('exploitative', 'cooperative')",0.42926455,0.49357015,0.5802824,0.61342514,0.6226406,0.6503343,0.0276937
40,0.12161956,0.18863897,"('stingy', 'generous')",0.36113214,0.2946115,-0.83224666,-0.88759077,-0.1164983,-0.1347801,-0.0182818
41,0.002341574,0.07296222,"('unforgiving', 'forgiving')",0.037995826,0.00576308,0.5243342,0.46399626,0.1882239,0.1809072,-0.0073167
42,0.6812867,0.81967545,"('unreliable', 'reliable')",0.8364852,0.9566661,-1.2644098,-1.0356382,0.0844541,0.2469011,0.162447
43,0.18464744,0.28173855,"('irresponsible', 'responsible')",0.7080446,0.7672294,0.8426136,0.8032632,0.5784352,0.6174104,0.0389752
44,0.5833931,0.5898774,"('prejudiced', 'unprejudiced')",-0.009492442,0.1186862,-1.2347299,-1.1764829,-0.2202764,-0.1559731,0.0643033
45,-1.0053706,-0.81268966,"('incompetent', 'competent')",0.5831357,0.5503345,1.0742172,1.111871,0.2173274,0.283172,0.0658446
46,0.020295292,0.23344658,"('uncompetitive', 'competitive')",0.39945096,0.48615387,-0.5558219,-0.45879674,-0.0453585,0.0869346,0.1322931
47,-0.09307894,0.02146413,"('stupid', 'smart')",-0.18358974,-0.026859164,4.0137224,3.730566,1.2456846,1.2417237,-0.0039609
48,0.37230003,0.4133291,"('unintelligent', 'intelligent')",-0.20679393,-0.26933274,-0.25849482,-0.271185,-0.0309962,-0.0423962,-0.0114
49,-0.25103006,-0.16221386,"('unable', 'able')",-0.4062301,-0.3229756,-0.62151426,-0.5686651,-0.4262582,-0.3512849,0.0749733
50,-0.04705526,-0.1440562,"('clumsy', 'skillful')",0.004603274,-0.062566094,-0.4306039,-0.6070943,-0.1576853,-0.2712389,-0.1135536
51,-0.7675093,-0.7843998,"('uneducated', 'educated')",0.4969708,0.46101478,-0.108634785,-0.13777319,-0.1263911,-0.1537194,-0.0273283
52,-0.75347114,-1.0500172,"('irrational', 'rational')",-0.72771746,-0.90542734,0.23918983,-0.018018126,-0.4139996,-0.6578209,-0.2438213
53,-1.6065402,-1.5962539,"('uncreative', 'creative')",-0.28534126,-0.42118424,1.2154099,1.0567021,-0.2254905,-0.3202453,-0.0947548
54,-0.93932575,-1.0356486,"('incapable', 'capable')",0.018654307,0.054035746,0.3906228,0.2561296,-0.1766829,-0.2418278,-0.0651449
55,0.050376818,0.19649115,"('incompetent', 'clever')",0.081375375,0.060672536,-0.05109448,0.07444981,0.0268859,0.1105378,0.0836519
56,0.7794212,0.907051,"('impractical', 'practical')",1.2371521,1.2738233,0.5569049,0.69489235,0.8578261,0.9585889,0.1007628
57,-0.49396375,-0.41125354,"('unimaginative', 'imaginative')",0.06899566,0.023108203,-0.3207512,-0.07377153,-0.2485731,-0.1539723,0.0946008
58,-0.16187002,-0.087341905,"('undiscriminating', 'discriminating')",0.84817475,0.77331376,0.9482304,1.04059,0.544845,0.5755206,0.0306756
59,-0.4945306,-0.6507947,"('foolish', 'wise')",0.105118565,0.05438497,0.23968129,0.07616154,-0.0499102,-0.1734161,-0.1235059
60,1.0000598,1.1884599,"('inefficient', 'efficient')",0.78850317,0.90878785,-0.40785614,-0.17306364,0.4602356,0.6413947,0.1811591
61,0.041299894,-0.05637957,"('illogical', 'logical')",0.17423649,0.06712511,0.9851142,0.7794774,0.4002169,0.2634076,-0.1368093
62,0.5421681,0.7307393,"('incompetent', 'brilliant')",0.8576086,0.9969063,0.2897274,0.42773116,0.563168,0.718459,0.155291
63,-0.56957144,-0.42691982,"('unperceptive', 'insightful')",0.8440663,0.8787575,0.51623005,0.5440872,0.263575,0.3319749,0.0683999
64,0.8559456,0.8220593,"('shy', 'confident')",0.6079675,0.7147755,-3.5449998,-2.997503,-0.6936955,-0.4868894,0.2068061
65,0.5301076,0.48803234,"('insecure', 'secure')",0.44044667,0.45408893,0.31579128,0.34376574,0.4287819,0.428629,-0.0001529
66,-0.5972782,-0.5953358,"('inactive', 'active')",1.3889658,1.3425164,0.9074489,0.78145385,0.5663788,0.5095448,-0.056834
67,0.6483639,0.68035156,"('doubtful', 'determined')",0.26518345,0.3405058,-0.67871034,-0.61433095,0.078279,0.1355088,0.0572298
68,-0.57821506,-0.59210104,"('dependent', 'independent')",-0.31882146,-0.41715208,-1.1574677,-1.1874862,-0.6848348,-0.7322464,-0.0474116
69,0.8783248,0.8572289,"('lazy', 'industrious')",1.5349481,1.5423623,0.5061373,0.5477369,0.9731367,0.9824427,0.009306
70,0.19019562,0.35078648,"('lethargic', 'energetic')",0.47453013,0.5729013,0.09457537,0.09778093,0.2531004,0.3404896,0.0873892
71,-0.5611371,-0.55798334,"('diffident', 'self-confident')",0.67393327,0.67871624,0.46846813,0.4059072,0.1937548,0.1755467,-0.0182081
72,0.33357245,0.2669462,"('unambitious', 'ambitious')",-0.32305324,-0.22267103,0.66826296,0.7820265,0.2262607,0.2754339,0.0491732
73,1.3190367,1.2486874,"('helpless', 'self-reliant')",0.6097933,0.6248007,-1.3754244,-1.1840318,0.1844685,0.2298187,0.0453502
74,-0.37989795,-0.27638417,"('undedicated', 'dedicated')",1.0013279,1.0189563,1.2505745,1.2552778,0.6240015,0.66595,0.0419485
75,0.07651235,0.15417129,"('meek', 'impulsive')",-0.31859168,-0.20544562,-0.8878235,-0.80173504,-0.3766343,-0.2843364,0.0922979
76,0.038422275,0.21773279,"('anxious', 'daring')",0.81190544,0.94471353,-0.46318632,-0.3310881,0.1290471,0.2771194,0.1480723
77,-0.015322864,0.06274451,"('unmotivated', 'motivated')",-0.37876958,-0.33649284,-1.1539936,-1.0016019,-0.5160287,-0.4251168,0.0909119
78,-0.62833834,-0.5092343,"('nonresilient', 'resilient')",0.27656904,0.2587272,0.49661353,0.47491226,0.0482814,0.0748017,0.0265203
79,-1.0479802,-1.0541587,"('wavering', 'unwavering')",-0.4740398,-0.5119588,-0.14358225,-0.2543393,-0.5552007,-0.606819,-0.0516183
80,0.27934664,0.29882562,"('dominated', 'dominating')",0.5826678,0.6437075,0.556831,0.6979446,0.4729485,0.5468259,0.0738774
81,0.9642244,1.0885723,"('submissive', 'aggressive')",0.21589248,0.3580147,-1.0855011,-0.8778535,0.0315386,0.1895778,0.1580392
82,-1.2996557,-1.124166,"('poor', 'rich')",-0.9090664,-0.86513674,3.5097828,3.1592548,0.4336869,0.389984,-0.0437029
83,-0.1388526,-0.12632352,"('powerless', 'powerful')",-0.012161955,0.10371762,-0.7109097,-0.56378675,-0.2873081,-0.1954642,0.0918439
84,0.2748431,0.22492206,"('inferior', 'superior')",0.639608,0.63585615,0.3733585,0.33665892,0.4292699,0.3991457,-0.0301242
85,-1.2516116,-1.4109085,"('insignificant', 'prestigious')",-0.29627395,-0.3337841,0.4403057,0.28231835,-0.3691933,-0.4874581,-0.1182648
86,-1.2610098,-1.269564,"('uninfluential', 'influential')",0.03415112,-0.09309057,0.28828943,0.26188037,-0.3128564,-0.3669247,-0.0540683
87,-0.21894857,-0.2393372,"('unsuccessful', 'successful')",1.5493207,1.6261836,1.667161,1.7161282,0.9991777,1.0343249,0.0351472
88,-0.7058574,-0.71991175,"('low', 'eminent')",-0.23727533,-0.28963068,0.14741497,0.13529414,-0.2652393,-0.2914161,-0.0261768
