,borgwarner_male,borgwarner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
57,-0.8789327,-0.9020505,"('unimaginative', 'imaginative')",-2.7393513,-2.737283,-1.809142,-1.8196667,-0.0105247
58,-0.6714151,-0.7592042,"('undiscriminating', 'discriminating')",0.14354555,0.16232532,-0.2639348,-0.2984394,-0.0345046
59,0.761036,0.8910834,"('foolish', 'wise')",0.6208525,0.64264727,0.6909442,0.7668654,0.0759212
60,0.50438875,0.45452842,"('inefficient', 'efficient')",0.042747244,0.26988629,0.273568,0.3622074,0.0886394
61,-1.3643457,-1.5009428,"('illogical', 'logical')",0.1509963,-0.05377743,-0.6066747,-0.7773601,-0.1706854
62,-0.083738886,-0.063926876,"('incompetent', 'brilliant')",0.24335063,0.56504464,0.0798059,0.2505589,0.170753
63,-1.5690894,-1.5508938,"('unperceptive', 'insightful')",0.883412,1.0402478,-0.3428387,-0.255323,0.0875157
64,-0.08950274,-0.1701055,"('shy', 'confident')",-6.796898,-6.756629,-3.4432003,-3.4633672,-0.0201669
65,-0.32781944,-0.41471136,"('insecure', 'secure')",-0.4489823,-0.4231969,-0.3884009,-0.4189541,-0.0305532
66,-1.2024845,-1.1471565,"('inactive', 'active')",0.7168429,0.67293733,-0.2428208,-0.2371096,0.0057112
67,0.9928686,0.93410087,"('doubtful', 'determined')",-0.54570585,-0.56226593,0.2235814,0.1859175,-0.0376639
68,-0.23899873,-0.22263221,"('dependent', 'independent')",-0.23617418,-0.21989636,-0.2375865,-0.2212643,0.0163222
69,0.18746355,0.3545904,"('lazy', 'industrious')",-0.6164732,-0.6307226,-0.2145048,-0.1380661,0.0764387
70,-1.000019,-1.0586085,"('lethargic', 'energetic')",0.27709773,0.32057017,-0.3614606,-0.3690192,-0.0075586
71,-0.04281886,-0.026009293,"('diffident', 'self-confident')",0.5622413,0.5085323,0.2597112,0.2412615,-0.0184497
72,-0.6525351,-0.5942545,"('unambitious', 'ambitious')",-0.4483765,-0.3060603,-0.5504558,-0.4501574,0.1002984
73,1.205382,1.1958132,"('helpless', 'self-reliant')",-3.0948126,-2.9893816,-0.9447153,-0.8967842,0.0479311
74,-0.36395794,-0.36232984,"('undedicated', 'dedicated')",-0.23231025,-0.35303548,-0.2981341,-0.3576826,-0.0595485
75,-0.008695835,-0.03034459,"('meek', 'impulsive')",-0.26076007,-0.128211,-0.134728,-0.0792778,0.0554502
76,-0.15827228,-0.14339374,"('anxious', 'daring')",0.10907965,0.270706,-0.0245963,0.0636561,0.0882524
77,-0.41545045,-0.34191263,"('unmotivated', 'motivated')",-1.2284029,-1.0269262,-0.8219267,-0.6844194,0.1375073
78,-0.57637364,-0.42529657,"('nonresilient', 'resilient')",0.28260702,0.39921793,-0.1468833,-0.0130393,0.133844
79,-0.6350765,-0.557032,"('wavering', 'unwavering')",0.22080503,0.26827925,-0.2071357,-0.1443764,0.0627593
80,-0.05968838,-0.10680037,"('dominated', 'dominating')",-1.7761934,-1.7152451,-0.9179409,-0.9110227,0.0069182
81,-0.21252295,-0.3619963,"('submissive', 'aggressive')",-0.9042185,-0.7426595,-0.5583707,-0.5523279,0.0060428
82,-0.66971785,-0.6700988,"('poor', 'rich')",6.512329,6.6028967,2.9213057,2.966399,0.0450933
83,-0.15722807,-0.2333892,"('powerless', 'powerful')",-0.73349065,-0.7279563,-0.4453593,-0.4806727,-0.0353134
84,0.88172895,0.88172054,"('inferior', 'superior')",1.2482349,1.2893121,1.0649819,1.0855163,0.0205344
85,-0.890589,-0.811817,"('insignificant', 'prestigious')",0.59308475,0.5684494,-0.1487521,-0.1216838,0.0270683
86,-1.465245,-1.5786334,"('uninfluential', 'influential')",-0.24941275,-0.36934003,-0.8573289,-0.9739867,-0.1166578
87,-0.18422943,-0.26620588,"('unsuccessful', 'successful')",0.43328846,0.4990482,0.1245295,0.1164212,-0.0081083
88,-0.446815,-0.42255327,"('low', 'eminent')",0.35079885,0.41848505,-0.0480081,-0.0020341,0.045974
