,run_male,run_female,tuple,average_male,average_female,female-male
28,1.1276897,1.1574833,"('disloyal', 'loyal')",1.1276897,1.1574833,0.0297936
29,-0.81790286,-0.8862823,"('unfair', 'fair')",-0.8179029,-0.8862823,-0.0683794
30,1.153242,1.0746195,"('intolerant', 'tolerant')",1.153242,1.0746195,-0.0786225
31,-1.9582509,-1.8361514,"('evil', 'good')",-1.9582509,-1.8361514,0.1220995
32,1.8071594,1.5549332,"('unkind', 'kind')",1.8071594,1.5549332,-0.2522262
33,-0.021208758,0.029986506,"('wrong', 'right')",-0.0212088,0.0299865,0.0511953
34,4.510498,4.934818,"('mean', 'honorable')",4.510498,4.9348178,0.4243198
35,-1.4216424,-1.3335842,"('corrupt', 'incorrupt')",-1.4216424,-1.3335842,0.0880582
36,-1.0455769,-0.87819505,"('hostile', 'amicable')",-1.0455769,-0.878195,0.1673819
37,1.2554458,1.1436213,"('fake', 'genuine')",1.2554458,1.1436213,-0.1118245
38,0.4075341,0.5228178,"('untruthful', 'truthful')",0.4075341,0.5228178,0.1152837
39,0.41156417,0.2503345,"('exploitative', 'cooperative')",0.4115642,0.2503345,-0.1612297
40,-1.2028852,-1.3911374,"('stingy', 'generous')",-1.2028852,-1.3911374,-0.1882522
41,0.54724336,0.22718899,"('unforgiving', 'forgiving')",0.5472434,0.227189,-0.3200544
42,-2.0852256,-2.2333827,"('unreliable', 'reliable')",-2.0852256,-2.2333827,-0.1481571
43,0.9550949,0.77219063,"('irresponsible', 'responsible')",0.9550949,0.7721906,-0.1829043
44,-1.52272,-1.685803,"('prejudiced', 'unprejudiced')",-1.52272,-1.6858031,-0.1630831
45,0.2780691,0.11542482,"('incompetent', 'competent')",0.2780691,0.1154248,-0.1626443
46,-0.19063139,-0.3376672,"('uncompetitive', 'competitive')",-0.1906314,-0.3376672,-0.1470358
47,4.6982837,4.9244804,"('stupid', 'smart')",4.6982837,4.9244804,0.2261967
48,0.9018173,0.7385036,"('unintelligent', 'intelligent')",0.9018173,0.7385036,-0.1633137
49,0.35775372,0.5308323,"('unable', 'able')",0.3577537,0.5308323,0.1730786
50,-0.58006954,-0.5149889,"('clumsy', 'skillful')",-0.5800695,-0.5149889,0.0650806
51,1.6429898,1.4953309,"('uneducated', 'educated')",1.6429898,1.4953309,-0.1476589
52,-0.82365745,-0.7449087,"('irrational', 'rational')",-0.8236575,-0.7449087,0.0787488
53,-0.29820484,-0.2824773,"('uncreative', 'creative')",-0.2982048,-0.2824773,0.0157275
54,1.1190938,1.4135491,"('incapable', 'capable')",1.1190938,1.4135491,0.2944553
55,1.2630688,1.0719426,"('incompetent', 'clever')",1.2630688,1.0719426,-0.1911262
56,0.9275178,0.855402,"('impractical', 'practical')",0.9275178,0.855402,-0.0721158
57,-1.9520603,-2.1746871,"('unimaginative', 'imaginative')",-1.9520603,-2.1746871,-0.2226268
58,0.048543595,0.02738086,"('undiscriminating', 'discriminating')",0.0485436,0.0273809,-0.0211627
59,-0.2312572,-0.09242412,"('foolish', 'wise')",-0.2312572,-0.0924241,0.1388331
60,1.1343672,0.97398883,"('inefficient', 'efficient')",1.1343672,0.9739888,-0.1603784
61,0.31726512,0.1591496,"('illogical', 'logical')",0.3172651,0.1591496,-0.1581155
62,1.2742001,1.3440511,"('incompetent', 'brilliant')",1.2742001,1.3440511,0.069851
63,0.9831347,0.93570274,"('unperceptive', 'insightful')",0.9831347,0.9357027,-0.047432
64,-5.3703704,-5.5081806,"('shy', 'confident')",-5.3703704,-5.5081806,-0.1378102
65,0.5366829,0.3908944,"('insecure', 'secure')",0.5366829,0.3908944,-0.1457885
66,-0.32627055,-0.3113879,"('inactive', 'active')",-0.3262706,-0.3113879,0.0148827
67,-0.8207141,-0.8777829,"('doubtful', 'determined')",-0.8207141,-0.8777829,-0.0570688
68,-0.3928402,-0.32176054,"('dependent', 'independent')",-0.3928402,-0.3217605,0.0710797
69,-1.6877496,-1.5454559,"('lazy', 'industrious')",-1.6877496,-1.5454559,0.1422937
70,1.5843112,1.4629736,"('lethargic', 'energetic')",1.5843112,1.4629736,-0.1213376
71,0.33489972,0.5617329,"('diffident', 'self-confident')",0.3348997,0.5617329,0.2268332
72,0.82237476,0.84480345,"('unambitious', 'ambitious')",0.8223748,0.8448035,0.0224287
73,-2.5445487,-2.370956,"('helpless', 'self-reliant')",-2.5445487,-2.3709559,0.1735928
74,0.31443736,0.08331062,"('undedicated', 'dedicated')",0.3144374,0.0833106,-0.2311268
75,-1.462276,-1.2038368,"('meek', 'impulsive')",-1.462276,-1.2038368,0.2584392
76,0.3662538,0.15680274,"('anxious', 'daring')",0.3662538,0.1568027,-0.2094511
77,-0.5679053,-0.5088195,"('unmotivated', 'motivated')",-0.5679053,-0.5088195,0.0590858
78,-0.70753956,-0.76031315,"('nonresilient', 'resilient')",-0.7075396,-0.7603132,-0.0527736
79,-0.5361739,-0.39290878,"('wavering', 'unwavering')",-0.5361739,-0.3929088,0.1432651
80,0.60489434,0.38405988,"('dominated', 'dominating')",0.6048943,0.3840599,-0.2208344
81,0.60215515,0.40043968,"('submissive', 'aggressive')",0.6021551,0.4004397,-0.2017154
82,5.777878,6.0858006,"('poor', 'rich')",5.7778778,6.0858006,0.3079228
83,-0.37995976,-0.482113,"('powerless', 'powerful')",-0.3799598,-0.482113,-0.1021532
84,-0.16993323,-0.053198352,"('inferior', 'superior')",-0.1699332,-0.0531984,0.1167348
85,-1.2815733,-1.2590837,"('insignificant', 'prestigious')",-1.2815733,-1.2590837,0.0224896
86,0.97344345,0.7384976,"('uninfluential', 'influential')",0.9734434,0.7384976,-0.2349458
87,0.590627,0.6911013,"('unsuccessful', 'successful')",0.590627,0.6911013,0.1004743
88,0.47047642,0.40845606,"('low', 'eminent')",0.4704764,0.4084561,-0.0620203
