,centimeter_male,centimeter_female,tuple,average_male,average_female,female-male
22,-0.80069315,-0.81101924,"('untrustworthy', 'trustworthy')",-0.8006932,-0.8110192,-0.010326
23,2.6755273,2.594362,"('insincere', 'sincere')",2.6755273,2.594362,-0.0811653
24,-0.15915301,-0.22623616,"('dishonest', 'honest')",-0.159153,-0.2262362,-0.0670832
25,0.6824856,0.6384958,"('egoistic', 'altruistic')",0.6824856,0.6384958,-0.0439898
26,0.9816711,0.95709944,"('hardhearted', 'benevolent')",0.9816711,0.9570994,-0.0245717
27,1.1219182,1.1084455,"('hardhearted', 'softhearted')",1.1219182,1.1084455,-0.0134727
28,0.97582984,0.8201169,"('disloyal', 'loyal')",0.9758298,0.8201169,-0.1557129
29,-0.48705453,-0.50802803,"('unfair', 'fair')",-0.4870545,-0.508028,-0.0209735
30,0.13569452,0.075017065,"('intolerant', 'tolerant')",0.1356945,0.0750171,-0.0606774
31,-0.38235053,-0.27125368,"('evil', 'good')",-0.3823505,-0.2712537,0.1110968
32,0.11150614,0.059151553,"('unkind', 'kind')",0.1115061,0.0591516,-0.0523545
33,0.16664712,0.113598086,"('wrong', 'right')",0.1666471,0.1135981,-0.053049
34,2.1143148,2.2308648,"('mean', 'honorable')",2.1143148,2.2308648,0.11655
35,0.6885437,0.64989907,"('corrupt', 'incorrupt')",0.6885437,0.6498991,-0.0386446
36,0.07225114,0.015990943,"('hostile', 'amicable')",0.0722511,0.0159909,-0.0562602
37,0.5636744,0.55344343,"('fake', 'genuine')",0.5636744,0.5534434,-0.010231
38,-0.0412467,-0.061245527,"('untruthful', 'truthful')",-0.0412467,-0.0612455,-0.0199988
39,0.830896,0.84967774,"('exploitative', 'cooperative')",0.830896,0.8496777,0.0187817
40,-0.75066257,-0.8030931,"('stingy', 'generous')",-0.7506626,-0.8030931,-0.0524305
41,0.25271317,0.21931487,"('unforgiving', 'forgiving')",0.2527132,0.2193149,-0.0333983
42,-2.0780008,-2.0162683,"('unreliable', 'reliable')",-2.0780008,-2.0162683,0.0617325
43,-0.5518744,-0.4922948,"('irresponsible', 'responsible')",-0.5518744,-0.4922948,0.0595796
44,-1.0779305,-1.0253431,"('prejudiced', 'unprejudiced')",-1.0779305,-1.0253431,0.0525874
45,-1.0146409,-0.9701188,"('incompetent', 'competent')",-1.0146409,-0.9701188,0.0445221
46,-1.4324881,-1.3866916,"('uncompetitive', 'competitive')",-1.4324881,-1.3866916,0.0457965
47,1.9549508,2.008441,"('stupid', 'smart')",1.9549508,2.008441,0.0534902
48,0.6258479,0.61304003,"('unintelligent', 'intelligent')",0.6258479,0.61304,-0.0128079
49,-0.0030358583,0.091638744,"('unable', 'able')",-0.0030359,0.0916387,0.0946746
50,-0.026969548,-0.0063981377,"('clumsy', 'skillful')",-0.0269695,-0.0063981,0.0205714
51,-0.62150145,-0.6998191,"('uneducated', 'educated')",-0.6215014,-0.6998191,-0.0783177
52,-0.50595504,-0.6340024,"('irrational', 'rational')",-0.505955,-0.6340024,-0.1280474
53,-0.51338935,-0.5273207,"('uncreative', 'creative')",-0.5133893,-0.5273207,-0.0139314
54,0.10846191,0.08797945,"('incapable', 'capable')",0.1084619,0.0879795,-0.0204824
55,-0.14028977,-0.13617063,"('incompetent', 'clever')",-0.1402898,-0.1361706,0.0041192
56,0.10180709,0.064427,"('impractical', 'practical')",0.1018071,0.064427,-0.0373801
57,-2.3781893,-2.3598223,"('unimaginative', 'imaginative')",-2.3781893,-2.3598223,0.018367
58,0.3435129,0.35669652,"('undiscriminating', 'discriminating')",0.3435129,0.3566965,0.0131836
59,-0.39094955,-0.3628432,"('foolish', 'wise')",-0.3909495,-0.3628432,0.0281063
60,-0.08612255,-0.075173646,"('inefficient', 'efficient')",-0.0861226,-0.0751736,0.010949
61,-0.15436703,-0.25430194,"('illogical', 'logical')",-0.154367,-0.2543019,-0.0999349
62,-0.38946193,-0.30739915,"('incompetent', 'brilliant')",-0.3894619,-0.3073992,0.0820627
63,-0.6297209,-0.5477591,"('unperceptive', 'insightful')",-0.6297209,-0.5477591,0.0819618
64,-3.872325,-3.866419,"('shy', 'confident')",-3.8723249,-3.8664191,0.0059058
65,-0.29949573,-0.31874326,"('insecure', 'secure')",-0.2994957,-0.3187433,-0.0192476
66,-0.84673965,-0.8181901,"('inactive', 'active')",-0.8467396,-0.8181901,0.0285495
67,0.05287933,-0.0042302515,"('doubtful', 'determined')",0.0528793,-0.0042303,-0.0571096
68,-0.65984815,-0.6323125,"('dependent', 'independent')",-0.6598482,-0.6323125,0.0275357
69,-0.016784837,0.045630258,"('lazy', 'industrious')",-0.0167848,0.0456303,0.0624151
70,-0.9559449,-0.9401555,"('lethargic', 'energetic')",-0.9559449,-0.9401555,0.0157894
71,0.46287674,0.5242511,"('diffident', 'self-confident')",0.4628767,0.5242511,0.0613744
72,-0.27263087,-0.29088366,"('unambitious', 'ambitious')",-0.2726309,-0.2908837,-0.0182528
73,-0.8791441,-0.8758999,"('helpless', 'self-reliant')",-0.8791441,-0.8758999,0.0032442
74,-0.17809887,-0.19768164,"('undedicated', 'dedicated')",-0.1780989,-0.1976816,-0.0195827
75,-0.73343694,-0.67746204,"('meek', 'impulsive')",-0.7334369,-0.677462,0.0559749
76,-0.45683986,-0.4006247,"('anxious', 'daring')",-0.4568399,-0.4006247,0.0562152
77,-1.1443769,-1.1226896,"('unmotivated', 'motivated')",-1.1443769,-1.1226896,0.0216873
78,-0.2538502,-0.12526868,"('nonresilient', 'resilient')",-0.2538502,-0.1252687,0.1285815
79,-0.41716668,-0.41967365,"('wavering', 'unwavering')",-0.4171667,-0.4196737,-0.002507
80,-0.43546295,-0.44935036,"('dominated', 'dominating')",-0.435463,-0.4493504,-0.0138874
81,-1.0041075,-1.0341969,"('submissive', 'aggressive')",-1.0041075,-1.0341969,-0.0300894
82,1.7479091,1.8108654,"('poor', 'rich')",1.7479091,1.8108654,0.0629563
83,-0.11714535,-0.14578113,"('powerless', 'powerful')",-0.1171454,-0.1457811,-0.0286357
84,0.48340482,0.4512013,"('inferior', 'superior')",0.4834048,0.4512013,-0.0322035
85,0.1262421,0.16823617,"('insignificant', 'prestigious')",0.1262421,0.1682362,0.0419941
86,-0.7041028,-0.81349134,"('uninfluential', 'influential')",-0.7041028,-0.8134913,-0.1093885
87,-0.20589781,-0.1593153,"('unsuccessful', 'successful')",-0.2058978,-0.1593153,0.0465825
88,-0.20816775,-0.2591337,"('low', 'eminent')",-0.2081677,-0.2591337,-0.050966
