,bestseller_male,bestseller_female,tuple,average_male,average_female,female-male
58,-0.020872759,-0.0853136,"('undiscriminating', 'discriminating')",-0.0208728,-0.0853136,-0.0644408
59,-0.13041532,-0.011832356,"('foolish', 'wise')",-0.1304153,-0.0118324,0.1185829
60,1.489766,1.396513,"('inefficient', 'efficient')",1.489766,1.396513,-0.093253
61,0.594481,0.45012295,"('illogical', 'logical')",0.594481,0.450123,-0.144358
62,2.0872095,2.1095452,"('incompetent', 'brilliant')",2.0872095,2.1095452,0.0223357
63,1.5522934,1.5905422,"('unperceptive', 'insightful')",1.5522934,1.5905422,0.0382488
64,-5.034454,-5.0543594,"('shy', 'confident')",-5.0344539,-5.0543594,-0.0199055
65,1.6935259,1.6195173,"('insecure', 'secure')",1.6935259,1.6195173,-0.0740086
66,-0.22779995,-0.21041371,"('inactive', 'active')",-0.2278,-0.2104137,0.0173863
67,-0.77896357,-0.8285515,"('doubtful', 'determined')",-0.7789636,-0.8285515,-0.0495879
68,-0.015989695,-0.05685206,"('dependent', 'independent')",-0.0159897,-0.0568521,-0.0408624
69,-2.0872712,-2.049857,"('lazy', 'industrious')",-2.0872712,-2.0498569,0.0374143
70,2.2802715,2.2842393,"('lethargic', 'energetic')",2.2802715,2.2842393,0.0039678
71,0.4595331,0.54671836,"('diffident', 'self-confident')",0.4595331,0.5467184,0.0871853
72,1.371505,1.378614,"('unambitious', 'ambitious')",1.371505,1.3786139,0.0071089
73,-3.1648395,-3.066331,"('helpless', 'self-reliant')",-3.1648395,-3.0663309,0.0985086
74,0.29477468,0.20062396,"('undedicated', 'dedicated')",0.2947747,0.200624,-0.0941507
75,-1.0825267,-0.9197288,"('meek', 'impulsive')",-1.0825267,-0.9197288,0.1627979
76,1.4470042,1.3297917,"('anxious', 'daring')",1.4470042,1.3297917,-0.1172125
77,-0.55101866,-0.5510345,"('unmotivated', 'motivated')",-0.5510187,-0.5510345,-1.58e-05
78,-0.10079191,-0.11060443,"('nonresilient', 'resilient')",-0.1007919,-0.1106044,-0.0098125
79,-0.45649648,-0.39757484,"('wavering', 'unwavering')",-0.4564965,-0.3975748,0.0589217
80,0.69239426,0.618292,"('dominated', 'dominating')",0.6923943,0.618292,-0.0741023
81,1.0588939,1.0493388,"('submissive', 'aggressive')",1.0588939,1.0493388,-0.0095551
82,6.588008,6.7967596,"('poor', 'rich')",6.5880079,6.7967596,0.2087517
83,0.031123733,-0.033850614,"('powerless', 'powerful')",0.0311237,-0.0338506,-0.0649743
84,0.23488405,0.2515007,"('inferior', 'superior')",0.2348841,0.2515007,0.0166166
85,-1.8496714,-1.8352908,"('insignificant', 'prestigious')",-1.8496714,-1.8352908,0.0143806
86,1.0015038,1.0213516,"('uninfluential', 'influential')",1.0015038,1.0213516,0.0198478
87,0.1073445,0.24882756,"('unsuccessful', 'successful')",0.1073445,0.2488276,0.1414831
88,0.11421455,0.2286861,"('low', 'eminent')",0.1142145,0.2286861,0.1144716
