,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
51,-0.05251071,-0.18406357,"('uneducated', 'educated')",0.24992022,0.18344817,0.0987048,-0.0003077,-0.0990125
52,-0.22769184,-0.29038846,"('irrational', 'rational')",0.49160704,0.3886308,0.1319576,0.0491212,-0.0828364
53,-1.2687843,-1.295015,"('uncreative', 'creative')",0.6357345,0.57532775,-0.3165249,-0.3598436,-0.0433187
54,-0.11259782,-0.12291577,"('incapable', 'capable')",0.93809813,0.98632514,0.4127502,0.4317047,0.0189545
55,1.0025848,1.0005322,"('incompetent', 'clever')",0.3048454,0.26291513,0.6537151,0.6317236,-0.0219915
56,1.3481303,1.2815844,"('impractical', 'practical')",-0.015398659,-0.06041462,0.6663659,0.6105849,-0.055781
57,-0.29154593,-0.29678053,"('unimaginative', 'imaginative')",-1.9099014,-1.9774206,-1.1007236,-1.1371006,-0.036377
58,0.46620458,0.44823256,"('undiscriminating', 'discriminating')",0.31032383,0.21758528,0.3882642,0.3329089,-0.0553553
59,0.28013417,0.32715538,"('foolish', 'wise')",0.35342738,0.36373755,0.3167808,0.3454465,0.0286657
60,1.0154879,0.99834776,"('inefficient', 'efficient')",-0.10300064,-0.033102803,0.4562436,0.4826225,0.0263789
61,0.052755646,-0.09910246,"('illogical', 'logical')",0.37480676,0.21322528,0.2137812,0.0570614,-0.1567198
62,1.3044122,1.3622969,"('incompetent', 'brilliant')",0.30096814,0.39096496,0.8026902,0.876631,0.0739408
63,0.0742833,0.18109271,"('unperceptive', 'insightful')",0.8503784,0.91562974,0.4623308,0.5483612,0.0860304
64,-0.17717615,-0.24859267,"('shy', 'confident')",-6.2677917,-6.2852526,-3.2224839,-3.2669227,-0.0444388
65,0.3383359,0.24448703,"('insecure', 'secure')",-0.48053458,-0.5057018,-0.0710993,-0.1306074,-0.0595081
66,-0.8116579,-0.8344228,"('inactive', 'active')",0.6509743,0.66283524,-0.0803418,-0.0857938,-0.005452
67,0.45407963,0.44655713,"('doubtful', 'determined')",-0.3987394,-0.34738308,0.0276701,0.049587,0.0219169
68,-0.5763984,-0.5989937,"('dependent', 'independent')",-0.63809544,-0.7020777,-0.6072469,-0.6505357,-0.0432888
69,-0.37471193,-0.33770904,"('lazy', 'industrious')",-0.4411997,-0.42644802,-0.4079558,-0.3820785,0.0258773
70,0.9253859,0.9465456,"('lethargic', 'energetic')",0.76853603,0.7988022,0.846961,0.8726739,0.0257129
71,-0.72571933,-0.6944557,"('diffident', 'self-confident')",0.4314754,0.43496746,-0.147122,-0.1297441,0.0173779
72,-0.47235584,-0.4507275,"('unambitious', 'ambitious')",-0.92579067,-0.9444902,-0.6990733,-0.6976088,0.0014645
73,0.85335463,0.80043024,"('helpless', 'self-reliant')",-2.452008,-2.457666,-0.7993267,-0.8286178,-0.0292911
74,0.78144634,0.7479093,"('undedicated', 'dedicated')",0.3230713,0.25453898,0.5522588,0.5012242,-0.0510346
75,-0.50208265,-0.41334626,"('meek', 'impulsive')",-0.47383702,-0.39949483,-0.4879598,-0.4064205,0.0815393
76,0.68556553,0.7005404,"('anxious', 'daring')",0.10852209,0.21579601,0.3970438,0.4581682,0.0611244
77,-0.3597743,-0.32654223,"('unmotivated', 'motivated')",-1.054125,-0.9607756,-0.7069496,-0.6436589,0.0632907
78,-0.37545562,-0.29273713,"('nonresilient', 'resilient')",0.32583022,0.3832308,-0.0248127,0.0452468,0.0700595
79,-1.36627,-1.3247856,"('wavering', 'unwavering')",-0.23582935,-0.20548396,-0.8010496,-0.7651348,0.0359148
80,0.69290924,0.66065973,"('dominated', 'dominating')",-1.3578062,-1.2890536,-0.3324485,-0.3141969,0.0182516
81,1.6922891,1.6723524,"('submissive', 'aggressive')",-0.62744325,-0.55976856,0.5324229,0.5562919,0.023869
82,-0.035467874,0.0014497284,"('poor', 'rich')",5.3164206,5.3450756,2.6404762,2.6732626,0.0327864
83,-0.50818807,-0.5366678,"('powerless', 'powerful')",-0.84390944,-0.87329113,-0.6760488,-0.7049795,-0.0289307
84,0.41238523,0.34541723,"('inferior', 'superior')",1.113833,1.0445356,0.7631091,0.6949764,-0.0681327
85,-0.56675017,-0.483265,"('insignificant', 'prestigious')",0.89481634,0.91252863,0.1640331,0.2146318,0.0505987
86,-0.5789283,-0.6867951,"('uninfluential', 'influential')",-0.08331276,-0.2483942,-0.3311205,-0.4675947,-0.1364742
87,0.72253513,0.6954329,"('unsuccessful', 'successful')",1.0806642,1.1180675,0.9015996,0.9067502,0.0051506
88,-0.61848176,-0.6823984,"('low', 'eminent')",0.32297,0.30477327,-0.1477559,-0.1888126,-0.0410567
