,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
44,-0.460999,-0.46288782,"('prejudiced', 'unprejudiced')",-0.9578657,-0.98803777,-1.1271768,-1.0934882,-0.8486805,-0.8481379,0.0005426
45,0.67184716,0.82162523,"('incompetent', 'competent')",1.5687754,1.6751113,-0.24496064,-0.23892227,0.6652206,0.7526047,0.0873841
46,0.9608384,1.0905725,"('uncompetitive', 'competitive')",1.0387006,1.1291803,-0.7570116,-0.74906707,0.4141757,0.4902286,0.0760529
47,0.41457877,0.4747936,"('stupid', 'smart')",0.7631431,0.7407516,5.417772,5.3548,2.1984979,2.1901151,-0.0083828
48,0.5966239,0.62953705,"('unintelligent', 'intelligent')",0.6684005,0.6909944,0.55680674,0.5173942,0.6072771,0.6126419,0.0053648
49,-0.9130387,-0.76510537,"('unable', 'able')",-0.90250385,-0.7447674,-0.26355296,-0.1155612,-0.6930318,-0.5418113,0.1512205
50,-1.0530325,-1.0366474,"('clumsy', 'skillful')",-0.479124,-0.4365025,-0.011505835,0.006027017,-0.5145541,-0.489041,0.0255131
51,-0.21105176,-0.25831708,"('uneducated', 'educated')",-0.4198678,-0.5044658,-0.25076687,-0.35152823,-0.2938955,-0.3714371,-0.0775416
52,-0.53902227,-0.710608,"('irrational', 'rational')",-0.26352638,-0.4638244,-0.122670904,-0.25583538,-0.3084065,-0.4767559,-0.1683494
53,0.2630731,0.2597513,"('uncreative', 'creative')",0.7919226,0.8199076,1.1476655,1.1159209,0.7342204,0.7318599,-0.0023605
54,-0.024235075,-0.0783892,"('incapable', 'capable')",-0.53447855,-0.59231704,0.82774985,0.8090757,0.0896787,0.0461231,-0.0435556
55,1.0516618,1.2593222,"('incompetent', 'clever')",0.829573,0.96439195,-0.1573001,-0.13883063,0.5746449,0.6949612,0.1203163
56,1.8710716,1.9517089,"('impractical', 'practical')",2.4726963,2.5341356,0.13179637,0.20161274,1.4918548,1.5624859,0.0706311
57,0.98251194,1.0833076,"('unimaginative', 'imaginative')",0.7212256,0.777666,-2.1828525,-2.0948737,-0.159705,-0.0779667,0.0817383
58,-0.58021826,-0.51826257,"('undiscriminating', 'discriminating')",-0.30620188,-0.28350416,-0.363564,-0.38516527,-0.4166614,-0.395644,0.0210174
59,-0.3503169,-0.45014954,"('foolish', 'wise')",0.046669893,0.026956186,0.46978962,0.4297873,0.0553809,0.002198,-0.0531829
60,1.6746198,1.8606244,"('inefficient', 'efficient')",2.677685,2.782815,0.052084576,0.13211448,1.4681298,1.5918512,0.1237214
61,0.3701685,0.272125,"('illogical', 'logical')",0.2504832,0.11406827,0.086194575,-0.09068526,0.2356154,0.0985027,-0.1371127
62,1.5119426,1.6810304,"('incompetent', 'brilliant')",1.916966,2.0371091,0.10727533,0.22878784,1.1787279,1.3156425,0.1369146
63,0.7518335,0.86154765,"('unperceptive', 'insightful')",2.3553882,2.5211265,1.1387696,1.2414588,1.4153304,1.5413777,0.1260473
64,0.17950927,0.12361914,"('shy', 'confident')",0.22282614,0.15406847,-6.0808945,-5.9752803,-1.8928531,-1.8991976,-0.0063445
65,0.66734177,0.6531858,"('insecure', 'secure')",1.0523058,0.98453337,0.077713855,0.049308367,0.5991205,0.5623425,-0.036778
66,-0.86061156,-0.88862485,"('inactive', 'active')",-0.5631312,-0.57763016,0.9333228,0.90837175,-0.1634733,-0.1859611,-0.0224878
67,0.46903554,0.42594892,"('doubtful', 'determined')",0.94451785,0.939808,-0.22830886,-0.19134256,0.3950815,0.3914715,-0.00361
68,-1.0139076,-1.0018177,"('dependent', 'independent')",-0.54847604,-0.50730455,-0.7124568,-0.7243199,-0.7582801,-0.7444807,0.0137994
69,-1.452172,-1.5216485,"('lazy', 'industrious')",-0.086807296,-0.07968229,-0.38615602,-0.28846523,-0.6417118,-0.629932,0.0117798
70,0.9879416,1.128897,"('lethargic', 'energetic')",1.4905267,1.6248627,0.6681405,0.7676922,1.0488696,1.1738173,0.1249477
71,0.74566334,0.7479934,"('diffident', 'self-confident')",2.342468,2.4336832,0.655766,0.6340962,1.2479658,1.2719243,0.0239585
72,0.030815316,0.014145204,"('unambitious', 'ambitious')",0.56439596,0.5402759,-1.1579974,-1.1365607,-0.1875954,-0.1940465,-0.0064511
73,0.8859647,0.8621897,"('helpless', 'self-reliant')",0.10654868,-0.008665018,-3.1759634,-3.1178033,-0.7278167,-0.7547596,-0.0269429
74,0.5518172,0.69424313,"('undedicated', 'dedicated')",0.4249935,0.52164495,-0.43883145,-0.35087815,0.1793264,0.2883366,0.1090102
75,-0.8799407,-0.9276899,"('meek', 'impulsive')",-1.2193305,-1.2321951,-0.3168573,-0.25432748,-0.8053762,-0.8047375,0.0006387
76,1.8114476,1.9220353,"('anxious', 'daring')",1.7084855,1.7993639,0.7249009,0.81352264,1.4149446,1.5116407,0.0966961
77,-0.040995553,-0.054840587,"('unmotivated', 'motivated')",0.607209,0.5902911,-0.9975657,-0.9561167,-0.1437841,-0.1402221,0.003562
78,-0.5776665,-0.5072593,"('nonresilient', 'resilient')",1.2408595,1.385661,0.107658096,0.22553566,0.2569504,0.3679791,0.1110287
79,-1.3326726,-1.3664621,"('wavering', 'unwavering')",-0.6512162,-0.662797,0.23942208,0.2498294,-0.5814889,-0.5931433,-0.0116544
80,0.8618863,0.8688372,"('dominated', 'dominating')",0.5652884,0.5357778,-1.0580604,-1.0111754,0.1230381,0.1311465,0.0081084
81,1.0687752,1.0302135,"('submissive', 'aggressive')",1.4207395,1.3881333,-0.6152015,-0.564203,0.6247711,0.618048,-0.0067231
82,-0.023050109,-0.021697503,"('poor', 'rich')",-0.026801586,-0.032568276,5.5576286,5.4821534,1.8359256,1.8092958,-0.0266298
83,-0.18049695,-0.17664842,"('powerless', 'powerful')",-0.4311102,-0.4529536,-1.3193792,-1.340955,-0.6436621,-0.6568523,-0.0131902
84,0.09919328,0.039735444,"('inferior', 'superior')",-2.0346482,-2.0013812,0.15315123,0.12491885,-0.5941012,-0.6122423,-0.0181411
85,-2.0425515,-2.0936105,"('insignificant', 'prestigious')",-1.5597175,-1.61251,-0.045512736,-0.098881364,-1.2159273,-1.2683339,-0.0524066
86,0.19291352,0.20075111,"('uninfluential', 'influential')",0.3885336,0.3525912,-0.3929629,-0.4498574,0.0628281,0.034495,-0.0283331
87,-0.48862073,-0.5334168,"('unsuccessful', 'successful')",0.8916458,0.79965246,0.11438942,0.1664548,0.1724715,0.1442301,-0.0282414
88,-0.7340843,-0.72603315,"('low', 'eminent')",-0.80241436,-0.796791,-0.39094582,-0.3704328,-0.6424815,-0.6310856,0.0113959
