,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
53,-1.1263548,-1.0465769,"('uncreative', 'creative')",0.15440725,0.122972056,-0.4859738,-0.4618024,0.0241714
54,-0.26377267,-0.41118377,"('incapable', 'capable')",0.7246032,0.713009,0.2304153,0.1509126,-0.0795027
55,-0.27297214,-0.10821313,"('incompetent', 'clever')",0.5826287,0.5831797,0.1548283,0.2374833,0.082655
56,-0.5680254,-0.4778117,"('impractical', 'practical')",-0.6709956,-0.6818168,-0.6195105,-0.5798143,0.0396962
57,-0.43713635,-0.46252912,"('unimaginative', 'imaginative')",-2.9810083,-3.0941234,-1.7090724,-1.7783263,-0.0692539
58,0.71510726,0.7739346,"('undiscriminating', 'discriminating')",0.39301136,0.3214303,0.5540593,0.5476825,-0.0063768
59,0.82469016,0.73413694,"('foolish', 'wise')",0.00465126,0.015334172,0.4146707,0.3747356,-0.0399351
60,-0.58558536,-0.27089855,"('inefficient', 'efficient')",-0.0032505277,0.16770118,-0.2944179,-0.0515987,0.2428192
61,-0.6818495,-0.71856755,"('illogical', 'logical')",0.5565441,0.42300427,-0.0626527,-0.1477816,-0.0851289
62,0.24508905,0.45121413,"('incompetent', 'brilliant')",0.29632822,0.4123417,0.2707086,0.4317779,0.1610693
63,-0.5832214,-0.5095126,"('unperceptive', 'insightful')",0.14326929,0.25389984,-0.219976,-0.1278064,0.0921696
64,-0.33609396,-0.19542591,"('shy', 'confident')",-6.395428,-6.4964137,-3.365761,-3.3459198,0.0198412
65,-0.31436977,-0.21804622,"('insecure', 'secure')",0.046719234,0.11661389,-0.1338253,-0.0507162,0.0831091
66,-0.14014782,-0.2252482,"('inactive', 'active')",0.03002375,0.11575128,-0.055062,-0.0547485,0.0003135
67,0.55441386,0.44446284,"('doubtful', 'determined')",-0.45662674,-0.48221853,0.0488936,-0.0188778,-0.0677714
68,-0.8288359,-0.8187523,"('dependent', 'independent')",-0.9295764,-0.8865719,-0.8792062,-0.8526621,0.0265441
69,0.79911774,0.85259825,"('lazy', 'industrious')",-0.8635515,-0.87940687,-0.0322169,-0.0134043,0.0188126
70,0.16117877,0.1714948,"('lethargic', 'energetic')",0.25398684,0.24825944,0.2075828,0.2098771,0.0022943
71,-0.17959829,-0.20448123,"('diffident', 'self-confident')",-0.056095872,-0.081745416,-0.1178471,-0.1431133,-0.0252662
72,0.13279763,0.10612582,"('unambitious', 'ambitious')",-0.014663976,-0.030785652,0.0590668,0.0376701,-0.0213967
73,0.98808277,0.9606617,"('helpless', 'self-reliant')",-3.3692656,-3.3820999,-1.1905913,-1.2107191,-0.0201278
74,0.3886,0.506823,"('undedicated', 'dedicated')",-0.25476694,-0.34748492,0.0669165,0.079669,0.0127525
75,0.9950468,0.83554095,"('meek', 'impulsive')",-0.8124681,-0.7731232,0.0912893,0.0312089,-0.0600804
76,0.20196518,0.36246487,"('anxious', 'daring')",-0.305066,-0.19436088,-0.0515504,0.084052,0.1356024
77,-0.52451205,-0.45048055,"('unmotivated', 'motivated')",-1.2847601,-1.0964084,-0.9046361,-0.7734445,0.1311916
78,-0.5898129,-0.5207665,"('nonresilient', 'resilient')",-0.27479047,-0.22980343,-0.4323017,-0.375285,0.0570167
79,-0.42098296,-0.52078784,"('wavering', 'unwavering')",-0.6962642,-0.6699921,-0.5586236,-0.59539,-0.0367664
80,0.0038449615,-0.118500896,"('dominated', 'dominating')",-0.85746574,-0.80354226,-0.4268104,-0.4610216,-0.0342112
81,-0.42370418,-0.449919,"('submissive', 'aggressive')",-0.8024339,-0.7099411,-0.6130691,-0.5799301,0.033139
82,-0.31695876,-0.31732067,"('poor', 'rich')",6.307111,6.4011683,2.9950759,3.0419238,0.0468479
83,0.69836533,0.61323154,"('powerless', 'powerful')",-0.9218809,-0.9370053,-0.1117578,-0.1618869,-0.0501291
84,1.1093519,0.8981367,"('inferior', 'superior')",0.67255473,0.657204,0.8909533,0.7776703,-0.113283
85,0.9158258,0.88746476,"('insignificant', 'prestigious')",-0.42440325,-0.44022238,0.2457113,0.2236212,-0.0220901
86,-0.770538,-0.90230405,"('uninfluential', 'influential')",-0.18478212,-0.29232103,-0.4776601,-0.5973126,-0.1196525
87,0.15991132,0.060006168,"('unsuccessful', 'successful')",0.54356545,0.66040695,0.3517384,0.3602065,0.0084681
88,0.13039128,0.037332103,"('low', 'eminent')",-0.38552946,-0.44426432,-0.1275691,-0.2034661,-0.075897
