,dun_male,dun_female,tuple,&_male,&_female,bradstreet_male,bradstreet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
56,0.88325626,0.8232597,"('impractical', 'practical')",0.16342686,0.060936213,-0.44022304,-0.46510616,0.5126981,0.437249,-0.23218316,-0.1884183,0.177395,0.1335841,-0.0438109
57,-0.33019006,-0.4147267,"('unimaginative', 'imaginative')",-0.3736179,-0.55373895,-0.5562926,-0.6328541,0.050368078,-0.12628652,-2.4744115,-2.5066452,-0.7368288,-0.8468503,-0.1100215
58,0.5331203,0.46604204,"('undiscriminating', 'discriminating')",-0.13503093,-0.15975378,-0.5129148,-0.58748233,1.246708,1.3272848,0.12346076,0.13669851,0.2510687,0.2365578,-0.0145109
59,-0.1331868,-0.07554059,"('foolish', 'wise')",0.19140287,0.19686536,0.38385302,0.43907988,-0.2788387,-0.25611335,0.48894334,0.48273575,0.1304348,0.1574054,0.0269706
60,-0.10074183,-0.06318215,"('inefficient', 'efficient')",0.81358105,0.823676,-1.2397811,-1.2543153,0.7243309,0.74441403,-0.26368934,-0.10338481,-0.0132601,0.0294416,0.0427017
61,0.6364311,0.6550984,"('illogical', 'logical')",0.75806206,0.6211649,-0.21260963,-0.23604289,0.4036498,0.25321236,0.5917499,0.4732729,0.4354567,0.3533411,-0.0821156
62,-0.118432015,-0.1236486,"('incompetent', 'brilliant')",0.12868814,0.113587946,-1.3434565,-1.3059301,0.6650365,0.68997127,-0.26066744,-0.065137014,-0.1857663,-0.1382313,0.047535
63,-1.0036768,-0.9690792,"('unperceptive', 'insightful')",0.6753893,0.72274435,-1.7058215,-1.7087656,1.7665015,1.7543036,1.1995808,1.3198519,0.1863946,0.223811,0.0374164
64,-0.74679667,-0.7476267,"('shy', 'confident')",1.0229015,0.9538586,0.15719578,0.11201962,0.81141156,0.7120442,-6.410142,-6.3262806,-1.0330859,-1.0591969,-0.026111
65,0.30464143,0.2372981,"('insecure', 'secure')",0.7596286,0.5062193,-0.80666286,-0.9527439,0.43532032,0.26071113,-0.32584962,-0.40076995,0.0734156,-0.0698571,-0.1432727
66,0.86293125,0.90972596,"('inactive', 'active')",1.5050739,1.5072708,0.74577767,0.7707783,1.4956269,1.4604961,1.5642942,1.4709702,1.2347408,1.2238482,-0.0108926
67,-0.058324188,-0.07558368,"('doubtful', 'determined')",-0.06684594,0.04196544,0.23602988,0.2806963,0.7360798,0.7644585,-0.40929958,-0.37337285,0.087528,0.1276327,0.0401047
68,0.09260271,0.08670552,"('dependent', 'independent')",-0.53570014,-0.60686195,-0.39266232,-0.40334302,-0.578954,-0.6309111,-0.29219466,-0.3095849,-0.3413817,-0.3727991,-0.0314174
69,0.12416836,0.19181381,"('lazy', 'industrious')",0.75743663,0.7563157,1.3713242,1.5285367,0.37238014,0.47798803,-0.41757065,-0.33396235,0.4415478,0.5241384,0.0825906
70,0.52694,0.5096155,"('lethargic', 'energetic')",0.85745144,0.8588455,-0.3639054,-0.37811005,1.4139019,1.3947346,0.7540258,0.8051636,0.6376827,0.6380498,0.0003671
71,0.6998807,0.71639085,"('diffident', 'self-confident')",-0.22411677,-0.11778189,0.023966663,0.03213751,1.3545027,1.327831,0.7168737,0.6511842,0.5142214,0.5219523,0.0077309
72,0.2572972,0.2589448,"('unambitious', 'ambitious')",-0.86762285,-0.85064983,-1.156607,-1.1898465,0.11770032,0.09945518,-1.1061325,-1.0985516,-0.551073,-0.5561296,-0.0050566
73,0.2650474,0.2385154,"('helpless', 'self-reliant')",0.9926143,0.98775506,1.4106854,1.4637285,-0.02751337,0.07533458,-3.5886452,-3.4795578,-0.1895623,-0.1428448,0.0467175
74,0.88268507,0.86140907,"('undedicated', 'dedicated')",0.71721154,0.6826877,-0.52653205,-0.43820107,0.2509255,0.34259897,0.12439412,0.16001597,0.2897368,0.3217021,0.0319653
75,-1.3928771,-1.4143099,"('meek', 'impulsive')",-0.39106476,-0.39515197,1.048115,0.98209065,-0.16306561,-0.13729683,-0.32425424,-0.26781046,-0.2446293,-0.2464957,-0.0018664
76,-0.49491993,-0.4160186,"('anxious', 'daring')",1.7211782,1.8048604,-0.5033704,-0.5164742,0.9145324,0.9645377,0.04816692,0.16416508,0.3371174,0.4002141,0.0630967
77,-1.5082893,-1.4643362,"('unmotivated', 'motivated')",0.39038917,0.45848924,-0.90912884,-0.88803685,0.79060465,0.689999,-1.1321417,-1.0528879,-0.4737132,-0.4513546,0.0223586
78,-0.9721676,-0.9207853,"('nonresilient', 'resilient')",-0.38698897,-0.27184847,-1.0002936,-0.9224485,0.4993778,0.53551996,0.2971237,0.41451976,-0.3125898,-0.2330085,0.0795813
79,0.36789536,0.43933022,"('wavering', 'unwavering')",-0.4616369,-0.40206635,0.37535876,0.40678966,-1.2916915,-1.2474891,0.14514941,0.11697834,-0.172985,-0.1372914,0.0356936
80,-0.08393071,-0.109181285,"('dominated', 'dominating')",0.4394787,0.32107353,-0.48515332,-0.55034345,0.41959146,0.28228265,-1.3747401,-1.3348787,-0.2169508,-0.2782094,-0.0612586
81,-0.56828934,-0.68292236,"('submissive', 'aggressive')",0.20334883,0.013688521,-0.80520546,-1.0492586,0.9356366,0.6804571,-1.0298358,-1.0042232,-0.252869,-0.4084517,-0.1555827
82,0.049512528,0.11736656,"('poor', 'rich')",0.09069535,0.10208497,-0.3685134,-0.3907349,0.94177014,1.005246,6.0388236,5.979516,1.3504577,1.3626957,0.012238
83,-0.34900016,-0.32558483,"('powerless', 'powerful')",0.04196958,0.112481356,-0.98981214,-0.92908114,0.6133056,0.72780234,-0.90099394,-0.85479563,-0.3169062,-0.2538356,0.0630706
84,0.7440355,0.7243331,"('inferior', 'superior')",0.65143794,0.6460318,-0.060775578,-0.047419146,0.2481862,0.32811275,0.8383512,0.86056453,0.4842471,0.5023246,0.0180775
85,0.94783485,0.98525864,"('insignificant', 'prestigious')",0.23980457,0.42865217,0.92151356,1.021563,0.19737323,0.34402186,0.6843814,0.7527706,0.5981815,0.7064533,0.1082718
86,-0.8537634,-0.92155457,"('uninfluential', 'influential')",-0.22030883,-0.30021742,-2.2390442,-2.2589657,-0.27248025,-0.38573092,-0.13733897,-0.20211023,-0.7445871,-0.8137157,-0.0691286
87,-0.03513666,-0.072022274,"('unsuccessful', 'successful')",1.822955,1.682046,-0.41571206,-0.4929118,0.86043406,0.7267397,0.5208093,0.5046917,0.55067,0.4697086,-0.0809614
88,-0.9946913,-0.9431924,"('low', 'eminent')",-0.5358948,-0.5531153,-1.3743985,-1.3804054,-0.10913059,-0.1764841,0.2726224,0.29070678,-0.5482985,-0.5524981,-0.0041996
