,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.94802445,-1.0696545,"('disloyal', 'loyal')",0.27577847,0.17785229,0.6874351,0.65264297,0.005063,-0.0797197,-0.0847827
29,-0.6499517,-0.5941221,"('unfair', 'fair')",-0.04671706,-0.06002517,-0.30509323,-0.40026033,-0.3339206,-0.3514692,-0.0175486
30,-0.62686133,-0.4782213,"('intolerant', 'tolerant')",0.058844663,0.19869554,0.8031807,0.7920593,0.078388,0.1708445,0.0924565
31,0.033598352,-0.09318764,"('evil', 'good')",-0.15558496,-0.33160552,-0.54077214,-0.6056204,-0.2209196,-0.3434712,-0.1225516
32,-0.62499774,-0.67821157,"('unkind', 'kind')",0.34094843,0.34932566,0.76212865,0.59668225,0.1593598,0.0892654,-0.0700944
33,1.0671831,1.0432918,"('wrong', 'right')",1.1745973,1.0393208,-0.24173507,-0.30221394,0.6666818,0.5934662,-0.0732156
34,-0.82299733,-0.60939497,"('mean', 'honorable')",-0.38092956,-0.15496346,5.8275385,6.093047,1.5412038,1.7762295,0.2350257
35,1.7852347,1.637967,"('corrupt', 'incorrupt')",-0.6268574,-0.80437154,0.12433153,0.0058567673,0.4275696,0.2798174,-0.1477522
36,0.36539614,0.023210406,"('hostile', 'amicable')",-0.05770512,-0.3318174,0.52651113,0.31180078,0.2780674,0.0010646,-0.2770028
37,0.57157284,0.6976004,"('fake', 'genuine')",-0.15702312,-0.20683789,0.55518764,0.61596936,0.3232458,0.3689106,0.0456648
38,0.56907386,0.6189385,"('untruthful', 'truthful')",0.3928329,0.40167063,-0.036024384,0.08385875,0.3086275,0.368156,0.0595285
39,0.21603745,0.42421782,"('exploitative', 'cooperative')",1.3376094,1.5231631,0.09992827,0.13417535,0.5511917,0.6938521,0.1426604
40,0.19479603,0.2225168,"('stingy', 'generous')",0.83278084,0.77150315,-1.4728276,-1.4863514,-0.1484169,-0.1641105,-0.0156936
41,-0.083351955,-0.15075971,"('unforgiving', 'forgiving')",0.5335111,0.5443574,0.17044617,0.09433104,0.2068684,0.1626429,-0.0442255
42,0.30730864,0.42690486,"('unreliable', 'reliable')",0.52164185,0.797839,-3.3356555,-3.17497,-0.8355683,-0.6500754,0.1854929
43,-0.8527669,-0.6270917,"('irresponsible', 'responsible')",0.86785394,1.0841479,0.33569303,0.41615692,0.1169267,0.2910711,0.1741444
44,-0.2976707,-0.32163832,"('prejudiced', 'unprejudiced')",-1.0089846,-0.9184766,-1.6489174,-1.6410971,-0.9851909,-0.960404,0.0247869
45,-0.14649545,-0.24865666,"('incompetent', 'competent')",0.4338114,0.51400506,-0.2890611,-0.2833775,-0.0005817,-0.0060097,-0.005428
46,-1.4062732,-1.3717597,"('uncompetitive', 'competitive')",0.61033463,0.70090574,-1.0924022,-1.1685854,-0.6294469,-0.6131465,0.0163004
47,-0.08524254,0.16070545,"('stupid', 'smart')",0.3977659,0.6167254,5.204144,5.4444294,1.8388891,2.0739535,0.2350644
48,-1.4590132,-1.493529,"('unintelligent', 'intelligent')",-0.71665144,-0.74263686,0.08543063,0.083131164,-0.6967447,-0.7176782,-0.0209335
49,-1.0601319,-0.91934735,"('unable', 'able')",-1.6294572,-1.4602878,-0.47287557,-0.28468588,-1.0541549,-0.888107,0.1660479
50,1.3329567,1.2729831,"('clumsy', 'skillful')",0.7022126,0.7586095,0.42713407,0.41376945,0.8207677,0.8151207,-0.005647
51,-0.47786224,-0.5716675,"('uneducated', 'educated')",-0.08027634,-0.12973687,0.38562116,0.3234818,-0.0575058,-0.1259742,-0.0684684
52,0.14941826,0.0042491406,"('irrational', 'rational')",1.2486771,1.0712811,0.6724091,0.5945442,0.6901681,0.5566914,-0.1334767
53,-1.507519,-1.5447422,"('uncreative', 'creative')",0.37570065,0.43869942,0.8385556,0.82069707,-0.0977542,-0.0951153,0.0026389
54,-0.14961189,-0.22488113,"('incapable', 'capable')",0.4984917,0.4718257,1.3293618,1.33976,0.5594139,0.5289015,-0.0305124
55,-0.5809934,-0.5482303,"('incompetent', 'clever')",1.0813558,1.2208922,-0.383126,-0.32747608,0.0390788,0.1150619,0.0759831
56,-0.18887305,0.05753403,"('impractical', 'practical')",0.18194756,0.48500693,-0.8237619,-0.6788652,-0.2768958,-0.0454414,0.2314544
57,-1.0915924,-1.2630682,"('unimaginative', 'imaginative')",0.41486126,0.36995465,-2.5072243,-2.6316078,-1.0613185,-1.1749071,-0.1135886
58,0.13643208,0.10260832,"('undiscriminating', 'discriminating')",1.6580505,1.6875131,0.49294996,0.45825335,0.7624776,0.7494582,-0.0130194
59,1.5125197,1.5494487,"('foolish', 'wise')",1.0679913,1.025162,0.47335824,0.53130823,1.0179564,1.0353063,0.0173499
60,-0.7547097,-0.4314131,"('inefficient', 'efficient')",0.10196938,0.4535582,-0.7082579,-0.50048256,-0.4536661,-0.1594458,0.2942203
61,-1.2845478,-1.3802438,"('illogical', 'logical')",0.61688185,0.4908161,0.015586801,-0.13724144,-0.2173597,-0.342223,-0.1248633
62,-0.36268866,-0.047075756,"('incompetent', 'brilliant')",0.22276425,0.5684017,-0.15079916,0.17333622,-0.0969079,0.2315541,0.328462
63,-0.10718406,-0.0495462,"('unperceptive', 'insightful')",0.7765831,0.88447654,0.7328236,0.87405145,0.4674075,0.5696606,0.1022531
64,-0.3139166,-0.28473473,"('shy', 'confident')",0.3414684,0.30722478,-7.0073733,-7.080168,-2.3266072,-2.3525592,-0.025952
65,-0.96168554,-0.9380871,"('insecure', 'secure')",0.50827396,0.5754456,-0.87167907,-0.7803602,-0.4416969,-0.3810006,0.0606963
66,0.04004252,-0.13053177,"('inactive', 'active')",0.55677366,0.4116266,0.9867636,0.805494,0.5278599,0.3621963,-0.1656636
67,0.77793777,0.8304288,"('doubtful', 'determined')",-0.83101934,-0.9023523,-0.5629629,-0.5799371,-0.2053482,-0.2172869,-0.0119387
68,-0.6503506,-0.54688776,"('dependent', 'independent')",-0.68916965,-0.6368843,-0.8976692,-0.83024585,-0.7457298,-0.6713394,0.0743904
69,1.5644104,1.4858052,"('lazy', 'industrious')",0.33807355,0.311733,-0.3958243,-0.4719945,0.5022199,0.4418479,-0.060372
70,-0.12562425,0.017859679,"('lethargic', 'energetic')",0.30463746,0.515399,0.49522406,0.58343655,0.2247458,0.3722317,0.1474859
71,0.5513784,0.55253863,"('diffident', 'self-confident')",1.3970383,1.3577698,0.40822503,0.38701722,0.7855473,0.7657752,-0.0197721
72,-1.300113,-1.2327281,"('unambitious', 'ambitious')",-0.18113689,-0.14136912,-0.7184639,-0.626496,-0.7332379,-0.6668644,0.0663735
73,1.985641,2.0563653,"('helpless', 'self-reliant')",1.0176638,1.0554276,-2.9147434,-2.817899,0.0295205,0.0979646,0.0684441
74,0.5583537,0.4979883,"('undedicated', 'dedicated')",1.7120912,1.8020186,0.03503835,-0.027192775,0.7684944,0.7576047,-0.0108897
75,0.64068675,0.5754024,"('meek', 'impulsive')",-0.9404855,-0.97316116,-0.16816822,-0.09606762,-0.155989,-0.1646088,-0.0086198
76,-0.92761075,-0.8117801,"('anxious', 'daring')",-0.2137993,-0.097391695,-0.2272709,-0.06920918,-0.456227,-0.326127,0.1301
77,-0.9744495,-0.9666713,"('unmotivated', 'motivated')",-0.11827894,-0.0148606,-1.2263849,-1.1569074,-0.7730378,-0.7128131,0.0602247
78,-0.3285958,-0.3878329,"('nonresilient', 'resilient')",0.41525415,0.43516546,0.22800379,0.29148877,0.1048874,0.1129404,0.008053
79,0.6702778,0.38616237,"('wavering', 'unwavering')",0.100662954,-0.053904388,0.41839838,0.44595686,0.3964464,0.2594049,-0.1370415
80,0.3806299,0.58425784,"('dominated', 'dominating')",-0.6849499,-0.5817498,-1.3576652,-1.2670175,-0.5539951,-0.4215031,0.132492
81,-1.4647138,-1.3511416,"('submissive', 'aggressive')",-0.9491948,-0.8831379,-1.4056853,-1.3674233,-1.273198,-1.2005676,0.0726304
82,-1.0917926,-1.2110574,"('poor', 'rich')",-0.23747379,-0.076931685,5.9386525,6.1619687,1.5364621,1.6246599,0.0881978
83,-0.16864678,-0.11925115,"('powerless', 'powerful')",0.023850033,-0.07569834,-1.2183845,-1.2961323,-0.4543937,-0.4970273,-0.0426336
84,0.123106524,0.19470233,"('inferior', 'superior')",0.529467,0.5133172,0.8979298,0.8931575,0.5168344,0.5337257,0.0168913
85,0.25842035,0.118443936,"('insignificant', 'prestigious')",1.0938262,0.89332557,0.8782357,0.88208675,0.743494,0.6312854,-0.1122086
86,-1.335598,-1.5321112,"('uninfluential', 'influential')",-0.29397637,-0.4870447,-0.22081739,-0.4649509,-0.6167972,-0.8280356,-0.2112384
87,0.67705905,0.5535093,"('unsuccessful', 'successful')",0.8967922,0.74130535,0.79647386,0.8107388,0.7901084,0.7018511,-0.0882573
88,-1.596179,-1.5870379,"('low', 'eminent')",-0.83401656,-0.8078285,-0.01686667,-0.015893709,-0.8156874,-0.8035867,0.0121007
