,altaba_male,altaba_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.11158664,0.035830326,"('disagreeable', 'welcoming')",-0.4278222,-0.46551448,-0.2697044,-0.2148421,0.0548623
19,-1.5180254,-1.4567256,"('inhospitable', 'hospitable')",-0.3306394,-0.37048018,-0.9243324,-0.9136029,0.0107295
20,0.093594074,0.16296828,"('rough', 'thoughtful')",1.1678376,1.1040642,0.6307158,0.6335163,0.0028005
21,0.5959532,0.56399167,"('immoral', 'moral')",-0.24791987,-0.11552422,0.1740167,0.2242337,0.050217
22,0.2959697,0.37684387,"('untrustworthy', 'trustworthy')",-0.7486218,-0.69645303,-0.2263261,-0.1598046,0.0665215
23,-0.37938458,-0.24751,"('insincere', 'sincere')",5.5152307,5.4577456,2.5679231,2.6051178,0.0371947
24,0.18329136,0.21452992,"('dishonest', 'honest')",0.8456817,0.8862448,0.5144866,0.5503873,0.0359007
25,-0.41473264,-0.43209884,"('egoistic', 'altruistic')",1.1113588,0.9784399,0.3483131,0.2731705,-0.0751426
26,0.42509055,0.300543,"('hardhearted', 'benevolent')",1.6881527,1.5531329,1.0566216,0.9268379,-0.1297837
27,-0.05636852,0.11453247,"('hardhearted', 'softhearted')",1.2849594,1.2260664,0.6142955,0.6702994,0.0560039
28,-0.20683092,-0.31002602,"('disloyal', 'loyal')",0.8559767,0.7850616,0.3245729,0.2375178,-0.0870551
29,-0.517356,-0.49744308,"('unfair', 'fair')",-0.5103793,-0.69357705,-0.5138676,-0.5955101,-0.0816425
30,1.0427345,1.145847,"('intolerant', 'tolerant')",1.8688788,1.9838098,1.4558067,1.5648284,0.1090217
31,-1.6476707,-1.5768706,"('evil', 'good')",-1.1058787,-1.3335925,-1.3767748,-1.4552315,-0.0784567
32,-0.12868696,-0.13747078,"('unkind', 'kind')",0.72055227,0.666033,0.2959327,0.2642811,-0.0316516
33,-0.57098454,-0.5748966,"('wrong', 'right')",-0.4834746,-0.5037382,-0.5272295,-0.5393174,-0.0120879
34,0.26190394,0.3505359,"('mean', 'honorable')",5.5626,5.5365286,2.9122519,2.9435322,0.0312803
35,-0.5854988,-0.66618216,"('corrupt', 'incorrupt')",-0.5742496,-0.77283156,-0.5798742,-0.7195069,-0.1396327
36,-1.0715934,-1.0658485,"('hostile', 'amicable')",-0.36809614,-0.63448435,-0.7198448,-0.8501664,-0.1303216
37,0.14230321,0.20926522,"('fake', 'genuine')",0.39684528,0.4563705,0.2695743,0.3328179,0.0632436
38,-0.5583559,-0.45157745,"('untruthful', 'truthful')",0.012038119,0.14112523,-0.2731589,-0.1552261,0.1179328
39,0.19664884,0.22103533,"('exploitative', 'cooperative')",0.2606336,0.25886574,0.2286412,0.2399505,0.0113093
40,0.08226005,0.13449778,"('stingy', 'generous')",-1.4551047,-1.5183947,-0.6864223,-0.6919485,-0.0055262
41,-0.06770067,-0.054351784,"('unforgiving', 'forgiving')",0.09898156,0.021387711,0.0156404,-0.016482,-0.0321224
42,0.74700344,0.92894584,"('unreliable', 'reliable')",-2.7547977,-2.5086687,-1.0038972,-0.7898614,0.2140358
43,-0.2569988,-0.13804087,"('irresponsible', 'responsible')",0.9334876,1.0163143,0.3382444,0.4391367,0.1008923
44,0.26286995,0.17333329,"('prejudiced', 'unprejudiced')",-1.4987004,-1.5037601,-0.6179152,-0.6652134,-0.0472982
45,-0.26918882,-0.13097751,"('incompetent', 'competent')",0.25407243,0.29018608,-0.0075582,0.0796043,0.0871625
46,0.21272373,0.29376066,"('uncompetitive', 'competitive')",-0.43186256,-0.29619026,-0.1095694,-0.0012148,0.1083546
47,-0.08175823,0.0011546277,"('stupid', 'smart')",5.3441663,5.3028293,2.6312041,2.6519918,0.0207877
48,0.57578087,0.5448091,"('unintelligent', 'intelligent')",1.0253674,1.0349702,0.8005741,0.7898896,-0.0106845
49,0.07385319,0.25471064,"('unable', 'able')",-0.23574078,-0.10581066,-0.0809438,0.07445,0.1553938
50,-0.10005083,0.07869652,"('clumsy', 'skillful')",-0.13567084,-0.14886016,-0.1178608,-0.0350818,0.082779
51,-0.31530443,-0.40057534,"('uneducated', 'educated')",0.19060643,0.13928983,-0.062349,-0.1306428,-0.0682938
52,-0.41174722,-0.5859519,"('irrational', 'rational')",-0.12127119,-0.38652906,-0.2665092,-0.4862405,-0.2197313
53,-1.3851424,-1.1943086,"('uncreative', 'creative')",0.5000897,0.48469904,-0.4425264,-0.3548048,0.0877216
54,-0.38018435,-0.41549993,"('incapable', 'capable')",1.0988728,1.1037228,0.3593442,0.3441114,-0.0152328
55,0.58118206,0.7028138,"('incompetent', 'clever')",0.53768265,0.6174089,0.5594324,0.6601113,0.1006789
56,0.6937311,0.73235,"('impractical', 'practical')",0.66851634,0.79100627,0.6811237,0.7616781,0.0805544
57,-0.8198862,-0.72845626,"('unimaginative', 'imaginative')",-2.2350023,-2.1996067,-1.5274442,-1.4640315,0.0634127
58,-0.20854287,-0.1395073,"('undiscriminating', 'discriminating')",0.1772738,0.11228303,-0.0156345,-0.0136121,0.0020224
59,-0.07075757,-0.041397206,"('foolish', 'wise')",0.2425991,0.20452149,0.0859208,0.0815621,-0.0043587
60,0.7357221,0.8109181,"('inefficient', 'efficient')",0.60586315,0.89981824,0.6707926,0.8553681,0.1845755
61,-0.40473115,-0.4665559,"('illogical', 'logical')",0.30308637,0.16130581,-0.0508224,-0.152625,-0.1018026
62,0.82155687,1.0043087,"('incompetent', 'brilliant')",0.9550033,1.2057807,0.8882801,1.1050447,0.2167646
63,-0.22461753,-0.04439918,"('unperceptive', 'insightful')",1.0034213,1.1698207,0.3894019,0.5627108,0.1733089
64,-0.09614706,-0.29640836,"('shy', 'confident')",-6.286687,-6.1026325,-3.191417,-3.1995203,-0.0081033
65,0.5868844,0.5686466,"('insecure', 'secure')",-0.38053426,-0.26496273,0.1031751,0.1518419,0.0486668
66,-1.1675584,-1.224309,"('inactive', 'active')",0.39285064,0.28600186,-0.3873539,-0.4691536,-0.0817997
67,-0.13581643,-0.30320358,"('doubtful', 'determined')",-0.19580604,-0.17062823,-0.1658112,-0.2369159,-0.0711047
68,0.0568275,0.06695319,"('dependent', 'independent')",-0.51951194,-0.4938008,-0.2313422,-0.2134238,0.0179184
69,-0.58140725,-0.6529864,"('lazy', 'industrious')",-0.5204342,-0.59952444,-0.5509207,-0.6262554,-0.0753347
70,0.55639553,0.7681983,"('lethargic', 'energetic')",0.77399814,0.9528197,0.6651968,0.860509,0.1953122
71,-0.4035817,-0.4076875,"('diffident', 'self-confident')",0.4169845,0.4116479,0.0067014,0.0019802,-0.0047212
72,0.002595406,-0.08010365,"('unambitious', 'ambitious')",-0.53654605,-0.48723602,-0.2669753,-0.2836698,-0.0166945
73,1.1065143,1.1316361,"('helpless', 'self-reliant')",-2.6663628,-2.5594807,-0.7799242,-0.7139223,0.0660019
74,0.0008062776,0.16159043,"('undedicated', 'dedicated')",-0.022684988,-0.04426419,-0.0109394,0.0586631,0.0696025
75,-0.0864089,-0.16665089,"('meek', 'impulsive')",-0.6152794,-0.66213924,-0.3508441,-0.4143951,-0.063551
76,1.0221511,1.2619592,"('anxious', 'daring')",0.4729952,0.7139594,0.7475731,0.9879593,0.2403862
77,-1.160732,-1.1958183,"('unmotivated', 'motivated')",-0.7879534,-0.650415,-0.9743427,-0.9231167,0.051226
78,-0.6281058,-0.4525223,"('nonresilient', 'resilient')",0.1295703,0.23996954,-0.2492678,-0.1062764,0.1429914
79,-0.84599286,-0.765431,"('wavering', 'unwavering')",-0.4328544,-0.49042693,-0.6394236,-0.627929,0.0114946
80,0.26329213,0.21547554,"('dominated', 'dominating')",-1.0421224,-0.9426725,-0.3894151,-0.3635985,0.0258166
81,0.8401045,0.5445604,"('submissive', 'aggressive')",0.094815664,0.31638172,0.4674601,0.4304711,-0.036989
82,-0.11639463,-0.07788853,"('poor', 'rich')",5.751074,5.7161627,2.8173397,2.8191371,0.0017974
83,0.039967112,-0.12366891,"('powerless', 'powerful')",-0.74819297,-0.82351404,-0.3541129,-0.4735915,-0.1194786
84,0.5352832,0.3702955,"('inferior', 'superior')",0.8252642,0.7982762,0.6802737,0.5842859,-0.0959878
85,-0.5463675,-0.5916933,"('insignificant', 'prestigious')",0.092703626,-0.1400878,-0.2268319,-0.3658905,-0.1390586
86,-0.82712865,-0.8736545,"('uninfluential', 'influential')",-0.13386482,-0.18302578,-0.4804967,-0.5283401,-0.0478434
87,-0.07280901,-0.23384702,"('unsuccessful', 'successful')",0.69791526,0.7790411,0.3125531,0.272597,-0.0399561
88,0.07709944,0.0060071284,"('low', 'eminent')",0.30290952,0.28991136,0.1900045,0.1479592,-0.0420453
