,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
32,-0.002268902,-0.05819013,"('unkind', 'kind')",0.433635,0.3938353,0.9303334,0.80278444,0.4538998,0.3794765,-0.0744233
33,0.4989776,0.38527218,"('wrong', 'right')",0.9525653,0.85606086,-0.1254498,-0.23896092,0.442031,0.334124,-0.107907
34,0.13054618,0.26592234,"('mean', 'honorable')",0.17514345,0.24609429,5.898226,6.101637,2.0679719,2.2045512,0.1365793
35,-0.38343617,-0.5333243,"('corrupt', 'incorrupt')",-1.2547641,-1.335863,0.09060931,-0.11297027,-0.5158637,-0.6607192,-0.1448555
36,-0.6077406,-0.7864986,"('hostile', 'amicable')",-2.074602,-2.306289,0.45879132,0.21224232,-0.7411838,-0.9601817,-0.2189979
37,0.11180816,0.14096776,"('fake', 'genuine')",0.286858,0.25149834,0.63618124,0.64739984,0.3449491,0.346622,0.0016729
38,-0.7338047,-0.7369917,"('untruthful', 'truthful')",0.41757634,0.30386928,-0.18283743,-0.111531444,-0.1663553,-0.1815513,-0.015196
39,1.755726,1.833952,"('exploitative', 'cooperative')",0.23898317,0.40406057,0.3110854,0.32059896,0.7685982,0.8528705,0.0842723
40,0.18618289,0.11661306,"('stingy', 'generous')",0.34499037,0.19773565,-1.0543966,-1.1935803,-0.1744078,-0.2930772,-0.1186694
41,-0.6269676,-0.61298007,"('unforgiving', 'forgiving')",0.38223496,0.24677406,0.32349777,0.20092659,0.026255,-0.0550931,-0.0813481
42,0.41975188,0.5356961,"('unreliable', 'reliable')",0.4487697,0.53714436,-3.0504375,-2.9115314,-0.7273053,-0.612897,0.1144083
43,0.25898308,0.36771017,"('irresponsible', 'responsible')",0.24784663,0.33804715,0.39055166,0.44138917,0.2991271,0.3823822,0.0832551
44,0.15794568,0.18136576,"('prejudiced', 'unprejudiced')",-0.94421786,-0.86747074,-1.4337322,-1.3757768,-0.7400014,-0.6872939,0.0527075
45,-0.09748037,-0.017071337,"('incompetent', 'competent')",0.32386708,0.2158134,-0.1226875,-0.18397152,0.0345664,0.0049235,-0.0296429
46,0.008687129,0.09212373,"('uncompetitive', 'competitive')",0.6217491,0.6075926,-0.80719787,-0.8080037,-0.0589205,-0.0360958,0.0228247
47,0.4581935,0.5844504,"('stupid', 'smart')",0.5010885,0.63329977,5.434096,5.5321445,2.1311259,2.2499649,0.118839
48,-0.0055992845,-0.02145069,"('unintelligent', 'intelligent')",0.60756886,0.46872413,0.39776856,0.41603336,0.3332461,0.2877689,-0.0454772
49,-0.05656357,0.032581646,"('unable', 'able')",-0.55196244,-0.4672629,-0.33409247,-0.16611864,-0.3142062,-0.2002666,0.1139396
50,0.30890155,0.306059,"('clumsy', 'skillful')",0.16379713,0.18963683,0.1540325,0.13646816,0.2089104,0.2107213,0.0018109
51,-0.49009964,-0.5388063,"('uneducated', 'educated')",-0.35762984,-0.45611134,0.35603386,0.31310982,-0.1638985,-0.2272693,-0.0633708
52,-0.17813599,-0.3706507,"('irrational', 'rational')",-0.095202796,-0.2744254,0.4358776,0.2808635,0.0541796,-0.1214042,-0.1755838
53,-0.80910176,-0.8555677,"('uncreative', 'creative')",0.41786787,0.30420685,0.8356099,0.8222124,0.1481253,0.0902839,-0.0578414
54,-0.6908124,-0.7466483,"('incapable', 'capable')",-0.5104706,-0.5328802,1.0060157,1.0818483,-0.0650891,-0.0658934,-0.0008043
55,0.27138904,0.39907017,"('incompetent', 'clever')",0.05457735,0.030488145,-0.06859022,-0.046976674,0.0857921,0.1275272,0.0417351
56,1.2787071,1.3567083,"('impractical', 'practical')",1.189726,1.210564,-0.556747,-0.46606845,0.6372287,0.7004012,0.0631725
57,-0.1908302,-0.21641798,"('unimaginative', 'imaginative')",0.24053815,0.104325056,-2.3305535,-2.3502836,-0.7602819,-0.8207922,-0.0605103
58,-0.21881862,-0.23800519,"('undiscriminating', 'discriminating')",0.83527035,0.7509713,0.25593823,0.17005233,0.2907967,0.2276728,-0.0631239
59,1.1114776,1.0963165,"('foolish', 'wise')",0.9329098,0.943249,0.46758056,0.45547006,0.8373226,0.8316785,-0.0056441
60,1.278875,1.4334649,"('inefficient', 'efficient')",1.3685739,1.4587418,-0.36726978,-0.2068205,0.7600598,0.8951287,0.1350689
61,0.35016406,0.25923383,"('illogical', 'logical')",0.6446548,0.50874686,0.23467441,0.061835025,0.4098311,0.2766052,-0.1332259
62,0.64984846,0.770308,"('incompetent', 'brilliant')",0.7062503,0.73167664,-0.08361895,0.11124763,0.4241599,0.5377441,0.1135842
63,0.4480748,0.5311858,"('unperceptive', 'insightful')",1.4926145,1.5093462,0.87419957,0.9834053,0.9382963,1.0079792,0.0696829
64,1.1143545,1.1046283,"('shy', 'confident')",0.8196633,0.7720471,-6.6917815,-6.6509714,-1.5859213,-1.5914319,-0.0055106
65,0.6751073,0.68724513,"('insecure', 'secure')",0.2993126,0.28832436,-0.5434441,-0.47478145,0.1436586,0.1669293,0.0232707
66,-0.7357193,-0.79587466,"('inactive', 'active')",-1.0599676,-0.9778329,1.0053809,0.93093044,-0.2634354,-0.2809257,-0.0174903
67,0.70912,0.74687034,"('doubtful', 'determined')",0.47975615,0.591614,-0.74400127,-0.6586184,0.1482916,0.226622,0.0783304
68,-0.33892196,-0.29723415,"('dependent', 'independent')",-0.9130852,-0.8808136,-0.5967699,-0.63118017,-0.6162591,-0.603076,0.0131831
69,0.18737572,0.10918799,"('lazy', 'industrious')",0.62808865,0.7137478,-0.50241643,-0.5317827,0.1043493,0.097051,-0.0072983
70,0.28793702,0.37987852,"('lethargic', 'energetic')",0.4299175,0.52669895,0.5201942,0.61387444,0.4126829,0.5068173,0.0941344
71,0.20360029,0.15834917,"('diffident', 'self-confident')",1.4478476,1.4416116,0.5721494,0.55993485,0.7411991,0.7199652,-0.0212339
72,0.3666525,0.36229447,"('unambitious', 'ambitious')",0.53601706,0.53615546,-0.72968966,-0.7178415,0.05766,0.0602028,0.0025428
73,1.1984702,1.1753503,"('helpless', 'self-reliant')",0.69798374,0.6188238,-2.745827,-2.7424178,-0.2831243,-0.3160812,-0.0329569
74,0.051936243,0.096478105,"('undedicated', 'dedicated')",0.8700339,0.90362275,0.02357155,-0.021116786,0.3151806,0.326328,0.0111474
75,0.282822,0.27463192,"('meek', 'impulsive')",-0.6926357,-0.6747967,-0.25700182,-0.18945219,-0.2222718,-0.196539,0.0257328
76,-0.101742886,0.022171937,"('anxious', 'daring')",0.23059325,0.351514,-0.049402874,0.10350831,0.0264825,0.1590647,0.1325822
77,0.09360056,0.15339194,"('unmotivated', 'motivated')",0.65495384,0.6800993,-1.3170633,-1.1995416,-0.189503,-0.1220168,0.0674862
78,-1.2139589,-1.1946999,"('nonresilient', 'resilient')",0.30015954,0.30502617,-0.0010479484,0.069097586,-0.3049491,-0.2735254,0.0314237
79,-0.09724495,-0.20201617,"('wavering', 'unwavering')",-1.075249,-1.1487566,0.14606392,0.16337252,-0.3421433,-0.3958001,-0.0536568
80,0.41636115,0.4808968,"('dominated', 'dominating')",0.61290455,0.6889157,-1.0565149,-0.971556,-0.0090831,0.0660855,0.0751686
81,1.224241,1.2803686,"('submissive', 'aggressive')",1.0733703,1.0602295,-0.8230783,-0.6907592,0.491511,0.5499463,0.0584353
82,-0.5639625,-0.49056974,"('poor', 'rich')",-0.3802606,-0.34297246,5.990134,6.090967,1.6819703,1.7524749,0.0705046
83,-0.13987657,-0.15327798,"('powerless', 'powerful')",0.26755208,0.20287935,-1.2032958,-1.2732022,-0.3585401,-0.407867,-0.0493269
84,0.3529987,0.31068832,"('inferior', 'superior')",1.005431,0.97056746,0.69114935,0.64425826,0.683193,0.641838,-0.041355
85,-0.04349161,-0.14913116,"('insignificant', 'prestigious')",0.3393945,0.24129696,0.9981857,0.97456634,0.4313629,0.3555774,-0.0757855
86,-0.691704,-0.7698356,"('uninfluential', 'influential')",-0.101272486,-0.30223703,-0.013832595,-0.16861078,-0.2689363,-0.4135611,-0.1446248
87,0.52113754,0.41843218,"('unsuccessful', 'successful')",0.877349,0.81658006,0.74965566,0.79916054,0.7160474,0.6780576,-0.0379898
88,-0.14881858,-0.23951527,"('low', 'eminent')",-0.032606244,-0.108449996,0.07710389,0.091066204,-0.0347736,-0.085633,-0.0508594
