,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
63,-0.038378857,-0.0548257,"('unperceptive', 'insightful')",0.7374288,0.7213567,0.066014476,0.13975005,1.3124726,1.408777,0.5193843,0.5537645,0.0343802
64,0.6419831,0.60319346,"('shy', 'confident')",1.0491763,1.08231,0.45648038,0.4783262,-6.336641,-6.277928,-1.0472503,-1.0285245,0.0187258
65,-0.5417898,-0.65785265,"('insecure', 'secure')",0.27511355,0.18574746,0.60325605,0.5163169,0.12541197,0.11465554,0.1154979,0.0397168,-0.0757811
66,0.23699966,0.26407376,"('inactive', 'active')",0.22327371,0.28509507,0.61245155,0.67693895,1.0658152,1.0524561,0.5346351,0.569641,0.0350059
67,0.14046074,0.1329445,"('doubtful', 'determined')",1.1157092,1.0849484,0.5498235,0.57424974,-0.58261865,-0.5125467,0.3058437,0.319899,0.0140553
68,-0.23375934,-0.26946345,"('dependent', 'independent')",-2.2641659,-2.3111517,-2.5526934,-2.5977604,-0.63258547,-0.6991513,-1.420801,-1.4693818,-0.0485808
69,0.39975607,0.4831127,"('lazy', 'industrious')",-0.2784953,-0.23349601,0.62833154,0.6357297,-0.881321,-0.8683209,-0.0329322,0.0042564,0.0371886
70,0.09708877,0.07239607,"('lethargic', 'energetic')",0.49525553,0.530066,0.33184963,0.40658557,1.2544521,1.345042,0.5446615,0.5885224,0.0438609
71,1.064108,1.1139739,"('diffident', 'self-confident')",1.4294124,1.4665481,-0.37152827,-0.27893254,0.4756113,0.46038026,0.6494008,0.6904925,0.0410917
72,-1.0744478,-1.0835614,"('unambitious', 'ambitious')",1.113204,1.1326293,-0.30687013,-0.2835904,-0.8753639,-0.84298146,-0.2858694,-0.269376,0.0164934
73,1.5559324,1.5770178,"('helpless', 'self-reliant')",1.3234569,1.3141464,0.61921054,0.598979,-3.310709,-3.3158822,0.0469727,0.0435653,-0.0034074
74,-0.024254244,-0.034193836,"('undedicated', 'dedicated')",-0.5268997,-0.5907194,-1.1248096,-1.1307179,0.2416847,0.25101966,-0.3585697,-0.3761529,-0.0175832
75,-0.16226989,-0.10191037,"('meek', 'impulsive')",-0.4912449,-0.40236092,0.062102836,0.11055551,-0.27646676,-0.19483203,-0.2169697,-0.147137,0.0698327
76,-0.06915801,-0.07799787,"('anxious', 'daring')",0.5681341,0.58081275,0.8075589,0.8402056,0.49252564,0.56144786,0.4497651,0.4761171,0.026352
77,-0.91966385,-0.9523854,"('unmotivated', 'motivated')",1.0000076,0.9580194,0.42455938,0.46862426,-1.1591743,-0.9984432,-0.1635678,-0.1310462,0.0325216
78,-0.7118046,-0.7193889,"('nonresilient', 'resilient')",0.53167737,0.541857,0.19324113,0.2860891,0.32830268,0.39339143,0.0853541,0.1254871,0.040133
79,-0.12720074,-0.16450061,"('wavering', 'unwavering')",-0.66167414,-0.66770613,-0.3814593,-0.44391197,-0.14283961,-0.121885195,-0.3282934,-0.349501,-0.0212076
80,0.8350625,0.8096055,"('dominated', 'dominating')",0.12434453,0.09228024,0.6282223,0.5847965,-1.2930778,-1.2164658,0.0736379,0.0675541,-0.0060838
81,-0.36513156,-0.46362987,"('submissive', 'aggressive')",0.7003031,0.6109163,0.47391123,0.41591254,-0.48009223,-0.38276002,0.0822476,0.0451097,-0.0371379
82,-0.29178128,-0.3115893,"('poor', 'rich')",-0.05578716,-0.082921974,-0.22431378,-0.2544943,6.2974963,6.2789626,1.4314035,1.4074893,-0.0239142
83,-0.44988722,-0.47505462,"('powerless', 'powerful')",1.3974546,1.4061611,0.18883274,0.23939916,-1.1439353,-1.1144879,-0.0018838,0.0140044,0.0158882
84,0.47195098,0.39449692,"('inferior', 'superior')",-0.009972941,-0.04266852,0.40165815,0.31789368,0.7875264,0.70142454,0.4127907,0.3427867,-0.070004
85,0.32927904,0.39531118,"('insignificant', 'prestigious')",0.35456192,0.4169792,0.5023402,0.5107295,0.7154652,0.6603094,0.4754116,0.4958323,0.0204207
86,-1.088227,-1.1973666,"('uninfluential', 'influential')",-0.9901667,-1.0499878,-1.8280929,-1.8301085,0.027925381,-0.05880444,-0.9696403,-1.0340669,-0.0644266
87,0.48255652,0.41395703,"('unsuccessful', 'successful')",0.53940624,0.51078486,0.598925,0.5323491,0.6356086,0.704091,0.5641241,0.5402955,-0.0238286
88,-1.1598586,-1.186806,"('low', 'eminent')",-1.1427064,-1.2166568,-1.5537546,-1.6591018,0.23543313,0.24560608,-0.9052216,-0.9542397,-0.0490181
