,copart_male,copart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,1.518451,1.485674,"('insecure', 'secure')",-0.23400441,-0.18916543,0.6422233,0.6482543,0.006031
66,-0.8739796,-0.9001532,"('inactive', 'active')",0.6174773,0.67492574,-0.1282512,-0.1126137,0.0156375
67,0.7942079,0.7816067,"('doubtful', 'determined')",-0.31421506,-0.26511222,0.2399964,0.2582472,0.0182508
68,-0.3918917,-0.4270854,"('dependent', 'independent')",-0.39957106,-0.4046965,-0.3957314,-0.4158909,-0.0201595
69,-0.27108535,-0.32225847,"('lazy', 'industrious')",-0.11146085,-0.1336078,-0.1912731,-0.2279331,-0.03666
70,1.2065489,1.3469757,"('lethargic', 'energetic')",0.82454693,0.943421,1.015548,1.1451983,0.1296503
71,-0.88814133,-0.8563667,"('diffident', 'self-confident')",0.5271776,0.5267389,-0.1804819,-0.1648139,0.015668
72,0.11748381,0.13549171,"('unambitious', 'ambitious')",-1.181863,-1.1306854,-0.5321895,-0.4975969,0.0345926
73,0.09679557,0.043425355,"('helpless', 'self-reliant')",-2.7463183,-2.800112,-1.3247614,-1.3783433,-0.0535819
74,0.54070944,0.63573843,"('undedicated', 'dedicated')",0.10050608,0.07113102,0.3206078,0.3534347,0.0328269
75,-0.71223706,-0.71705157,"('meek', 'impulsive')",-0.40965796,-0.35774451,-0.5609475,-0.537398,0.0235495
76,1.3829652,1.469053,"('anxious', 'daring')",0.16381396,0.2812329,0.7733896,0.8751429,0.1017533
77,0.3299502,0.450929,"('unmotivated', 'motivated')",-1.0135136,-0.8635968,-0.3417817,-0.2063339,0.1354478
78,-0.61433667,-0.48957494,"('nonresilient', 'resilient')",0.017578974,0.11146325,-0.2983789,-0.1890558,0.1093231
79,-1.958951,-1.9760039,"('wavering', 'unwavering')",-0.3572979,-0.31961626,-1.1581244,-1.1478101,0.0103143
80,0.9088859,0.91815925,"('dominated', 'dominating')",-1.4426637,-1.2923937,-0.2668889,-0.1871172,0.0797717
81,2.0809612,2.1552224,"('submissive', 'aggressive')",-0.41311193,-0.24913234,0.8339247,0.953045,0.1191203
82,-0.56276506,-0.47635403,"('poor', 'rich')",5.38219,5.4719844,2.4097126,2.4978151,0.0881025
83,-0.35377297,-0.3324767,"('powerless', 'powerful')",-1.0765859,-1.0992416,-0.7151794,-0.7158592,-0.0006798
84,0.79759127,0.7279837,"('inferior', 'superior')",1.121921,1.075601,0.9597561,0.9017923,-0.0579638
85,-1.2698399,-1.3558792,"('insignificant', 'prestigious')",0.90413433,0.8398878,-0.1828528,-0.2579957,-0.0751429
86,-0.9181143,-0.89584816,"('uninfluential', 'influential')",-0.25923425,-0.30666256,-0.5886743,-0.6012554,-0.0125811
87,0.638156,0.5582812,"('unsuccessful', 'successful')",0.8614297,0.9364026,0.7497928,0.7473419,-0.0024509
88,-0.031209651,-0.10362589,"('low', 'eminent')",0.4422668,0.43840024,0.2055286,0.1673872,-0.0381414
