,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
57,-0.4376203,-0.60465807,"('unimaginative', 'imaginative')",-0.3854365,-0.5379782,-2.1239164,-2.1851587,-0.9823244,-1.109265,-0.1269406
58,-0.18316188,-0.25599715,"('undiscriminating', 'discriminating')",-0.31097454,-0.33509052,0.039853845,-0.0116134435,-0.1514275,-0.2009004,-0.0494729
59,-0.0431375,-0.091033414,"('foolish', 'wise')",-0.05247367,0.04139358,0.3053282,0.39170104,0.0699057,0.1140204,0.0441147
60,-0.4962208,-0.40912068,"('inefficient', 'efficient')",-0.19636752,-0.29993063,0.056123003,0.13287345,-0.2121551,-0.1920593,0.0200958
61,-0.10414327,-0.22454478,"('illogical', 'logical')",-0.42381492,-0.57704425,0.5539353,0.3493721,0.008659,-0.150739,-0.159398
62,-0.6332383,-0.5355332,"('incompetent', 'brilliant')",-0.5116379,-0.49788308,0.16356276,0.35027826,-0.3271045,-0.2277127,0.0993918
63,-0.8669755,-0.85156703,"('unperceptive', 'insightful')",-0.3052247,-0.32408783,1.0217744,1.1362904,-0.0501419,-0.0131215,0.0370204
64,0.39456657,0.3834438,"('shy', 'confident')",0.19688436,0.14080627,-6.0492864,-5.897907,-1.8192784,-1.7912189,0.0280595
65,-0.8688702,-0.9136765,"('insecure', 'secure')",0.07843518,-0.13819958,-0.149544,-0.23025757,-0.3133263,-0.4273779,-0.1140516
66,0.18667135,0.20152414,"('inactive', 'active')",0.058085434,0.15947862,0.8417945,0.87163603,0.3621838,0.4108796,0.0486958
67,0.28721154,0.34995288,"('doubtful', 'determined')",0.03370931,0.045989867,-0.56643456,-0.5149462,-0.0818379,-0.0396678,0.0421701
68,-0.9267489,-0.903153,"('dependent', 'independent')",-0.91652423,-0.8666728,-0.6906415,-0.67841333,-0.8446382,-0.8160797,0.0285585
69,1.8316804,1.8720088,"('lazy', 'industrious')",0.68009084,0.79522413,-0.38868457,-0.24771611,0.7076956,0.8065056,0.09881
70,-0.47853878,-0.42335233,"('lethargic', 'energetic')",-0.17530838,-0.15421198,0.58814096,0.66164535,-0.0219021,0.028027,0.0499291
71,0.49775386,0.44132066,"('diffident', 'self-confident')",0.846289,0.731069,0.7113784,0.7285878,0.6851404,0.6336592,-0.0514812
72,-0.75860375,-0.7526466,"('unambitious', 'ambitious')",-0.83724076,-0.86958015,-1.1102662,-1.1021605,-0.9020369,-0.9081291,-0.0060922
73,0.98226774,0.8966975,"('helpless', 'self-reliant')",0.594552,0.66151726,-2.9863372,-2.8554022,-0.4698392,-0.4323958,0.0374434
74,0.42832425,0.37198663,"('undedicated', 'dedicated')",-0.103207186,-0.08109604,-0.097269185,-0.10344879,0.0759493,0.0624806,-0.0134687
75,0.70498294,0.69314694,"('meek', 'impulsive')",0.170079,0.27159226,-0.41428986,-0.3327967,0.1535907,0.2106475,0.0570568
76,-0.36805078,-0.27770278,"('anxious', 'daring')",0.07115886,0.12159519,0.17863584,0.30211568,-0.0394187,0.0486694,0.0880881
77,-1.0797647,-0.9949623,"('unmotivated', 'motivated')",-1.6147183,-1.5973383,-1.02099,-0.97941524,-1.2384911,-1.1905719,0.0479192
78,-1.0170596,-0.9390724,"('nonresilient', 'resilient')",-0.808543,-0.7334845,0.6667192,0.7437359,-0.3862944,-0.309607,0.0766874
79,-0.22230531,-0.33086452,"('wavering', 'unwavering')",-0.59159595,-0.55151165,0.1012666,0.14209789,-0.2375449,-0.2467594,-0.0092145
80,-0.52987504,-0.45663586,"('dominated', 'dominating')",-0.05303445,-0.1166808,-1.3811278,-1.358875,-0.6546791,-0.6440639,0.0106152
81,-0.5141722,-0.4389756,"('submissive', 'aggressive')",-0.15874974,-0.37797275,-1.036855,-1.0081588,-0.5699256,-0.608369,-0.0384434
82,-0.749933,-0.69458294,"('poor', 'rich')",-0.41690692,-0.3899196,5.4402184,5.374641,1.4244595,1.4300461,0.0055866
83,-0.40620527,-0.39981157,"('powerless', 'powerful')",-0.61969316,-0.58543783,-1.0729932,-1.1361082,-0.6996306,-0.7071191,-0.0074885
84,0.5214088,0.45341486,"('inferior', 'superior')",-0.15660803,-0.19206417,0.9109697,0.9292909,0.4252568,0.3968805,-0.0283763
85,0.16393968,0.10863188,"('insignificant', 'prestigious')",-0.27643383,-0.13815531,0.4267859,0.4642777,0.1047639,0.1449181,0.0401542
86,-1.1908569,-1.2772675,"('uninfluential', 'influential')",-1.0468659,-1.1457251,-0.3916254,-0.55977714,-0.8764494,-0.9942567,-0.1178073
87,0.40419522,0.37649754,"('unsuccessful', 'successful')",0.19884372,0.040645618,0.95031685,0.93162936,0.5177852,0.4495908,-0.0681944
88,-0.8979327,-0.9420508,"('low', 'eminent')",-0.86434954,-0.88284236,-0.0045532715,-0.016001098,-0.5889452,-0.6136314,-0.0246862
