,costco_male,costco_female,tuple,wholesale_male,wholesale_female,corp_male,corp_female,average_male,average_female,female-male
17,0.09217259,0.1142292,"('nasty', 'nice')",-0.21769027,-0.1851615,-0.742655,-0.6672573,-0.2893909,-0.2460632,0.0433277
18,-1.0221709,-1.0164163,"('disagreeable', 'welcoming')",-0.7540016,-0.75243753,-0.6411478,-0.7112592,-0.8057734,-0.8267043,-0.0209309
19,-1.234882,-1.2692395,"('inhospitable', 'hospitable')",-0.72426164,-0.77332103,-0.8816042,-0.9023516,-0.9469159,-0.9816374,-0.0347215
20,-0.6833408,-0.6682657,"('rough', 'thoughtful')",-0.44773155,-0.39053488,0.64529777,0.67115414,-0.1619248,-0.1292155,0.0327093
21,0.70020723,0.5204926,"('immoral', 'moral')",0.66722363,0.6868413,0.26549217,0.36471906,0.5443077,0.5240177,-0.02029
22,-0.18665709,-0.20840058,"('untrustworthy', 'trustworthy')",-0.49268663,-0.47905576,-0.4329938,-0.38693586,-0.3707792,-0.3581307,0.0126485
23,-0.44338816,-0.6076829,"('insincere', 'sincere')",1.3208926,1.2938154,6.551786,6.553124,2.4764301,2.4130855,-0.0633446
24,-0.0023612352,-0.056157988,"('dishonest', 'honest')",0.8110581,0.7859893,0.85371566,0.9035766,0.5541375,0.5444693,-0.0096682
25,0.05421958,0.056762945,"('egoistic', 'altruistic')",0.6286587,0.5743868,0.9251758,0.83758724,0.5360181,0.489579,-0.0464391
26,-0.3550947,-0.31385583,"('hardhearted', 'benevolent')",1.7286524,1.6371812,1.4026917,1.3099252,0.9254165,0.8777502,-0.0476663
27,-0.4956336,-0.37268874,"('hardhearted', 'softhearted')",-0.0045815315,-0.003927555,0.4951767,0.46358386,-0.0016795,0.0289892,0.0306687
28,-0.05255235,-0.21767849,"('disloyal', 'loyal')",1.1830336,1.090553,1.2370394,1.1427497,0.7891736,0.6718748,-0.1172988
29,-0.761787,-0.717281,"('unfair', 'fair')",-0.60071194,-0.57579714,-0.7629586,-0.86253524,-0.7084858,-0.7185378,-0.010052
30,0.99616486,0.89846236,"('intolerant', 'tolerant')",0.63337326,0.68319446,1.3754598,1.4005077,1.0016659,0.9940548,-0.0076111
31,-1.1112391,-0.97094446,"('evil', 'good')",-1.8280712,-1.8040969,-1.6837958,-1.8315885,-1.5410353,-1.5355433,0.005492
32,0.446964,0.29674974,"('unkind', 'kind')",0.842695,0.7504955,1.1789484,1.1538886,0.8228691,0.7337112,-0.0891579
33,-0.06306183,-0.07072532,"('wrong', 'right')",0.32551837,0.26186773,-0.80667824,-0.8554901,-0.1814072,-0.2214492,-0.040042
34,-0.564548,-0.5074098,"('mean', 'honorable')",-0.13219653,-0.09809566,5.5380673,5.6467986,1.6137743,1.680431,0.0666567
35,-0.8935316,-0.818008,"('corrupt', 'incorrupt')",-1.7128438,-1.7663639,-1.3366838,-1.4807746,-1.3143531,-1.3550488,-0.0406957
36,-0.9815388,-1.0167682,"('hostile', 'amicable')",-0.98852813,-1.12234,-1.0414801,-1.2811652,-1.003849,-1.1400911,-0.1362421
37,0.0026886556,-0.056898683,"('fake', 'genuine')",0.17317763,0.18049595,0.030590918,0.07789584,0.0688191,0.0671644,-0.0016547
38,-0.3784919,-0.43818402,"('untruthful', 'truthful')",0.6239962,0.5624576,0.32355407,0.34307003,0.1896861,0.1557812,-0.0339049
39,0.74072516,0.798359,"('exploitative', 'cooperative')",1.7914987,1.7538259,0.57542616,0.5951526,1.0358833,1.0491125,0.0132292
40,0.31020725,0.31968737,"('stingy', 'generous')",0.42246068,0.4924416,-2.36698,-2.3894057,-0.5447707,-0.5257589,0.0190118
41,-0.07031329,-0.14505869,"('unforgiving', 'forgiving')",1.3654771,1.3089248,0.0067552067,-0.053152323,0.433973,0.3702379,-0.0637351
42,0.68075913,0.66516036,"('unreliable', 'reliable')",0.954085,1.0072356,-2.696338,-2.5856712,-0.3538313,-0.3044251,0.0494062
43,-0.13136016,-0.18917438,"('irresponsible', 'responsible')",1.3105068,1.3364464,1.2257757,1.290235,0.8016408,0.8125024,0.0108616
44,0.18686827,0.24418575,"('prejudiced', 'unprejudiced')",-0.71045136,-0.71617204,-1.505571,-1.5049515,-0.6763847,-0.6589793,0.0174054
45,-0.058890752,-0.14843075,"('incompetent', 'competent')",1.721039,1.7794929,0.5918506,0.59394044,0.751333,0.7416675,-0.0096655
46,0.57528156,0.41028732,"('uncompetitive', 'competitive')",0.7397555,0.76665,-0.038631834,0.041601107,0.4254684,0.4061795,-0.0192889
47,0.019939551,0.1258004,"('stupid', 'smart')",0.72630954,0.7061124,5.8106956,5.9328113,2.1856483,2.2549079,0.0692596
48,-0.18037958,-0.2488232,"('unintelligent', 'intelligent')",-0.29276234,-0.2816266,0.4111937,0.46243688,-0.0206494,-0.022671,-0.0020216
49,-0.4894803,-0.48235044,"('unable', 'able')",-0.42598146,-0.41865733,-0.6654002,-0.5393175,-0.526954,-0.4801084,0.0468456
50,0.16884542,0.17765637,"('clumsy', 'skillful')",-0.33705634,-0.36362144,-0.21132986,-0.21089832,-0.1265136,-0.1322878,-0.0057742
51,-0.5069504,-0.62159795,"('uneducated', 'educated')",-0.22951753,-0.26657388,0.71218836,0.762561,-0.0080932,-0.0418703,-0.0337771
52,-0.23943572,-0.26309514,"('irrational', 'rational')",-0.6739727,-0.7960148,-0.6766345,-0.8146375,-0.5300143,-0.6245824,-0.0945681
53,-1.0693517,-1.1205525,"('uncreative', 'creative')",-0.3891796,-0.470772,0.3148205,0.20436782,-0.3812369,-0.4623189,-0.081082
54,-0.43497738,-0.5707796,"('incapable', 'capable')",0.1760661,0.054631665,0.6291916,0.5805536,0.1234268,0.0214685,-0.1019583
55,0.3478094,0.21541254,"('incompetent', 'clever')",0.6767105,0.7275255,0.9465159,1.0482073,0.6570119,0.6637151,0.0067032
56,0.20624997,0.037003227,"('impractical', 'practical')",2.0648527,2.057644,0.40384486,0.47715256,0.8916492,0.8572666,-0.0343826
57,-0.3049071,-0.42588836,"('unimaginative', 'imaginative')",-0.49011734,-0.45622998,-2.9137247,-2.9227514,-1.2362497,-1.2682899,-0.0320402
58,-0.6444272,-0.7216342,"('undiscriminating', 'discriminating')",0.4799857,0.42348439,0.105333626,0.059207402,-0.0197026,-0.0796475,-0.0599449
59,-0.08404641,0.025494631,"('foolish', 'wise')",-0.18369263,-0.25285804,-0.47561452,-0.47337165,-0.2477845,-0.2335784,0.0142061
60,0.8340044,0.7046985,"('inefficient', 'efficient')",2.7669783,2.8373525,0.9103525,1.0964413,1.5037785,1.5461642,0.0423857
61,0.08232674,0.028190847,"('illogical', 'logical')",1.028275,1.0276698,0.7720685,0.6911414,0.6275568,0.582334,-0.0452228
62,0.9115776,0.8146681,"('incompetent', 'brilliant')",0.9168462,0.99885494,1.1530545,1.2660435,0.9938261,1.0265222,0.0326961
63,-0.22063506,-0.25102615,"('unperceptive', 'insightful')",0.5871877,0.6104856,1.0611523,1.155307,0.4759017,0.5049222,0.0290205
64,0.5512749,0.49400568,"('shy', 'confident')",-0.0615962,0.011979498,-5.709453,-5.6860256,-1.7399247,-1.7266801,0.0132446
65,0.22623752,0.15830962,"('insecure', 'secure')",0.6933547,0.7132775,0.5768199,0.7099452,0.4988041,0.5271775,0.0283734
66,-0.41244936,-0.39208293,"('inactive', 'active')",-0.45108914,-0.53584695,0.40236735,0.35424325,-0.1537237,-0.1912289,-0.0375052
67,0.64418715,0.6325085,"('doubtful', 'determined')",1.4783971,1.454496,0.14988904,0.16854364,0.7574911,0.7518494,-0.0056417
68,-1.1913586,-1.2018332,"('dependent', 'independent')",-1.6647363,-1.7142384,-1.0522356,-1.0048614,-1.3027768,-1.3069777,-0.0042009
69,0.17900194,0.32627118,"('lazy', 'industrious')",0.76505184,0.7404128,-1.211264,-1.2669363,-0.0890701,-0.0667508,0.0223193
70,0.42813724,0.35890934,"('lethargic', 'energetic')",0.89446014,0.96532094,0.9502226,1.0654391,0.7576067,0.7965565,0.0389498
71,-0.4234367,-0.38452756,"('diffident', 'self-confident')",1.3453354,1.3389914,0.13869013,0.13526344,0.3535296,0.3632424,0.0097128
72,-0.16471699,-0.19119786,"('unambitious', 'ambitious')",-0.83967847,-0.85587674,-0.23558956,-0.11071232,-0.4133283,-0.3859289,0.0273994
73,0.90252984,0.895691,"('helpless', 'self-reliant')",-0.45648596,-0.45757288,-3.8270109,-3.782175,-1.126989,-1.1146857,0.0123033
74,0.5199575,0.44206548,"('undedicated', 'dedicated')",1.0547942,1.0502644,0.022863392,-0.010887049,0.5325383,0.4938143,-0.038724
75,0.033013377,0.08596329,"('meek', 'impulsive')",-2.1459796,-2.1243784,-0.8992167,-0.8893894,-1.004061,-0.9759348,0.0281262
76,0.7746902,0.71411294,"('anxious', 'daring')",0.8064193,0.86791843,0.19730544,0.31022117,0.592805,0.6307509,0.0379459
77,0.4394092,0.23153888,"('unmotivated', 'motivated')",0.41245687,0.42871016,-0.5601532,-0.45870623,0.0972376,0.0671809,-0.0300567
78,-0.42285043,-0.44097978,"('nonresilient', 'resilient')",-0.30417946,-0.18933994,-0.2203837,-0.13292089,-0.3158045,-0.2544135,0.061391
79,-0.87699497,-0.88738143,"('wavering', 'unwavering')",-1.1762741,-1.258989,-0.9604777,-0.9908263,-1.0045822,-1.0457323,-0.0411501
80,1.0677351,1.0550079,"('dominated', 'dominating')",1.2711054,1.3531606,-0.021360107,0.19498289,0.7724934,0.8677171,0.0952237
81,1.3189414,1.1208324,"('submissive', 'aggressive')",0.389174,0.4194427,0.4236474,0.5897523,0.7105876,0.7100091,-0.0005785
82,-1.3095555,-1.3189939,"('poor', 'rich')",-1.0467409,-1.0269648,6.651614,6.683889,1.4317725,1.4459767,0.0142042
83,0.27982587,0.16004021,"('powerless', 'powerful')",0.03385379,-0.030252345,-0.7895094,-0.8294456,-0.1586099,-0.2332192,-0.0746093
84,0.18810993,0.15896067,"('inferior', 'superior')",0.47550678,0.40983498,0.4689695,0.40276083,0.3775287,0.3238522,-0.0536765
85,-0.9564233,-0.91236776,"('insignificant', 'prestigious')",-0.9132041,-1.0469264,-1.0425274,-1.2420484,-0.9707182,-1.0671142,-0.096396
86,-0.6489688,-0.8080849,"('uninfluential', 'influential')",0.20605151,0.25480846,0.20920113,0.21329758,-0.0779054,-0.1133263,-0.0354209
87,0.5043307,0.4516201,"('unsuccessful', 'successful')",1.3377521,1.3158439,1.1044929,1.2081246,0.9821919,0.9918629,0.009671
88,-0.67233896,-0.8266744,"('low', 'eminent')",-0.90293366,-1.0088516,-0.3196023,-0.4026572,-0.6316249,-0.7460611,-0.1144362
