,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
18,-0.27990866,-0.20531362,"('disagreeable', 'welcoming')",-0.98925227,-0.9876853,-0.6345805,-0.5964994,0.0380811
19,0.25395936,0.25208718,"('inhospitable', 'hospitable')",-0.14002125,-0.13355778,0.0569691,0.0592647,0.0022956
20,0.124454856,0.14251259,"('rough', 'thoughtful')",0.6142505,0.586919,0.3693527,0.3647158,-0.0046369
21,0.7745913,0.7174199,"('immoral', 'moral')",-0.4999671,-0.39635587,0.1373121,0.160532,0.0232199
22,0.07190547,0.077543244,"('untrustworthy', 'trustworthy')",-0.58294296,-0.5339527,-0.2555187,-0.2282047,0.027314
23,1.1746391,1.2442874,"('insincere', 'sincere')",6.5421286,6.5277934,3.8583839,3.8860404,0.0276565
24,0.57815367,0.66421217,"('dishonest', 'honest')",1.0286539,1.1128074,0.8034037,0.8885098,0.0851061
25,1.3767462,1.404378,"('egoistic', 'altruistic')",1.0310388,0.94830894,1.2038925,1.1763434,-0.0275491
26,2.3779275,2.19376,"('hardhearted', 'benevolent')",1.4026532,1.3574052,1.8902904,1.7755826,-0.1147078
27,-0.68687934,-0.6495142,"('hardhearted', 'softhearted')",0.6171323,0.6403446,-0.0348735,-0.0045848,0.0302887
28,1.2492809,1.0170436,"('disloyal', 'loyal')",1.5457505,1.2808787,1.3975158,1.1489611,-0.2485547
29,-0.902178,-0.8850118,"('unfair', 'fair')",-0.94105583,-1.0107733,-0.9216169,-0.9478925,-0.0262756
30,0.76612675,0.83549553,"('intolerant', 'tolerant')",0.5086041,0.7394391,0.6373655,0.7874673,0.1501018
31,-0.6328387,-0.48499128,"('evil', 'good')",-1.883838,-1.8426687,-1.2583385,-1.1638299,0.0945086
32,0.9198558,0.7716192,"('unkind', 'kind')",1.650275,1.4838846,1.2850654,1.1277518,-0.1573136
33,1.4194534,1.3461083,"('wrong', 'right')",-0.50749755,-0.62060994,0.4559779,0.3627492,-0.0932287
34,-0.036684763,0.18673684,"('mean', 'honorable')",4.989541,5.2822056,2.476428,2.7344713,0.2580433
35,-0.44738236,-0.65622413,"('corrupt', 'incorrupt')",-1.0957069,-1.3434052,-0.7715446,-0.9998147,-0.2282701
36,-0.58531475,-0.5815573,"('hostile', 'amicable')",-0.6873184,-0.8913584,-0.6363165,-0.7364578,-0.1001413
37,-0.55606663,-0.62080824,"('fake', 'genuine')",0.15501177,0.14898038,-0.2005274,-0.2359139,-0.0353865
38,0.50019646,0.5409745,"('untruthful', 'truthful')",0.3490296,0.3868925,0.424613,0.4639335,0.0393205
39,1.3931599,1.5915146,"('exploitative', 'cooperative')",0.6911371,0.84990185,1.0421485,1.2207083,0.1785598
40,-0.50069433,-0.32847756,"('stingy', 'generous')",-2.679653,-2.5382087,-1.5901736,-1.4333432,0.1568304
41,0.08033171,0.18461919,"('unforgiving', 'forgiving')",0.5866803,0.59175295,0.333506,0.3881861,0.0546801
42,-0.91490465,-0.83900404,"('unreliable', 'reliable')",-3.1775136,-3.0538633,-2.0462091,-1.9464337,0.0997754
43,-0.40354475,-0.29073018,"('irresponsible', 'responsible')",0.5860139,0.81058466,0.0912346,0.2599272,0.1686926
44,-2.0691073,-2.0533595,"('prejudiced', 'unprejudiced')",-1.5079834,-1.5437206,-1.7885454,-1.7985401,-0.0099947
45,-0.5795932,-0.4896385,"('incompetent', 'competent')",-0.01820462,-0.021131216,-0.2988989,-0.2553849,0.043514
46,-0.1317179,-0.14326042,"('uncompetitive', 'competitive')",-0.46381745,-0.32856056,-0.2977677,-0.2359105,0.0618572
47,0.9015346,1.0520966,"('stupid', 'smart')",5.043277,5.1150613,2.9724057,3.0835791,0.1111734
48,0.5485254,0.50454414,"('unintelligent', 'intelligent')",-0.17050496,-0.15949415,0.1890102,0.172525,-0.0164852
49,0.07042819,0.074621715,"('unable', 'able')",-0.4961157,-0.4537918,-0.2128438,-0.189585,0.0232588
50,-0.5315473,-0.66188455,"('clumsy', 'skillful')",-0.0026315227,-0.1510502,-0.2670894,-0.4064674,-0.139378
51,1.0734309,0.9203315,"('uneducated', 'educated')",1.7333698,1.5356951,1.4034004,1.2280133,-0.1753871
52,0.1446302,0.0336985,"('irrational', 'rational')",-0.3596182,-0.52818686,-0.107494,-0.2472442,-0.1397502
53,0.9369545,0.92199713,"('uncreative', 'creative')",0.45377222,0.48719376,0.6953633,0.7045954,0.0092321
54,1.1473581,1.032362,"('incapable', 'capable')",1.2450286,1.0202422,1.1961933,1.0263021,-0.1698912
55,0.2846959,0.37774208,"('incompetent', 'clever')",0.7430353,0.8493165,0.5138656,0.6135293,0.0996637
56,1.2655784,1.279251,"('impractical', 'practical')",0.26152596,0.34532478,0.7635522,0.8122879,0.0487357
57,-0.044027243,-0.17957944,"('unimaginative', 'imaginative')",-2.7652369,-2.7671518,-1.4046321,-1.4733657,-0.0687336
58,0.7668954,0.73414737,"('undiscriminating', 'discriminating')",0.45330337,0.54926896,0.6100994,0.6417081,0.0316087
59,-0.04663988,-0.07230642,"('foolish', 'wise')",-0.3566183,-0.36676937,-0.2016291,-0.2195379,-0.0179088
60,0.27438778,0.51973176,"('inefficient', 'efficient')",-0.101986185,0.22541806,0.0862008,0.3725749,0.2863741
61,1.177105,1.1336095,"('illogical', 'logical')",0.13740349,-0.002608113,0.6572542,0.5655007,-0.0917535
62,1.0403214,1.2531965,"('incompetent', 'brilliant')",0.44151857,0.6888573,0.7409199,0.9710269,0.230107
63,0.8030086,0.86662984,"('unperceptive', 'insightful')",0.20347312,0.4214874,0.5032409,0.6440586,0.1408177
64,-0.5378441,-0.55820936,"('shy', 'confident')",-6.0805817,-6.023822,-3.3092129,-3.2910156,0.0181973
65,0.15832284,0.14939666,"('insecure', 'secure')",0.40613514,0.4972871,0.282229,0.3233419,0.0411129
66,-0.6571325,-0.78418726,"('inactive', 'active')",-0.08884845,-0.13391529,-0.3729905,-0.4590513,-0.0860608
67,0.3943154,0.25099167,"('doubtful', 'determined')",-0.11091708,-0.15933715,0.1416992,0.0458273,-0.0958719
68,-0.9279433,-1.01481,"('dependent', 'independent')",-1.4800302,-1.4792621,-1.2039868,-1.247036,-0.0430492
69,0.068372875,0.13450943,"('lazy', 'industrious')",-1.7594318,-1.7089534,-0.8455295,-0.787222,0.0583075
70,-0.60034657,-0.493829,"('lethargic', 'energetic')",0.4784039,0.6428527,-0.0609713,0.0745119,0.1354832
71,1.7216003,1.7499148,"('diffident', 'self-confident')",0.10991209,0.021691274,0.9157562,0.885803,-0.0299532
72,1.2270621,1.273781,"('unambitious', 'ambitious')",-0.39174002,-0.34931538,0.417661,0.4622328,0.0445718
73,0.5186536,0.5333945,"('helpless', 'self-reliant')",-3.7785406,-3.6399553,-1.6299435,-1.5532804,0.0766631
74,1.5312996,1.5816038,"('undedicated', 'dedicated')",0.6223511,0.63995355,1.0768254,1.1107787,0.0339533
75,-1.0369574,-1.1073573,"('meek', 'impulsive')",-0.7254499,-0.659319,-0.8812037,-0.8833381,-0.0021344
76,-0.29224208,-0.22704291,"('anxious', 'daring')",0.3173506,0.34854975,0.0125543,0.0607534,0.0481991
77,0.0012892317,0.088534094,"('unmotivated', 'motivated')",-1.0815015,-1.0151683,-0.5401061,-0.4633171,0.076789
78,0.063971326,0.020832404,"('nonresilient', 'resilient')",-0.21325548,-0.13088709,-0.0746421,-0.0550273,0.0196148
79,-0.61483246,-0.7167675,"('wavering', 'unwavering')",-0.58582145,-0.7046317,-0.600327,-0.7106996,-0.1103726
80,0.49871406,0.38955465,"('dominated', 'dominating')",0.03398074,-0.024974283,0.2663474,0.1822902,-0.0840572
81,0.1478427,0.027901486,"('submissive', 'aggressive')",-0.3008365,-0.32911956,-0.0764969,-0.150609,-0.0741121
82,0.098825164,0.00878419,"('poor', 'rich')",6.3661237,6.2341194,3.2324743,3.1214519,-0.1110224
83,1.0187253,0.97000176,"('powerless', 'powerful')",-1.109318,-1.1824983,-0.0452964,-0.1062483,-0.0609519
84,0.796522,0.6829954,"('inferior', 'superior')",0.1939619,0.21119553,0.495242,0.4470955,-0.0481465
85,0.66955596,0.72343534,"('insignificant', 'prestigious')",-0.6529534,-0.7324661,0.0083013,-0.0045154,-0.0128167
86,1.3105906,1.138328,"('uninfluential', 'influential')",-0.0041156933,-0.06664001,0.6532375,0.535844,-0.1173935
87,1.0461653,0.94844127,"('unsuccessful', 'successful')",0.99445325,0.80273825,1.0203093,0.8755897,-0.1447196
88,0.5006842,0.26464453,"('low', 'eminent')",0.39762062,0.115996666,0.4491524,0.1903206,-0.2588318
