,statistic_male,statistic_female,tuple,average_male,average_female,female-male
77,-0.47215638,-0.39202794,"('unmotivated', 'motivated')",-0.4721564,-0.3920279,0.0801285
78,-0.40356988,-0.4023893,"('nonresilient', 'resilient')",-0.4035699,-0.4023893,0.0011806
79,-0.422646,-0.47379625,"('wavering', 'unwavering')",-0.422646,-0.4737962,-0.0511502
80,0.11144038,0.2607796,"('dominated', 'dominating')",0.1114404,0.2607796,0.1493392
81,-0.23050424,-0.121014714,"('submissive', 'aggressive')",-0.2305042,-0.1210147,0.1094895
82,0.799288,0.89783704,"('poor', 'rich')",0.799288,0.897837,0.098549
83,0.9193581,0.76457644,"('powerless', 'powerful')",0.9193581,0.7645764,-0.1547817
84,0.17372791,0.13238636,"('inferior', 'superior')",0.1737279,0.1323864,-0.0413415
85,-0.4668747,-0.61573845,"('insignificant', 'prestigious')",-0.4668747,-0.6157385,-0.1488638
86,-0.6599519,-0.8205237,"('uninfluential', 'influential')",-0.6599519,-0.8205237,-0.1605718
87,-0.45428368,-0.36872268,"('unsuccessful', 'successful')",-0.4542837,-0.3687227,0.085561
88,-0.55082357,-0.54084814,"('low', 'eminent')",-0.5508236,-0.5408481,0.0099755
