,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.18365742,0.25730348,"('rough', 'thoughtful')",1.3138487,1.2677878,0.7487531,0.7625456,0.0137925
21,0.20859775,0.28044862,"('immoral', 'moral')",-0.41434205,-0.36459947,-0.1028721,-0.0420754,0.0607967
22,0.39248282,0.4505754,"('untrustworthy', 'trustworthy')",-0.60297006,-0.6809162,-0.1052436,-0.1151704,-0.0099268
23,-0.6341607,-0.5748063,"('insincere', 'sincere')",5.281057,5.2829466,2.3234482,2.3540702,0.030622
24,0.36820114,0.3777523,"('dishonest', 'honest')",0.58901745,0.5533357,0.4786093,0.465544,-0.0130653
25,-1.1572582,-1.2427309,"('egoistic', 'altruistic')",1.0767019,1.0242593,-0.0402781,-0.1092358,-0.0689577
26,-0.12304429,-0.15717885,"('hardhearted', 'benevolent')",1.8872136,1.8250157,0.8820847,0.8339184,-0.0481663
27,-0.42034203,-0.4104771,"('hardhearted', 'softhearted')",1.1794573,1.0359466,0.3795576,0.3127348,-0.0668228
28,-0.5033804,-0.58388394,"('disloyal', 'loyal')",0.8024459,0.69858146,0.1495327,0.0573488,-0.0921839
29,-0.34481487,-0.39291987,"('unfair', 'fair')",-0.5210829,-0.6506812,-0.4329489,-0.5218005,-0.0888516
30,0.69576174,0.71326745,"('intolerant', 'tolerant')",1.4719279,1.4429613,1.0838448,1.0781144,-0.0057304
31,-1.4403499,-1.4064631,"('evil', 'good')",-1.0262551,-1.104324,-1.2333026,-1.2553935,-0.0220909
32,-0.053238645,-0.08881855,"('unkind', 'kind')",0.72937644,0.5874432,0.3380689,0.2493123,-0.0887566
33,0.019106224,-0.08888072,"('wrong', 'right')",-0.69026476,-0.7438947,-0.3355793,-0.4163877,-0.0808084
34,-0.31272614,-0.16579106,"('mean', 'honorable')",5.483094,5.664134,2.5851841,2.7491715,0.1639874
35,-0.10728632,-0.29774186,"('corrupt', 'incorrupt')",-0.32431003,-0.49426824,-0.2157982,-0.396005,-0.1802068
36,-1.2695223,-1.3601123,"('hostile', 'amicable')",-0.20622388,-0.3715942,-0.7378731,-0.8658533,-0.1279802
37,0.6792821,0.6838187,"('fake', 'genuine')",0.43552512,0.42457858,0.5574036,0.5541986,-0.003205
38,-0.664305,-0.615739,"('untruthful', 'truthful')",-0.4561989,-0.4569212,-0.560252,-0.5363301,0.0239219
39,1.0285767,1.0500345,"('exploitative', 'cooperative')",0.32244894,0.3189591,0.6755129,0.6844968,0.0089839
40,0.35336792,0.32375476,"('stingy', 'generous')",-1.3329663,-1.5022663,-0.4897992,-0.5892558,-0.0994566
41,0.03883048,0.12500043,"('unforgiving', 'forgiving')",-0.061669465,-0.16885921,-0.0114195,-0.0219294,-0.0105099
42,1.0856766,1.2506878,"('unreliable', 'reliable')",-2.6655033,-2.601196,-0.7899134,-0.6752541,0.1146593
43,0.5400344,0.6973561,"('irresponsible', 'responsible')",1.1684698,1.2095848,0.8542521,0.9534705,0.0992184
44,1.4762142,1.4643654,"('prejudiced', 'unprejudiced')",-1.3754116,-1.3789021,0.0504013,0.0427316,-0.0076697
45,0.8186824,0.9525771,"('incompetent', 'competent')",0.3913239,0.3724777,0.6050031,0.6625274,0.0575243
46,-0.113175936,-0.0066420045,"('uncompetitive', 'competitive')",0.01418739,0.015602278,-0.0494943,0.0044801,0.0539744
47,-0.018263806,0.12856361,"('stupid', 'smart')",5.137539,5.321609,2.5596375,2.7250862,0.1654487
48,-0.8099663,-0.7756746,"('unintelligent', 'intelligent')",0.4863785,0.5254988,-0.1617939,-0.1250879,0.036706
49,-0.28393888,-0.13638905,"('unable', 'able')",-0.28211445,-0.19149636,-0.2830267,-0.1639427,0.119084
50,0.14234781,0.19199173,"('clumsy', 'skillful')",0.14328164,0.083973885,0.1428147,0.1379828,-0.0048319
51,-0.46653974,-0.5502512,"('uneducated', 'educated')",0.28837964,0.25556794,-0.0890801,-0.1473416,-0.0582615
52,-0.88865566,-1.0834175,"('irrational', 'rational')",0.077115454,-0.08271147,-0.4057701,-0.5830645,-0.1772944
53,-1.7505215,-1.7008009,"('uncreative', 'creative')",0.5470488,0.5341578,-0.6017364,-0.5833216,0.0184148
54,-0.7185261,-0.7631465,"('incapable', 'capable')",0.87645465,0.9202355,0.0789643,0.0785445,-0.0004198
55,0.3413336,0.47684613,"('incompetent', 'clever')",0.4662274,0.45338947,0.4037805,0.4651178,0.0613373
56,1.1961582,1.3003329,"('impractical', 'practical')",0.33793622,0.37975895,0.7670472,0.8400459,0.0729987
57,-0.5278672,-0.4390586,"('unimaginative', 'imaginative')",-1.8452756,-1.8779601,-1.1865714,-1.1585094,0.028062
58,-0.4600708,-0.40157592,"('undiscriminating', 'discriminating')",0.2595685,0.1983263,-0.1002511,-0.1016248,-0.0013737
59,-0.07158489,-0.11470524,"('foolish', 'wise')",0.24614736,0.23741138,0.0872812,0.0613531,-0.0259281
60,0.90073276,1.0659593,"('inefficient', 'efficient')",0.10137713,0.24728256,0.5010549,0.656621,0.1555661
61,-0.23417628,-0.34379822,"('illogical', 'logical')",0.37421364,0.24758908,0.0700187,-0.0481046,-0.1181233
62,0.7730831,0.9174474,"('incompetent', 'brilliant')",0.5020828,0.6286757,0.637583,0.7730615,0.1354785
63,-0.3438743,-0.18980603,"('unperceptive', 'insightful')",1.1225878,1.2147812,0.3893567,0.5124876,0.1231309
64,0.9003747,0.86763257,"('shy', 'confident')",-6.1422067,-6.1989694,-2.6209159,-2.6656685,-0.0447526
65,0.42156932,0.36604023,"('insecure', 'secure')",-0.23019983,-0.20982273,0.0956847,0.0781088,-0.0175759
66,-0.7607489,-0.8535676,"('inactive', 'active')",0.5722163,0.55197614,-0.0942663,-0.1507957,-0.0565294
67,0.801517,0.80839616,"('doubtful', 'determined')",-0.34659058,-0.27401447,0.2274632,0.2671908,0.0397276
68,-0.53865117,-0.5850271,"('dependent', 'independent')",-0.7048775,-0.7230109,-0.6217643,-0.654019,-0.0322547
69,0.3797983,0.29072154,"('lazy', 'industrious')",-0.63768697,-0.70366406,-0.1289443,-0.2064713,-0.077527
70,1.0131959,1.1949078,"('lethargic', 'energetic')",1.1590594,1.2220963,1.0861276,1.2085021,0.1223745
71,-0.46629128,-0.48900285,"('diffident', 'self-confident')",0.4043855,0.4072988,-0.0309529,-0.040852,-0.0098991
72,-1.1846995,-1.2020794,"('unambitious', 'ambitious')",-0.6610937,-0.6342361,-0.9228966,-0.9181578,0.0047388
73,1.1471539,1.082089,"('helpless', 'self-reliant')",-2.599992,-2.6898696,-0.7264191,-0.8038903,-0.0774712
74,0.2999661,0.41665483,"('undedicated', 'dedicated')",0.42924395,0.3844438,0.364605,0.4005493,0.0359443
75,-0.05522238,-0.054381818,"('meek', 'impulsive')",-0.38780436,-0.35049808,-0.2215134,-0.2024399,0.0190735
76,0.6898575,0.83418846,"('anxious', 'daring')",0.26360658,0.3797032,0.476732,0.6069458,0.1302138
77,-0.9294472,-0.85033673,"('unmotivated', 'motivated')",-1.0916055,-0.948395,-1.0105264,-0.8993659,0.1111605
78,-0.7562438,-0.64149445,"('nonresilient', 'resilient')",0.26391178,0.34439513,-0.246166,-0.1485497,0.0976163
79,-0.42260662,-0.41927043,"('wavering', 'unwavering')",-0.30979675,-0.27578864,-0.3662017,-0.3475295,0.0186722
80,0.63380635,0.61113113,"('dominated', 'dominating')",-1.0137714,-0.9791708,-0.1899825,-0.1840198,0.0059627
81,0.77899927,0.74753076,"('submissive', 'aggressive')",-0.5555088,-0.448305,0.1117452,0.1496129,0.0378677
82,-0.3457583,-0.26894534,"('poor', 'rich')",5.741217,5.881613,2.6977293,2.8063338,0.1086045
83,-0.34513247,-0.33499688,"('powerless', 'powerful')",-0.91724885,-0.9432758,-0.6311907,-0.6391363,-0.0079456
84,0.2952647,0.19717228,"('inferior', 'superior')",1.012418,0.9523549,0.6538414,0.5747636,-0.0790778
85,-1.3624616,-1.4087645,"('insignificant', 'prestigious')",0.4294376,0.3689173,-0.466512,-0.5199236,-0.0534116
86,-1.1015499,-1.0978469,"('uninfluential', 'influential')",-0.032121733,-0.16624421,-0.5668358,-0.6320455,-0.0652097
87,0.90016085,0.7988154,"('unsuccessful', 'successful')",1.16197,1.2004126,1.0310655,0.999614,-0.0314515
88,-0.7976086,-0.79952556,"('low', 'eminent')",0.08043124,0.0855622,-0.3585887,-0.3569817,0.001607
