,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
37,0.006983418,0.07577253,"('fake', 'genuine')",-0.16604172,-0.091180116,0.09543951,0.16418217,-0.0212063,0.0495915,0.0707978
38,0.036133282,0.053912483,"('untruthful', 'truthful')",0.6666322,0.68368685,0.21913943,0.27758533,0.3073016,0.3383949,0.0310933
39,1.5714651,1.6483049,"('exploitative', 'cooperative')",1.5171059,1.6205848,0.5078876,0.59390056,1.1988196,1.2875969,0.0887773
40,0.07081622,0.083746284,"('stingy', 'generous')",0.38523638,0.4766888,-2.7146385,-2.7494612,-0.752862,-0.7296754,0.0231866
41,-0.19251424,-0.19061045,"('unforgiving', 'forgiving')",-0.040391542,0.05662937,0.28466174,0.20987356,0.017252,0.0252975,0.0080455
42,0.053269703,0.12257452,"('unreliable', 'reliable')",-0.2179757,-0.07754074,-3.1966605,-3.0529807,-1.1204555,-1.002649,0.1178065
43,-0.4328779,-0.34425566,"('irresponsible', 'responsible')",-0.28083694,-0.21136186,0.46932846,0.578484,-0.0814621,0.0076222,0.0890843
44,-0.62918675,-0.6076158,"('prejudiced', 'unprejudiced')",-1.4553338,-1.4011964,-1.2229781,-1.1958762,-1.1024996,-1.0682295,0.0342701
45,-1.3783718,-1.2892028,"('incompetent', 'competent')",-0.8055544,-0.7292722,-0.32620594,-0.37922013,-0.8367107,-0.7992317,0.037479
46,-0.34310478,-0.2607053,"('uncompetitive', 'competitive')",-0.8602768,-0.7773267,-0.6756158,-0.79815066,-0.6263324,-0.6120609,0.0142715
47,0.099530004,0.09765107,"('stupid', 'smart')",0.30856535,0.30124605,5.3548203,5.45134,1.9209719,1.9500791,0.0291072
48,-0.76671416,-0.7409955,"('unintelligent', 'intelligent')",0.5492046,0.59093297,-0.25303808,-0.2964732,-0.1568492,-0.1488453,0.0080039
49,-0.78015214,-0.6840694,"('unable', 'able')",-0.10829851,-0.002003923,-0.8566992,-0.7755617,-0.5817166,-0.4872117,0.0945049
50,-0.11752542,-0.1648799,"('clumsy', 'skillful')",-0.12122469,-0.18978117,0.11536679,0.09551899,-0.0411278,-0.0863807,-0.0452529
51,-0.48921204,-0.5477771,"('uneducated', 'educated')",-0.8451083,-0.8981408,0.23511343,0.0962887,-0.3664023,-0.4498764,-0.0834741
52,0.66375583,0.5176004,"('irrational', 'rational')",1.0408947,0.92322105,-0.36178914,-0.41538045,0.4476205,0.3418136,-0.1058069
53,1.4609038,1.5151691,"('uncreative', 'creative')",1.0424218,1.0395757,0.25692594,0.21824123,0.9200838,0.9243286,0.0042448
54,0.23571819,0.22716515,"('incapable', 'capable')",0.9242795,0.89970404,0.9393293,0.9007076,0.6997757,0.675859,-0.0239167
55,-1.1617955,-1.0900072,"('incompetent', 'clever')",-0.91314805,-0.847638,0.2607023,0.21685912,-0.6047471,-0.5735954,0.0311517
56,0.62052995,0.58402044,"('impractical', 'practical')",0.711864,0.75632936,-0.35231975,-0.36838076,0.3266914,0.3239897,-0.0027017
57,-1.0229051,-0.9648303,"('unimaginative', 'imaginative')",-0.8338014,-0.7633894,-3.7298043,-3.7434082,-1.8621702,-1.8238761,0.0382941
58,-0.8195908,-0.80835205,"('undiscriminating', 'discriminating')",-0.7460751,-0.6906567,-0.3494702,-0.31370208,-0.6383787,-0.604237,0.0341417
59,1.1738145,1.0952624,"('foolish', 'wise')",1.4501395,1.4014686,-0.097500846,-0.050025508,0.8421511,0.8155685,-0.0265826
60,-0.069805585,-0.0032551242,"('inefficient', 'efficient')",-0.6897404,-0.5781739,0.08339849,0.24654496,-0.2253825,-0.111628,0.1137545
61,0.24564068,0.14390017,"('illogical', 'logical')",0.47725165,0.37141833,0.027789433,-0.09848798,0.2502273,0.1389435,-0.1112838
62,-0.73167527,-0.67300373,"('incompetent', 'brilliant')",-0.07723902,0.017946295,0.0056285374,0.08296512,-0.2677619,-0.1906974,0.0770645
63,-0.2985493,-0.2077003,"('unperceptive', 'insightful')",-0.2704947,-0.21081774,0.091978535,0.18223843,-0.1590218,-0.0787599,0.0802619
64,-0.2995281,-0.3420546,"('shy', 'confident')",-0.6480669,-0.65031457,-6.276137,-6.17011,-2.4079107,-2.3874931,0.0204176
65,-0.62386143,-0.76547205,"('insecure', 'secure')",-1.0617232,-1.0738035,0.40664244,0.3473778,-0.4263141,-0.4972993,-0.0709852
66,-0.5589672,-0.54066336,"('inactive', 'active')",0.22408214,0.15742914,0.4199713,0.44318825,0.0283621,0.0199847,-0.0083774
67,1.1636964,1.0711863,"('doubtful', 'determined')",0.5479385,0.46738988,0.07913439,0.1142665,0.5969231,0.5509475,-0.0459756
68,-1.6040003,-1.6603053,"('dependent', 'independent')",-1.8460412,-1.9086518,-1.6408492,-1.6286416,-1.6969636,-1.7325328,-0.0355692
69,0.9429146,0.90216655,"('lazy', 'industrious')",1.3043778,1.2484758,-1.0217557,-0.904297,0.4085123,0.4154485,0.0069362
70,-0.60173756,-0.5590055,"('lethargic', 'energetic')",-0.81805843,-0.7667877,0.11735839,0.107565165,-0.4341458,-0.406076,0.0280698
71,1.8325973,1.8772346,"('diffident', 'self-confident')",2.126989,2.1956704,0.3969364,0.40174252,1.4521742,1.4915492,0.039375
72,0.60328907,0.60664463,"('unambitious', 'ambitious')",-0.5143541,-0.5426721,-0.5250708,-0.46837246,-0.1453786,-0.1348,0.0105786
73,0.82728153,0.7828947,"('helpless', 'self-reliant')",0.8984339,0.879773,-3.6231046,-3.5207145,-0.6324631,-0.6193489,0.0131142
74,0.75547343,0.79856896,"('undedicated', 'dedicated')",1.0656427,1.1286675,-0.0867063,-0.055217966,0.5781366,0.6240062,0.0458696
75,-1.0881087,-1.1093264,"('meek', 'impulsive')",0.238073,0.2522478,-0.4922407,-0.4265865,-0.4474254,-0.4278884,0.019537
76,-1.1019251,-1.0272722,"('anxious', 'daring')",-0.50275105,-0.3948617,0.013069243,0.021859847,-0.5305357,-0.466758,0.0637777
77,-0.21926883,-0.14309567,"('unmotivated', 'motivated')",0.08181575,0.20289236,-1.0272306,-0.9828678,-0.3882279,-0.3076904,0.0805375
78,-0.25637853,-0.12536727,"('nonresilient', 'resilient')",0.3472654,0.41326615,-0.20139071,-0.12423009,-0.0368346,0.0545563,0.0913909
79,-0.07179986,-0.0010909224,"('wavering', 'unwavering')",0.85524493,0.8805368,-0.38450074,-0.33032507,0.1329814,0.1830403,0.0500589
80,0.18101645,0.14044634,"('dominated', 'dominating')",-0.32197353,-0.33381432,-0.29734826,-0.3604726,-0.1461018,-0.1846135,-0.0385117
81,-0.987263,-1.1114819,"('submissive', 'aggressive')",-1.0027312,-0.9892021,-0.7367828,-0.8085779,-0.9089257,-0.9697539,-0.0608282
82,-0.62383336,-0.65839446,"('poor', 'rich')",-1.2875383,-1.2652875,6.0704007,5.896147,1.386343,1.3241549,-0.0621881
83,-0.3853416,-0.40122852,"('powerless', 'powerful')",-0.5507847,-0.5452138,-1.2352604,-1.2490971,-0.7237956,-0.7318465,-0.0080509
84,0.943239,0.91193813,"('inferior', 'superior')",1.0555806,1.0525966,0.35364977,0.34315675,0.7841565,0.7692305,-0.014926
85,1.1276605,1.1594009,"('insignificant', 'prestigious')",2.3499417,2.364763,-0.54105604,-0.5390307,0.9788488,0.9950444,0.0161956
86,0.34072286,0.32457876,"('uninfluential', 'influential')",0.48172107,0.42826453,-0.43960485,-0.613034,0.127613,0.0466031,-0.0810099
87,0.58927715,0.48128992,"('unsuccessful', 'successful')",-0.0037004277,-0.06805873,0.39247242,0.26015642,0.3260164,0.2244625,-0.1015539
88,0.042125937,-0.028697211,"('low', 'eminent')",0.09461415,0.08497781,-0.31684938,-0.4607356,-0.0600364,-0.1348183,-0.0747819
