,motive_male,motive_female,tuple,average_male,average_female,female-male
77,-1.1144444,-0.89796615,"('unmotivated', 'motivated')",-1.1144444,-0.8979661,0.2164783
78,-0.53601533,-0.57185346,"('nonresilient', 'resilient')",-0.5360153,-0.5718535,-0.0358382
79,-0.0759815,-0.18297994,"('wavering', 'unwavering')",-0.0759815,-0.1829799,-0.1069984
80,-0.44731784,-0.4150047,"('dominated', 'dominating')",-0.4473178,-0.4150047,0.0323131
81,-0.267022,0.008581251,"('submissive', 'aggressive')",-0.267022,0.0085813,0.2756033
82,6.7156672,6.8647313,"('poor', 'rich')",6.7156672,6.8647313,0.1490641
83,-0.39508626,-0.3100466,"('powerless', 'powerful')",-0.3950863,-0.3100466,0.0850397
84,0.43624848,0.4498006,"('inferior', 'superior')",0.4362485,0.4498006,0.0135521
85,-0.649551,-0.85921425,"('insignificant', 'prestigious')",-0.649551,-0.8592142,-0.2096632
86,0.38273787,0.40127677,"('uninfluential', 'influential')",0.3827379,0.4012768,0.0185389
87,-0.28649703,-0.18766963,"('unsuccessful', 'successful')",-0.286497,-0.1876696,0.0988274
88,-0.08993824,0.04189734,"('low', 'eminent')",-0.0899382,0.0418973,0.1318355
