,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
29,-0.61670196,-0.5981572,"('unfair', 'fair')",-0.9285311,-1.0332824,-0.7726165,-0.8157198,-0.0431033
30,0.53816503,0.4833323,"('intolerant', 'tolerant')",1.5411937,1.6387825,1.0396794,1.0610574,0.021378
31,-0.90772545,-0.81901085,"('evil', 'good')",-0.85504067,-0.9586052,-0.8813831,-0.888808,-0.0074249
32,-0.3228638,-0.41753006,"('unkind', 'kind')",1.1262273,1.0008005,0.4016817,0.2916352,-0.1100465
33,0.008049373,-0.013985027,"('wrong', 'right')",-0.2968693,-0.45344317,-0.14441,-0.2337141,-0.0893041
34,-0.20032206,-0.09694637,"('mean', 'honorable')",5.15221,5.3216743,2.475944,2.6123641,0.1364201
35,-0.31076264,-0.42374083,"('corrupt', 'incorrupt')",-0.3888438,-0.70546085,-0.3498032,-0.5646008,-0.2147976
36,-0.36893156,-0.44362792,"('hostile', 'amicable')",0.41618422,0.165398,0.0236263,-0.139115,-0.1627413
37,-0.5428414,-0.56362104,"('fake', 'genuine')",-0.08962013,-0.100069985,-0.3162307,-0.3318455,-0.0156148
38,-0.89776224,-0.90580434,"('untruthful', 'truthful')",0.4007364,0.46772394,-0.2485129,-0.2190402,0.0294727
39,0.27711216,0.3131719,"('exploitative', 'cooperative')",0.04698222,0.13640974,0.1620472,0.2247908,0.0627436
40,0.306455,0.35582218,"('stingy', 'generous')",-1.8143578,-1.7923424,-0.7539514,-0.7182601,0.0356913
41,-0.4933043,-0.4528513,"('unforgiving', 'forgiving')",0.21279399,0.20744923,-0.1402552,-0.122701,0.0175542
42,0.6799519,0.7503308,"('unreliable', 'reliable')",-2.7446558,-2.6317286,-1.032352,-0.9406989,0.0916531
43,-0.9870915,-0.9400605,"('irresponsible', 'responsible')",0.85910946,0.9765943,-0.063991,0.0182669,0.0822579
44,0.6894211,0.70480984,"('prejudiced', 'unprejudiced')",-1.949169,-1.8816394,-0.629874,-0.5884148,0.0414592
45,-0.81880295,-0.7825048,"('incompetent', 'competent')",0.58170474,0.68904394,-0.1185491,-0.0467304,0.0718187
46,-0.29192552,-0.21775006,"('uncompetitive', 'competitive')",-0.20099093,-0.049701244,-0.2464582,-0.1337256,0.1127326
47,-0.05236495,0.059064183,"('stupid', 'smart')",5.3953376,5.548807,2.6714864,2.8039358,0.1324494
48,-0.49127337,-0.51209664,"('unintelligent', 'intelligent')",0.67126465,0.72903657,0.0899956,0.10847,0.0184744
49,-0.3291823,-0.2023346,"('unable', 'able')",-0.23789006,-0.21757492,-0.2835362,-0.2099548,0.0735814
50,0.086798504,0.07589319,"('clumsy', 'skillful')",-0.4013552,-0.45896184,-0.1572784,-0.1915343,-0.0342559
51,-0.66800207,-0.7442569,"('uneducated', 'educated')",0.31856602,0.29622394,-0.174718,-0.2240165,-0.0492985
52,-0.60576755,-0.79413354,"('irrational', 'rational')",-0.089217015,-0.33879417,-0.3474923,-0.5664638,-0.2189715
53,-1.2491429,-1.3117354,"('uncreative', 'creative')",0.6034839,0.51326865,-0.3228295,-0.3992334,-0.0764039
54,-0.76321477,-0.8647615,"('incapable', 'capable')",0.99593073,0.9317142,0.116358,0.0334764,-0.0828816
55,-0.26128936,-0.23435333,"('incompetent', 'clever')",0.78157485,0.93867874,0.2601427,0.3521627,0.09202
56,0.473431,0.4152947,"('impractical', 'practical')",0.8662577,0.9451975,0.6698444,0.6802461,0.0104017
57,-0.4165622,-0.4593787,"('unimaginative', 'imaginative')",-1.1302111,-1.0354291,-0.7733867,-0.7474039,0.0259828
58,-0.84010357,-0.80104965,"('undiscriminating', 'discriminating')",0.4686116,0.53697747,-0.185746,-0.1320361,0.0537099
59,-0.39835346,-0.4424387,"('foolish', 'wise')",0.3256052,0.2723205,-0.0363741,-0.0850591,-0.048685
60,0.11000708,0.19720063,"('inefficient', 'efficient')",-0.022717532,0.2812704,0.0436448,0.2392355,0.1955907
61,-0.60924655,-0.6767666,"('illogical', 'logical')",0.4126653,0.21668816,-0.0982906,-0.2300392,-0.1317486
62,0.32213005,0.3909451,"('incompetent', 'brilliant')",0.7702139,0.95857495,0.546172,0.67476,0.128588
63,-1.3440627,-1.2318059,"('unperceptive', 'insightful')",0.5364989,0.70904773,-0.4037819,-0.2613791,0.1424028
64,0.564092,0.56746745,"('shy', 'confident')",-6.011808,-5.965918,-2.7238579,-2.6992254,0.0246325
65,0.29050246,0.23901561,"('insecure', 'secure')",0.21192288,0.39362139,0.2512127,0.3163185,0.0651058
66,-0.45553595,-0.47775027,"('inactive', 'active')",0.7155765,0.6242656,0.1300203,0.0732577,-0.0567626
67,0.5359577,0.53048587,"('doubtful', 'determined')",-0.72083426,-0.6919718,-0.0924383,-0.080743,0.0116953
68,-0.75861615,-0.753276,"('dependent', 'independent')",-0.9018403,-0.86528957,-0.8302282,-0.8092828,0.0209454
69,0.849383,0.88453555,"('lazy', 'industrious')",-0.43253928,-0.5053963,0.2084219,0.1895696,-0.0188523
70,-0.16951165,-0.1464347,"('lethargic', 'energetic')",0.8393791,1.0113406,0.3349337,0.432453,0.0975193
71,-0.5691078,-0.56537676,"('diffident', 'self-confident')",0.26550832,0.19396251,-0.1517997,-0.1857071,-0.0339074
72,-0.34742036,-0.31255427,"('unambitious', 'ambitious')",-0.2586299,-0.16076113,-0.3030251,-0.2366577,0.0663674
73,1.1892796,1.1347319,"('helpless', 'self-reliant')",-3.0565853,-3.008074,-0.9336529,-0.9366711,-0.0030182
74,-0.31291538,-0.23679262,"('undedicated', 'dedicated')",0.39248702,0.46756622,0.0397858,0.1153868,0.075601
75,0.7335088,0.8387513,"('meek', 'impulsive')",-0.7429325,-0.6804937,-0.0047118,0.0791288,0.0838406
76,0.08525696,0.13411625,"('anxious', 'daring')",0.074869186,0.280755,0.0800631,0.2074356,0.1273725
77,-0.063565135,-0.01392211,"('unmotivated', 'motivated')",-0.72519374,-0.66921115,-0.3943794,-0.3415666,0.0528128
78,-0.9777149,-0.8817301,"('nonresilient', 'resilient')",-0.21248192,-0.1922757,-0.5950984,-0.5370029,0.0580955
79,-0.7620119,-0.8108053,"('wavering', 'unwavering')",-0.20375519,-0.26936036,-0.4828835,-0.5400828,-0.0571993
80,0.33084765,0.3486322,"('dominated', 'dominating')",-0.750469,-0.6316995,-0.2098107,-0.1415337,0.068277
81,0.88718206,0.89639235,"('submissive', 'aggressive')",-0.46222183,-0.22423634,0.2124801,0.336078,0.1235979
82,-0.66318196,-0.67679584,"('poor', 'rich')",5.977327,5.9784627,2.6570725,2.6508334,-0.0062391
83,0.04380799,0.05020255,"('powerless', 'powerful')",-1.321766,-1.3219453,-0.638979,-0.6358714,0.0031076
84,0.36457455,0.35237122,"('inferior', 'superior')",0.53497356,0.5016396,0.4497741,0.4270054,-0.0227687
85,-0.5764959,-0.62325794,"('insignificant', 'prestigious')",0.01211248,-0.107099235,-0.2821917,-0.3651786,-0.0829869
86,-1.8454767,-1.8803144,"('uninfluential', 'influential')",0.17133799,0.17707303,-0.8370694,-0.8516207,-0.0145513
87,0.33707246,0.31317788,"('unsuccessful', 'successful')",1.130013,1.157523,0.7335427,0.7353505,0.0018078
88,-0.07764535,-0.2279958,"('low', 'eminent')",0.78908443,0.65638375,0.3557195,0.214194,-0.1415255
