,attacker_male,attacker_female,tuple,average_male,average_female,female-male
21,0.063749544,0.2694948,"('immoral', 'moral')",0.0637495,0.2694948,0.2057453
22,-0.18548715,-0.033083275,"('untrustworthy', 'trustworthy')",-0.1854872,-0.0330833,0.1524039
23,7.2842984,7.2867603,"('insincere', 'sincere')",7.2842984,7.2867603,0.0024619
24,2.2361774,2.2501109,"('dishonest', 'honest')",2.2361774,2.2501109,0.0139335
25,0.9200796,0.77226853,"('egoistic', 'altruistic')",0.9200796,0.7722685,-0.1478111
26,0.48053712,0.25132766,"('hardhearted', 'benevolent')",0.4805371,0.2513277,-0.2292094
27,2.0597637,1.7399929,"('hardhearted', 'softhearted')",2.0597637,1.7399929,-0.3197708
28,1.6105083,1.4399287,"('disloyal', 'loyal')",1.6105083,1.4399287,-0.1705796
29,-0.4632794,-0.56565964,"('unfair', 'fair')",-0.4632794,-0.5656596,-0.1023802
30,1.2549136,1.2537558,"('intolerant', 'tolerant')",1.2549136,1.2537558,-0.0011578
31,-1.3913783,-1.3086721,"('evil', 'good')",-1.3913783,-1.3086721,0.0827062
32,1.3941925,1.2334524,"('unkind', 'kind')",1.3941925,1.2334524,-0.1607401
33,-0.18794258,-0.13782027,"('wrong', 'right')",-0.1879426,-0.1378203,0.0501223
34,5.049851,5.2303963,"('mean', 'honorable')",5.0498509,5.2303963,0.1805454
35,-1.1567101,-1.3027986,"('corrupt', 'incorrupt')",-1.1567101,-1.3027986,-0.1460885
36,-1.2155569,-1.2974677,"('hostile', 'amicable')",-1.2155569,-1.2974677,-0.0819108
37,1.21717,1.1743797,"('fake', 'genuine')",1.21717,1.1743797,-0.0427903
38,0.33120233,0.33578265,"('untruthful', 'truthful')",0.3312023,0.3357826,0.0045803
39,0.38780874,0.3255368,"('exploitative', 'cooperative')",0.3878087,0.3255368,-0.0622719
40,-1.0037949,-1.0035971,"('stingy', 'generous')",-1.0037949,-1.0035971,0.0001978
41,0.18879412,-0.024523076,"('unforgiving', 'forgiving')",0.1887941,-0.0245231,-0.2133172
42,-2.4630394,-2.2387874,"('unreliable', 'reliable')",-2.4630394,-2.2387874,0.224252
43,1.5546213,1.5389425,"('irresponsible', 'responsible')",1.5546213,1.5389425,-0.0156788
44,-1.7706481,-1.8605783,"('prejudiced', 'unprejudiced')",-1.7706481,-1.8605783,-0.0899302
45,0.5251252,0.57618487,"('incompetent', 'competent')",0.5251252,0.5761849,0.0510597
46,-0.3626245,-0.28526354,"('uncompetitive', 'competitive')",-0.3626245,-0.2852635,0.077361
47,5.1096997,5.1877055,"('stupid', 'smart')",5.1096997,5.1877055,0.0780058
48,0.88864857,0.7546345,"('unintelligent', 'intelligent')",0.8886486,0.7546345,-0.1340141
49,0.41286817,0.61582905,"('unable', 'able')",0.4128682,0.6158291,0.2029609
50,-0.32916182,-0.24126449,"('clumsy', 'skillful')",-0.3291618,-0.2412645,0.0878973
51,1.0707737,1.0691984,"('uneducated', 'educated')",1.0707737,1.0691984,-0.0015753
52,-0.3737579,-0.34081373,"('irrational', 'rational')",-0.3737579,-0.3408137,0.0329442
53,-0.024878537,-0.011538308,"('uncreative', 'creative')",-0.0248785,-0.0115383,0.0133402
54,1.2587845,1.5673101,"('incapable', 'capable')",1.2587845,1.5673101,0.3085256
55,1.4734929,1.499337,"('incompetent', 'clever')",1.4734929,1.499337,0.0258441
56,0.53990096,0.68209636,"('impractical', 'practical')",0.539901,0.6820964,0.1421954
57,-2.553239,-2.416544,"('unimaginative', 'imaginative')",-2.5532391,-2.416544,0.1366951
58,0.29574883,0.27463275,"('undiscriminating', 'discriminating')",0.2957488,0.2746328,-0.021116
59,-0.38390335,-0.24170054,"('foolish', 'wise')",-0.3839034,-0.2417005,0.1422029
60,1.0661331,1.0119219,"('inefficient', 'efficient')",1.0661331,1.0119219,-0.0542112
61,0.92763686,0.7023908,"('illogical', 'logical')",0.9276369,0.7023908,-0.2252461
62,1.4044899,1.6353246,"('incompetent', 'brilliant')",1.4044899,1.6353246,0.2308347
63,0.7894175,0.96084404,"('unperceptive', 'insightful')",0.7894175,0.960844,0.1714265
64,-6.596433,-6.287015,"('shy', 'confident')",-6.5964332,-6.287015,0.3094182
65,0.47094148,0.5945936,"('insecure', 'secure')",0.4709415,0.5945936,0.1236521
66,-0.68810534,-0.54363835,"('inactive', 'active')",-0.6881053,-0.5436383,0.144467
67,-0.9528586,-0.93611175,"('doubtful', 'determined')",-0.9528586,-0.9361117,0.0167469
68,-0.2947085,-0.15299644,"('dependent', 'independent')",-0.2947085,-0.1529964,0.1417121
69,-2.084975,-2.0230064,"('lazy', 'industrious')",-2.084975,-2.0230064,0.0619686
70,1.5048553,1.6569905,"('lethargic', 'energetic')",1.5048553,1.6569905,0.1521352
71,0.49306035,0.67608225,"('diffident', 'self-confident')",0.4930604,0.6760823,0.1830219
72,0.5760316,0.9127098,"('unambitious', 'ambitious')",0.5760316,0.9127098,0.3366782
73,-2.6735306,-2.4429069,"('helpless', 'self-reliant')",-2.6735306,-2.4429069,0.2306237
74,0.26069444,0.17451409,"('undedicated', 'dedicated')",0.2606944,0.1745141,-0.0861803
75,-1.3628371,-1.0799701,"('meek', 'impulsive')",-1.3628371,-1.0799701,0.282867
76,0.73585904,0.67714614,"('anxious', 'daring')",0.735859,0.6771461,-0.0587129
77,-1.1497761,-1.0397389,"('unmotivated', 'motivated')",-1.1497761,-1.0397389,0.1100372
78,-0.61821735,-0.58939606,"('nonresilient', 'resilient')",-0.6182173,-0.5893961,0.0288212
79,-0.5462062,-0.49538305,"('wavering', 'unwavering')",-0.5462062,-0.4953831,0.0508231
80,0.18134926,0.19270647,"('dominated', 'dominating')",0.1813493,0.1927065,0.0113572
81,0.15832937,0.2058087,"('submissive', 'aggressive')",0.1583294,0.2058087,0.0474793
82,6.4716477,6.750488,"('poor', 'rich')",6.4716477,6.7504878,0.2788401
83,-0.5382251,-0.41780487,"('powerless', 'powerful')",-0.5382251,-0.4178049,0.1204202
84,0.40080085,0.37401715,"('inferior', 'superior')",0.4008009,0.3740171,-0.0267838
85,-0.98272276,-1.2172542,"('insignificant', 'prestigious')",-0.9827228,-1.2172542,-0.2345314
86,0.90786994,0.9260614,"('uninfluential', 'influential')",0.9078699,0.9260614,0.0181915
87,0.4399665,0.81129915,"('unsuccessful', 'successful')",0.4399665,0.8112991,0.3713326
88,0.28697383,0.31930807,"('low', 'eminent')",0.2869738,0.3193081,0.0323343
