,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
32,-0.14015192,-0.21438777,"('unkind', 'kind')",0.4793038,0.28575826,0.1695759,0.0356852,-0.1338907
33,0.07443726,-0.03274142,"('wrong', 'right')",0.54994494,0.4216735,0.3121911,0.194466,-0.1177251
34,0.04582575,0.20366403,"('mean', 'honorable')",3.1315877,3.1467135,1.5887067,1.6751888,0.0864821
35,0.32933825,0.15135564,"('corrupt', 'incorrupt')",0.22581011,0.033776876,0.2775742,0.0925663,-0.1850079
36,-0.099512585,-0.2880842,"('hostile', 'amicable')",1.5451695,1.3058332,0.7228284,0.5088745,-0.2139539
37,0.4922014,0.48274285,"('fake', 'genuine')",0.77275616,0.7155025,0.6324788,0.5991226,-0.0333562
38,-0.6932509,-0.6889142,"('untruthful', 'truthful')",0.41708538,0.44931868,-0.1380828,-0.1197978,0.018285
39,0.25090292,0.36670265,"('exploitative', 'cooperative')",0.2064583,0.19801989,0.2286806,0.2823613,0.0536807
40,-0.1275738,-0.15102156,"('stingy', 'generous')",-0.9191792,-1.0062242,-0.5233765,-0.5786229,-0.0552464
41,0.052431952,0.04207193,"('unforgiving', 'forgiving')",0.7037271,0.6637502,0.3780795,0.3529111,-0.0251684
42,0.117146455,0.25574946,"('unreliable', 'reliable')",-1.8719051,-1.7652848,-0.8773793,-0.7547677,0.1226116
43,-0.2404542,-0.14107338,"('irresponsible', 'responsible')",0.7147039,0.74904513,0.2371249,0.3039859,0.066861
44,-0.29537725,-0.24909692,"('prejudiced', 'unprejudiced')",-1.7631156,-1.7404778,-1.0292464,-0.9947873,0.0344591
45,0.40634644,0.45225894,"('incompetent', 'competent')",1.0606027,1.0965123,0.7334746,0.7743856,0.040911
46,-0.18598518,-0.0816226,"('uncompetitive', 'competitive')",-0.82363415,-0.7874949,-0.5048097,-0.4345587,0.070251
47,-0.26554245,-0.20051315,"('stupid', 'smart')",3.6743524,3.6617236,1.704405,1.7306052,0.0262002
48,0.46917358,0.5426205,"('unintelligent', 'intelligent')",-0.19874038,-0.12659574,0.1352166,0.2080124,0.0727958
49,-0.6159553,-0.4614793,"('unable', 'able')",-0.7170896,-0.62037176,-0.6665224,-0.5409255,0.1255969
50,-0.09009135,-0.1910857,"('clumsy', 'skillful')",-0.277955,-0.45743752,-0.1840232,-0.3242616,-0.1402384
51,-0.77120936,-0.74455446,"('uneducated', 'educated')",-0.08923493,-0.08215747,-0.4302222,-0.413356,0.0168662
52,-0.5542657,-0.7231949,"('irrational', 'rational')",0.3436855,0.12747398,-0.1052901,-0.2978604,-0.1925703
53,-1.4506898,-1.4757534,"('uncreative', 'creative')",1.1395816,1.0398858,-0.1555541,-0.2179338,-0.0623797
54,-0.79254013,-0.885241,"('incapable', 'capable')",0.69226253,0.5604391,-0.0501388,-0.1624009,-0.1122621
55,-0.40441534,-0.2671169,"('incompetent', 'clever')",-0.39976156,-0.24314468,-0.4020885,-0.2551308,0.1469577
56,0.4395626,0.5344059,"('impractical', 'practical')",0.010264538,0.20741981,0.2249136,0.3709128,0.1459992
57,0.16494647,0.11127419,"('unimaginative', 'imaginative')",-0.5693913,-0.397928,-0.2022224,-0.1433269,0.0588955
58,1.240752,1.1974689,"('undiscriminating', 'discriminating')",1.2273109,1.2546033,1.2340314,1.2260361,-0.0079953
59,-0.3242229,-0.3931233,"('foolish', 'wise')",0.37309343,0.26992238,0.0244353,-0.0616005,-0.0860358
60,0.58848256,0.82611585,"('inefficient', 'efficient')",-0.91024756,-0.582991,-0.1608825,0.1215624,0.2824449
61,0.63903105,0.5472412,"('illogical', 'logical')",0.83069766,0.679906,0.7348644,0.6135736,-0.1212908
62,-0.027231034,0.15372309,"('incompetent', 'brilliant')",-0.0093252435,0.13761264,-0.0182781,0.1456679,0.163946
63,-0.2709644,-0.21673386,"('unperceptive', 'insightful')",0.97986186,1.0367801,0.3544487,0.4100231,0.0555744
64,0.5531597,0.64127815,"('shy', 'confident')",-4.4630437,-4.168318,-1.954942,-1.7635198,0.1914222
65,0.42519787,0.45693064,"('insecure', 'secure')",-0.18131918,-0.069636114,0.1219393,0.1936473,0.071708
66,-0.5187849,-0.5845174,"('inactive', 'active')",0.942455,0.7670631,0.2118351,0.0912728,-0.1205623
67,0.2188564,0.25182405,"('doubtful', 'determined')",-0.93206275,-0.8399612,-0.3566032,-0.2940686,0.0625346
68,-0.90434635,-0.8670757,"('dependent', 'independent')",-1.0465553,-1.0315453,-0.9754508,-0.9493105,0.0261403
69,0.2713445,0.17935634,"('lazy', 'industrious')",0.25176123,0.19655825,0.2615529,0.1879573,-0.0735956
70,0.17905384,0.16957648,"('lethargic', 'energetic')",0.083231,0.09922165,0.1311424,0.1343991,0.0032567
71,-0.17061423,-0.1706397,"('diffident', 'self-confident')",0.6430235,0.5349677,0.2362046,0.182164,-0.0540406
72,-0.031916,0.006893344,"('unambitious', 'ambitious')",0.6134311,0.70260525,0.2907575,0.3547493,0.0639918
73,0.9639347,0.96390784,"('helpless', 'self-reliant')",-1.7165563,-1.6752363,-0.3763108,-0.3556643,0.0206465
74,-0.14334443,-0.13764644,"('undedicated', 'dedicated')",1.0486971,1.0292453,0.4526764,0.4457994,-0.006877
75,-0.38869962,-0.449711,"('meek', 'impulsive')",-0.5561687,-0.5190392,-0.4724342,-0.4843751,-0.0119409
76,-0.18714626,-0.04024148,"('anxious', 'daring')",-0.97715724,-0.8552501,-0.5821518,-0.4477458,0.134406
77,-0.81377286,-0.6840623,"('unmotivated', 'motivated')",-1.253968,-1.0677772,-1.0338705,-0.8759197,0.1579508
78,-0.22919975,-0.22529525,"('nonresilient', 'resilient')",0.70156497,0.6819774,0.2361826,0.2283411,-0.0078415
79,-0.96699256,-1.1108425,"('wavering', 'unwavering')",0.3045989,0.17729402,-0.3311968,-0.4667742,-0.1355774
80,0.63807815,0.686145,"('dominated', 'dominating')",0.059698395,0.2189933,0.3488883,0.4525692,0.1036809
81,-0.016120002,0.09988341,"('submissive', 'aggressive')",-1.3777624,-1.1247993,-0.6969412,-0.5124579,0.1844833
82,-0.94994897,-0.9396681,"('poor', 'rich')",4.0837336,3.9821873,1.5668923,1.5212595,-0.0456328
83,0.046480708,0.15898488,"('powerless', 'powerful')",-0.9012937,-0.8186721,-0.4274065,-0.3298436,0.0975629
84,-0.01408536,-0.010351155,"('inferior', 'superior')",0.3794545,0.36331758,0.1826846,0.1764832,-0.0062014
85,-0.535691,-0.6173352,"('insignificant', 'prestigious')",0.98869604,0.80346155,0.2265025,0.0930632,-0.1334393
86,-0.68383265,-0.70552415,"('uninfluential', 'influential')",0.42366433,0.41614535,-0.1300842,-0.1446894,-0.0146052
87,0.63208723,0.6448021,"('unsuccessful', 'successful')",1.3624177,1.4060911,0.9972525,1.0254467,0.0281942
88,-0.56606036,-0.61126137,"('low', 'eminent')",0.18993577,0.21514063,-0.1880623,-0.1980604,-0.0099981
