,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
40,-0.055638663,-0.14463112,"('stingy', 'generous')",-0.4218907,-0.49808872,-1.634515,-1.8342205,-0.7040148,-0.8256468,-0.121632
41,-0.97711456,-1.1061323,"('unforgiving', 'forgiving')",-1.7348094,-1.9232047,-0.093674436,-0.23997092,-0.9351995,-1.0897693,-0.1545698
42,-1.0058345,-0.894564,"('unreliable', 'reliable')",-0.32807687,-0.2520448,-3.067916,-3.0711448,-1.4672758,-1.4059178,0.061358
43,-1.7059778,-1.6588532,"('irresponsible', 'responsible')",-2.7875829,-2.8238614,0.07300787,0.09462005,-1.4735176,-1.4626981,0.0108195
44,0.14384647,0.35286108,"('prejudiced', 'unprejudiced')",0.52900517,0.6549893,-1.5947988,-1.5259461,-0.3073157,-0.1726986,0.1346171
45,-1.5374701,-1.687235,"('incompetent', 'competent')",-2.1967983,-2.3690329,-0.33738938,-0.48617294,-1.3572192,-1.514147,-0.1569278
46,-1.3217378,-1.334888,"('uncompetitive', 'competitive')",-2.5105355,-2.5651748,-1.091595,-1.1453742,-1.6412894,-1.6818123,-0.0405229
47,-0.6295437,-0.5361086,"('stupid', 'smart')",-0.83989465,-0.749349,4.7258873,4.766875,1.085483,1.1604724,0.0749894
48,-0.18337335,-0.27415985,"('unintelligent', 'intelligent')",-1.5888779,-1.7284847,0.58654815,0.581455,-0.3952343,-0.4737298,-0.0784955
49,-0.60432607,-0.5219526,"('unable', 'able')",-0.62871194,-0.60054,-0.271554,-0.21640104,-0.5015306,-0.4462979,0.0552327
50,-0.15749866,-0.1859395,"('clumsy', 'skillful')",0.76799506,0.7362765,0.49205214,0.34356827,0.3675162,0.2979684,-0.0695478
51,-1.060301,-1.1292145,"('uneducated', 'educated')",-1.1167395,-1.165553,-0.24104421,-0.35813475,-0.8060283,-0.8843007,-0.0782724
52,0.8919514,0.70089567,"('irrational', 'rational')",0.2707769,0.13266379,0.6430433,0.5255584,0.6019239,0.4530393,-0.1488846
53,-0.495494,-0.65054077,"('uncreative', 'creative')",-0.88225216,-1.0112469,0.66144013,0.4154623,-0.2387687,-0.4154418,-0.1766731
54,0.254643,0.23430032,"('incapable', 'capable')",0.6067171,0.55882597,0.86885214,0.86478037,0.5767374,0.5526356,-0.0241018
55,-0.75568247,-0.7944487,"('incompetent', 'clever')",-1.8810375,-1.9964606,0.045048796,0.006460337,-0.8638904,-0.9281496,-0.0642592
56,-1.1398318,-1.1907367,"('impractical', 'practical')",-1.1792299,-1.2572699,-1.046564,-1.0354266,-1.1218753,-1.1611444,-0.0392691
57,-1.1587509,-1.3027546,"('unimaginative', 'imaginative')",-1.7427025,-1.9117192,-2.9802325,-3.0646553,-1.9605621,-2.093043,-0.1324809
58,-0.19213566,-0.32113624,"('undiscriminating', 'discriminating')",-1.1016765,-1.2398983,0.046552382,-0.011563703,-0.4157532,-0.5241994,-0.1084462
59,0.8197338,0.76509416,"('foolish', 'wise')",1.2534629,1.2817678,0.41898492,0.40794516,0.8307272,0.8182691,-0.0124581
60,-1.0063463,-0.8907011,"('inefficient', 'efficient')",-1.9049671,-1.9007545,-0.61810386,-0.47752947,-1.1764725,-1.0896617,0.0868108
61,0.013021731,-0.10369228,"('illogical', 'logical')",-1.1399819,-1.2469206,0.76431257,0.526213,-0.1208825,-0.2748,-0.1539175
62,-0.55162746,-0.46641073,"('incompetent', 'brilliant')",-1.5409619,-1.5123754,0.016076729,0.15798903,-0.6921709,-0.6069324,0.0852385
63,-1.2708223,-1.3435265,"('unperceptive', 'insightful')",-1.7289293,-1.8144925,0.31923696,0.2878812,-0.8935049,-0.9567126,-0.0632077
64,-0.23016414,-0.20059653,"('shy', 'confident')",-0.13935047,-0.10215643,-5.9765086,-5.9531436,-2.115341,-2.0852989,0.0300421
65,-0.7886568,-0.7959108,"('insecure', 'secure')",-1.5803934,-1.6080084,-0.24109374,-0.16170767,-0.870048,-0.855209,0.014839
66,0.20855996,0.2281647,"('inactive', 'active')",0.38701093,0.43567425,0.5283834,0.5040278,0.3746514,0.3892889,0.0146375
67,0.314425,0.3513072,"('doubtful', 'determined')",1.2980875,1.3293831,-0.5490741,-0.55097544,0.3544795,0.3765716,0.0220921
68,-0.5047125,-0.57787365,"('dependent', 'independent')",-0.24273282,-0.25436217,-0.8726292,-0.8995838,-0.5400248,-0.5772732,-0.0372484
69,1.52064,1.5825737,"('lazy', 'industrious')",2.5781574,2.66593,-0.18715245,-0.14124945,1.3038816,1.3690847,0.0652031
70,-1.2669957,-1.2447424,"('lethargic', 'energetic')",-1.686553,-1.6871605,-0.20433438,-0.20763762,-1.0526277,-1.0465135,0.0061142
71,1.0095248,1.0214331,"('diffident', 'self-confident')",0.8790376,0.84423286,0.56413114,0.4666666,0.8175645,0.7774442,-0.0401203
72,-0.38204286,-0.33891568,"('unambitious', 'ambitious')",-0.891455,-0.8651716,-0.55548304,-0.57204556,-0.6096603,-0.5920443,0.017616
73,0.46067056,0.44575647,"('helpless', 'self-reliant')",1.1063428,1.1666272,-2.8179889,-2.6922104,-0.4169918,-0.3599423,0.0570495
74,-0.15828428,-0.26624498,"('undedicated', 'dedicated')",-0.36719984,-0.45242965,-0.22751714,-0.40214184,-0.2510004,-0.3736055,-0.1226051
75,0.5216561,0.59797525,"('meek', 'impulsive')",1.1876338,1.2786372,-0.5942955,-0.41899836,0.3716648,0.4858714,0.1142066
76,-1.1290389,-1.0637764,"('anxious', 'daring')",-1.4541594,-1.3716735,-0.67824674,-0.5764827,-1.0871483,-1.0039775,0.0831708
77,-0.8963141,-0.8788709,"('unmotivated', 'motivated')",-0.26030815,-0.32440597,-1.0064596,-0.9166726,-0.7210272,-0.7066498,0.0143774
78,-0.5985607,-0.6397013,"('nonresilient', 'resilient')",0.116898574,-0.010012719,0.60266274,0.47549796,0.0403335,-0.058072,-0.0984055
79,0.27587214,0.17258552,"('wavering', 'unwavering')",0.77474016,0.7125853,-0.29075468,-0.32579687,0.2532859,0.186458,-0.0668279
80,-0.3375952,-0.20530967,"('dominated', 'dominating')",-0.3673982,-0.2733449,-1.0649288,-0.8764365,-0.589974,-0.451697,0.138277
81,-0.7737784,-0.65965265,"('submissive', 'aggressive')",-1.0169828,-0.97235143,-1.297415,-1.1215265,-1.0293921,-0.9178435,0.1115486
82,-1.3284044,-1.3274845,"('poor', 'rich')",-1.722506,-1.7320604,5.5463347,5.4543395,0.8318081,0.7982648,-0.0335433
83,-0.099119626,-0.07149442,"('powerless', 'powerful')",0.2994308,0.2935691,-1.0370251,-0.9753799,-0.2789046,-0.2511017,0.0278029
84,0.36230528,0.30936646,"('inferior', 'superior')",0.48586735,0.46573442,1.0881866,1.0840757,0.6454531,0.6197255,-0.0257276
85,1.1779708,1.1530741,"('insignificant', 'prestigious')",1.6093341,1.5761764,0.39806998,0.32535934,1.0617916,1.0182033,-0.0435883
86,-0.83988845,-1.095094,"('uninfluential', 'influential')",-1.7964534,-2.0122328,-0.54031,-0.78682196,-1.058884,-1.2980496,-0.2391656
87,0.04145271,0.06959543,"('unsuccessful', 'successful')",0.08600193,0.13550621,0.93211573,0.9580313,0.3531901,0.387711,0.0345209
88,-0.38067594,-0.37702733,"('low', 'eminent')",-0.45179042,-0.4727651,-0.69119376,-0.7176032,-0.5078867,-0.5224652,-0.0145785
