,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
26,0.1335858,0.0868492,"('hardhearted', 'benevolent')",-0.05467196,-0.17938933,2.1497042,2.1084778,1.6340811,1.5131886,0.9656748,0.8822816,-0.0833932
27,0.04904162,0.088462934,"('hardhearted', 'softhearted')",-0.47314095,-0.49463966,-0.38568297,-0.39392716,0.6050118,0.5308659,-0.0511926,-0.0673095,-0.0161169
28,0.38357797,0.26806644,"('disloyal', 'loyal')",-0.1352736,-0.17918074,0.27604592,0.16658065,1.2533481,1.1511174,0.4444246,0.3516459,-0.0927787
29,0.70532423,0.67166483,"('unfair', 'fair')",-0.2567126,-0.34828776,-0.3336379,-0.35219026,-0.3099503,-0.42172724,-0.0487441,-0.1126351,-0.063891
30,0.80986184,0.81792724,"('intolerant', 'tolerant')",0.17268081,0.199918,0.30088055,0.37036854,0.7267675,0.70199466,0.5025477,0.5225521,0.0200044
31,-1.1745008,-1.011954,"('evil', 'good')",-0.39252207,-0.47677672,-0.20104566,-0.24941392,-1.7334794,-1.81456,-0.875387,-0.8881762,-0.0127892
32,1.0882311,1.0146062,"('unkind', 'kind')",0.7590212,0.74007493,0.26087683,0.22182266,1.0812404,1.0048913,0.7973424,0.7453488,-0.0519936
33,0.68302274,0.64838547,"('wrong', 'right')",0.74389744,0.57914066,1.4889643,1.4208186,-0.8539718,-0.9863484,0.5154782,0.4154991,-0.0999791
34,-0.19125605,0.008406645,"('mean', 'honorable')",-0.41353115,-0.14800093,0.21547917,0.33194968,5.1826425,5.4272027,1.1983336,1.4048896,0.206556
35,-0.81640816,-0.80925673,"('corrupt', 'incorrupt')",0.04071956,-0.08081004,-0.3833376,-0.45452508,-1.2765769,-1.3763545,-0.6089008,-0.6802366,-0.0713358
36,-1.4796495,-1.4425783,"('hostile', 'amicable')",-0.6435651,-0.8303013,0.4261224,0.26236936,-0.70830023,-0.8704983,-0.6013482,-0.7202522,-0.118904
37,0.057441253,0.0677602,"('fake', 'genuine')",0.14101627,0.15957987,-0.48743466,-0.4998099,0.26121208,0.25359878,-0.0069413,-0.0047178,0.0022235
38,0.38569483,0.4302454,"('untruthful', 'truthful')",0.4173975,0.5084292,0.69131315,0.7298442,0.02637725,0.10489089,0.3801957,0.4433524,0.0631567
39,1.3919888,1.4733248,"('exploitative', 'cooperative')",1.4516065,1.474595,0.9103063,0.99278545,0.6338696,0.64969254,1.0969428,1.1475995,0.0506567
40,0.89847416,0.89111143,"('stingy', 'generous')",0.06657824,-0.004135536,1.208755,1.241945,-1.827046,-1.9757743,0.0866903,0.0382867,-0.0484036
41,0.5489773,0.6827196,"('unforgiving', 'forgiving')",0.25621375,0.27924508,0.74708337,0.77654266,-0.026394986,-0.106698126,0.3814699,0.4079523,0.0264824
42,2.0059562,2.0816584,"('unreliable', 'reliable')",0.8673162,0.9676775,0.78352565,0.98308074,-2.3684409,-2.2406557,0.3220893,0.4479403,0.125851
43,1.0530703,1.1517446,"('irresponsible', 'responsible')",0.33730862,0.4807443,0.30629385,0.48064652,0.75511676,0.8387188,0.6129474,0.7379636,0.1250162
44,-0.47807935,-0.32046238,"('prejudiced', 'unprejudiced')",0.36016428,0.52740186,-0.25759116,-0.1283249,-1.3264601,-1.3124329,-0.4254916,-0.3084546,0.117037
45,0.03460121,0.11220096,"('incompetent', 'competent')",-0.088498294,0.12848341,-0.8003474,-0.67782366,0.022367615,0.0718763,-0.2079692,-0.0913157,0.1166535
46,0.21403189,0.2124596,"('uncompetitive', 'competitive')",0.6529429,0.72402066,-0.088386655,-0.01564692,-0.26210985,-0.20018022,0.1291196,0.1801633,0.0510437
47,0.27883404,0.30987406,"('stupid', 'smart')",0.16022763,0.2933824,1.1370794,1.2062391,5.044834,5.1780005,1.6552438,1.746874,0.0916302
48,-0.0550408,-0.053864796,"('unintelligent', 'intelligent')",-1.2631396,-1.1921029,-1.2337679,-1.2104201,0.21804377,0.20865633,-0.5834761,-0.5619329,0.0215432
49,-0.5395514,-0.42191803,"('unable', 'able')",-0.8911326,-0.6988773,-1.1193775,-0.948002,-0.71267414,-0.53952503,-0.8156839,-0.6520805,0.1636034
50,0.53033715,0.53999966,"('clumsy', 'skillful')",0.11713288,0.07799171,0.7134896,0.7362933,-0.15710348,-0.15036649,0.3009641,0.3009796,1.55e-05
51,1.2707814,1.0270268,"('uneducated', 'educated')",0.431829,0.26860836,-0.42301282,-0.49594742,0.82172453,0.7162291,0.5253305,0.3789792,-0.1463513
52,0.12113331,0.0025701728,"('irrational', 'rational')",-0.43067724,-0.72245103,0.7782604,0.5380652,-0.24884363,-0.34539258,0.0549682,-0.1318021,-0.1867703
53,0.05224034,-0.04094968,"('uncreative', 'creative')",-1.627545,-1.7040119,1.2266,1.1849266,0.22777493,0.19040994,-0.0302324,-0.0924063,-0.0621739
54,0.78196394,0.6306294,"('incapable', 'capable')",-0.24708916,-0.37722105,1.1483485,1.0717117,0.3858331,0.34262884,0.5172641,0.4169372,-0.1003269
55,0.5832264,0.6030414,"('incompetent', 'clever')",-0.6416993,-0.44672263,-1.1646023,-1.0616372,0.6096696,0.67534286,-0.1533514,-0.0574939,0.0958575
56,1.3640002,1.3781111,"('impractical', 'practical')",0.92120314,1.0993272,0.23169155,0.35111988,-0.49725932,-0.37866244,0.5049089,0.612474,0.1075651
57,0.60638773,0.55066633,"('unimaginative', 'imaginative')",-0.9984406,-1.0561951,-0.6663376,-0.59952223,-2.6950438,-2.751443,-0.9383585,-0.9641235,-0.025765
58,0.77413696,0.7981391,"('undiscriminating', 'discriminating')",-0.4777114,-0.4551937,1.2378186,1.2403485,0.2728598,0.2972637,0.451776,0.4701394,0.0183634
59,0.7844962,0.6940486,"('foolish', 'wise')",0.5148561,0.31271252,1.2972312,1.204859,-0.4532626,-0.46298292,0.5358302,0.4371593,-0.0986709
60,0.9810683,1.0899675,"('inefficient', 'efficient')",-0.09260123,0.17850213,-0.5896977,-0.38650584,0.17392993,0.3647941,0.1181748,0.3116895,0.1935147
61,1.1783884,1.1054139,"('illogical', 'logical')",-0.22732912,-0.3191131,1.2069956,1.161951,0.67981917,0.5862222,0.7094685,0.6336185,-0.07585
62,1.632325,1.7215798,"('incompetent', 'brilliant')",0.69830734,1.0066192,0.34987938,0.5989743,0.5450914,0.7564197,0.8064008,1.0208982,0.2144974
63,1.5613503,1.5149004,"('unperceptive', 'insightful')",0.4659128,0.5193067,0.97003585,1.0092971,0.9519733,1.0362701,0.987318,1.0199436,0.0326256
64,0.6876599,0.6648262,"('shy', 'confident')",1.031063,0.96688396,0.31452855,0.36999968,-5.3155465,-5.3930407,-0.8205738,-0.8478327,-0.0272589
65,0.39347893,0.36717558,"('insecure', 'secure')",-0.008531723,0.0149266645,-0.66671336,-0.69714224,0.30018,0.36816502,0.0046035,0.0132813,0.0086778
66,0.45489264,0.37711966,"('inactive', 'active')",-0.2973993,-0.46867004,0.9921583,0.94956523,0.54577255,0.43805417,0.423856,0.3240173,-0.0998387
67,0.7821619,0.6638036,"('doubtful', 'determined')",0.8293472,0.7501879,0.20873602,0.24713135,-0.6459549,-0.67315125,0.2935725,0.2469929,-0.0465796
68,-0.44933096,-0.60635465,"('dependent', 'independent')",0.009095361,-0.018144041,-2.0448534,-2.068251,-1.1851946,-1.1535815,-0.9175709,-0.9615828,-0.0440119
69,-0.4722506,-0.33329272,"('lazy', 'industrious')",0.093786314,0.03761991,1.0226516,1.0459622,-1.5864527,-1.5713778,-0.2355664,-0.2052721,0.0302943
70,1.5427562,1.5784404,"('lethargic', 'energetic')",0.32145122,0.35722327,0.026520375,0.14935005,0.8505862,0.8832799,0.6853285,0.7420734,0.0567449
71,0.63372153,0.6402188,"('diffident', 'self-confident')",0.7478019,0.7673181,1.461716,1.4875013,0.27763763,0.2436797,0.7802193,0.7846795,0.0044602
72,1.2959605,1.2555096,"('unambitious', 'ambitious')",-0.25619978,-0.17859405,-0.33292943,-0.28624085,-0.6479091,-0.57283866,0.0147306,0.054459,0.0397284
73,1.0772532,1.0906392,"('helpless', 'self-reliant')",1.1049834,1.0412952,1.388947,1.3559592,-3.2607367,-3.2169402,0.0776117,0.0677384,-0.0098733
74,1.5272831,1.5802627,"('undedicated', 'dedicated')",0.50230944,0.48925883,0.6610395,0.74002767,-0.078255296,-0.06697392,0.6530942,0.6856438,0.0325496
75,-0.44799313,-0.37989745,"('meek', 'impulsive')",-0.22609031,-0.19621408,-0.34003663,-0.28119972,-0.9102516,-0.81373334,-0.4810929,-0.4177611,0.0633318
76,1.5603105,1.6388466,"('anxious', 'daring')",0.054770388,0.233719,-0.36270684,-0.22186919,0.029845301,0.07806659,0.3205548,0.4321907,0.1116359
77,0.3963845,0.4765209,"('unmotivated', 'motivated')",-0.6427801,-0.6008259,0.49371678,0.53037465,-1.1990625,-1.1109563,-0.2379353,-0.1762217,0.0617136
78,-0.74676794,-0.6187604,"('nonresilient', 'resilient')",-0.7791152,-0.6881601,0.52045643,0.6048368,-0.18303941,-0.07784469,-0.2971165,-0.1949821,0.1021344
79,0.0055842195,-0.01593853,"('wavering', 'unwavering')",-0.06737825,-0.17746247,-0.094668366,-0.13397743,-0.7420281,-0.6980893,-0.2246226,-0.2563669,-0.0317443
80,0.8609412,0.7946404,"('dominated', 'dominating')",0.43450046,0.5596813,-0.19453709,-0.14858961,0.08260832,0.13214633,0.2958782,0.3344696,0.0385914
81,0.93613464,0.7908057,"('submissive', 'aggressive')",-0.22494483,-0.1457198,0.17705955,0.21180178,-0.30459675,-0.24262007,0.1459132,0.1535669,0.0076537
82,-0.3979989,-0.37576726,"('poor', 'rich')",-0.70142007,-0.6119125,-0.3515501,-0.292276,6.054833,6.151339,1.1509659,1.2178458,0.0668799
83,1.6095989,1.505877,"('powerless', 'powerful')",0.061531603,0.048354957,0.75777376,0.7895844,-0.71234,-0.70650995,0.429141,0.4093266,-0.0198144
84,0.028109763,-0.050805546,"('inferior', 'superior')",0.18689848,0.068114385,0.20538145,0.21969384,0.3330896,0.29794675,0.1883698,0.1337374,-0.0546324
85,0.36344534,0.44439802,"('insignificant', 'prestigious')",-0.87876546,-1.0094728,1.9598323,1.8899943,-0.49173495,-0.54360735,0.2381943,0.195328,-0.0428663
86,0.32828525,0.14081372,"('uninfluential', 'influential')",-0.69963956,-0.8143973,-0.4172725,-0.47714543,0.07078509,-0.029813033,-0.1794604,-0.2951355,-0.1156751
87,0.887272,0.79558253,"('unsuccessful', 'successful')",0.3711483,0.33885223,1.1944203,1.1485457,0.9421661,0.99533284,0.8487517,0.8195783,-0.0291734
88,0.013505833,-0.038725328,"('low', 'eminent')",-0.16754185,-0.24722879,-0.59861153,-0.6307149,-0.17865238,-0.20858613,-0.232825,-0.2813138,-0.0484888
