,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
37,-0.30957413,-0.3194344,"('fake', 'genuine')",-0.12287141,-0.09708881,-0.2162228,-0.2082616,0.0079612
38,-1.0047508,-1.0689294,"('untruthful', 'truthful')",-0.5484918,-0.52909726,-0.7766213,-0.7990134,-0.0223921
39,0.18288103,0.22373128,"('exploitative', 'cooperative')",0.49614406,0.52669567,0.3395125,0.3752135,0.035701
40,0.45044824,0.47779953,"('stingy', 'generous')",-1.6351941,-1.7234536,-0.5923729,-0.6228271,-0.0304542
41,-0.68765587,-0.71612203,"('unforgiving', 'forgiving')",-0.25296032,-0.3491741,-0.4703081,-0.5326481,-0.06234
42,0.008258402,0.06284236,"('unreliable', 'reliable')",-3.3309622,-3.385807,-1.6613519,-1.6614823,-0.0001304
43,-0.9121178,-0.85293466,"('irresponsible', 'responsible')",0.21537784,0.2096192,-0.34837,-0.3216577,0.0267123
44,0.8671114,0.9132163,"('prejudiced', 'unprejudiced')",-1.3622123,-1.3437004,-0.2475505,-0.2152421,0.0323084
45,-1.3121026,-1.2948147,"('incompetent', 'competent')",-0.36637902,-0.42626435,-0.8392408,-0.8605396,-0.0212988
46,-1.4240084,-1.3968972,"('uncompetitive', 'competitive')",-1.0610737,-1.0717334,-1.2425411,-1.2343153,0.0082258
47,-0.32106462,-0.32721964,"('stupid', 'smart')",5.084695,5.148225,2.3818152,2.4105027,0.0286875
48,-0.43566236,-0.4539592,"('unintelligent', 'intelligent')",0.9298258,0.94701207,0.2470817,0.2465264,-0.0005553
49,-0.2733413,-0.20754008,"('unable', 'able')",-0.3201347,-0.27817994,-0.296738,-0.24286,0.053878
50,0.010441959,-0.047093242,"('clumsy', 'skillful')",-0.23854321,-0.3519038,-0.1140506,-0.1994985,-0.0854479
51,-0.9367306,-1.0431286,"('uneducated', 'educated')",0.32391804,0.236153,-0.3064063,-0.4034878,-0.0970815
52,1.1987313,1.1005492,"('irrational', 'rational')",0.3061391,0.21278639,0.7524352,0.6566678,-0.0957674
53,-0.66433036,-0.7547156,"('uncreative', 'creative')",0.15590817,0.044602074,-0.2542111,-0.3550568,-0.1008457
54,-0.33173105,-0.3630046,"('incapable', 'capable')",0.4953786,0.53173006,0.0818238,0.0843627,0.0025389
55,-1.140245,-1.0800409,"('incompetent', 'clever')",0.42304465,0.4180579,-0.3586001,-0.3309915,0.0276086
56,-0.64015454,-0.66692317,"('impractical', 'practical')",-0.4089027,-0.49168608,-0.5245286,-0.5793046,-0.054776
57,-1.0188334,-1.0118884,"('unimaginative', 'imaginative')",-3.0092323,-3.0565968,-2.0140328,-2.0342426,-0.0202098
58,0.07724813,0.043518573,"('undiscriminating', 'discriminating')",-0.0075001083,-0.034346443,0.034874,0.0045861,-0.0302879
59,0.78709507,0.75945544,"('foolish', 'wise')",0.10444664,0.116093844,0.4457709,0.4377747,-0.0079962
60,-1.0968689,-1.0382757,"('inefficient', 'efficient')",-0.2701938,-0.17507514,-0.6835313,-0.6066754,0.0768559
61,-0.31321844,-0.3976435,"('illogical', 'logical')",0.6960503,0.55379367,0.1914159,0.0780751,-0.1133408
62,-1.3423234,-1.2290395,"('incompetent', 'brilliant')",0.19815724,0.2638531,-0.5720831,-0.4825932,0.0894899
63,-1.4279149,-1.3952903,"('unperceptive', 'insightful')",0.07905794,0.092602655,-0.6744285,-0.6513438,0.0230847
64,-0.19541699,-0.14234269,"('shy', 'confident')",-5.872961,-5.929893,-3.034189,-3.0361178,-0.0019288
65,-0.55140805,-0.60077477,"('insecure', 'secure')",-0.054170866,-0.051489644,-0.3027894,-0.3261322,-0.0233428
66,0.13949844,0.12979507,"('inactive', 'active')",-0.116309114,-0.090874605,0.0115947,0.0194602,0.0078655
67,-0.23419188,-0.2541015,"('doubtful', 'determined')",-0.3136245,-0.38463238,-0.2739082,-0.3193669,-0.0454587
68,-0.28710353,-0.2561702,"('dependent', 'independent')",-0.90360874,-0.9056459,-0.5953561,-0.5809081,0.014448
69,1.0512,1.0678377,"('lazy', 'industrious')",-0.88364846,-0.81041116,0.0837758,0.1287133,0.0449375
70,-0.92748886,-0.8208728,"('lethargic', 'energetic')",-0.254183,-0.24294138,-0.5908359,-0.5319071,0.0589288
71,0.6642821,0.6378691,"('diffident', 'self-confident')",0.21317585,0.18264098,0.438729,0.410255,-0.028474
72,-0.2624293,-0.25308987,"('unambitious', 'ambitious')",-0.40637425,-0.41260216,-0.3344018,-0.332846,0.0015558
73,1.1213309,1.1130687,"('helpless', 'self-reliant')",-2.815692,-2.819093,-0.8471805,-0.8530121,-0.0058316
74,-0.07470371,-0.066074595,"('undedicated', 'dedicated')",-0.3490761,-0.44129747,-0.2118899,-0.253686,-0.0417961
75,0.56215215,0.5822343,"('meek', 'impulsive')",-0.69616944,-0.63609445,-0.0670086,-0.0269301,0.0400785
76,-0.40027118,-0.32493332,"('anxious', 'daring')",-0.3034686,-0.2699157,-0.3518699,-0.2974245,0.0544454
77,-1.7380143,-1.6774485,"('unmotivated', 'motivated')",-1.4732802,-1.329619,-1.6056473,-1.5035338,0.1021135
78,-0.9337449,-0.8962081,"('nonresilient', 'resilient')",-0.080535814,-0.06257046,-0.5071403,-0.4793893,0.027751
79,0.23146649,0.20874332,"('wavering', 'unwavering')",-0.56389636,-0.5235725,-0.1662149,-0.1574146,0.0088003
80,0.095794685,0.08024971,"('dominated', 'dominating')",-0.5037194,-0.41304383,-0.2039624,-0.1663971,0.0375653
81,-1.2074354,-1.2520579,"('submissive', 'aggressive')",-0.8775129,-0.8276302,-1.0424742,-1.039844,0.0026302
82,-0.33291477,-0.3495194,"('poor', 'rich')",5.7358413,5.6618257,2.7014632,2.6561532,-0.04531
83,-0.23576954,-0.274651,"('powerless', 'powerful')",-0.6840917,-0.6666355,-0.4599306,-0.4706433,-0.0107127
84,-0.1583999,-0.23376197,"('inferior', 'superior')",0.848242,0.7732022,0.3449211,0.2697201,-0.075201
85,1.1965675,1.1271671,"('insignificant', 'prestigious')",0.037356757,-0.006664157,0.6169621,0.5602515,-0.0567106
86,-1.4692452,-1.5131936,"('uninfluential', 'influential')",-0.6449375,-0.7543848,-1.0570914,-1.1337892,-0.0766978
87,0.3318576,0.2769968,"('unsuccessful', 'successful')",0.957391,0.9914553,0.6446243,0.6342261,-0.0103982
88,-0.13735223,-0.25242528,"('low', 'eminent')",-0.29415122,-0.3609029,-0.2157517,-0.3066641,-0.0909124
