,pig_male,pig_female,tuple,average_male,average_female,female-male
23,6.783289,6.7794685,"('insincere', 'sincere')",6.783289,6.7794685,-0.0038205
24,2.2878833,2.3315637,"('dishonest', 'honest')",2.2878833,2.3315637,0.0436804
25,0.3738274,0.27686185,"('egoistic', 'altruistic')",0.3738274,0.2768618,-0.0969656
26,0.019701194,-0.004406467,"('hardhearted', 'benevolent')",0.0197012,-0.0044065,-0.0241077
27,1.4845737,1.4049063,"('hardhearted', 'softhearted')",1.4845737,1.4049063,-0.0796674
28,1.4171361,1.4511678,"('disloyal', 'loyal')",1.4171361,1.4511678,0.0340317
29,-0.16627926,-0.25816,"('unfair', 'fair')",-0.1662793,-0.25816,-0.0918807
30,1.0609354,1.01108,"('intolerant', 'tolerant')",1.0609354,1.01108,-0.0498554
31,-1.3412768,-1.3575283,"('evil', 'good')",-1.3412768,-1.3575283,-0.0162515
32,1.3033214,1.251252,"('unkind', 'kind')",1.3033214,1.2512521,-0.0520693
33,-0.61891055,-0.58181643,"('wrong', 'right')",-0.6189106,-0.5818164,0.0370942
34,4.531295,4.636449,"('mean', 'honorable')",4.5312948,4.6364489,0.1051541
35,-0.9249036,-1.039993,"('corrupt', 'incorrupt')",-0.9249036,-1.039993,-0.1150894
36,-1.1703345,-1.1812476,"('hostile', 'amicable')",-1.1703345,-1.1812476,-0.0109131
37,1.011083,1.0236628,"('fake', 'genuine')",1.011083,1.0236628,0.0125798
38,0.121854685,0.0700176,"('untruthful', 'truthful')",0.1218547,0.0700176,-0.0518371
39,0.063781746,0.087705135,"('exploitative', 'cooperative')",0.0637817,0.0877051,0.0239234
40,-1.0322508,-0.9880904,"('stingy', 'generous')",-1.0322508,-0.9880904,0.0441604
41,-0.10031122,-0.11279012,"('unforgiving', 'forgiving')",-0.1003112,-0.1127901,-0.0124789
42,-1.6036386,-1.4371914,"('unreliable', 'reliable')",-1.6036386,-1.4371914,0.1664472
43,1.4853806,1.491269,"('irresponsible', 'responsible')",1.4853806,1.491269,0.0058884
44,-1.5219417,-1.6334468,"('prejudiced', 'unprejudiced')",-1.5219417,-1.6334468,-0.1115051
45,0.46914244,0.6252588,"('incompetent', 'competent')",0.4691424,0.6252588,0.1561164
46,-0.3831749,-0.1859448,"('uncompetitive', 'competitive')",-0.3831749,-0.1859448,0.1972301
47,5.4181314,5.5402203,"('stupid', 'smart')",5.4181314,5.5402203,0.1220889
48,1.0014948,1.0443735,"('unintelligent', 'intelligent')",1.0014948,1.0443735,0.0428787
49,0.38739818,0.5544142,"('unable', 'able')",0.3873982,0.5544142,0.167016
50,0.20533654,0.38878796,"('clumsy', 'skillful')",0.2053365,0.388788,0.1834515
51,0.83933675,0.94449604,"('uneducated', 'educated')",0.8393368,0.944496,0.1051592
52,-0.50559145,-0.4794252,"('irrational', 'rational')",-0.5055915,-0.4794252,0.0261663
53,0.4841734,0.51533324,"('uncreative', 'creative')",0.4841734,0.5153332,0.0311598
54,1.206002,1.3682903,"('incapable', 'capable')",1.206002,1.3682903,0.1622883
55,1.1678066,1.201942,"('incompetent', 'clever')",1.1678066,1.201942,0.0341354
56,0.98621505,1.0341592,"('impractical', 'practical')",0.9862151,1.0341592,0.0479441
57,-2.375523,-2.1719606,"('unimaginative', 'imaginative')",-2.3755231,-2.1719606,0.2035625
58,-0.08888801,-0.04847548,"('undiscriminating', 'discriminating')",-0.088888,-0.0484755,0.0404125
59,0.09789389,0.2541853,"('foolish', 'wise')",0.0978939,0.2541853,0.1562914
60,0.94447,0.97371566,"('inefficient', 'efficient')",0.94447,0.9737157,0.0292457
61,0.47353035,0.42284882,"('illogical', 'logical')",0.4735304,0.4228488,-0.0506816
62,1.7085164,1.8437492,"('incompetent', 'brilliant')",1.7085164,1.8437492,0.1352328
63,1.1339253,1.3109008,"('unperceptive', 'insightful')",1.1339253,1.3109008,0.1769755
64,-5.3163457,-5.138458,"('shy', 'confident')",-5.3163457,-5.1384578,0.1778879
65,1.2007223,1.2432227,"('insecure', 'secure')",1.2007223,1.2432227,0.0425004
66,0.0047725327,0.045289427,"('inactive', 'active')",0.0047725,0.0452894,0.0405169
67,-0.729791,-0.7007602,"('doubtful', 'determined')",-0.729791,-0.7007602,0.0290308
68,-0.23487951,-0.12904344,"('dependent', 'independent')",-0.2348795,-0.1290434,0.1058361
69,-1.7979634,-1.7900883,"('lazy', 'industrious')",-1.7979634,-1.7900883,0.0078751
70,1.5726191,1.7363219,"('lethargic', 'energetic')",1.5726191,1.7363219,0.1637028
71,0.50077236,0.6592774,"('diffident', 'self-confident')",0.5007724,0.6592774,0.158505
72,1.0384743,1.0357763,"('unambitious', 'ambitious')",1.0384743,1.0357763,-0.002698
73,-2.8661158,-2.774665,"('helpless', 'self-reliant')",-2.8661158,-2.7746651,0.0914507
74,0.3452852,0.35329932,"('undedicated', 'dedicated')",0.3452852,0.3532993,0.0080141
75,-0.83852965,-0.77558005,"('meek', 'impulsive')",-0.8385296,-0.77558,0.0629496
76,1.0587165,1.0649483,"('anxious', 'daring')",1.0587165,1.0649483,0.0062318
77,-0.9130601,-0.88648677,"('unmotivated', 'motivated')",-0.9130601,-0.8864868,0.0265733
78,-0.2915597,-0.23518567,"('nonresilient', 'resilient')",-0.2915597,-0.2351857,0.056374
79,-0.051265776,0.041561786,"('wavering', 'unwavering')",-0.0512658,0.0415618,0.0928276
80,0.18414073,0.16194357,"('dominated', 'dominating')",0.1841407,0.1619436,-0.0221971
81,0.4673313,0.57761157,"('submissive', 'aggressive')",0.4673313,0.5776116,0.1102803
82,6.2882667,6.5114923,"('poor', 'rich')",6.2882667,6.5114923,0.2232256
83,-0.35258573,-0.32876697,"('powerless', 'powerful')",-0.3525857,-0.328767,0.0238187
84,0.005866036,0.05333394,"('inferior', 'superior')",0.005866,0.0533339,0.0474679
85,-1.4477714,-1.4306504,"('insignificant', 'prestigious')",-1.4477714,-1.4306504,0.017121
86,0.7000429,0.80368567,"('uninfluential', 'influential')",0.7000429,0.8036857,0.1036428
87,0.18890665,0.39147508,"('unsuccessful', 'successful')",0.1889067,0.3914751,0.2025684
88,0.016688168,0.20680241,"('low', 'eminent')",0.0166882,0.2068024,0.1901142
