,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
21,-0.31780347,-0.38590783,"('immoral', 'moral')",-0.28739795,-0.35094824,-1.3765903,-1.2978662,-0.6605972,-0.6782408,-0.0176436
22,0.15335357,0.11843589,"('untrustworthy', 'trustworthy')",0.084502995,0.048860036,-0.43150356,-0.40534794,-0.064549,-0.0793507,-0.0148017
23,-0.43235335,-0.55626255,"('insincere', 'sincere')",-0.2797531,-0.38050294,2.932707,2.4361799,0.7402002,0.4998048,-0.2403954
24,-0.2500075,-0.3357807,"('dishonest', 'honest')",-0.16669263,-0.16685635,0.35287148,0.28866693,-0.0212762,-0.0713234,-0.0500472
25,-1.224167,-1.2576581,"('egoistic', 'altruistic')",0.21378398,0.13376062,1.4647318,1.3257184,0.1514496,0.0672736,-0.084176
26,-0.7257694,-0.7729077,"('hardhearted', 'benevolent')",1.6186539,1.5851673,2.8488207,2.7079742,1.2472351,1.1734113,-0.0738238
27,-0.88769084,-0.8317831,"('hardhearted', 'softhearted')",-0.53684545,-0.57278115,-0.2832687,-0.5718557,-0.5692683,-0.6588066,-0.0895383
28,-0.61762714,-0.7404908,"('disloyal', 'loyal')",-0.47553173,-0.6338983,0.5378783,0.29643908,-0.1850935,-0.3593167,-0.1742232
29,0.1964095,0.22027147,"('unfair', 'fair')",-0.17738187,-0.21626338,-0.259198,-0.3452899,-0.0800568,-0.1137606,-0.0337038
30,0.1738214,0.09322667,"('intolerant', 'tolerant')",0.5213922,0.46997482,0.3022766,0.28938428,0.3324967,0.2841953,-0.0483014
31,-1.0940409,-0.88853043,"('evil', 'good')",-0.26761618,-0.22683537,0.21510996,0.30115134,-0.3821824,-0.2714048,0.1107776
32,-0.7507947,-0.83395207,"('unkind', 'kind')",-0.6060569,-0.6631332,-0.09294102,-0.27292043,-0.4832642,-0.5900019,-0.1067377
33,-0.17670241,-0.19599168,"('wrong', 'right')",0.7112266,0.7259743,0.50348973,0.41394725,0.3460046,0.3146433,-0.0313613
34,-0.8599041,-0.8070671,"('mean', 'honorable')",0.014935302,0.10952337,2.8458831,2.6680067,0.6669714,0.656821,-0.0101504
35,0.22584662,0.29636607,"('corrupt', 'incorrupt')",-0.5242504,-0.59253275,0.10137333,-0.08220738,-0.0656768,-0.1261247,-0.0604479
36,-1.7016357,-1.6042169,"('hostile', 'amicable')",0.24658012,0.08718341,1.2556335,1.0621753,-0.066474,-0.1516194,-0.0851454
37,0.046669763,0.0153124705,"('fake', 'genuine')",-0.68131566,-0.710035,0.24750167,0.17428222,-0.1290481,-0.1734801,-0.044432
38,-0.41963017,-0.3927403,"('untruthful', 'truthful')",-0.39350614,-0.33364356,0.19464378,0.16033179,-0.2061642,-0.188684,0.0174802
39,0.41084862,0.37175882,"('exploitative', 'cooperative')",0.56360936,0.58923775,0.6667839,0.6766732,0.5470806,0.5458899,-0.0011907
40,-0.92012286,-0.8728811,"('stingy', 'generous')",-0.018581655,0.020915255,-1.128445,-1.0908127,-0.6890499,-0.6475929,0.041457
41,-1.0415704,-0.98298156,"('unforgiving', 'forgiving')",-0.062082287,-0.115462616,0.3339366,0.34708247,-0.256572,-0.2504539,0.0061181
42,0.29342127,0.39051744,"('unreliable', 'reliable')",0.24111529,0.4072795,-1.7674217,-1.5460359,-0.4109617,-0.249413,0.1615487
43,-0.3623066,-0.39262798,"('irresponsible', 'responsible')",0.36571378,0.3953632,0.69550335,0.6789316,0.2329702,0.2272223,-0.0057479
44,0.3376201,0.36073995,"('prejudiced', 'unprejudiced')",0.02306144,0.20148537,-1.2807945,-1.2310219,-0.3067043,-0.2229322,0.0837721
45,0.37818158,0.40415454,"('incompetent', 'competent')",0.48529494,0.41415155,0.9107754,0.9883678,0.5914173,0.6022246,0.0108073
46,0.31279138,0.24411277,"('uncompetitive', 'competitive')",0.34558785,0.40735173,-0.8314412,-0.74299055,-0.0576873,-0.0305087,0.0271786
47,-0.31068596,-0.274947,"('stupid', 'smart')",-0.29524893,-0.21844912,3.8323462,3.5834873,1.0754704,1.0300304,-0.04544
48,-0.5667945,-0.6453018,"('unintelligent', 'intelligent')",-0.52978593,-0.6337733,-0.5233625,-0.49980813,-0.539981,-0.5929611,-0.0529801
49,-0.5903374,-0.5586545,"('unable', 'able')",-0.5240817,-0.48130426,-0.63011277,-0.5763296,-0.5815106,-0.5387628,0.0427478
50,-0.16133168,-0.12934697,"('clumsy', 'skillful')",-0.45280537,-0.47406906,-0.7101231,-0.91564065,-0.4414201,-0.5063522,-0.0649321
51,-0.25528374,-0.34908587,"('uneducated', 'educated')",0.12619159,0.03812566,-0.33865494,-0.41425163,-0.1559157,-0.2417373,-0.0858216
52,-1.0920572,-1.2015258,"('irrational', 'rational')",-0.55686045,-0.69295025,0.25140113,0.037243545,-0.4658388,-0.6190775,-0.1532387
53,-1.4459089,-1.4059707,"('uncreative', 'creative')",-0.45827827,-0.54922616,0.87079114,0.7465386,-0.3444653,-0.4028861,-0.0584208
54,-0.35199985,-0.37653977,"('incapable', 'capable')",0.02696941,0.066049,0.06412276,-0.07925731,-0.0869692,-0.129916,-0.0429468
55,0.2310402,0.20603216,"('incompetent', 'clever')",-0.6024004,-0.6920488,-0.46873024,-0.35482588,-0.2800302,-0.2802808,-0.0002506
56,1.151989,1.1033795,"('impractical', 'practical')",1.400786,1.3868564,0.70312023,0.8318658,1.0852984,1.1073672,0.0220688
57,-0.6205002,-0.634985,"('unimaginative', 'imaginative')",0.14391154,0.11062756,-0.81802297,-0.6006029,-0.4315372,-0.3749868,0.0565504
58,-0.4001603,-0.32497442,"('undiscriminating', 'discriminating')",0.6890859,0.6547617,0.7481844,0.85679734,0.3457033,0.3955282,0.0498249
59,-0.19705847,-0.17247795,"('foolish', 'wise')",0.09863859,0.13144861,0.3100515,0.17481276,0.0705439,0.0445945,-0.0259494
60,0.36972895,0.31143197,"('inefficient', 'efficient')",0.6186869,0.62409794,-0.5490994,-0.36352575,0.1464388,0.1906681,0.0442293
61,-0.072887436,-0.20427239,"('illogical', 'logical')",0.17584467,0.04807227,0.8651306,0.65158314,0.322696,0.1651277,-0.1575683
62,0.26818278,0.324651,"('incompetent', 'brilliant')",0.73850626,0.8700874,0.2962823,0.44003823,0.4343238,0.5449255,0.1106017
63,-0.61429375,-0.56612957,"('unperceptive', 'insightful')",0.54438984,0.62738425,0.42519358,0.47797364,0.1184299,0.1797428,0.0613129
64,0.9057003,0.8779314,"('shy', 'confident')",0.73864716,0.8477005,-3.5668838,-3.094408,-0.6408455,-0.4562587,0.1845868
65,0.18038288,0.04329607,"('insecure', 'secure')",0.28692615,0.20298594,0.24082112,0.22300568,0.2360434,0.1564292,-0.0796142
66,-0.64371854,-0.5265685,"('inactive', 'active')",1.1489259,1.2306473,0.75567377,0.6784542,0.4202937,0.4608444,0.0405507
67,0.45575577,0.40800545,"('doubtful', 'determined')",0.3848739,0.38479218,-0.28909004,-0.26296058,0.1838466,0.1766123,-0.0072343
68,-0.4783626,-0.5099502,"('dependent', 'independent')",-0.28262433,-0.38632464,-1.2473785,-1.2574106,-0.6694551,-0.7178952,-0.0484401
69,-0.1368831,-0.033564933,"('lazy', 'industrious')",1.8375582,1.8997835,0.8782142,0.90097106,0.8596297,0.9223965,0.0627668
70,0.09462136,0.13788521,"('lethargic', 'energetic')",0.19448738,0.2594036,-0.3859783,-0.37157038,-0.0322899,0.0085728,0.0408627
71,0.5198822,0.515546,"('diffident', 'self-confident')",0.77374536,0.84644496,0.6800368,0.63809246,0.6578881,0.6666945,0.0088064
72,-0.5928569,-0.55961096,"('unambitious', 'ambitious')",-0.25039187,-0.083591886,0.60068965,0.73038065,-0.080853,0.0290593,0.1099123
73,0.39048296,0.4268869,"('helpless', 'self-reliant')",0.55567646,0.61859655,-1.3945444,-1.2088953,-0.1494616,-0.0544706,0.094991
74,0.10224494,0.1352627,"('undedicated', 'dedicated')",0.6611853,0.70668185,0.7608033,0.78766596,0.5080779,0.5432035,0.0351256
75,0.20382385,0.33792523,"('meek', 'impulsive')",-0.042324666,0.09766972,-0.87840146,-0.7383481,-0.2389674,-0.1009177,0.1380497
76,0.4274134,0.47954893,"('anxious', 'daring')",0.590339,0.7211419,-0.6129171,-0.5047242,0.1349451,0.2319888,0.0970437
77,-1.2070893,-1.2339189,"('unmotivated', 'motivated')",-0.24923256,-0.24478778,-1.0753434,-0.9499202,-0.8438884,-0.8095423,0.0343461
78,-0.28361255,-0.2444461,"('nonresilient', 'resilient')",0.3690394,0.42298254,0.50814325,0.4873815,0.1978567,0.2219726,0.0241159
79,-0.62994576,-0.5705786,"('wavering', 'unwavering')",-0.35770825,-0.3418511,-0.23107995,-0.31589168,-0.4062446,-0.4094404,-0.0031958
80,0.7932681,0.751756,"('dominated', 'dominating')",0.115438566,0.2044972,0.5760498,0.7082314,0.4949188,0.5548282,0.0599094
81,0.8100111,0.688367,"('submissive', 'aggressive')",0.052700892,0.104639135,-1.3066028,-1.1071239,-0.1479636,-0.1047059,0.0432577
82,-0.1387127,-0.09962593,"('poor', 'rich')",-1.0104966,-1.047948,3.2209728,2.9304383,0.6905878,0.5942881,-0.0962997
83,-0.24842328,-0.22542563,"('powerless', 'powerful')",-0.033990994,0.11007662,-0.45822367,-0.30587167,-0.2468793,-0.1404069,0.1064724
84,-0.02876135,-0.05431375,"('inferior', 'superior')",0.44440287,0.4220724,0.5328625,0.5053028,0.316168,0.2910205,-0.0251475
85,-1.2869033,-1.1781505,"('insignificant', 'prestigious')",-0.6786224,-0.6051637,0.07211995,-0.0775819,-0.6311352,-0.6202987,0.0108365
86,-0.60412455,-0.69952977,"('uninfluential', 'influential')",-0.16959587,-0.2856475,-0.010766843,-0.011154696,-0.2614957,-0.3321107,-0.070615
87,0.6535716,0.6378668,"('unsuccessful', 'successful')",1.5913819,1.6897458,1.7647347,1.810426,1.3365628,1.3793462,0.0427834
88,-1.0079095,-1.0350013,"('low', 'eminent')",-0.36765915,-0.45036775,-0.09887475,-0.11724873,-0.4914811,-0.5342059,-0.0427248
