,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
51,0.48255527,0.45003277,"('uneducated', 'educated')",0.018802365,0.033787027,0.063551165,0.05610872,0.1883029,0.1799762,-0.0083267
52,0.38200122,0.21590738,"('irrational', 'rational')",0.5659904,0.35483652,0.45637658,0.25108632,0.4681227,0.2739434,-0.1941793
53,0.26244104,0.12094035,"('uncreative', 'creative')",0.54021126,0.41120502,0.4395687,0.26327989,0.4140737,0.2651418,-0.1489319
54,-0.04078799,-0.118439294,"('incapable', 'capable')",0.0167679,-0.06316969,0.37583628,0.43097085,0.1172721,0.0831206,-0.0341515
55,-0.04669744,0.00430842,"('incompetent', 'clever')",0.86607975,0.87575805,0.11276836,0.18631138,0.3107169,0.3554593,0.0447424
56,-0.0633227,0.058974896,"('impractical', 'practical')",0.3241352,0.3939944,-0.84363055,-0.725701,-0.1942727,-0.0909106,0.1033621
57,-0.13119014,-0.18480372,"('unimaginative', 'imaginative')",-0.0547163,-0.0941752,-2.9898822,-3.023872,-1.0585962,-1.1009502,-0.042354
58,1.1436526,1.1215843,"('undiscriminating', 'discriminating')",0.42863664,0.33487633,0.024200326,-0.053012423,0.5321632,0.4678161,-0.0643471
59,0.27478355,0.23952235,"('foolish', 'wise')",0.40817812,0.3717473,0.025155429,-0.03151763,0.236039,0.1932507,-0.0427883
60,0.35123846,0.45692894,"('inefficient', 'efficient')",-0.27981955,-0.09821156,-0.46925196,-0.22340973,-0.132611,0.0451026,0.1777136
61,0.9201519,0.8097649,"('illogical', 'logical')",0.64235854,0.55525196,0.62372077,0.49239996,0.7287437,0.619139,-0.1096047
62,-0.053250678,0.098022945,"('incompetent', 'brilliant')",0.7441241,0.8604025,-0.14105412,0.061900213,0.1832731,0.3401086,0.1568355
63,0.29224655,0.35482293,"('unperceptive', 'insightful')",-0.23110963,-0.18925013,0.029164344,0.08147119,0.0301004,0.082348,0.0522476
64,0.033814374,0.07598358,"('shy', 'confident')",-0.36862913,-0.33021745,-6.2428007,-6.312363,-2.1925384,-2.1888657,0.0036727
65,0.09907805,0.13100877,"('insecure', 'secure')",-0.63674057,-0.57476324,-0.2609185,-0.12875012,-0.2661937,-0.1908349,0.0753588
66,0.991233,0.9417553,"('inactive', 'active')",-0.48476022,-0.505677,0.6335958,0.5773493,0.3800228,0.3378092,-0.0422136
67,-0.26358992,-0.20011182,"('doubtful', 'determined')",-0.9160256,-0.8288407,-0.4362827,-0.42568344,-0.5386327,-0.4848786,0.0537541
68,0.08971494,0.116774395,"('dependent', 'independent')",-0.6002972,-0.5352614,-1.2167187,-1.230017,-0.575767,-0.5495013,0.0262657
69,-0.34695408,-0.36153278,"('lazy', 'industrious')",1.4524025,1.4595791,-0.8580823,-0.9211719,0.0824554,0.0589581,-0.0234973
70,0.066328794,0.17229682,"('lethargic', 'energetic')",-0.5307415,-0.4710682,-0.17399839,-0.07366825,-0.2128037,-0.1241465,0.0886572
71,1.5005192,1.4806974,"('diffident', 'self-confident')",1.4713739,1.4353882,0.3804686,0.34801242,1.1174539,1.0880327,-0.0294212
72,0.64324796,0.67425066,"('unambitious', 'ambitious')",0.07902914,0.11680205,-0.55888134,-0.47482952,0.0544653,0.1054077,0.0509424
73,1.5379726,1.5921803,"('helpless', 'self-reliant')",0.28651676,0.20648459,-3.4664528,-3.4940553,-0.5473212,-0.5651302,-0.017809
74,1.7777725,1.7590528,"('undedicated', 'dedicated')",-0.13163239,-0.1544056,-0.53658533,-0.61215067,0.3698516,0.3308322,-0.0390194
75,-0.31542748,-0.2850122,"('meek', 'impulsive')",0.15684286,0.108254254,-0.6437343,-0.62675655,-0.2674396,-0.2678382,-0.0003986
76,0.62875354,0.74182945,"('anxious', 'daring')",-0.46990857,-0.37633726,-0.30353227,-0.21549289,-0.0482291,0.0499998,0.0982289
77,-0.7785429,-0.7612016,"('unmotivated', 'motivated')",0.7089077,0.7520187,-1.1184947,-0.8964521,-0.3960433,-0.3018784,0.0941649
78,-1.1399345,-1.1527852,"('nonresilient', 'resilient')",0.5999036,0.61376786,-0.04135944,-0.016739285,-0.1937968,-0.1852522,0.0085446
79,0.11889812,0.03321962,"('wavering', 'unwavering')",-0.61553586,-0.7563465,-0.45030582,-0.48027754,-0.3156478,-0.4011348,-0.085487
80,0.44243854,0.47435474,"('dominated', 'dominating')",-0.23368183,-0.070788845,-0.624522,-0.43108302,-0.1385884,-0.0091724,0.129416
81,0.18200774,0.22852346,"('submissive', 'aggressive')",0.16666119,0.21373124,-0.874915,-0.68997115,-0.1754154,-0.0825721,0.0928433
82,-0.58114135,-0.5856666,"('poor', 'rich')",-0.053810515,-0.07770309,5.8346825,5.86946,1.7332435,1.7353635,0.00212
83,0.29093727,0.26301494,"('powerless', 'powerful')",0.24517874,0.30134314,-1.040063,-0.98113,-0.1679823,-0.138924,0.0290583
84,0.6675172,0.5910157,"('inferior', 'superior')",0.9203676,0.88503104,0.7006204,0.6268421,0.762835,0.7009629,-0.0618721
85,0.57498425,0.4599099,"('insignificant', 'prestigious')",1.349206,1.1837457,-0.007820597,-0.22661772,0.6387899,0.472346,-0.1664439
86,0.24581204,0.15208769,"('uninfluential', 'influential')",0.2704307,0.15147251,-0.6725917,-0.7648895,-0.0521163,-0.1537764,-0.1016601
87,0.6027453,0.5050574,"('unsuccessful', 'successful')",-0.18825641,-0.1218155,0.61243284,0.661464,0.3423072,0.3482353,0.0059281
88,-0.12258863,-0.18110384,"('low', 'eminent')",0.029053375,-0.0023192093,-0.45251307,-0.4593772,-0.1820161,-0.2142667,-0.0322506
