,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
29,-0.22985826,-0.2631077,"('unfair', 'fair')",-0.254494,-0.36868453,-0.2421761,-0.3158961,-0.07372
30,0.5683626,0.57440054,"('intolerant', 'tolerant')",1.1253268,1.0197645,0.8468447,0.7970825,-0.0497622
31,-0.9766218,-0.8452137,"('evil', 'good')",-1.1382264,-1.1806564,-1.0574241,-1.012935,0.0444891
32,0.48364952,0.25163573,"('unkind', 'kind')",0.9524261,0.7041609,0.7180378,0.4778983,-0.2401395
33,0.34437183,0.27469224,"('wrong', 'right')",-0.6583582,-0.6679355,-0.1569932,-0.1966216,-0.0396284
34,0.27373546,0.47668213,"('mean', 'honorable')",5.3364744,5.5765157,2.805105,3.0265989,0.2214939
35,-0.22925445,-0.3888337,"('corrupt', 'incorrupt')",-0.6582155,-0.61049104,-0.443735,-0.4996624,-0.0559274
36,-0.3755892,-0.34978127,"('hostile', 'amicable')",-0.33754545,-0.4169482,-0.3565673,-0.3833647,-0.0267974
37,0.18260244,0.102979295,"('fake', 'genuine')",-0.08782953,-0.103924215,0.0473865,-0.0004725,-0.047859
38,-0.43284652,-0.42629778,"('untruthful', 'truthful')",0.029151522,0.113865316,-0.2018475,-0.1562162,0.0456313
39,0.49508727,0.5557275,"('exploitative', 'cooperative')",0.089423746,0.14495133,0.2922555,0.3503394,0.0580839
40,-0.012739927,0.14960462,"('stingy', 'generous')",-2.3754077,-2.537624,-1.1940738,-1.1940097,6.41e-05
41,-0.024804533,0.19606884,"('unforgiving', 'forgiving')",0.0135935275,-0.11540453,-0.0056055,0.0403322,0.0459377
42,1.0188012,1.0914668,"('unreliable', 'reliable')",-3.0937793,-3.105962,-1.0374891,-1.0072477,0.0302414
43,-0.097657025,-0.060698375,"('irresponsible', 'responsible')",0.46196377,0.41593468,0.1821534,0.1776181,-0.0045353
44,0.30184644,0.28576782,"('prejudiced', 'unprejudiced')",-1.307399,-1.2804871,-0.5027763,-0.4973596,0.0054167
45,-0.6603632,-0.46678537,"('incompetent', 'competent')",0.05647075,-0.05630629,-0.3019462,-0.2615458,0.0404004
46,-0.46486372,-0.28629825,"('uncompetitive', 'competitive')",-0.7462011,-0.7958672,-0.6055324,-0.5410827,0.0644497
47,0.3414568,0.4500363,"('stupid', 'smart')",5.517532,5.673017,2.9294944,3.0615268,0.1320324
48,-0.14674364,-0.12084438,"('unintelligent', 'intelligent')",0.825274,0.76300395,0.3392652,0.3210798,-0.0181854
49,0.16713363,0.30588835,"('unable', 'able')",-0.15865809,-0.065091886,0.0042378,0.1203982,0.1161604
50,0.46499404,0.39445767,"('clumsy', 'skillful')",-0.04190098,-0.10421294,0.2115465,0.1451224,-0.0664241
51,-0.8845057,-0.9737307,"('uneducated', 'educated')",0.09502712,0.016999125,-0.3947393,-0.4783658,-0.0836265
52,0.2831586,0.10402481,"('irrational', 'rational')",-0.049923584,-0.084108345,0.1166175,0.0099582,-0.1066593
53,-1.0114907,-0.9087232,"('uncreative', 'creative')",0.2638599,0.18356746,-0.3738154,-0.3625779,0.0112375
54,-0.28557238,-0.41607115,"('incapable', 'capable')",0.6013802,0.69888806,0.1579039,0.1414085,-0.0164954
55,-0.15318954,-0.012700964,"('incompetent', 'clever')",0.5912875,0.46880108,0.219049,0.2280501,0.0090011
56,0.35818148,0.30003786,"('impractical', 'practical')",0.044275936,-0.047035087,0.2012287,0.1265014,-0.0747273
57,-0.7027153,-0.6905371,"('unimaginative', 'imaginative')",-3.1228456,-3.2350206,-1.9127805,-1.9627788,-0.0499983
58,0.23998953,0.43708366,"('undiscriminating', 'discriminating')",0.13338017,0.083332025,0.1866848,0.2602078,0.073523
59,0.8862383,0.7405338,"('foolish', 'wise')",0.1494708,0.23209822,0.5178546,0.486316,-0.0315386
60,0.29634643,0.4453275,"('inefficient', 'efficient')",0.3749,0.42829272,0.3356232,0.4368101,0.1011869
61,-0.5254486,-0.5982464,"('illogical', 'logical')",0.49563137,0.31017,-0.0149086,-0.1440382,-0.1291296
62,0.672349,0.8402047,"('incompetent', 'brilliant')",0.77911514,0.8888211,0.7257321,0.8645129,0.1387808
63,-0.656875,-0.49840683,"('unperceptive', 'insightful')",0.28669506,0.33103538,-0.18509,-0.0836857,0.1014043
64,-0.26531187,-0.27129146,"('shy', 'confident')",-6.206694,-6.2581916,-3.2360029,-3.2647414,-0.0287385
65,0.2101041,0.106571965,"('insecure', 'secure')",0.0446118,-0.0077810884,0.1273579,0.0493954,-0.0779625
66,-0.33966786,-0.32993692,"('inactive', 'active')",-0.17972472,-0.07695892,-0.2596963,-0.2034479,0.0562484
67,0.83599013,0.6446745,"('doubtful', 'determined')",-0.088646054,-0.15743992,0.373672,0.2436173,-0.1300547
68,-0.6355291,-0.67500055,"('dependent', 'independent')",-0.7035694,-0.6657266,-0.6695492,-0.6703635,-0.0008143
69,0.7879048,0.85208315,"('lazy', 'industrious')",-0.6374982,-0.5368841,0.0752033,0.1575995,0.0823962
70,-0.007351553,0.04577648,"('lethargic', 'energetic')",0.06438537,0.016253084,0.0285169,0.0310148,0.0024979
71,0.0007995479,0.042096615,"('diffident', 'self-confident')",-0.023079585,-0.046124008,-0.01114,-0.0020137,0.0091263
72,0.19384722,0.16673586,"('unambitious', 'ambitious')",-0.29975295,-0.23654133,-0.0529529,-0.0349027,0.0180502
73,0.96517104,0.89274883,"('helpless', 'self-reliant')",-3.3820326,-3.301469,-1.2084308,-1.2043601,0.0040707
74,0.31836668,0.39189386,"('undedicated', 'dedicated')",-0.5231545,-0.6384821,-0.1023939,-0.1232941,-0.0209002
75,0.5632295,0.6327476,"('meek', 'impulsive')",-0.6314122,-0.45558372,-0.0340914,0.0885819,0.1226733
76,0.3846477,0.57383937,"('anxious', 'daring')",-0.17659967,-0.1195692,0.104024,0.2271351,0.1231111
77,-0.4122801,-0.33062208,"('unmotivated', 'motivated')",-0.8827889,-0.8009518,-0.6475345,-0.565787,0.0817475
78,-0.6935061,-0.49759,"('nonresilient', 'resilient')",-0.22856615,-0.2527597,-0.4610361,-0.3751749,0.0858612
79,-0.72814316,-0.74204284,"('wavering', 'unwavering')",-0.83923805,-0.7454009,-0.7836906,-0.7437218,0.0399688
80,0.04965622,-0.11776133,"('dominated', 'dominating')",-0.8912167,-0.8668943,-0.4207802,-0.4923278,-0.0715476
81,-0.03220325,-0.14672606,"('submissive', 'aggressive')",-0.4843511,-0.44907624,-0.2582772,-0.2979012,-0.039624
82,-0.047184706,0.01780927,"('poor', 'rich')",6.4456096,6.440613,3.1992126,3.2292111,0.0299985
83,0.7841205,0.7185784,"('powerless', 'powerful')",-0.7071209,-0.7478033,0.0384998,-0.0146124,-0.0531122
84,1.1803015,0.9448824,"('inferior', 'superior')",0.90732145,0.9118694,1.0438116,0.9283759,-0.1154357
85,0.5617166,0.57343864,"('insignificant', 'prestigious')",-0.35784513,-0.39541247,0.1019357,0.0890131,-0.0129226
86,-1.0570663,-1.0793592,"('uninfluential', 'influential')",-0.5521264,-0.692214,-0.8045964,-0.8857866,-0.0811902
87,0.32095674,0.19391708,"('unsuccessful', 'successful')",0.71281433,0.782453,0.5168855,0.488185,-0.0287005
88,0.26789725,0.13602977,"('low', 'eminent')",-0.04369656,-0.18050855,0.1121003,-0.0222394,-0.1343397
