,cars_male,cars_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
64,-0.22660801,-0.28397107,"('shy', 'confident')",-0.2628739,-0.25831652,-6.634544,-6.6564174,-2.3746753,-2.3995682,-0.0248929
65,-0.69088006,-0.71830314,"('insecure', 'secure')",0.6897903,0.65993524,-0.7588165,-0.81221867,-0.2533021,-0.2901955,-0.0368934
66,-0.86201185,-0.87073046,"('inactive', 'active')",-0.88491255,-0.85428405,0.88396704,0.9314751,-0.2876525,-0.2645131,0.0231394
67,0.23024064,0.21893224,"('doubtful', 'determined')",0.31910622,0.259947,-0.67199063,-0.6343236,-0.0408813,-0.0518148,-0.0109335
68,-0.6950607,-0.7155066,"('dependent', 'independent')",-0.037174247,-0.08260343,-0.4768254,-0.53142303,-0.4030201,-0.4431777,-0.0401576
69,-0.10292578,-0.08933368,"('lazy', 'industrious')",0.5545429,0.52226305,-0.22915316,-0.19479355,0.0741547,0.0793786,0.0052239
70,-0.4168819,-0.37302455,"('lethargic', 'energetic')",-0.7895465,-0.64315474,0.43376946,0.44403446,-0.257553,-0.190715,0.066838
71,0.9546961,1.0686766,"('diffident', 'self-confident')",0.83707315,0.84558827,0.42423877,0.44718748,0.7386693,0.7871508,0.0484815
72,0.18196589,0.14703025,"('unambitious', 'ambitious')",-1.2554066,-1.2030863,-1.0646735,-1.0241826,-0.7127048,-0.6934129,0.0192919
73,0.7206127,0.66410655,"('helpless', 'self-reliant')",0.38549572,0.36976835,-2.9162612,-2.8966646,-0.6033843,-0.6209299,-0.0175456
74,0.7723777,0.7576083,"('undedicated', 'dedicated')",1.1550299,1.245844,-0.08503789,-0.068978816,0.6141233,0.6448245,0.0307012
75,0.09536451,0.036666602,"('meek', 'impulsive')",-0.48412457,-0.52217185,0.025325682,0.09661916,-0.1211448,-0.1296287,-0.0084839
76,-0.15941238,-0.0761293,"('anxious', 'daring')",-0.13347876,0.0170718,0.004450422,0.04814152,-0.0961469,-0.0036387,0.0925082
77,0.37646407,0.38891912,"('unmotivated', 'motivated')",0.2799961,0.35325348,-0.8563463,-0.74677914,-0.0666287,-0.0015355,0.0650932
78,-0.6329699,-0.54256064,"('nonresilient', 'resilient')",-0.69820833,-0.5038894,-0.08849564,-0.0052828416,-0.4732246,-0.3505776,0.122647
79,-0.024223167,-0.14958334,"('wavering', 'unwavering')",-0.8829636,-0.92718136,0.08637134,0.13779321,-0.2736051,-0.3129905,-0.0393854
80,0.011216484,-0.021485403,"('dominated', 'dominating')",-0.734292,-0.6301305,-1.0771335,-1.0074825,-0.6000697,-0.5530328,0.0470369
81,-0.50647676,-0.48367822,"('submissive', 'aggressive')",0.65963584,0.77739453,-0.90038466,-0.8490386,-0.2490752,-0.1851074,0.0639678
82,-0.31875083,-0.30713344,"('poor', 'rich')",1.016791,1.0642691,6.0006666,6.0343504,2.2329022,2.2638286,0.0309264
83,1.2832968,1.2870545,"('powerless', 'powerful')",-0.53547424,-0.5096039,-0.65203553,-0.6819776,0.031929,0.0318243,-0.0001047
84,0.2523449,0.06431704,"('inferior', 'superior')",0.4112641,0.31847998,0.7306121,0.70926934,0.4647404,0.3640221,-0.1007183
85,0.8244535,0.7996748,"('insignificant', 'prestigious')",-1.0365057,-1.1102296,1.3314439,1.352206,0.3731306,0.3472171,-0.0259135
86,0.22097403,0.11147948,"('uninfluential', 'influential')",-0.1657052,-0.11727014,0.18428338,0.04548967,0.0798507,0.013233,-0.0666177
87,0.20159407,0.15571105,"('unsuccessful', 'successful')",0.9826383,1.0492285,0.7378241,0.84415466,0.6406855,0.6830314,0.0423459
88,-0.124727085,-0.22757171,"('low', 'eminent')",-0.7449989,-0.71359915,0.14952157,0.17939678,-0.2400681,-0.2539247,-0.0138566
