,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,0.15061957,0.05727095,"('inhospitable', 'hospitable')",0.643023,0.7248062,0.3968213,0.3910386,-0.0057827
20,0.5268242,0.6139109,"('rough', 'thoughtful')",0.9222262,0.9128678,0.7245252,0.7633893,0.0388641
21,-1.3492872,-1.3370728,"('immoral', 'moral')",-1.0595891,-0.97308177,-1.2044382,-1.1550773,0.0493609
22,-1.1358968,-1.0511631,"('untrustworthy', 'trustworthy')",-0.9828118,-1.0046891,-1.0593543,-1.0279261,0.0314282
23,-0.06646219,-0.03864453,"('insincere', 'sincere')",5.8134375,5.8256583,2.8734877,2.893507,0.0200193
24,-0.8907625,-0.8112846,"('dishonest', 'honest')",0.575454,0.5390695,-0.1576543,-0.1361076,0.0215467
25,0.42206562,0.3798135,"('egoistic', 'altruistic')",1.6197929,1.5887375,1.0209293,0.9842755,-0.0366538
26,0.6546129,0.4239806,"('hardhearted', 'benevolent')",1.8776438,1.6664633,1.2661283,1.0452219,-0.2209064
27,-0.8406703,-0.76271445,"('hardhearted', 'softhearted')",1.7319226,1.6704285,0.4456262,0.453857,0.0082308
28,-0.07661712,-0.2511463,"('disloyal', 'loyal')",1.0298017,0.9389618,0.4765923,0.3439078,-0.1326845
29,-0.5178275,-0.5231743,"('unfair', 'fair')",-0.19163728,-0.34793052,-0.3547324,-0.4355524,-0.08082
30,-0.46667236,-0.5055662,"('intolerant', 'tolerant')",0.6858613,0.6611233,0.1095945,0.0777785,-0.031816
31,-0.19678849,-0.2610982,"('evil', 'good')",-0.33513254,-0.33544934,-0.2659605,-0.2982738,-0.0323133
32,-0.23688117,-0.36873534,"('unkind', 'kind')",0.9443362,0.74761117,0.3537275,0.1894379,-0.1642896
33,0.9935488,0.84439164,"('wrong', 'right')",-0.12966955,-0.2276732,0.4319396,0.3083592,-0.1235804
34,-0.16640909,0.024695788,"('mean', 'honorable')",5.839628,6.06865,2.8366096,3.0466728,0.2100632
35,0.26246622,0.14199695,"('corrupt', 'incorrupt')",0.15623403,0.0029082983,0.2093501,0.0724526,-0.1368975
36,0.1844379,-0.09041849,"('hostile', 'amicable')",0.55406827,0.31848857,0.3692531,0.114035,-0.2552181
37,-0.19280282,-0.023638163,"('fake', 'genuine')",0.459562,0.5751456,0.1333796,0.2757537,0.1423741
38,-0.46084118,-0.44908974,"('untruthful', 'truthful')",0.06743345,0.13433352,-0.1967039,-0.1573781,0.0393258
39,1.1851245,1.2224628,"('exploitative', 'cooperative')",0.23087375,0.19728343,0.7079991,0.7098731,0.001874
40,0.30229428,0.27679768,"('stingy', 'generous')",-1.2856119,-1.3159904,-0.4916588,-0.5195964,-0.0279376
41,0.12919764,0.039034538,"('unforgiving', 'forgiving')",0.15236576,0.02054708,0.1407817,0.0297908,-0.1109909
42,-0.33103684,-0.2595778,"('unreliable', 'reliable')",-3.710665,-3.5493317,-2.0208509,-1.9044547,0.1163962
43,-0.65921414,-0.4870714,"('irresponsible', 'responsible')",0.30731428,0.37714797,-0.1759499,-0.0549617,0.1209882
44,-0.78590643,-0.6791892,"('prejudiced', 'unprejudiced')",-2.0075796,-1.9982724,-1.3967431,-1.3387308,0.0580123
45,-0.36423343,-0.3875947,"('incompetent', 'competent')",-0.29839662,-0.28724626,-0.331315,-0.3374205,-0.0061055
46,-0.533777,-0.44943693,"('uncompetitive', 'competitive')",-0.9768983,-0.9851721,-0.7553377,-0.7173045,0.0380332
47,-0.068955705,0.13832338,"('stupid', 'smart')",5.1992884,5.336,2.5651662,2.7371616,0.1719954
48,-0.4215151,-0.5173558,"('unintelligent', 'intelligent')",0.16903523,0.17824243,-0.1262399,-0.1695567,-0.0433168
49,-0.5209656,-0.47660398,"('unable', 'able')",-0.1861144,-0.053745575,-0.35354,-0.2651748,0.0883652
50,0.23402965,0.2573028,"('clumsy', 'skillful')",0.38003495,0.41113833,0.3070323,0.3342206,0.0271883
51,-0.27084213,-0.45217052,"('uneducated', 'educated')",0.5694817,0.4891936,0.1493198,0.0185115,-0.1308083
52,0.3969452,0.1848312,"('irrational', 'rational')",0.92382705,0.81213933,0.6603861,0.4984853,-0.1619008
53,-0.5868768,-0.6563056,"('uncreative', 'creative')",0.6455031,0.7007839,0.0293131,0.0222391,-0.007074
54,-0.030462489,-0.13308138,"('incapable', 'capable')",1.3048084,1.3869379,0.6371729,0.6269282,-0.0102447
55,-0.4606301,-0.3415929,"('incompetent', 'clever')",-0.3334144,-0.30430573,-0.3970222,-0.3229493,0.0740729
56,0.2972409,0.3106187,"('impractical', 'practical')",-0.6402617,-0.5293751,-0.1715104,-0.1093782,0.0621322
57,-1.3071237,-1.4985456,"('unimaginative', 'imaginative')",-2.761835,-2.7867718,-2.0344794,-2.1426587,-0.1081793
58,0.66534436,0.635002,"('undiscriminating', 'discriminating')",0.22196068,0.2254767,0.4436525,0.4302393,-0.0134132
59,0.3042341,0.21543646,"('foolish', 'wise')",0.79235506,0.8155484,0.5482945,0.5154924,-0.0328021
60,0.058916703,0.24490331,"('inefficient', 'efficient')",-0.82315,-0.6418991,-0.3821166,-0.1984979,0.1836187
61,-0.2536381,-0.34346694,"('illogical', 'logical')",0.30292383,0.11740701,0.0246429,-0.11303,-0.1376729
62,-0.48009828,-0.28833616,"('incompetent', 'brilliant')",-0.22721139,0.03130104,-0.3536548,-0.1285176,0.2251372
63,-0.29422063,-0.25939652,"('unperceptive', 'insightful')",0.77249634,0.96737134,0.2391379,0.3539874,0.1148495
64,-0.8718618,-0.9165307,"('shy', 'confident')",-7.04704,-7.028712,-3.959451,-3.9726212,-0.0131702
65,-0.3152242,-0.37058282,"('insecure', 'secure')",-0.86657465,-0.8493613,-0.5908994,-0.6099721,-0.0190727
66,-0.42595625,-0.46125925,"('inactive', 'active')",0.7674974,0.7367041,0.1707706,0.1377224,-0.0330482
67,0.33012885,0.33322477,"('doubtful', 'determined')",-0.56412333,-0.548163,-0.1169972,-0.1074691,0.0095281
68,-0.5227269,-0.4641461,"('dependent', 'independent')",-0.59266573,-0.5024782,-0.5576963,-0.4833121,0.0743842
69,1.216871,1.2027574,"('lazy', 'industrious')",-0.48966375,-0.5141183,0.3636037,0.3443195,-0.0192842
70,-1.2190913,-1.056858,"('lethargic', 'energetic')",0.107295156,0.2137424,-0.5558981,-0.4215578,0.1343403
71,1.0106633,0.9451321,"('diffident', 'self-confident')",0.5017244,0.46009827,0.7561939,0.7026151,-0.0535788
72,-0.6989428,-0.6813695,"('unambitious', 'ambitious')",-0.7916999,-0.7555554,-0.7453213,-0.7184625,0.0268588
73,0.30427855,0.39469332,"('helpless', 'self-reliant')",-3.0733647,-2.9129372,-1.3845431,-1.2591219,0.1254212
74,0.18150494,0.20402345,"('undedicated', 'dedicated')",0.2974621,0.25779486,0.2394835,0.2309092,-0.0085743
75,-1.0239372,-1.1147592,"('meek', 'impulsive')",-0.33224663,-0.25316495,-0.6780919,-0.6839621,-0.0058702
76,-1.0806267,-0.91046166,"('anxious', 'daring')",-0.56630737,-0.40961933,-0.823467,-0.6600405,0.1634265
77,-0.6856852,-0.7254588,"('unmotivated', 'motivated')",-1.5704193,-1.4110938,-1.1280522,-1.0682763,0.0597759
78,0.1764746,0.21737073,"('nonresilient', 'resilient')",0.48724976,0.65186805,0.3318622,0.4346194,0.1027572
79,0.004508091,-0.17988425,"('wavering', 'unwavering')",0.3158918,0.36787716,0.1601999,0.0939965,-0.0662034
80,-0.58839047,-0.47740453,"('dominated', 'dominating')",-1.3467314,-1.3163908,-0.9675609,-0.8968977,0.0706632
81,-1.1543405,-1.2552518,"('submissive', 'aggressive')",-1.3921069,-1.3338795,-1.2732236,-1.2945657,-0.0213421
82,-0.18037724,-0.13163614,"('poor', 'rich')",6.001499,6.137848,2.9105611,3.0031059,0.0925448
83,0.3338948,0.32894686,"('powerless', 'powerful')",-1.0342288,-1.0921546,-0.350167,-0.3816039,-0.0314369
84,0.5856794,0.47379836,"('inferior', 'superior')",0.8312369,0.85273045,0.7084582,0.6632644,-0.0451938
85,0.7128213,0.5953056,"('insignificant', 'prestigious')",0.95000386,0.9622037,0.8314126,0.7787547,-0.0526579
86,-0.4364097,-0.66812575,"('uninfluential', 'influential')",0.1121583,-0.09235323,-0.1621257,-0.3802395,-0.2181138
87,-0.156265,-0.13323244,"('unsuccessful', 'successful')",0.88782084,0.99562705,0.3657779,0.4311973,0.0654194
88,-0.48953274,-0.6336191,"('low', 'eminent')",-0.106214345,-0.09882617,-0.2978736,-0.3662226,-0.068349
