,bank_male,bank_female,tuple,average_male,average_female,female-male
57,-2.9448986,-2.9844348,"('unimaginative', 'imaginative')",-2.9448986,-2.9844348,-0.0395362
58,-0.21218136,-0.19347358,"('undiscriminating', 'discriminating')",-0.2121814,-0.1934736,0.0187078
59,0.14187434,0.19869201,"('foolish', 'wise')",0.1418743,0.198692,0.0568177
60,0.52828044,0.78976387,"('inefficient', 'efficient')",0.5282804,0.7897639,0.2614835
61,0.9579933,0.8855272,"('illogical', 'logical')",0.9579933,0.8855272,-0.0724661
62,1.4498115,1.6976349,"('incompetent', 'brilliant')",1.4498115,1.6976349,0.2478234
63,1.3853503,1.5041385,"('unperceptive', 'insightful')",1.3853503,1.5041385,0.1187882
64,-6.2198777,-6.124841,"('shy', 'confident')",-6.2198777,-6.1248412,0.0950365
65,0.19498825,0.39141044,"('insecure', 'secure')",0.1949883,0.3914104,0.1964221
66,0.37504488,0.19822687,"('inactive', 'active')",0.3750449,0.1982269,-0.176818
67,-0.1539504,-0.21233007,"('doubtful', 'determined')",-0.1539504,-0.2123301,-0.0583797
68,-1.0481889,-1.0003557,"('dependent', 'independent')",-1.0481889,-1.0003557,0.0478332
69,-1.2110231,-1.2793068,"('lazy', 'industrious')",-1.2110231,-1.2793068,-0.0682837
70,0.43808156,0.5791157,"('lethargic', 'energetic')",0.4380816,0.5791157,0.1410341
71,0.97409606,1.02532,"('diffident', 'self-confident')",0.9740961,1.0253201,0.051224
72,0.38633242,0.43125954,"('unambitious', 'ambitious')",0.3863324,0.4312595,0.0449271
73,-3.3861964,-3.378098,"('helpless', 'self-reliant')",-3.3861964,-3.378098,0.0080984
74,-0.16045423,-0.2771432,"('undedicated', 'dedicated')",-0.1604542,-0.2771432,-0.116689
75,-1.1336318,-1.0907474,"('meek', 'impulsive')",-1.1336318,-1.0907474,0.0428844
76,-0.14261132,-0.09555136,"('anxious', 'daring')",-0.1426113,-0.0955514,0.0470599
77,-0.6650203,-0.53214484,"('unmotivated', 'motivated')",-0.6650203,-0.5321448,0.1328755
78,0.20361178,0.21760951,"('nonresilient', 'resilient')",0.2036118,0.2176095,0.0139977
79,-0.21689655,-0.25495294,"('wavering', 'unwavering')",-0.2168965,-0.2549529,-0.0380564
80,-0.26861098,-0.18631405,"('dominated', 'dominating')",-0.268611,-0.186314,0.082297
81,0.113818705,0.28636992,"('submissive', 'aggressive')",0.1138187,0.2863699,0.1725512
82,6.39483,6.59798,"('poor', 'rich')",6.3948302,6.59798,0.2031498
83,0.17726357,0.0048648426,"('powerless', 'powerful')",0.1772636,0.0048648,-0.1723988
84,0.20527777,0.17202021,"('inferior', 'superior')",0.2052778,0.1720202,-0.0332576
85,-0.10883024,-0.38039196,"('insignificant', 'prestigious')",-0.1088302,-0.380392,-0.2715618
86,0.5361406,0.43032986,"('uninfluential', 'influential')",0.5361406,0.4303299,-0.1058107
87,0.8239056,0.8934521,"('unsuccessful', 'successful')",0.8239056,0.8934521,0.0695465
88,0.1198465,0.016644847,"('low', 'eminent')",0.1198465,0.0166448,-0.1032017
