,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
12,-0.37596673,-0.25941744,"('unsupportive', 'supportive')",0.22282699,0.41333893,-2.208128,-2.0370724,-0.7870893,-0.627717,0.1593723
13,0.22311845,0.122125775,"('impolite', 'polite')",-0.19355343,-0.16414085,-0.6678398,-0.63766134,-0.2127583,-0.2265588,-0.0138005
14,0.97209257,0.9030262,"('antisocial', 'social')",1.1359499,1.2009109,-0.45708507,-0.47539023,0.5503191,0.542849,-0.0074701
15,0.3637382,0.21487363,"('boring', 'funny')",0.15341455,0.036655225,1.1040444,1.0074307,0.5403991,0.4196532,-0.1207459
16,-0.6146819,-0.5999736,"('unpopular', 'popular')",-0.102680035,-0.1450924,0.92087084,0.8850866,0.0678363,0.0466735,-0.0211628
17,-0.48466554,-0.42296925,"('nasty', 'nice')",-0.8115909,-0.72927755,-0.19932178,-0.2155121,-0.4985261,-0.4559197,0.0426064
18,-0.7647693,-0.72277135,"('disagreeable', 'welcoming')",-0.1706371,-0.08012563,-0.4436208,-0.34010905,-0.4596757,-0.381002,0.0786737
19,-1.2627485,-1.1673206,"('inhospitable', 'hospitable')",-1.1633232,-1.1652588,-0.18761748,-0.038904916,-0.8712297,-0.7904948,0.0807349
20,0.6435968,0.6214268,"('rough', 'thoughtful')",1.0965185,1.1192226,0.61803,0.5707783,0.7860485,0.7704759,-0.0155726
21,1.0048678,0.8964968,"('immoral', 'moral')",0.8846506,0.8459197,-0.5701575,-0.58309823,0.439787,0.3864394,-0.0533476
22,0.44739246,0.35747612,"('untrustworthy', 'trustworthy')",-0.055565454,-0.1706416,-1.0260509,-1.0687556,-0.211408,-0.2939737,-0.0825657
23,0.06463644,-0.031035788,"('insincere', 'sincere')",0.044817988,0.08944815,4.829748,4.757801,1.6464009,1.6054045,-0.0409964
24,0.049743034,-0.0029104352,"('dishonest', 'honest')",-1.6260375,-1.6115481,0.31696564,0.31208968,-0.4197763,-0.434123,-0.0143467
25,-1.4232278,-1.4632542,"('egoistic', 'altruistic')",0.19782086,0.07966175,1.5534893,1.4323149,0.1093608,0.0162408,-0.09312
26,-0.8014102,-0.9523843,"('hardhearted', 'benevolent')",0.7467163,0.74041533,1.5366699,1.4423878,0.493992,0.4101396,-0.0838524
27,-0.84630716,-0.79769546,"('hardhearted', 'softhearted')",0.40284678,0.43944284,0.70967937,0.720404,0.0887397,0.1207171,0.0319774
28,-0.4430984,-0.6353146,"('disloyal', 'loyal')",0.33560973,0.17947562,1.0377115,0.83895725,0.3100743,0.1277061,-0.1823682
29,-0.18740211,-0.20178586,"('unfair', 'fair')",-1.1637623,-1.1518089,-0.9061,-0.9921196,-0.7524215,-0.7819048,-0.0294833
30,1.4746662,1.3338988,"('intolerant', 'tolerant')",1.9084888,1.8897579,1.1183677,1.1789676,1.5005075,1.4675414,-0.0329661
31,-1.9226047,-1.7096975,"('evil', 'good')",-1.1189388,-1.1673486,-1.2533803,-1.303698,-1.4316413,-1.3935814,0.0380599
32,-0.2036895,-0.37173826,"('unkind', 'kind')",0.3223466,0.32137257,0.8421414,0.7557298,0.3202662,0.2351214,-0.0851448
33,-0.17149225,-0.24347723,"('wrong', 'right')",-0.2710135,-0.31645334,-0.5150557,-0.63241893,-0.3191872,-0.3974498,-0.0782626
34,-0.33151832,-0.117152326,"('mean', 'honorable')",-0.02978219,0.15028498,5.590512,5.8813553,1.7430704,1.9714959,0.2284255
35,-1.1548164,-1.1587372,"('corrupt', 'incorrupt')",-0.8740315,-1.0191188,-0.1796156,-0.35365722,-0.7361545,-0.8438377,-0.1076832
36,-1.7881498,-1.7361066,"('hostile', 'amicable')",-1.0543903,-1.2633394,0.52592033,0.32068673,-0.7722066,-0.8929197,-0.1207131
37,-0.016485099,-0.033110637,"('fake', 'genuine')",-0.20588723,-0.26429337,-0.14171022,-0.08138844,-0.1213608,-0.1262642,-0.0049034
38,-1.0802585,-1.0913452,"('untruthful', 'truthful')",-1.0287117,-0.96547806,-0.2657771,-0.18617103,-0.7915824,-0.7476648,0.0439176
39,1.6083963,1.5585529,"('exploitative', 'cooperative')",0.6119381,0.65068537,0.005042447,-0.022953939,0.7417924,0.7287614,-0.013031
40,-0.4281987,-0.4210014,"('stingy', 'generous')",-0.3145759,-0.30379245,-1.787562,-1.8431935,-0.8434455,-0.8559958,-0.0125503
41,-0.28902093,-0.26618752,"('unforgiving', 'forgiving')",-0.7152745,-0.6097576,0.5491955,0.50373966,-0.1517,-0.1240685,0.0276315
42,0.7120893,0.7876223,"('unreliable', 'reliable')",-0.8065132,-0.58258206,-2.780728,-2.632514,-0.958384,-0.8091579,0.1492261
43,-0.33119112,-0.29170322,"('irresponsible', 'responsible')",-0.49033383,-0.3205547,-0.01300941,0.110836945,-0.2781781,-0.1671403,0.1110378
44,0.28435594,0.30263314,"('prejudiced', 'unprejudiced')",-0.47733846,-0.47641736,-1.0089084,-1.0598642,-0.4006303,-0.4112161,-0.0105858
45,0.20312157,0.22490725,"('incompetent', 'competent')",-0.038967103,-0.03068517,-0.26152447,-0.352731,-0.0324567,-0.0528363,-0.0203796
46,0.2388222,0.26011154,"('uncompetitive', 'competitive')",0.7955357,0.8455226,-0.51864064,-0.4391516,0.1719058,0.2221608,0.050255
47,0.58198917,0.6480407,"('stupid', 'smart')",1.1845168,1.2885262,5.0310054,5.221358,2.265837,2.3859749,0.1201379
48,0.2284523,0.15536958,"('unintelligent', 'intelligent')",0.9355313,0.8980537,0.46797034,0.4142154,0.5439847,0.4892129,-0.0547718
49,-0.030557923,0.034627996,"('unable', 'able')",0.67746496,0.8019977,0.16096424,0.30877814,0.2692904,0.3818013,0.1125109
50,0.088930935,0.08832821,"('clumsy', 'skillful')",0.43743983,0.42415565,0.057817016,0.06625977,0.1947293,0.1929145,-0.0018148
51,0.051353358,-0.12858403,"('uneducated', 'educated')",0.27724785,0.1540036,0.41577354,0.34216034,0.2481249,0.1225266,-0.1255983
52,-0.1992354,-0.39195305,"('irrational', 'rational')",-0.505554,-0.7408226,0.5147235,0.23104036,-0.0633553,-0.3005784,-0.2372231
53,-0.7549464,-0.7695213,"('uncreative', 'creative')",0.96830463,0.89181674,1.1545167,1.1667168,0.4559583,0.4296707,-0.0262876
54,-0.4731259,-0.5783863,"('incapable', 'capable')",0.17104945,0.015858004,1.2863908,1.2816585,0.3281048,0.2397101,-0.0883947
55,0.7357738,0.688061,"('incompetent', 'clever')",1.1854554,1.1572912,-0.045069244,-0.05300066,0.6253867,0.5974505,-0.0279362
56,1.1644166,1.1151097,"('impractical', 'practical')",0.6104491,0.7324584,0.18027106,0.18791346,0.6517122,0.6784938,0.0267816
57,-0.13640992,-0.29269838,"('unimaginative', 'imaginative')",1.0538087,0.8762375,-1.7605058,-1.9126214,-0.2810357,-0.4430274,-0.1619917
58,0.01441703,-0.027372666,"('undiscriminating', 'discriminating')",0.25788406,0.25105727,0.0026500206,0.020259826,0.0916504,0.0813148,-0.0103356
59,-0.3439445,-0.36423504,"('foolish', 'wise')",0.009568561,-0.029614773,0.18843016,0.18051906,-0.0486486,-0.0711103,-0.0224617
60,1.4637424,1.4559205,"('inefficient', 'efficient')",1.4414945,1.6474639,-0.35550427,-0.16863118,0.8499108,0.9782511,0.1283403
61,0.4635277,0.3082575,"('illogical', 'logical')",0.7259405,0.57609653,0.12994069,-0.014475379,0.439803,0.2899595,-0.1498435
62,1.2353253,1.2913254,"('incompetent', 'brilliant')",1.1723871,1.3121688,0.06462411,0.19374654,0.8241122,0.9324136,0.1083014
63,0.16661802,0.21012342,"('unperceptive', 'insightful')",0.46953872,0.5483469,0.55513597,0.74849105,0.3970976,0.5023204,0.1052228
64,0.27428216,0.2760623,"('shy', 'confident')",-0.4403937,-0.3999431,-5.792162,-5.8609414,-1.9860911,-1.9949408,-0.0088497
65,0.7881975,0.64191854,"('insecure', 'secure')",0.36066717,0.295599,-0.45176822,-0.48260492,0.2323655,0.1516375,-0.080728
66,-1.5414732,-1.45138,"('inactive', 'active')",-0.6104301,-0.6432721,0.78958094,0.77085114,-0.4541074,-0.441267,0.0128404
67,1.1926551,1.0940058,"('doubtful', 'determined')",0.21027994,0.2642982,-0.5556404,-0.5222281,0.2824315,0.278692,-0.0037395
68,-0.23346604,-0.3343551,"('dependent', 'independent')",-0.068926014,-0.12906165,-0.7264811,-0.6742806,-0.3429577,-0.3792324,-0.0362747
69,-0.49776366,-0.3496778,"('lazy', 'industrious')",0.33130974,0.50709933,-0.5432735,-0.39445442,-0.2365758,-0.079011,0.1575648
70,0.36052084,0.39143667,"('lethargic', 'energetic')",0.30469087,0.40984964,0.35960823,0.5257398,0.3416066,0.442342,0.1007354
71,-0.74542207,-0.7134493,"('diffident', 'self-confident')",0.5071958,0.58578074,0.34595087,0.3774439,0.0359082,0.0832585,0.0473503
72,-0.15163481,-0.17115423,"('unambitious', 'ambitious')",-1.0010061,-1.0332086,-1.2688532,-1.2712657,-0.8071647,-0.8252095,-0.0180448
73,0.68431014,0.57902735,"('helpless', 'self-reliant')",0.23479088,0.12858996,-2.9029922,-2.9066708,-0.6612971,-0.7330178,-0.0717207
74,0.10998459,0.07506376,"('undedicated', 'dedicated')",0.5450197,0.64249855,0.2749965,0.31683993,0.3100003,0.3448008,0.0348005
75,-0.4267669,-0.38116437,"('meek', 'impulsive')",-0.20000781,-0.32964808,-0.025947694,0.060162827,-0.2175741,-0.2168832,0.0006909
76,1.0963763,1.1465672,"('anxious', 'daring')",0.72101724,0.79859936,0.31763464,0.35636303,0.711676,0.7671765,0.0555005
77,0.4582455,0.4583742,"('unmotivated', 'motivated')",0.859759,0.872871,-0.9381404,-0.93228036,0.1266214,0.1329883,0.0063669
78,-0.9360464,-0.761749,"('nonresilient', 'resilient')",1.0719763,1.1955577,0.015723526,0.19585973,0.0505511,0.2098895,0.1593384
79,-1.4971832,-1.4624869,"('wavering', 'unwavering')",-1.626035,-1.7249159,0.041811228,-0.015961884,-1.0271356,-1.0677882,-0.0406526
80,0.9774652,0.89305234,"('dominated', 'dominating')",0.72539806,0.79348385,-1.0539078,-1.0414816,0.2163185,0.2150182,-0.0013003
81,1.0741929,0.8797439,"('submissive', 'aggressive')",1.2891293,1.1918353,-0.40337387,-0.43836313,0.6533161,0.5444054,-0.1089107
82,-0.5033084,-0.4809258,"('poor', 'rich')",0.9623375,0.91796213,6.146284,6.187412,2.2017711,2.2081494,0.0063783
83,0.049050227,-0.06565023,"('powerless', 'powerful')",-0.08694817,-0.033755396,-0.8826962,-0.92627037,-0.3068647,-0.341892,-0.0350273
84,0.39548004,0.23094192,"('inferior', 'superior')",0.20675899,0.17907721,0.5662125,0.5308257,0.3894838,0.3136149,-0.0758689
85,-0.53672534,-0.5489352,"('insignificant', 'prestigious')",0.1622258,0.054481313,1.0149504,0.9500664,0.2134836,0.1518708,-0.0616128
86,-0.9994846,-1.1907732,"('uninfluential', 'influential')",0.11735467,-0.060377687,-0.16745187,-0.24021105,-0.3498606,-0.4971207,-0.1472601
87,0.6274503,0.48642653,"('unsuccessful', 'successful')",1.03797,0.9267431,1.0772325,0.93790543,0.9142176,0.7836917,-0.1305259
88,0.06608389,-0.13168833,"('low', 'eminent')",0.9313032,0.7739046,0.48334637,0.38244167,0.4935778,0.3415527,-0.1520251
