,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-0.2645815,-0.4623392,"('hostile', 'amicable')",0.3625884,0.13718951,0.0490035,-0.1625748,-0.2115783
37,0.55882,0.52668995,"('fake', 'genuine')",0.5404252,0.54121995,0.5496226,0.533955,-0.0156676
38,-0.39739278,-0.39786643,"('untruthful', 'truthful')",-0.293443,-0.23698641,-0.3454179,-0.3174264,0.0279915
39,0.5267284,0.5676595,"('exploitative', 'cooperative')",0.27459735,0.2626786,0.4006629,0.4151691,0.0145062
40,0.28803372,0.19411862,"('stingy', 'generous')",-1.4090544,-1.5450974,-0.5605103,-0.6754894,-0.1149791
41,0.0045009144,0.008388515,"('unforgiving', 'forgiving')",0.28403077,0.14859743,0.1442658,0.078493,-0.0657728
42,-0.652771,-0.49897623,"('unreliable', 'reliable')",-3.4045045,-3.3008208,-2.0286379,-1.8998985,0.1287394
43,-0.5280419,-0.40155315,"('irresponsible', 'responsible')",0.51524967,0.53157973,-0.0063961,0.0650133,0.0714094
44,-0.38963172,-0.333091,"('prejudiced', 'unprejudiced')",-1.6480263,-1.5658445,-1.018829,-0.9494678,0.0693612
45,-0.9586501,-0.97358733,"('incompetent', 'competent')",-0.16188385,-0.23817112,-0.560267,-0.6058792,-0.0456122
46,-0.7568561,-0.7916613,"('uncompetitive', 'competitive')",-0.70032996,-0.72170615,-0.728593,-0.7566837,-0.0280907
47,-0.39502433,-0.18562877,"('stupid', 'smart')",5.1146374,5.226,2.3598065,2.5201855,0.160379
48,0.36658525,0.37662706,"('unintelligent', 'intelligent')",0.5179928,0.56789297,0.442289,0.47226,0.029971
49,-0.28624067,-0.10345126,"('unable', 'able')",-0.4251227,-0.2770563,-0.3556817,-0.1902538,0.1654279
50,-0.030527797,-0.006081937,"('clumsy', 'skillful')",0.022856392,0.015352376,-0.0038357,0.0046352,0.0084709
51,-0.6779764,-0.85468245,"('uneducated', 'educated')",0.7187882,0.66244715,0.0204059,-0.0961176,-0.1165235
52,0.4770763,0.19170354,"('irrational', 'rational')",0.5203571,0.3480966,0.4987167,0.2699001,-0.2288166
53,-1.1203872,-1.1527648,"('uncreative', 'creative')",0.6909606,0.66076297,-0.2147133,-0.2460009,-0.0312876
54,-0.37266845,-0.50437844,"('incapable', 'capable')",1.1814885,1.1874788,0.40441,0.3415502,-0.0628598
55,-0.66246057,-0.57355714,"('incompetent', 'clever')",0.001774501,0.018693909,-0.330343,-0.2774316,0.0529114
56,-0.06250945,-0.03626652,"('impractical', 'practical')",-0.3730251,-0.33260155,-0.2177673,-0.184434,0.0333333
57,-0.9879392,-1.0580672,"('unimaginative', 'imaginative')",-2.2941241,-2.3702643,-1.6410316,-1.7141657,-0.0731341
58,0.08969167,-0.03798233,"('undiscriminating', 'discriminating')",0.3923517,0.29129118,0.2410217,0.1266544,-0.1143673
59,0.3569433,0.3575338,"('foolish', 'wise')",0.2536503,0.22736242,0.3052968,0.2924481,-0.0128487
60,-0.48476484,-0.2921512,"('inefficient', 'efficient')",-0.41861856,-0.20777483,-0.4516917,-0.249963,0.2017287
61,-0.08468452,-0.1807381,"('illogical', 'logical')",0.37566373,0.2147606,0.1454896,0.0170112,-0.1284784
62,-0.042328533,0.0660274,"('incompetent', 'brilliant')",-0.036396742,0.13696446,-0.0393626,0.1014959,0.1408585
63,-0.43526074,-0.36452276,"('unperceptive', 'insightful')",0.8158582,0.8809074,0.1902987,0.2581923,0.0678936
64,-0.4252419,-0.4672117,"('shy', 'confident')",-6.9174933,-6.894015,-3.6713676,-3.6806133,-0.0092457
65,-0.97481024,-0.98914564,"('insecure', 'secure')",-0.6833689,-0.62256706,-0.8290896,-0.8058563,0.0232333
66,-0.85076416,-0.92317307,"('inactive', 'active')",0.6770104,0.63117623,-0.0868769,-0.1459984,-0.0591215
67,-0.16847833,-0.10817298,"('doubtful', 'determined')",-0.59584683,-0.50766116,-0.3821626,-0.3079171,0.0742455
68,-0.649242,-0.668591,"('dependent', 'independent')",-0.4298777,-0.4768609,-0.5395598,-0.572726,-0.0331662
69,0.40309185,0.42583418,"('lazy', 'industrious')",-0.6570634,-0.68301564,-0.1269858,-0.1285907,-0.0016049
70,-0.7173479,-0.61302674,"('lethargic', 'energetic')",0.58253837,0.63399166,-0.0674048,0.0104825,0.0778873
71,-0.44156843,-0.42599642,"('diffident', 'self-confident')",0.21956722,0.21000665,-0.1110006,-0.1079949,0.0030057
72,-0.3604338,-0.39136294,"('unambitious', 'ambitious')",-0.6049442,-0.65192205,-0.482689,-0.5216425,-0.0389535
73,1.0605142,0.97835,"('helpless', 'self-reliant')",-2.796397,-2.7740853,-0.8679414,-0.8978677,-0.0299263
74,-0.11973287,-0.12802379,"('undedicated', 'dedicated')",0.118264,0.009717923,-0.0007344,-0.0591529,-0.0584185
75,0.1867666,0.15339348,"('meek', 'impulsive')",-0.16984482,-0.10112695,0.0084609,0.0261333,0.0176724
76,-0.7657375,-0.637532,"('anxious', 'daring')",-0.19475323,-0.0046714917,-0.4802454,-0.3211018,0.1591436
77,-0.59469706,-0.63296103,"('unmotivated', 'motivated')",-1.1554312,-1.0698206,-0.8750641,-0.8513908,0.0236733
78,-0.78832847,-0.6952894,"('nonresilient', 'resilient')",-0.04145547,0.008298583,-0.414892,-0.3434954,0.0713966
79,-0.7940443,-0.8843397,"('wavering', 'unwavering')",-0.13140461,-0.13181207,-0.4627244,-0.5080759,-0.0453515
80,-0.04572265,0.01719036,"('dominated', 'dominating')",-1.177658,-1.1405596,-0.6116903,-0.5616846,0.0500057
81,-0.006090164,0.0074492767,"('submissive', 'aggressive')",-0.73781407,-0.6501652,-0.3719521,-0.321358,0.0505941
82,-0.25136316,-0.2711274,"('poor', 'rich')",5.997692,6.0859566,2.8731644,2.9074147,0.0342503
83,-0.01513014,-0.073908105,"('powerless', 'powerful')",-0.9165684,-0.9846249,-0.4658493,-0.5292665,-0.0634172
84,0.70762336,0.60722446,"('inferior', 'superior')",0.7926406,0.7565996,0.750132,0.6819121,-0.0682199
85,0.7732369,0.7261164,"('insignificant', 'prestigious')",0.8748012,0.88937604,0.8240191,0.8077462,-0.0162729
86,-0.41071644,-0.6252624,"('uninfluential', 'influential')",0.1821602,-0.044445395,-0.1142781,-0.3348539,-0.2205758
87,-0.23358236,-0.34085697,"('unsuccessful', 'successful')",0.7021753,0.7287614,0.2342965,0.1939522,-0.0403443
88,0.22726531,0.10018441,"('low', 'eminent')",0.18737617,0.21192352,0.2073207,0.156054,-0.0512667
