,medtronic_male,medtronic_female,tuple,plc_male,plc_female,average_male,average_female,female-male
27,-0.39370832,-0.39277804,"('hardhearted', 'softhearted')",0.6022672,0.29163548,0.1042794,-0.0505713,-0.1548507
28,-0.7060965,-0.7983559,"('disloyal', 'loyal')",0.8101279,0.6755056,0.0520157,-0.0614251,-0.1134408
29,-0.11840521,-0.13490202,"('unfair', 'fair')",-0.38517505,-0.56717145,-0.2517901,-0.3510367,-0.0992466
30,-0.3208872,-0.35280088,"('intolerant', 'tolerant')",0.537071,0.5087864,0.1080919,0.0779928,-0.0300991
31,0.2963628,0.3359448,"('evil', 'good')",0.27029982,0.2239852,0.2833313,0.279965,-0.0033663
32,0.29880878,0.33326972,"('unkind', 'kind')",0.5223219,0.33252203,0.4105653,0.3328959,-0.0776694
33,0.553653,0.48698118,"('wrong', 'right')",0.5179457,0.36081487,0.5357994,0.423898,-0.1119014
34,-0.6120841,-0.4697528,"('mean', 'honorable')",3.6385765,3.5943847,1.5132462,1.5623159,0.0490697
35,0.42799956,0.35074824,"('corrupt', 'incorrupt')",0.3148638,0.16123125,0.3714317,0.2559897,-0.115442
36,-0.0220044,-0.09575221,"('hostile', 'amicable')",1.3842947,1.171722,0.6811452,0.5379849,-0.1431603
37,-0.7545738,-0.7634123,"('fake', 'genuine')",0.21231206,0.16449633,-0.2711309,-0.299458,-0.0283271
38,-0.43870044,-0.4229694,"('untruthful', 'truthful')",-0.0705059,-0.026605446,-0.2546032,-0.2247874,0.0298158
39,0.878755,0.87581134,"('exploitative', 'cooperative')",0.3740097,0.3501095,0.6263824,0.6129604,-0.013422
40,0.24451417,0.22332658,"('stingy', 'generous')",-1.3011574,-1.3828292,-0.5283216,-0.5797513,-0.0514297
41,-0.38275898,-0.354254,"('unforgiving', 'forgiving')",0.64777225,0.618139,0.1325066,0.1319425,-0.0005641
42,0.20161408,0.27822208,"('unreliable', 'reliable')",-2.5924597,-2.5376556,-1.1954228,-1.1297168,0.065706
43,-0.73840815,-0.67511934,"('irresponsible', 'responsible')",0.530148,0.5644262,-0.1041301,-0.0553466,0.0487835
44,0.34927773,0.35163158,"('prejudiced', 'unprejudiced')",-1.4064842,-1.4000462,-0.5286033,-0.5242074,0.0043959
45,-0.9526244,-0.8624379,"('incompetent', 'competent')",0.6081059,0.6861047,-0.1722592,-0.0881666,0.0840926
46,-1.2359647,-1.1566042,"('uncompetitive', 'competitive')",-1.2175813,-1.1226918,-1.226773,-1.139648,0.087125
47,-0.054285534,0.03484609,"('stupid', 'smart')",4.8690166,4.7699356,2.4073656,2.402391,-0.0049746
48,0.14114764,0.10936696,"('unintelligent', 'intelligent')",-0.07819615,-0.06145806,0.0314757,0.0239545,-0.0075212
49,-0.04152406,0.0114663355,"('unable', 'able')",-0.36396104,-0.265979,-0.2027425,-0.1272563,0.0754862
50,0.8837397,0.85834426,"('clumsy', 'skillful')",-0.68085223,-0.8663659,0.1014437,-0.0040108,-0.1054545
51,-0.642727,-0.676641,"('uneducated', 'educated')",0.10179268,0.039558925,-0.2704672,-0.318541,-0.0480738
52,0.20685017,0.00026677363,"('irrational', 'rational')",0.3155892,0.093903854,0.2612197,0.0470853,-0.2141344
53,-1.2708243,-1.3761948,"('uncreative', 'creative')",0.83394265,0.7144533,-0.2184408,-0.3308708,-0.11243
54,-0.7470918,-0.85477275,"('incapable', 'capable')",0.69555086,0.57442254,-0.0257705,-0.1401751,-0.1144046
55,-0.9200806,-0.9071088,"('incompetent', 'clever')",-0.30670634,-0.19862549,-0.6133935,-0.5528671,0.0605264
56,0.03133712,0.074941225,"('impractical', 'practical')",0.24473427,0.36877292,0.1380357,0.2218571,0.0838214
57,-0.6915297,-0.7354405,"('unimaginative', 'imaginative')",-1.2908834,-1.0633609,-0.9912065,-0.8994007,0.0918058
58,-0.82631004,-0.8634524,"('undiscriminating', 'discriminating')",0.6466248,0.71649134,-0.0898426,-0.0734805,0.0163621
59,0.48676476,0.42306244,"('foolish', 'wise')",0.3829923,0.22806835,0.4348785,0.3255654,-0.1093131
60,0.023544203,0.12971917,"('inefficient', 'efficient')",-0.7388694,-0.5339318,-0.3576626,-0.2021063,0.1555563
61,-0.24256802,-0.34701926,"('illogical', 'logical')",0.57496315,0.43320233,0.1661976,0.0430915,-0.1231061
62,-0.48971224,-0.4359064,"('incompetent', 'brilliant')",-0.08660852,0.029826991,-0.2881604,-0.2030397,0.0851207
63,-1.1033375,-1.0380152,"('unperceptive', 'insightful')",0.16982295,0.26724753,-0.4667573,-0.3853838,0.0813735
64,0.082906745,0.063436925,"('shy', 'confident')",-5.0313625,-4.716874,-2.4742279,-2.3267186,0.1475093
65,-0.2655966,-0.2946501,"('insecure', 'secure')",-0.2799046,-0.21919042,-0.2727506,-0.2569203,0.0158303
66,-0.5521091,-0.5136551,"('inactive', 'active')",0.89656246,0.8469675,0.1722267,0.1666562,-0.0055705
67,0.12765197,0.14917926,"('doubtful', 'determined')",-0.73161066,-0.6842208,-0.3019793,-0.2675208,0.0344585
68,-0.75109345,-0.7752935,"('dependent', 'independent')",-1.0879133,-1.0946634,-0.9195033,-0.9349785,-0.0154752
69,1.6063064,1.6112025,"('lazy', 'industrious')",0.22822069,0.24078114,0.9172636,0.9259918,0.0087282
70,-1.2702104,-1.2713053,"('lethargic', 'energetic')",-0.3985592,-0.39059377,-0.8343848,-0.8309495,0.0034353
71,1.1869303,1.2509058,"('diffident', 'self-confident')",0.42901963,0.3457719,0.8079749,0.7983388,-0.0096361
72,-0.5136141,-0.5194663,"('unambitious', 'ambitious')",0.5076228,0.5702782,-0.0029957,0.025406,0.0284017
73,0.85902715,0.79545206,"('helpless', 'self-reliant')",-2.1646404,-2.0909564,-0.6528066,-0.6477522,0.0050544
74,-0.049340982,-0.026716065,"('undedicated', 'dedicated')",0.60601246,0.6144531,0.2783358,0.2938685,0.0155327
75,-0.14125502,-0.14544135,"('meek', 'impulsive')",-0.67559797,-0.5968669,-0.4084265,-0.3711541,0.0372724
76,-0.640865,-0.604789,"('anxious', 'daring')",-0.6536776,-0.60914606,-0.6472713,-0.6069676,0.0403037
77,-0.4199983,-0.39394054,"('unmotivated', 'motivated')",-1.3659967,-1.1814303,-0.8929975,-0.7876855,0.105312
78,0.25526172,0.35450342,"('nonresilient', 'resilient')",0.2967695,0.34020466,0.2760156,0.3473541,0.0713385
79,-0.119300455,-0.14930618,"('wavering', 'unwavering')",-0.021084009,-0.07441815,-0.0701922,-0.1118622,-0.04167
80,-0.054516263,-0.026087083,"('dominated', 'dominating')",-0.082974404,0.11507732,-0.0687453,0.0444951,0.1132404
81,-0.7078254,-0.71089655,"('submissive', 'aggressive')",-1.3116323,-1.0516453,-1.0097289,-0.8812709,0.128458
82,-1.1992798,-1.1707784,"('poor', 'rich')",4.6450915,4.435003,1.7229059,1.6321123,-0.0907936
83,-0.225211,-0.19693361,"('powerless', 'powerful')",-0.98412806,-0.8836879,-0.6046695,-0.5403107,0.0643588
84,0.5957988,0.5488524,"('inferior', 'superior')",0.627765,0.5761989,0.6117819,0.5625256,-0.0492563
85,0.37964112,0.31589326,"('insignificant', 'prestigious')",0.89063877,0.7480628,0.6351399,0.531978,-0.1031619
86,-1.0579529,-1.1377559,"('uninfluential', 'influential')",0.20456423,0.21285269,-0.4266943,-0.4624516,-0.0357573
87,0.5757982,0.6269492,"('unsuccessful', 'successful')",1.1179972,1.2849672,0.8468977,0.9559582,0.1090605
88,-0.2867779,-0.35608298,"('low', 'eminent')",0.33435717,0.3229776,0.0237896,-0.0165527,-0.0403423
