,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
16,-1.0679911,-1.0338604,"('unpopular', 'popular')",-0.20019212,-0.10289419,0.18715376,0.13740331,-0.3603431,-0.3331171,0.027226
17,-0.6009048,-0.56645125,"('nasty', 'nice')",-0.6381966,-0.45687842,-0.59288675,-0.56565595,-0.6106627,-0.5296619,0.0810008
18,-0.30244666,-0.27050108,"('disagreeable', 'welcoming')",0.35271972,0.41556555,-0.4620811,-0.44175544,-0.1372693,-0.098897,0.0383723
19,-0.9770695,-0.85992175,"('inhospitable', 'hospitable')",0.5415836,0.5419011,-0.5984907,-0.41199496,-0.3446589,-0.2433385,0.1013204
20,-0.076403394,0.0013692118,"('rough', 'thoughtful')",-0.11149439,-0.05265207,0.6974661,0.7175118,0.1698561,0.2220763,0.0522202
21,0.53830665,0.3504114,"('immoral', 'moral')",1.0625182,1.0069721,-0.2774224,-0.3651621,0.4411341,0.3307405,-0.1103936
22,-0.10061922,-0.10008148,"('untrustworthy', 'trustworthy')",0.03809049,-0.04368661,-0.93072957,-1.0022163,-0.3310861,-0.3819948,-0.0509087
23,-0.6385318,-0.7693252,"('insincere', 'sincere')",1.0762206,1.029876,6.1382995,6.071688,2.1919961,2.1107464,-0.0812497
24,-0.66808236,-0.73650795,"('dishonest', 'honest')",0.3474635,0.27194798,0.81690454,0.83161134,0.1654286,0.1223505,-0.0430781
25,-0.56613564,-0.5683602,"('egoistic', 'altruistic')",-0.031634256,0.010938965,1.0110682,0.9447861,0.1377661,0.1291216,-0.0086445
26,-0.9899576,-1.0603609,"('hardhearted', 'benevolent')",1.4866487,1.4096512,1.3609047,1.1582041,0.6191986,0.5024981,-0.1167005
27,-0.24325174,-0.14766164,"('hardhearted', 'softhearted')",0.7647201,0.84774876,1.2464455,1.2533731,0.5893046,0.6511534,0.0618488
28,-0.5918576,-0.6962545,"('disloyal', 'loyal')",-0.0027621426,-0.10885804,1.2130831,1.0949917,0.2061545,0.0966264,-0.1095281
29,-0.19449686,-0.08207981,"('unfair', 'fair')",-0.5862156,-0.50516903,-0.2455464,-0.35209596,-0.3420863,-0.3131149,0.0289714
30,-0.2432286,-0.41202784,"('intolerant', 'tolerant')",1.1748649,1.0906365,0.99528193,0.935352,0.6423061,0.5379869,-0.1043192
31,-1.5710338,-1.2826531,"('evil', 'good')",-1.165844,-1.0248667,-1.402966,-1.400832,-1.379948,-1.2361174,0.1438306
32,0.025825288,-0.25360382,"('unkind', 'kind')",2.041481,1.8905948,1.2028147,1.0032403,1.0900404,0.8800771,-0.2099633
33,0.26423225,0.3016218,"('wrong', 'right')",0.62526596,0.65904087,-0.77059597,-0.76675355,0.0396341,0.0646364,0.0250023
34,-0.03137881,0.18162742,"('mean', 'honorable')",0.5344482,0.6872422,5.7214837,5.942522,2.074851,2.2704639,0.1956129
35,-0.073591426,0.026226144,"('corrupt', 'incorrupt')",-1.2125727,-1.1717288,-0.6008202,-0.5578296,-0.6289948,-0.5677774,0.0612174
36,-1.0638633,-0.8864381,"('hostile', 'amicable')",-1.4029117,-1.358208,-0.36504462,-0.4547932,-0.9439398,-0.8998131,0.0441267
37,0.43928164,0.5028702,"('fake', 'genuine')",0.27191907,0.19405131,0.20137303,0.29870027,0.3041913,0.3318739,0.0276826
38,-0.8459979,-0.7494241,"('untruthful', 'truthful')",0.35249847,0.4348668,0.059197187,0.20828004,-0.1447674,-0.0354258,0.1093416
39,0.8428723,0.6982632,"('exploitative', 'cooperative')",0.6952654,0.69836164,0.14767629,0.14200206,0.561938,0.5128756,-0.0490624
40,-0.32922813,-0.26810667,"('stingy', 'generous')",0.72144145,0.8703393,-2.2388399,-2.2615983,-0.6155422,-0.5531219,0.0624203
41,-0.29215017,-0.24222502,"('unforgiving', 'forgiving')",0.8139912,0.91332096,0.11890685,0.059341103,0.2135826,0.243479,0.0298964
42,0.6588635,0.7145014,"('unreliable', 'reliable')",1.6062886,1.655374,-2.7466147,-2.661207,-0.1604876,-0.0971105,0.0633771
43,-0.46857002,-0.43379977,"('irresponsible', 'responsible')",1.5268476,1.5539873,0.54336476,0.5456525,0.5338808,0.55528,0.0213992
44,0.8436447,0.8020327,"('prejudiced', 'unprejudiced')",-0.7842151,-0.71073747,-1.2990137,-1.2985904,-0.4131947,-0.4024317,0.010763
45,-1.5027152,-1.3664634,"('incompetent', 'competent')",0.3499421,0.51698637,0.063974366,-0.0027821478,-0.3629329,-0.2840864,0.0788465
46,-0.32065323,-0.371519,"('uncompetitive', 'competitive')",0.63220674,0.66704774,-0.778217,-0.81331956,-0.1555545,-0.1725969,-0.0170424
47,0.015690908,0.077235155,"('stupid', 'smart')",1.3221158,1.2311171,5.7753763,5.8746996,2.371061,2.3943507,0.0232897
48,-0.7905017,-0.9043678,"('unintelligent', 'intelligent')",0.73547435,0.73437816,0.62347585,0.62418294,0.1894828,0.1513978,-0.038085
49,0.14010271,0.22833937,"('unable', 'able')",0.70766145,0.8143834,-0.06896528,0.059454318,0.2595996,0.3673923,0.1077927
50,0.22899409,0.28428113,"('clumsy', 'skillful')",0.9124048,0.8789669,0.09158008,0.13869266,0.410993,0.4339802,0.0229872
51,-0.4496595,-0.6645876,"('uneducated', 'educated')",1.0087488,0.8777633,0.38278767,0.25888962,0.313959,0.1573551,-0.1566039
52,-0.45150954,-0.56936175,"('irrational', 'rational')",-0.24309611,-0.43385404,0.05371061,-0.06084629,-0.2136317,-0.3546874,-0.1410557
53,-1.3012159,-1.2292019,"('uncreative', 'creative')",-0.12783729,-0.20210287,0.39379737,0.33363995,-0.3450853,-0.3658883,-0.020803
54,-0.68679786,-0.7701492,"('incapable', 'capable')",0.32610756,0.2483101,0.5749415,0.676021,0.0714171,0.051394,-0.0200231
55,-0.3430117,-0.41404912,"('incompetent', 'clever')",0.031882335,0.013395911,0.5076221,0.46860704,0.0654976,0.0226513,-0.0428463
56,0.50230193,0.41482395,"('impractical', 'practical')",1.3032347,1.2885741,-0.19348718,-0.21129085,0.5373498,0.4973691,-0.0399807
57,-1.2801306,-1.3707687,"('unimaginative', 'imaginative')",-0.23041908,-0.21690023,-3.3185568,-3.3541505,-1.6097021,-1.6472731,-0.037571
58,-1.466658,-1.3405159,"('undiscriminating', 'discriminating')",-0.7429069,-0.6809065,-0.20933595,-0.17353444,-0.8063003,-0.7316523,0.074648
59,0.22315219,0.20466523,"('foolish', 'wise')",0.8203344,0.7539954,0.05660607,0.13722463,0.3666975,0.3652951,-0.0014024
60,-0.06677891,-0.1181883,"('inefficient', 'efficient')",0.7945602,0.8937206,0.30077758,0.42022973,0.342853,0.3985873,0.0557343
61,-0.90499413,-0.9882823,"('illogical', 'logical')",0.29103827,0.18769959,0.80307555,0.6153436,0.0630399,-0.0617464,-0.1247863
62,0.09847398,0.13343877,"('incompetent', 'brilliant')",0.8420176,1.0152817,0.5134962,0.693045,0.4846626,0.6139218,0.1292592
63,-0.30349943,-0.19703463,"('unperceptive', 'insightful')",0.98875076,1.063747,0.37621146,0.509638,0.353821,0.4587835,0.1049625
64,0.569722,0.47634608,"('shy', 'confident')",0.5688097,0.5499165,-6.1183567,-6.13776,-1.6599417,-1.7038326,-0.0438909
65,0.045301348,-0.31107473,"('insecure', 'secure')",-0.11206193,-0.27063233,0.10836754,0.064867474,0.013869,-0.1722799,-0.1861489
66,-0.41479784,-0.322572,"('inactive', 'active')",-0.6509129,-0.62386477,0.5088952,0.56124794,-0.1856052,-0.1283963,0.0572089
67,0.7948887,0.67472535,"('doubtful', 'determined')",0.30653974,0.20694117,-0.12183481,-0.21500866,0.3265312,0.2222193,-0.1043119
68,-0.3756241,-0.40668377,"('dependent', 'independent')",-0.83749616,-0.89608866,-0.8994695,-0.8090041,-0.7041966,-0.7039255,0.0002711
69,-0.11335458,0.12180231,"('lazy', 'industrious')",0.91948295,1.1122106,-1.066186,-0.88628906,-0.0866859,0.115908,0.2025939
70,-0.034201056,-0.03369919,"('lethargic', 'energetic')",0.05695474,0.13144287,0.25172317,0.33544898,0.0914923,0.1443976,0.0529053
71,0.23873068,0.34546944,"('diffident', 'self-confident')",2.341025,2.4577549,0.32354355,0.3413474,0.9677664,1.0481906,0.0804242
72,0.07658996,0.02641589,"('unambitious', 'ambitious')",-0.31893483,-0.27411306,-0.46972442,-0.39646837,-0.2373564,-0.2147218,0.0226346
73,0.7667578,0.78801054,"('helpless', 'self-reliant')",0.4777484,0.37706408,-3.6548142,-3.567581,-0.803436,-0.8008355,0.0026005
74,-0.31951022,-0.2914593,"('undedicated', 'dedicated')",0.83502424,0.82883394,-0.21991408,-0.3206919,0.0985333,0.0722276,-0.0263057
75,0.2903168,0.42176855,"('meek', 'impulsive')",-0.9650843,-0.8542628,-0.9742677,-0.8280317,-0.5496784,-0.4201753,0.1295031
76,0.76194274,0.7056852,"('anxious', 'daring')",-0.014845729,-0.01684855,-0.15615985,-0.11194693,0.196979,0.1922966,-0.0046824
77,-0.49232984,-0.49626777,"('unmotivated', 'motivated')",0.047273852,0.15880018,-1.3963436,-1.2642751,-0.6137999,-0.5339142,0.0798857
78,-0.840073,-0.6157902,"('nonresilient', 'resilient')",1.5057353,1.7564654,-0.1094512,-0.015740855,0.1854037,0.3749781,0.1895744
79,-0.43088493,-0.36931202,"('wavering', 'unwavering')",-0.70148885,-0.67147416,-0.62365097,-0.5015751,-0.5853416,-0.5141204,0.0712212
80,0.5158967,0.3388608,"('dominated', 'dominating')",0.27682945,0.22776532,-0.605407,-0.57559305,0.0624397,-0.002989,-0.0654287
81,0.44344485,0.0762574,"('submissive', 'aggressive')",0.48768622,0.45040637,-0.59287703,-0.56667364,0.1127513,-0.0133366,-0.1260879
82,-0.6022838,-0.6687516,"('poor', 'rich')",0.47223282,0.39078632,6.761569,6.7451897,2.210506,2.1557415,-0.0547645
83,0.0051868074,-0.060984094,"('powerless', 'powerful')",0.56380916,0.61904734,-1.005081,-1.0289739,-0.1453617,-0.1569702,-0.0116085
84,0.13707414,0.06883529,"('inferior', 'superior')",0.6396615,0.5088481,0.5795828,0.53973526,0.4521062,0.3724728,-0.0796334
85,-0.25969285,-0.24202004,"('insignificant', 'prestigious')",0.7634985,0.6780514,-0.3427938,-0.39418375,0.0536706,0.0139492,-0.0397214
86,-1.319137,-1.4303777,"('uninfluential', 'influential')",0.42681164,0.3596037,-0.26961946,-0.38106754,-0.387315,-0.4839472,-0.0966322
87,-0.13853082,-0.29358476,"('unsuccessful', 'successful')",0.75411594,0.7413597,0.59674627,0.58616304,0.4041104,0.344646,-0.0594644
88,-0.36604577,-0.5996659,"('low', 'eminent')",0.1395449,-0.014766362,-0.33079258,-0.4046878,-0.1857645,-0.3397067,-0.1539422
