,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
51,0.10827461,0.16657478,"('uneducated', 'educated')",-1.1835241,-1.0681597,-0.17508574,-0.1719333,-0.4167784,-0.3578394,0.058939
52,-0.14805785,-0.3822353,"('irrational', 'rational')",0.62340885,0.4045217,0.52969867,0.38006544,0.3350166,0.1341173,-0.2008993
53,-0.15186574,-0.16244723,"('uncreative', 'creative')",-1.7148352,-1.7980965,0.55135435,0.5636686,-0.4384488,-0.465625,-0.0271762
54,-0.085120544,-0.13494098,"('incapable', 'capable')",-0.25092724,-0.28412655,1.0238754,0.9963672,0.2292759,0.1924332,-0.0368427
55,0.008085411,0.23236723,"('incompetent', 'clever')",-2.0059736,-1.8448473,-0.7389103,-0.5946717,-0.9122662,-0.7357173,0.1765489
56,0.8929133,1.017629,"('impractical', 'practical')",0.8034231,0.94966954,-0.9208505,-0.85989296,0.2584953,0.3691352,0.1106399
57,0.40172148,0.24953453,"('unimaginative', 'imaginative')",-0.34830827,-0.48825586,-2.8836458,-2.9706929,-0.9434109,-1.0698047,-0.1263938
58,1.198642,1.1399108,"('undiscriminating', 'discriminating')",0.6296271,0.5842652,0.27909455,0.3669929,0.7024546,0.6970563,-0.0053983
59,0.36998525,0.1835225,"('foolish', 'wise')",1.161478,0.99781835,0.29130226,0.3276386,0.6075885,0.5029931,-0.1045954
60,-0.20945613,0.11650136,"('inefficient', 'efficient')",-1.6470237,-1.2904122,-1.4552327,-1.0699661,-1.1039042,-0.747959,0.3559452
61,-0.07484372,-0.20619112,"('illogical', 'logical')",-0.81391215,-0.9168539,-0.29350224,-0.3957651,-0.394086,-0.50627,-0.112184
62,0.72408044,0.979064,"('incompetent', 'brilliant')",-0.66318226,-0.40934774,-0.736912,-0.48561147,-0.2253379,0.0280349,0.2533728
63,0.66141474,0.66917294,"('unperceptive', 'insightful')",0.011603084,-0.02780838,-0.27623004,0.009164102,0.1322626,0.2168429,0.0845803
64,-0.44065386,-0.33832678,"('shy', 'confident')",-0.6005472,-0.52384645,-7.0698085,-7.088588,-2.7036699,-2.6502538,0.0534161
65,0.62319994,0.57253903,"('insecure', 'secure')",-0.5907891,-0.6818371,-0.4552709,-0.3771062,-0.1409533,-0.1621347,-0.0211814
66,0.44699878,0.26429933,"('inactive', 'active')",-0.2650914,-0.37379232,0.63051045,0.49817216,0.270806,0.1295597,-0.1412463
67,0.028775671,0.06508317,"('doubtful', 'determined')",0.6079455,0.79350126,-0.6243293,-0.5281344,0.0041306,0.11015,0.1060194
68,-0.29537326,-0.27362594,"('dependent', 'independent')",-0.8915888,-0.95944655,-2.1207938,-1.9752586,-1.1025853,-1.0694437,0.0331416
69,-0.15256785,-0.22116691,"('lazy', 'industrious')",1.1268787,1.1394798,-0.65489024,-0.64800537,0.1064735,0.0901025,-0.016371
70,0.9367375,0.9334049,"('lethargic', 'energetic')",-0.45962533,-0.3471332,0.31767637,0.31572956,0.2649295,0.3006671,0.0357376
71,0.53505015,0.41018668,"('diffident', 'self-confident')",1.0132208,0.99015224,0.5716769,0.55209816,0.7066493,0.6508123,-0.055837
72,0.362686,0.39893326,"('unambitious', 'ambitious')",-0.1933067,-0.111947134,-0.37039843,-0.26658535,-0.0670064,0.0068003,0.0738067
73,0.6467962,0.6505084,"('helpless', 'self-reliant')",0.9662868,0.95201266,-3.3011994,-3.3461466,-0.5627055,-0.5812085,-0.018503
74,0.6952115,0.760342,"('undedicated', 'dedicated')",0.87994707,0.99408793,-0.037342258,0.06471729,0.5126054,0.6063824,0.093777
75,-0.2127713,-0.3849894,"('meek', 'impulsive')",-0.15097517,-0.32233578,-0.15626992,-0.14227934,-0.1733388,-0.2832015,-0.1098627
76,0.24410379,0.53329253,"('anxious', 'daring')",-1.5925682,-1.233787,-0.6818572,-0.5511257,-0.6767739,-0.4172067,0.2595672
77,-1.3599399,-1.2598373,"('unmotivated', 'motivated')",-1.6126099,-1.5501305,-1.720085,-1.5353658,-1.5642117,-1.4484445,0.1157672
78,-0.38058725,-0.44498885,"('nonresilient', 'resilient')",-0.056988373,-0.25247395,-0.5302067,-0.4106187,-0.3225941,-0.3693605,-0.0467664
79,-0.065226845,-0.26337823,"('wavering', 'unwavering')",1.0970236,0.8443317,0.4266004,0.35376233,0.4861324,0.3115719,-0.1745605
80,1.1463252,1.0637103,"('dominated', 'dominating')",0.0087296255,-0.042646054,-0.77368844,-0.8896997,0.1271221,0.0437882,-0.0833339
81,0.13275564,0.12605897,"('submissive', 'aggressive')",-0.98225296,-0.88978815,-1.254799,-1.2192832,-0.7014321,-0.6610041,0.040428
82,-0.34585035,-0.26077294,"('poor', 'rich')",-1.5269693,-1.4782846,6.114685,6.2403927,1.4139551,1.500445,0.0864899
83,0.3534639,0.3895408,"('powerless', 'powerful')",-0.54978126,-0.5170943,-1.542727,-1.540707,-0.5796815,-0.5560869,0.0235946
84,-0.15141398,-0.19139002,"('inferior', 'superior')",-0.33588547,-0.3895498,0.06536251,-0.026178148,-0.1406456,-0.2023727,-0.0617271
85,-0.74632144,-0.9103779,"('insignificant', 'prestigious')",0.27044877,0.061650336,-0.025425665,-0.069761164,-0.1670994,-0.3061629,-0.1390635
86,0.19046345,0.0799806,"('uninfluential', 'influential')",0.002329492,-0.10332962,-0.250917,-0.30462182,-0.0193747,-0.1093236,-0.0899489
87,0.09968803,-0.06947678,"('unsuccessful', 'successful')",-0.24862644,-0.44544807,0.153587,0.09905577,0.0015495,-0.138623,-0.1401725
88,-0.3076515,-0.37096882,"('low', 'eminent')",-0.76520544,-0.7853754,-0.3538046,-0.3311342,-0.4755538,-0.4958261,-0.0202723
