,secretary_male,secretary_female,tuple,average_male,average_female,female-male
30,1.262269,1.3994181,"('intolerant', 'tolerant')",1.262269,1.3994181,0.1371491
31,-2.7232807,-2.661646,"('evil', 'good')",-2.7232807,-2.6616459,0.0616348
32,2.0056741,1.9191091,"('unkind', 'kind')",2.0056741,1.9191091,-0.086565
33,-0.5950337,-0.6284762,"('wrong', 'right')",-0.5950337,-0.6284762,-0.0334425
34,4.8047175,5.231399,"('mean', 'honorable')",4.8047175,5.2313991,0.4266816
35,-1.49421,-1.6604986,"('corrupt', 'incorrupt')",-1.49421,-1.6604986,-0.1662886
36,-1.4963065,-1.5859048,"('hostile', 'amicable')",-1.4963065,-1.5859048,-0.0895983
37,0.88590854,0.9143839,"('fake', 'genuine')",0.8859085,0.9143839,0.0284754
38,0.86386883,0.91394126,"('untruthful', 'truthful')",0.8638688,0.9139413,0.0500725
39,0.0510264,0.106796086,"('exploitative', 'cooperative')",0.0510264,0.1067961,0.0557697
40,-1.9394792,-2.03837,"('stingy', 'generous')",-1.9394792,-2.0383699,-0.0988907
41,0.79041696,0.60314345,"('unforgiving', 'forgiving')",0.790417,0.6031435,-0.1872735
42,-2.7203352,-2.702144,"('unreliable', 'reliable')",-2.7203352,-2.7021439,0.0181913
43,1.9771775,2.0962212,"('irresponsible', 'responsible')",1.9771775,2.0962212,0.1190437
44,-1.6260128,-1.5866908,"('prejudiced', 'unprejudiced')",-1.6260128,-1.5866908,0.039322
45,1.1152724,0.9087831,"('incompetent', 'competent')",1.1152724,0.9087831,-0.2064893
46,0.28076503,0.12103672,"('uncompetitive', 'competitive')",0.280765,0.1210367,-0.1597283
47,5.724011,6.0490355,"('stupid', 'smart')",5.7240109,6.0490355,0.3250246
48,0.18045542,0.269574,"('unintelligent', 'intelligent')",0.1804554,0.269574,0.0891186
49,-0.4802165,-0.27270827,"('unable', 'able')",-0.4802165,-0.2727083,0.2075082
50,-0.4522328,-0.39639014,"('clumsy', 'skillful')",-0.4522328,-0.3963901,0.0558427
51,1.0450515,0.99378884,"('uneducated', 'educated')",1.0450515,0.9937888,-0.0512627
52,-0.97214305,-1.086064,"('irrational', 'rational')",-0.9721431,-1.086064,-0.1139209
53,0.23796439,0.16274062,"('uncreative', 'creative')",0.2379644,0.1627406,-0.0752238
54,0.8240702,0.8699562,"('incapable', 'capable')",0.8240702,0.8699562,0.045886
55,1.4271005,1.4757167,"('incompetent', 'clever')",1.4271005,1.4757167,0.0486162
56,1.4291847,1.4547824,"('impractical', 'practical')",1.4291847,1.4547824,0.0255977
57,-1.8148255,-2.1180341,"('unimaginative', 'imaginative')",-1.8148255,-2.1180341,-0.3032086
58,0.49708462,0.4280177,"('undiscriminating', 'discriminating')",0.4970846,0.4280177,-0.0690669
59,-0.10741627,-0.16579972,"('foolish', 'wise')",-0.1074163,-0.1657997,-0.0583834
60,1.1501338,1.4973953,"('inefficient', 'efficient')",1.1501338,1.4973953,0.3472615
61,0.27206933,0.116521254,"('illogical', 'logical')",0.2720693,0.1165213,-0.155548
62,1.3804322,1.4659513,"('incompetent', 'brilliant')",1.3804322,1.4659513,0.0855191
63,1.2046835,1.1706204,"('unperceptive', 'insightful')",1.2046835,1.1706204,-0.0340631
64,-5.730318,-5.846083,"('shy', 'confident')",-5.7303181,-5.8460832,-0.1157651
65,0.3570662,0.46386993,"('insecure', 'secure')",0.3570662,0.4638699,0.1068037
66,-0.15427037,-0.27523455,"('inactive', 'active')",-0.1542704,-0.2752346,-0.1209642
67,-0.16723558,-0.15334745,"('doubtful', 'determined')",-0.1672356,-0.1533474,0.0138882
68,-0.99261266,-0.8498354,"('dependent', 'independent')",-0.9926127,-0.8498354,0.1427773
69,-2.2981725,-2.346762,"('lazy', 'industrious')",-2.2981725,-2.3467619,-0.0485894
70,1.8654771,1.7603447,"('lethargic', 'energetic')",1.8654771,1.7603447,-0.1051324
71,-0.34752125,-0.26199895,"('diffident', 'self-confident')",-0.3475212,-0.261999,0.0855222
72,1.2334378,1.2570305,"('unambitious', 'ambitious')",1.2334378,1.2570305,0.0235927
73,-3.4560354,-3.3133605,"('helpless', 'self-reliant')",-3.4560354,-3.3133605,0.1426749
74,0.5091067,0.4670201,"('undedicated', 'dedicated')",0.5091067,0.4670201,-0.0420866
75,-0.844562,-0.9457562,"('meek', 'impulsive')",-0.844562,-0.9457562,-0.1011942
76,0.22218092,0.21509063,"('anxious', 'daring')",0.2221809,0.2150906,-0.0070903
77,-0.66809976,-0.57936,"('unmotivated', 'motivated')",-0.6680998,-0.57936,0.0887398
78,-0.96614313,-0.9846762,"('nonresilient', 'resilient')",-0.9661431,-0.9846762,-0.0185331
79,-0.37430057,-0.47702366,"('wavering', 'unwavering')",-0.3743006,-0.4770237,-0.1027231
80,0.78232056,0.5887946,"('dominated', 'dominating')",0.7823206,0.5887946,-0.193526
81,0.3852598,0.38117206,"('submissive', 'aggressive')",0.3852598,0.3811721,-0.0040877
82,5.9347754,6.200177,"('poor', 'rich')",5.9347754,6.2001772,0.2654018
83,-0.2394571,-0.30436784,"('powerless', 'powerful')",-0.2394571,-0.3043678,-0.0649107
84,0.21326923,0.15320024,"('inferior', 'superior')",0.2132692,0.1532002,-0.060069
85,-1.7189112,-1.7994964,"('insignificant', 'prestigious')",-1.7189112,-1.7994964,-0.0805852
86,1.3316336,1.20347,"('uninfluential', 'influential')",1.3316336,1.20347,-0.1281636
87,-0.073645234,-0.020569697,"('unsuccessful', 'successful')",-0.0736452,-0.0205697,0.0530755
88,0.5615792,0.4621617,"('low', 'eminent')",0.5615792,0.4621617,-0.0994175
